,company,date,title,content
0,By Reuters,"<span>Feb 06, 2018 11:17AM ET</span>",U.S. could lift aid suspension if Pakistan takes steps: State Department,"By Jonathan Landay and Warren Strobel
WASHINGTON (Reuters) - The United States could consider ending a suspension of security assistance to Pakistan, if Islamabad takes ""decisive and sustained"" actions against militant groups in the country, the State Department's No. 2 official said on Tuesday.
""We may consider lifting the suspension when we see decisive and sustained actions to address our concerns, including targeting all terrorist groups operating within its territory, without distinction,"" Deputy Secretary of State John Sullivan told the Senate Foreign Relations Committee.
Sullivan, however, told the committee the Trump administration has so far seen no evidence that Pakistan has met its demands for a crackdown on extremist groups operating on Pakistani territory.
The U.S. government last month said it was suspending at least $900 million in security assistance to Pakistan until it takes action against the Afghan Taliban and the Haqqani network militant groups.
Pakistan has long rejected accusations that it fails to tackle militants battling the government in neighboring Afghanistan and U.S.-led foreign forces there, from sanctuaries on its side of the border.

After Washington announced the aid suspension, Pakistan criticized what it called ""shifting goalposts"" and said the move was counter-productive.
 
"
1,By Reuters,"<span>Feb 06, 2018 10:58AM ET</span>","Netanyahu visits Golan Heights, near Syrian border, and cautions Israel's enemies","JERUSALEM (Reuters) - Prime Minister Benjamin Netanyahu paid a rare visit to the occupied Golan Heights on Tuesday, peering across the nearby border into Syria and warning Israel's enemies not to ""test"" its resolve.
Netanyahu has been cautioning against any attempt by Iran to deepen its military foothold in Syria or construct missile factories in neighboring Lebanon.
Lebanon's top three leaders accused Israel on Tuesday of threatening the stability of the border region between them amid rising tension over territorial and maritime boundaries.
""We seek peace but are prepared for any scenario and I wouldn't suggest to anyone that they test us,"" Netanyahu said in broadcast remarks during the Golan visit.
He did not mention Iran or its Lebanese militia ally, Hezbollah, both main players in Syria's civil war, by name.
Netanyahu was accompanied to a hilltop observation point, some three kms (two miles) from a 1974 ceasefire line, by his security cabinet.
They were briefed on the security situation in the area by Israel's armed forces chief and the military commander of the northern region, the prime minister's office said in a statement.

 
"
2,By Reuters,"<span>Feb 06, 2018 10:40AM ET</span>",Mexico leftist holds double-digit lead in presidential race: poll,"MEXICO CITY (Reuters) - Mexican leftist presidential hopeful Andres Manuel Lopez Obrador maintains a double-digit lead ahead of elections in July although his rivals have closed the gap slightly, according to a newspaper poll published on Tuesday.
Lopez Obrador, a former Mexico City mayor who has already run twice for the presidency, leads the pack with 38 percent, up 3 percentage points since November, according to the survey in business newspaper El Financiero. 
Support for Ricardo Anaya, the former chairman of the conservative National Action Party (PAN) now leading a right-left coalition, grew 7 points to 27 percent. Former finance minister Jose Antonio Meade of the ruling Institutional Revolutionary Party (PRI) has 22 percent, up 2 points. 
While Meade remains in third place, his public recognition is improving, rising to 83 percent at present from 43 percent in November, the poll found. 
His campaign has been dogged by a backlash against the PRI, which has faced a series of corruption scandals. 
If Meade fails to gain traction, the election could turn into a head-to-head contest between Lopez Obrador and Anaya.
While Lopez Obrador has been a polarizing figure in Mexican politics, the poll found he was the only candidate who has more positive ratings than negative ratings. 

Pollster Alejandro Moreno carried out the survey for El Financiero between Jan. 27 and Jan. 31, conducting 1,002 face-to-face interviews. The poll has a margin of error of 3.1 percentage points.
 
"
3,By Reuters,"<span>Feb 06, 2018 10:31AM ET</span>",Men with guns still rule in Libya as return to 'ghost town' blocked,"By Ahmed Elumami
TRIPOLI (Reuters) - More than six years after they were forced to leave their homes in the civil war that toppled Muammar Gaddafi, tens of thousands of residents of the Libyan ghost city of Tawergha were finally meant to start going home last week. It never happened.
Armed groups blocked the road, shattering the hopes of families, casting a long-negotiated settlement into doubt, and demonstrating yet again the human cost of life in a country ruled by men with guns who appear to answer to no one.
The case of Tawergha, a city built among date palm groves about 200 km (124 miles) south-east of Tripoli, has become a symbol of division and conflict in Libya following the Nato-backed uprising against Gaddafi. 
Tawergha was used by pro-Gaddafi forces attacking the nearby city of Misrata during the war. After the fighting, Misrata forces emptied Tawergha of its inhabitants. The city was abandoned as a ghost town, while its residents, many the dark-skinned descendents of sub-Saharan African slaves, lived in squalid temporary camps.
After years of negotiations, the Tawergha residents were finally meant to start going home on Feb. 1. But after days on the road they said militia fighters never let them through.
""My kids were carrying doves with them to release as a sign of peace, and they were carrying olive branches too,"" said one woman at a camp for displaced people on Tripoli's airport road whose family tried to reach the city in a convoy.
""The elders stopped the cars and asked us to wait,"" said the woman, who asked not to be identified for security reasons. ""Suddenly the cars were driving fast and there was shooting.""
""We were asked (by the elders) to wait until the problem could be solved. But after three days, and with the shooting at us, my son started crying uncontrollably. His dream has collapsed.""
More than six years since Gaddafi was captured hiding in a sewer and killed, Libya still has no government that can exercise control of the streets.
The internationally recognized Government of National Accord (GNA) in Tripoli is opposed by a rival government and allied factions in eastern Libya. Towns and cities are largely carved up between militia groups, many of which draw salaries from the state but answer only loosely at best to either government.
The GNA had promoted the return to Tawergha as a major breakthrough. But when convoys of residents tried to approach the town last week from the west, armed men from GNA-linked brigades halted them.
Other residents were turned back approaching from the east, before reaching Sirte, controlled by Misrata since forces led by the city's brigades ousted Islamic State from the city in 2016. 
Officials from Misrata, itself divided between moderate and hardline groups, had called for a delay to the planned returns, saying more preparations were needed to ensure security for returnees, and arguing that some terms of a 2016 deal between Misrata and the Tawerghans had not been fulfilled.
Yousef Zerzah, chairman of Misrata's dialogue committee with Tawergha, defended the groups that halted the returns. 
""They have some legitimate demands, including some points of the agreement between Misrata and Tawergha, such as recognition of the revolution of February 17 (2011), and an official apology from Tawergha authorities to the people of Misrata,"" he said at a press conference. 
The U.N. mission in Libya blamed the reversal on ""some extremist elements"", and denounced ""attempts at financial extortion in exchange for (residents') return"".
Tawergha remains abandoned and in ruins, and it is not clear how residents can resettle there before basic infrastructure has been restored. Still, the GNA, which has struggled to impose its authority in the capital and beyond, had tried to mediate a solution to the stand-off.

""We held a meeting with municipality of Misrata, the commander of central military region, and the commander of military police,"" Yousef Jallalah, minister of refugees and displaced people, told reporters on Monday. ""The meeting lasted till midnight but we didn't get a positive result.""
 
"
4,By Reuters,"<span>Feb 06, 2018 09:50AM ET</span>",Overpass collapses in center of Brazilian capital: TV,"BRASILIA (Reuters) - A section of a busy roadway overpass collapsed on Tuesday in the center of Brazil's capital, plunging slabs of concrete on top of parked cars and an outdoor restaurant, images on GloboNews television showed.
Firemen were on the scene in Brasilia but there was no immediate reports of wounded, trapped or dead people.
The overpass is part of the main freeway that cuts through the center of the modernistic Brazilian capital built in the late 1950s and inaugurated in 1960.
The planned city, which is a UNESCO world heritage site, is beginning to show its age. On Sunday, a section of an apartment building collapse on a garage, destroying two dozen cars, but no one was hurt. 
 
"
5,By Reuters,"<span>Feb 06, 2018 09:36AM ET</span>",Russia defends right to deploy missiles after Kaliningrad rebuke,"By Christian Lowe
MOSCOW (Reuters) - Russia said on Tuesday it had the right to put weapons anywhere it chose on its own territory, after reports that Moscow had deployed nuclear-capable Iskander missiles in Kaliningrad drew criticism from its neighbors and NATO.
From Kaliningrad, a Russian exclave on the Baltic Sea, the missiles would be able to reach large swathes of territory in NATO-members Poland, Lithuania, Latvia and Estonia.
The president of Lithuania, which neighbors Kaliningrad, and a senior Russian lawmaker, both said the missile systems had been deployed to the region. Russia has not confirmed the deployment.
Asked about reports of the deployment on a conference call with reporters, Kremlin spokesman Dmitry Peskov said: ""The deployment of one weapon or another, the deployment of military units and so forth on Russian territory, is exclusively a sovereign issue for the Russian Federation.
""Russia has never threatened anyone and is not threatening anyone. Naturally, Russia has this sovereign right (to deploy weapons on its own territory). It should hardly be cause for anyone to worry."" 
The Baltic states are already within range of longer-range Russian missiles. But reports of the Kaliningrad deployment so close to NATO territory are perceived by some alliance members as a threat at a time when tensions between Russia and its Western neighbors are running high over Moscow's 2014 annexation of Ukraine's Crimea Peninsula.
""This again makes the situation even more serious because Iskanders in Kaliningrad means dangers for half of European capitals,"" Lithuanian President Dalia Grybauskaite said on Monday.
Latvian Foreign Minister Edgars Rinkevics said the deployment added fresh impetus to discussions already underway inside NATO about improving the alliance's capabilities.
""It means that what we have been talking about - the necessity to discuss strengthening air-defense elements during the NATO summit in July; strengthening the chain of command, to talk about many questions that affect defense of our region and Latvia specifically ... - it all has been confirmed by the practical actions of Russia,"" the minister said.  
The Kremlin has often said it would place Iskander missiles in Kaliningrad as a riposte to a U.S. missile shield being developed in eastern Europe. Washington says that shield is designed to counter possible missile attacks by Iran, but Moscow says it is directed against Russia.
A NATO official, who spoke on condition of anonymity, said: ""Any deployment close to our borders of missiles that can carry nuclear warheads does not help to lower tensions. In the spirit of transparency, we look forward to hearing more from Russia on this.

""It is important to determine the exact situation. NATO is alert, we understand the capability, but we also understand that the Russians have been moving equipment in and out of Kaliningrad for a long time.""
 
"
6,By Reuters,"<span>Feb 06, 2018 09:31AM ET</span>",Paris attacks suspect declines to reappear at Brussels trial,"BRUSSELS (Reuters) - The main surviving suspect of the November 2015 attacks in Paris, Salah Abdeslam, has decided not to attend the second day of his trial in Brussels on Thursday, the Belgian court said.
Abdeslam, who is charged with the attempted murder of police in a shoot-out with officers in Brussels three days before he was arrested in March 2016, refused to answer questions on the first day of the trial on Monday.
Abdeslam traveled to the court from a prison close to Paris on Monday - but told the hearing he was tired and had barely slept.
He was taken to another French prison close to the Belgian border on Monday night. The court's president said Abdeslam had now decided he did not wish to appear again on Thursday.
Police said Abdeslam fled Paris on the night in November 2015 when attackers including his elder brother killed 130 people.

Police conducted what they thought would be a routine search related to the Paris attacks at an apartment in the Brussels district of Forest in March 2016. Four officers were hurt and one gunman killed. His co-accused, Sofien Ayari, told the court on Monday that both he and Abdeslam were in the apartment at the time and fled the scene.
(By Robert-Jan Bartunek; Editing by Philip Blenkinsop and Andrew Heavens) 
"
7,By Reuters,"<span>Feb 06, 2018 09:23AM ET</span>","Special Report: In Puerto Rico, a housing crisis U.S. storm aid won't solve","By Nick Brown
CANOVANAS, Puerto Rico (Reuters) - Among the countless Puerto Rico neighborhoods battered by Hurricane Maria is one named after another storm: Villa Hugo. The illegal shantytown emerged on a public wetland after 1989’s Hurricane Hugo left thousands homeless.
About 6,000 squatters landed here, near the El Yunque National Forest, and built makeshift homes on 40 acres that span a low-lying valley and its adjacent mountainside. Wood and concrete dwellings, their facades scrawled with invented addresses, sit on cinder blocks. After Maria, many are missing roofs; some have collapsed altogether.
Amid the rubble, 59-year-old Joe Quirindongo sat in the sun one recent day on a wooden platform - the only remaining piece of his home. Soft-spoken with weathered skin and a buzzcut, Quirindongo pondered his limited options.
“I know this isn’t a good place for a house,” said Quirindongo, who survives on U.S. government assistance. “Sometimes I would like to go to another place, but I can’t afford anything.”
Villa Hugo reflects a much larger crisis in this impoverished U.S. territory, where so-called “informal” homes are estimated to house about half the population of 3.4 million. Some residents built on land they never owned. Others illegally subdivided properties, often so family members could build on their lots.
Most have no title to their homes, which are constructed without permits and usually not up to building codes. The houses range in quality and size, from one-room shacks to sizable family homes. Many have plumbing and power, though not always through official means.
(For a Wider Image photo essay on the island's post-Maria housing crisis, see: http://reut.rs/2EJmIq3 )
The concentration of illegal housing presents a vexing dilemma for local and federal authorities already overwhelmed by the task of rebuilding an economically depressed island after its worst natural disaster in nine decades.
Puerto Rico Governor Ricardo Rosselló has stressed the need to “build back better,” a sentiment echoed by U.S. disaster relief and housing officials. But rebuilding to modern standards or relocating squatters to new homes would take an investment far beyond reimbursing residents for lost property value. It’s an outlay Puerto Rico’s government says it can’t afford, and which U.S. officials say is beyond the scope of their funding and mission.
Yet the alternative - as Villa Hugo shows - is to encourage rebuilding of the kind of substandard housing that made the island so vulnerable to Maria in the first place.
“It’s definitely a housing crisis,” said Fernando Gil, Puerto Rico’s housing secretary. “It was already out there before, and the hurricane exacerbates it.”
In Puerto Rico, housing is by far the largest category of storm destruction, estimated by the island government at about $37 billion, with only a small portion covered by insurance. That's more than twice the government’s estimate for catastrophic electric grid damage, which was made far worse by the shoddy state of utility infrastructure before the storm.
Puerto Rico officials did not respond to questions about how the territory estimated the damage to illegally built homes.
Maria destroyed or significantly damaged more than a third of about 1.2 million occupied homes on the island, the government estimates. Most of those victims had no hazard insurance - which is only required for mortgage-holders in Puerto Rico - and no flood insurance. Just 344,000 homes on the island have mortgages, according U.S. Census Bureau data.
Officials at the U.S. Federal Emergency Management Agency (FEMA) and the Small Business Administration (SBA) acknowledged the unique challenges of delivering critical housing aid to Puerto Rico. Among them: calculating the damage to illegal, often substandard homes; persuading storm victims to follow through on application processes that have frustrated many into giving up; and allocating billions in disaster aid that still won’t be nearly enough solve the island’s housing crisis.
By far the most money for Puerto Rico housing aid is expected to come from the U.S. Department of Housing and Urban Development (HUD).
HUD spokeswoman Caitlin Thompson declined to comment on how the agency would spend billions of dollars in disaster relief funds to rebuild housing, or how it planned to help owners of informally built homes. Two HUD officials overseeing the agency’s Puerto Rico relief efforts, Todd Richardson and Stan Gimont, also declined to comment.
But the disaster aid package currently under consideration by the U.S. Congress would provide far less housing aid than Puerto Rico officials say they need. Governor Rosselló is seeking $46 billion in aid from HUD, an amount that dwarfs previous allocations for even the most destructive U.S. storms.
That's nearly half the island's total relief request of $94 billion. 
The U.S. House of Representatives instead passed a package of $81 billion, with $26 billion for HUD, that still needs Senate and White House approval. The money would be divided between regions struck by several 2017 hurricanes - including Maria, Harvey in Texas and Irma in Florida - as well as the recent California wildfires. Congress could also decide to approve additional aid later.
‘MY MOTHER IS SCARED’
A generation ago, Maria Vega Lastra, now 61, was among the estimated 28,000 people displaced by Hurricane Hugo. Neighbors helped her build a new home in what would become Villa Hugo, in the town of Canóvanas.
Her daughter, 34-year-old Amadaliz Diaz, still recalls her older brother grinning as he sawed wood for the frame of their self-built, one-floor house, with a porch and three bedrooms.
Now, Vega Lastra’s roof has holes in it, and her waterlogged wooden floorboards buckle with each step.
Vega Lastra has been staying with her daughter, who lives in Tampa, as the family waits on applications for FEMA aid. The agency initially denied her application in December, saying it could not contact her by phone, Diaz said.
Vega Lastra is returning to her home this week, uncertain if its condition has gotten worse. Her daughter bought her an air mattress to take with her.
“My mother is scared,” Diaz said. “I hope the government helps her. I work, but I have three kids to take care of.”
The island’s housing crisis long predated the storm. According to Federal Housing Finance Agency data, Puerto Rico’s index of new home prices fell 25 percent over the last decade, amid a severe recession that culminated last May in the largest government bankruptcy filing in U.S. history.
Legal home construction, meanwhile, plummeted from nearly 16,000 new units in 2004 to less than 2,500 last year, according to consultancy Estudios Tecnicos, an economic data firm.
A 2007 study by environmental consultant Interviron Services Inc, commissioned by the Puerto Rico Builders Association, found that 55 percent of residential and commercial construction was informal. That would work out to nearly 700,000 homes.
That figure might be high, said David Carrasquillo, president of the Puerto Rico Planning Society, a trade group representing community planners. But even a “very conservative” estimate would yield at least 260,000 illegally built houses, he said.
Generations of Puerto Rican governments never made serious efforts to enforce building codes to stop new illegal housing, current and former island officials said in interviews. Past administrations had little political or economic incentive to force people out of neighborhoods like Villa Hugo. 
Former Governor Rafael Hernandez Colon, in office during Hurricane Hugo, said he tried to help informal homeowners without policing them. “Our policy was not to relocate, but rather improve those places,” Hernandez Colon said in an interview.
Subsequent administrations advocated similar policies; none made meaningful headway, partly because of Puerto Rico’s constant political turnover.
Today, informal communities provide a stark contrast to San Juan’s glittering resorts and bustling business districts. San Juan Mayor Carmen Yulin Cruz pointed to poor barrios like those near the city's Martín Peña Channel, hidden behind the skyscrapers of the financial hub known as the Golden Mile.
“It’s not something I’m proud of, but we hide our poverty here,” Cruz said in an interview.
RECOVERY DILEMMA
The task of rebuilding Puerto Rico’s housing stock ultimately falls to the territory government, which has no ability to pay for it after racking up $120 billion in bond and pension debt in the years before the storm.
That leaves the island dependent on U.S. relief from FEMA, the SBA and HUD.
The SBA offers low-interest home repair loans of up to $200,000. FEMA provides homeowners with emergency grants, relocation assistance and other help. HUD is focused on long-term rebuilding efforts, working directly with local agencies to subsidize reconstruction through grants.
FEMA’s cap for disaster aid to individuals is $33,300, and actual awards are often much lower. Normally, FEMA eligibility for housing aid requires proving property ownership, but the agency says it will help owners of informal homes if they can prove residency.
How exactly to help gets complicated. For example, someone who builds their own home with no permits on land they own is more likely to be treated as a homeowner, said Justo Hernandez, FEMA’s deputy federal coordinating officer. Squatters who built on land they didn't own, however, would likely only be given money to cover lost items and relocate to a rental, he said.
Several Villa Hugo residents said they received money from FEMA, but many didn’t know what it was for and complained it wasn’t enough.
Lourdes Rios Romero, 59, plans to appeal the $6,000 grant she got for repairs to her flooded home, citing a much higher contractor’s quote. Neighbor Miguel Rosario Lopez, a 62-year-old retiree, showed a statement from FEMA saying he was eligible for $916.22, “to perform essential repairs that will allow you to live in your home.”
Without money for major changes, most homeowners said they planned to combine the aid they might get from FEMA with what little money they could raise to rebuild in the same spot.
FEMA does not police illegal building. Code enforcement is left to the same local authorities who have allowed illegal construction to persist for years.
Quirindongo is planning to buy materials to rebuild his Villa Hugo home himself with about $4,000 from FEMA. It will be the third time he has done so, having lost one home to a 2011 flood, another to a fire. 
“I just want to have something that I can say, ‘This is mine,’” Quirindongo said.
GIVING UP 
Many others appear to have given up on FEMA aid because the agency’s application process is entangled with a separate process for awarding SBA loans to rebuild homes.
FEMA is legally bound to assess whether applicants might qualify for SBA loans before awarding them FEMA grants. If an applicant passes FEMA’s cursory eligibility assessment, they are automatically referred to SBA for a more thorough screening. 
Applicants are not required to follow through on the SBA process - but they cannot qualify for FEMA aid unless they do. FEMA only provides a grant when the SBA denies the applicant a loan.
FEMA said it has referred about 520,000 people out of 1.1 million total applicants so far to the SBA. But as of Monday, only 59,000 followed through with SBA applications. Of those, some 12,000 later withdrew, SBA data shows.
“As soon as people see SBA they say, ‘I give up, I don’t want a loan - I can’t afford a loan,’” FEMA's Hernandez said.
SBA spokeswoman Carol Chastang said the agency is working with FEMA to educate flood victims on available benefits and the application process, including sending staffers to applicants’ homes.
330,000 VACANT HOMES
Before the storm hit, Puerto Rico already had about 330,000 vacant homes, according to Census Bureau 2016 estimates, resulting from years of population decline as citizens migrated to the mainland United States and elsewhere. Puerto Ricans are American citizens and can move to the mainland at will.
Puerto Rico and federal officials have considered rehabilitating the vacant housing for short- and long-term use, along with building new homes and buying out homeowners in illegally built neighborhoods, according to Gil and federal officials.
Rosselló, the Puerto Rican governor, has said the rebuilding plan must include a fleet of properly built new homes. Gil, the housing secretary, said the administration would like to build as many as 70,000 properties. 
HUD officials declined to comment on whether the agency would finance new housing. Its Community Development Block Grant program allows for local governments to design their own solutions and seek HUD approval for funding.
The cost of constructing enough new, code-compliant properties to house people displaced by Maria could far exceed the available federal aid. Making them affordable also presents a problem.
Puerto Rico’s subsidized “social interest housing,” geared toward low-income buyers, typically provides units that sell in the mid-$100,000 range, with prices capped by the government. That’s beyond the means of many displaced storm victims.
Gil offered little detail on a solution beyond saying it will include a mix of new development, buyout programs for owners of illegally built homes and other options.
The answer will come down to how much Washington is willing to pay, he said. He invoked the island’s territorial status and colonial history as a root cause of its poor infrastructure and housing stock before the storm.
“It is precisely because we have been neglected by the federal government that the island’s infrastructure is so weak,” he said.
Many Puerto Rico officials continue to advocate for bringing relief and legitimacy to squatter communities like Villa Hugo, rather than trying to relocate their residents. 
Canovanas Mayor Lornna Soto has been negotiating with island officials to provide property titles to Villa Hugo’s population. The vast majority still don’t have them. 
“It’s long overdue to recognize that they are not going anywhere and their communities need to be rebuilt with proper services,” Soto said. 
Diaz said she supports her mother's decision to return to Villa Hugo, regardless of what aid the government ultimately provides. 

“I grew up there,” Diaz said. “Everyone knows us there.”
 
"
8,By Reuters,"<span>Feb 06, 2018 09:20AM ET</span>","Hundreds protest against U.S. arms embargo in South Sudan, journalists attacked","By Denis Dumo
JUBA (Reuters) - Hundreds of protesters massed outside the U.S. embassy and U.N. headquarters in South Sudan's capital on Tuesday, chanting slogans against an arms embargo imposed by Washington, before some attacked journalists at the scene.
The demonstrators handed in a petition to the United Nations, then some in the crowd turned on reporters, punching them and throwing stones, witnesses said. One foreign journalist needed medical treatment. 
""She was targeted because when the demonstrators saw her, they said 'Why is the white person taking our photos?' ... they beat her,"" said a local journalist who asked not to be named. 
The United States banned the export of weapons and defense services to South Sudan on Friday, in a bid to press President Salva Kiir to end a four-year-old civil war.
Washington has already blacklisted several South Sudanese figures - the former army chief and several former or serving officers, a businessman and the information minister - that it says have helped stoke the conflict, which has triggered Africa's biggest refugee crisis since the Rwandan genocide.
Protesters held banners denouncing colonialism and chanted ""America mind your own business, stop the arms embargo against South Sudan"". 
“We are ready to defend South Sudan from any foreign invaders and oppression even if it means to die,"" read the petition, presented by Gatluak Bol Dhew, the acting secretary general of South Sudan National Youth - a youth group which says it is not linked to the government or any political party. 
The petition praised China - which has large investments in South Sudan's oil industry - and Russia as ""true friends"" of the country. 
More than a third of the population has been driven from their homes by the fighting, which had exacerbated ethnic divisions, splitting the oil-rich nation into a patchwork of fiefdoms. 
Internationally-backed attempts to mediate a peace deal or ceasefire have repeatedly failed, and deadly attacks on aid workers trying to tackle widespread hunger, poverty and disease are common. 
Police spokesman Daniel Boulogne said they were unaware of any violence at the demonstration. 
When asked about the attacks on journalists, he said ""this was not reported to us."" 
The United Nations Mission in South Sudan said the demonstration was largely peaceful, but added that ""a small group of those gathered outside threw stones at the main gate of the base"".
 
"
9,By Reuters,"<span>Feb 06, 2018 08:50AM ET</span>",North Korea 'months away' from ability to hit U.S. with nuclear weapon: U.S. envoy,"By Stephanie Nebehay
GENEVA (Reuters) - North Korea is only months away from obtaining the capability to hit U.S. territory with a nuclear weapon and must be disarmed, a U.S. envoy said on Tuesday, dismissing Pyonyang's diplomatic thaw with South Korea as a ""charm offensive"" that fooled no one.
In a diplomatic showdown at a U.N.-sponsored Conference on Disarmament, North Korea responded by blaming Washington for escalating confrontation, saying it was deploying nuclear assets including aircraft carriers near the divided peninsula and was considering a pre-emptive strike against Pyongyang.
""North Korea has accelerated its provocative pursuit of nuclear weapons and missile capabilities, and expressed explicit threats to use nuclear weapons against the United States and its allies in the region,"" U.S. disarmament ambassador Robert Wood told the Geneva forum.
""North Korean officials insist that they will not give up nuclear weapons, and North Korea may now be only months away from the capability to strike the United States with nuclear-armed ballistic missiles,"" he said.
A new U.S. nuclear policy review outlined last week ""reaffirms that North Korea’s illicit nuclear program must be completely, verifiably, and irreversibly eliminated, resulting in a Korean Peninsula free of nuclear weapons,"" he said.
Asked later what the basis was for the assessment that North Korea would soon be able to hit the United States with a nuclear weapon, he said he had ""no new information to share"".
North Korea tested its first intercontinental ballistic missile, the Hwasong-14, twice last July. In November it tested the Hwasong-15, believed to be capable of reaching the continental United States. It is not yet believed to have the capability to mount a nuclear warhead on a ballistic missile.
North Korea is under tightening U.N. Security Council sanctions for its banned nuclear and ballistic missile programs. But recent weeks have seen a thaw with South Korea, after Pyongyang agreed to send athletes to compete in the Olympic Games opening on Feb. 9 in the south.
""CHARM OFFENSIVE""
""What I would call 'the charm offensive' frankly is fooling no one,"" Wood told the talks.
He also said arsenals in China and Russia were expanding, drawing rebukes from their respective delegations. 
""Russia, China and North Korea are growing their stockpiles, increasing the prominence of nuclear weapons in their security strategies, and - in some cases - pursuing the development of new nuclear capabilities to threaten other peaceful nations,"" Wood said. 
""We are not going to stick our head in the sand, we are going to respond to these growing challenges,"" he later told reporters.
North Korea accused the United States of seeking to aggravate the situation on the divided peninsula by ""deploying large nuclear assets"" nearby, laying the ground for a possible pre-emptive strike against it.
""In view of the nature and scale of U.S. military reinforcements, they are designed to make a pre-emptive strike against the DPRK,"" North Korean diplomat Ju Yong Chol told the talks, referring to his country's official name the Democratic People's Republic of Korea.
""U.S. officials including the defense secretary and the CIA director repeatedly talked about DPRK nuclear and missile threat to justify their argument for a military option and a new concept of a so-called 'bloody nose', a limited pre-emptive strike on the DPRK is under consideration within the U.S. administration,"" Ju said.

He said President Donald Trump's 'America First' doctrine and U.S. nuclear superiority would endanger global peace and security and ""trigger off a new nuclear arms race and could bring the whole world close to a horrible catastrophe"".
 
"
