,company,date,title,content
0,By Reuters,"<span>Oct 04, 2018 11:20PM ET</span>","Brazil, Paraguay police arrest five people plotting to free drug gang leader","SAO PAULO (Reuters) - Police arrested five Brazilian drug traffickers on Thursday accused of plotting to free a leader of the Red Command drug gang from jail in Paraguay, Brazil's federal police said.
The four men and a woman were arrested in a joint operation in Paraguay involving police from both countries, the federal police said in a statement. 
The group had stored weapons in three rented houses and planned to help a Red Command leader escape this weekend, the statement said. It did not give the exact location of the arrests.
Red Command is one of the largest drug gangs in Brazil, where a federal intervention in Rio de Janeiro state has targeted warring drug gangs since February.
 
"
1,By Reuters,"<span>Oct 04, 2018 10:30PM ET</span>","Turkey will not leave Syria until Syrian people have an election, Erdogan says","ISTANBUL (Reuters) - Turkey will not leave Syria until the Syrian people hold an election, Turkish President Tayyip Erdogan said on Thursday.
""Whenever the Syrian people hold an election, we will leave Syria to its owners after they hold their elections,"" Erdogan said at a forum in Istanbul.
Erdogan agreed with Russian President Vladimir Putin last month to set up a demilitarized zone between rebel and government fighters in northern Syria. It also has a presence in the northwest Afrin region and further east, around Jarablus. 
Erdogan also said on Thursday that Turkey is not experiencing difficulty in conducting talks with radical groups in Idlib, the last major rebel-controlled enclave outside Syrian President Bashar al-Assad’s control.
Hayat Tahrir al-Sham, which includes the al Qaeda-linked group formerly known as Nusra Front, is the most powerful jihadist alliance in Idlib. Turkey designated the group a terrorist organization in August, matching a decision by the United Nations in June.
Last month, in a summit in Sochi, Erdogan and Russian President Vladimir Putin agreed to create a demilitarized zone with a depth of 15-20 km, from which radical groups will withdraw by Oct. 15.
On Thursday, Erdogan said that in addition to 12 observation hosted by Turkey in the area, Russia has 10 observation points and Iran has six.

""Securing this corridor means securing Idlib,"" he said. ""And we have started fortifying our observation posts.""
 
"
2,By Reuters,"<span>Oct 04, 2018 10:29PM ET</span>",Poll shows Bolsonaro in lead before Brazil's Sunday presidential vote,"SAO PAULO (Reuters) - Brazilian far-right presidential candidate Jair Bolsonaro took a commanding first-round lead, according to a Datafolha poll released Thursday, though he is still short of votes to win the election outright this weekend and avoid a runoff vote. 
The poll found Bolsonaro had 35 percent support, a 3 percentage point jump since Tuesday. His nearest rival, Fernando Haddad of the leftist Workers Party, stood at 22 percent. The pair remain deadlocked in a possible runoff vote, Datafolha said.
The poll showed Bolsonaro has 39 percent of the valid votes, 11 points short of a majority needed for a first-round victory. Failing that, the two top vote-getters will face off on Oct. 28.
Brazil's most divisive election in decades will officially come to a close with a televised debate Thursday night. The first-round vote takes place on Sunday. 
Bolsonaro has been unable to campaign, aside from postings on social media, since suffering a brutal stabbing during a rally a month ago. On medical advice, he said he will not take part in Thursday night's debate.
Nonetheless, support for Bolsonaro has surged in recent days - with some observers saying he could even win the presidency in the first-round ballot, with the left-leaning vote split between Haddad and a clutch of other candidates.
In a last push on Thursday, Bolsonaro told a radio station in northeastern Brazil, where his support is weakest and Haddad's is the strongest, that he would put the army to work to help finish some major infrastructure projects long stalled in the region, and said his presidency would invite partners from all parties, including the PT.
""We want to decentralize government revenues and send them to the states, where governors and mayors know best how to apply resources locally,"" he said. 
Haddad's campaign hit hard at Bolsonaro on Thursday, using the last day of TV advertising to compare the former army captain, who has long praised Brazil's 1964-85 dictatorship, to Adolph Hitler. The adverts showed clips of Bolsonaro's more incendiary statements next to footage of the former German leader.

 
"
3,By Reuters,"<span>Oct 04, 2018 09:30PM ET</span>","Strong quake hits Japan's northern island, no tsunami danger","TOKYO (Reuters) - A strong earthquake on Friday jolted the same area of Japan's northernmost main island of Hokkaido that was hit by one of the country's most powerful tremors last month.
The quake, which struck at 8:58 a.m. (2358 GMT Thursday), had a preliminary magnitude of 5.3, and measured a 'weak 5' on Japan's quake intensity scale of 1 to 7, with 7 being the strongest, Japanese broadcaster NHK said.
There was no danger of a tsunami from the quake, it said.
The U.S. Geological Survey said the quake, which it measured at 5.2 magnitude, was 42 km (26 miles) deep and centered on Hokkaido's southern coast.
A magnitude 6.7 quake on Sept. 6 paralyzed Hokkaido, an island the size of Austria, killing dozens, triggering landslides and temporarily knocking power to all 5.3 million of its residents.
 
"
4,By Reuters,"<span>Oct 04, 2018 09:10PM ET</span>",Mexico's austere president-elect plays down aide's lavish wedding,"MEXICO CITY (Reuters) - Mexico's famously austere President-elect Andres Manuel Lopez Obrador on Thursday sought to minimize criticism of a top aide's extravagant wedding party, saying his enemies are looking for any excuse to attack him.
Wedding photos of Dulce Silva and Cesar Yanez, Lopez Obrador's former press aide who will take a key role in the presidential office, were splashed on the cover and across 19 pages of the Mexican edition of Spanish-language society magazine Hola! published on Thursday.
The event, which was attended by 600 guests - including Lopez Obrador, members of his cabinet and social elite - featured a dinner with a menu of lobster and decorations of thousands of white roses and orchids.
Lopez Obrador, who ran on the ticket of a leftist party he founded, defeated the ruling party by a landslide in July's election by capitalizing on the discontent of Mexicans fed up with widespread corruption, poverty and surging violence. 
The magazine spread sparked jeering on social media from many Mexicans who said the event suggested Lopez Obrador's entourage may end up seeking the same privileges enjoyed by the ruling party they blasted during the campaign. 
""What is Cesar Yanez thinking? I believed that his critics exaggerated. I must confess that I had not grasped the magnitude of ... frivolity until I saw the cover of the Hola!"" Rafael Barajas, a political cartoonist for the leftist Jornada newspaper said on Twitter.
Lopez Obrador responded by distancing himself from the affair.
""Well, I did not get married. I was invited, I attended. Everyone is responsible for their own actions,"" he told reporters, pointing out that it was not a government function but a private social event. 
""Of course our adversaries are questioning because they are looking for any possible error to criticize us,"" he said. ""They have the right to do it ... we will continue acting with integrity, with principles, with honesty and republican austerity.""

Lopez Obrador, who is driven around in a economy car and has pledged to sell the presidential jet, has promised to slash government salaries and official privileges in order to boost spending on infrastructure projects and social programs.
 
"
5,By Reuters,"<span>Oct 04, 2018 09:00PM ET</span>",Senior U.S. lawmaker on foreign relations to visit Venezuela,"By Patricia Zengerle
WASHINGTON (Reuters) - The chairman of the U.S. Senate Foreign Relations Committee will travel to Venezuela ""to assess the current situation,"" a spokeswoman said, amid tensions between Caracas and Washington.
The spokeswoman for Senator Bob Corker, a Republican, said the lawmaker would make the trip in the coming days but could not provide the specific dates in her response to a query from Reuters after sources in Venezuela said Corker would be making the trip.
Corker will meet with U.S. officials, Venezuelan officials, representatives from the opposition and members of the National Assembly and civil society groups, the spokeswoman said. 
He will also meet with members of the Boston Group, a network of U.S. and Venezuelan legislators that had maintained relations between the Caracas’s government and opposition since 2000.
Corker last visited Venezuela in May to secure the release of jailed U.S. citizen Joshua Holt.
The United States imposed new sanctions on Venezuelan President Nicolas Maduro’s wife and several of his top allies last week as U.S. President Donald Trump urged members of the United Nations to support a “restoration of democracy” in the once-booming country, a member of OPEC.

The move added pressure on Maduro’s government, which is already widely criticized for economic collapse and undermining democracy. But it does not materially change Washington’s efforts to pressure stalwarts from Venezuela’s Socialist Party who have shown no willingness to hand over power or negotiate a transition.
 
"
6,By Reuters,"<span>Oct 04, 2018 08:41PM ET</span>",Pence accuses China of 'malign' campaign to undermine Trump,"By David Brunnstrom and Matt Spetalnick
WASHINGTON (Reuters) - U.S. Vice President Mike Pence intensified Washington's pressure campaign against Beijing on Thursday by accusing China of ""malign"" efforts to undermine President Donald Trump ahead of next month's congressional elections and reckless military actions in the South China Sea.
In what was billed as a major policy address, Pence sought to build on Trump's speech at the United Nations last week in which he accused China of trying to interfere in the vote that will determine whether his Republican Party will keep control of Congress.
Neither Trump nor Pence provided hard evidence of meddling by China, which last week rejected the president's allegation.
Pence's speech at Washington's Hudson Institute marked a sharpened U.S. approach toward China going beyond the bitter trade war between the world’s two biggest economies. It highlighted disputes such as cyber attacks, Taiwan, freedom of the seas and human rights.
Pence said China was waging a sophisticated effort to sway the elections against the Republicans in retaliation for Trump's trade policies. He vowed to continue to expose Beijing's ""malign influence and interference.""
Pence said Beijing, with an eye not only to the congressional elections but also to Trump's 2020 re-election bid, had “mobilized covert actors, front groups, and propaganda outlets to shift Americans’ perception of Chinese policies” and was targeting its tariffs to hurt states where Trump has strong support.
""China wants a different American president,"" Pence said.
He said that in June, Beijing laid out its strategy in a sensitive ""Propaganda and Censorship Notice"" which stated that China must ""strike accurately and carefully, splitting apart different domestic groups"" in the United States.
The allegations, however, have raised questions as to whether Trump and his aides are trying to deflect attention from an investigation of his campaign’s possible ties to Russian meddling in the 2016 presidential election and also set up China for blame if Republicans do poorly in November's vote.
Chinese Foreign Ministry spokeswoman Hua Chunying said in a statement that Pence in his speech had made ""unwarranted accusations ... and slandered China by claiming that China meddles in U.S. internal affairs and elections.""
China is committed to working with the United States for ""non-conflict, non-confrontation, mutual respect and win-win cooperation,"" she said.
CONFLICTING ACCOUNTS
Washington has long cited China as a major culprit in the hacking of U.S. government and corporate databases. But U.S. officials and independent analysts say they have not detected the kind of systematic manipulation of social media and email hacking Russia was accused of in 2016.
Even so, Pence said: ""As a senior career member of our intelligence community recently told me, what the Russians are doing pales in comparison to what China is doing across this country.""
Homeland Security Secretary Kirstjen Nielsen told the Washington Post this week there was no indication of any foreign effort to disrupt election infrastructure, but added that ""we know they (China) have the capability and the will.""
China expert Chris Johnson, a former CIA analyst now at Washington's Center for Strategic and International Studies, said Pence's speech appeared aimed in part at building a narrative that a vote for the Democrats would be vote for China.
""Another part of it is trying to distract attention from the real threat, which is Russia,"" he said. ""There's nothing in that speech that rises to the level of 2016 Russian active measures.""
Trump has justified his trade policy by accusing China of stealing intellectual property and limiting access to its market. The two countries have imposed increasingly severe tariffs on each other.
Pence said Chinese security agencies had masterminded the ""wholesale theft of American technology,"" including military blueprints, and warned Washington would continue to take action.
He urged Google (O:GOOGL) to end development of its ""Dragonfly"" app that would make it easier to track Internet searches and strengthen Chinese censorship.
Google declined comment, except to reiterate that its China search engine project was ""exploratory"" and not close to launch.
Bloomberg Businessweek cited 17 unidentified intelligence and company sources as saying that Chinese spies had placed computer chips in equipment used by about 30 firms, as well as multiple U.S. government agencies, which would give Beijing secret access to internal networks. Apple Inc (O:AAPL) and Amazon (O:AMZN) denied the report.
Pence also said China had deployed anti-ship and anti-air missiles on artificial islands in the disputed South China Sea, despite promises not to militarize them.
He accused Beijing of ""reckless harassment"" in an incident on Sunday in which a Chinese naval vessel nearly collided with a U.S. destroyer near the Spratly islands.
""We will not be intimidated,"" Pence said of the operation, the latest attempt to counter what Washington sees as Beijing’s efforts to limit freedom of navigation in the strategic waters.
China said a Chinese warship had been sent to warn the U.S. vessel to leave an area of irrefutable Chinese sovereignty.
Pence accused China of using its economic power to bully smaller countries and said it had threatened the stability of the Taiwan Strait by pressuring three Latin American countries to sever ties with Taipei and recognize Beijing. 
Pence also denounced Beijing's crackdown on minority Muslims in the Xinjiang region. 
Last month, a U.N. rights panel said it had received credible reports that up to one million ethnic Uighurs may be held in extra-legal detention in Xinjiang, which China says faces a serious threat from Islamist militants and separatists.
U.S. officials have said they are considering targeted sanctions for human rights abuses.
Daniel Russel, Washington's top diplomat for East Asia until last year, said there was a lot to dislike about China’s behavior. But he said the claim that China was working to defeat Trump at the ballot box ""rings hollow"" and the approach could be counterproductive.

""Even if you accept all of Pence’s complaints at face value, it’s hard to make the case that the administration’s Cold War-style vilification of China will be effective or beneficial to U.S. interests, since it's clearly pushing Beijing to intransigence, not compromise.""
 
"
7,By Reuters,"<span>Oct 04, 2018 08:11PM ET</span>",Utah man confessed sending letters in ricin scare: court documents,"By Alex Dobuzinskis
(Reuters) - A 39-year-old U.S. Navy veteran has confessed to sending letters to U.S. President Donald Trump and other senior officials that were initially feared to contain the poison ricin when they were discovered this week, court documents showed.
William Clyde Allen III was arrested on Wednesday at his home in Logan, Utah, and will be charged on Friday, said Melodie Rydalch, a spokeswoman for the U.S. Attorney's Office.
Aside from Trump, Allen is believed to have sent the letters containing ground castor seeds to FBI Director Christopher Wray, Defense Secretary James Mattis and Chief of Naval Operations Admiral John Richardson, according to a probable cause statement filed in Utah state court on Wednesday. 
Allen mailed the envelopes on Sept. 24, the statement said.
The letters were intercepted and no one was hurt, authorities said. The letter addressed to Trump never entered the White House, the U.S. Secret Service has said.
Ricin is found naturally in castor seeds but it takes a deliberate act to convert the seeds into a biological weapon. Ricin can cause death within 36 to 72 hours of exposure to an amount as small as a pinhead. No known antidote exists. 
The probable cause statement did not list a motive in the case. It was filed by an officer with the Utah State Bureau of Investigation and listed Allen's alleged offense as the threat of terrorism. 
It was not clear if Allen has obtained an attorney. He was ordered held in jail on bail of $25,000.

Allen served in the U.S. Navy from October 1998 until October 2002, leaving the service as a seaman apprentice, the second-lowest rank, according to the U.S. Navy Office of Information. 
 
"
8,By Reuters,"<span>Oct 04, 2018 07:20PM ET</span>","For women in Greek migrant camps, even showers are unsafe: Amnesty","By Karolina Tagaris 
ATHENS (Reuters) - Women in Greek migrant camps are too scared to leave their tents at night or use communal showers, and many pregnant women have to sleep on the floor in unsanitary conditions, Amnesty International said on Friday.
More than half of refugees and migrants arriving in Greece are women and children, according to the United Nations refugee agency, UNHCR.
The numbers are small compared to those at the height of Europe's migrant crisis in 2015. But slow and lengthy asylum procedures mean thousands of asylum-seekers are holed up in crowded facilities on a few Greek islands. 
There, everyday activities like taking a shower have become dangerous for women and girls, Amnesty said in a report. Lack of sanitation and clean drinking water, as well as streams of raw sewage and mice infestations, are common in all camps, it said.
"" (The) shower in the camp is cold and there is no lock. Men walk in when you are inside. There are no lights in the toilets,"" Amnesty quoted one woman from the Democratic Republic of Congo, whose name was changed to Adele, as saying. 
""At night, sometimes I go to the toilet with my sister or pee in a bucket,"" said Adele, who arrived on the island of Samos in December.
Pregnant asylum-seekers told Amnesty they had to sleep on the floor and had little, if any, access to antenatal care. Other women spent their limited cash on sanitary pads.
""Everything is dirty here. It's impossible to keep clean and when we have our period, it is very difficult,"" Adele said.
Some of Greece's island camps have grown so congested that they operate at more than double their capacity, according to the latest government figures. To ease overcrowding, authorities have begun moving hundreds to facilities on the mainland.
Amnesty said women there said they felt ""abandoned"".
""We feel totally forgotten. Some of us have been in the camp for two years and nothing is changing. We don't know what will happen to us,"" said one Yezidi woman from Iraq staying in the Skaramagas camp near Athens.
Humanitarian organizations working in the camp had reported that smugglers and people bearing weapons had been in the facility, Amnesty said. 

""The enormous failure of European governments to open safe and legitimate routes to refugees fleeing war places women and girls at increased risk of abuse,"" said Amnesty International Secretary-General Kumi Naidoo, who visited the island of Lesbos on Thursday. 
 
"
9,By Reuters,"<span>Oct 04, 2018 06:10PM ET</span>",U.S. counterterrorism strategy puts new focus on Iran and proxies,"By Roberta Rampton and Jonathan Landay
WASHINGTON (Reuters) - The Trump administration is giving greater priority to Iran and radical groups it backs in a new U.S. counterterrorism strategy document released on Thursday that further increases the pressure from Washington on Tehran.
The strategy, unveiled by National Security Adviser John Bolton, is the first issued since 2011 when the Obama administration's view of counterterrorism was focused almost exclusively on the threat posed by al Qaeda after the death of its founder, Osama bin Laden. 
The priority given to Iran this time around reflects President Donald Trump’s drive to contain Iran's influence in the Middle East, curtail its ballistic missile program and backing of extremist groups and force it to the negotiating table by re-imposing U.S. sanctions.
Iran was cited only once – on the penultimate page – of the 2011 counterterrorism strategy as an ""active"" state sponsor of ""terrorism."" 
But the current document shows how the Trump administration has put Shi'ite Muslim Iran at the center of U.S. concerns, even as it keeps a focus on Sunni Muslim militant groups in Syria and Iraq.
“In addition, the United States faces terrorist threats from Iran, which remains the most prominent state sponsor of terrorism, really the world’s central banker of international terrorism since 1979,” Bolton told reporters.
""Iran-sponsored terrorist groups such as Lebanese Hezbollah, Hamas and Palestinian Islamic Jihad continue to pose a threat to the United States and our interests,"" he said.
Bolton described “radical Islamist terrorist groups"" as the pre-eminent transnational terrorist threat to the United States and to U.S. interests abroad.
He acknowledged that ""additional challenges do remain"" despite U.S.-backed forces having taken most of the areas of Syria and Iraq overrun by the Islamic State group several years ago.
IRANIAN OIL 
Foes since the Iranian Revolution in 1979, Washington and Tehran have been increasingly at odds since Trump pulled out of the 2015 Iran nuclear accord in May and began to reintroduce economic sanctions on Iran.
The United States plans to impose new sanctions targeting Iran's oil sector on Nov. 4. Bolton said the administration aims to compel all importers of Iranian crude to cut their purchases to zero. 
""It's our objective that there be no waivers from the sanctions that exports of Iranian oil and gas and condensates drops to zero. I'm not saying we're necessarily going to achieve that but no one should be operating under any illusions what the objective is,"" Bolton said.
Bolton is a hawk on Iran and believes the reimposition of sanctions is already heaping pressure on Iran's leaders. 
The key thrust of the new strategy, Bolton said, includes pursuing extremists “to their source” and cutting them off “from their sources of support,” goals that in part appear aimed at Iran’s backing for groups like Hezbollah and Houthis rebels in Yemen.
Counterterrorism strategy documents outline a U.S. administration's blueprint for tackling the threat of extremism - from military action to intelligence operations to cooperating with partners and allies and the use of sanctions and other financial tools. 

President Barack Obama’s 2011 strategy emphasized at length principles that included respect for human rights, promoting good governance and the rule of law. The Trump administration's document gave little room to such concerns. 
 
"
