,company,date,title,content
0,By Reuters,"<span>Nov 05, 2018 07:30AM ET</span>",Turkish finance minister upbeat over Halkbank sanctions-busting case,"ANKARA (Reuters) - Turkey has positive expectations regarding the Iran sanctions-busting case in the United States related to Turkish state-owned lender Halkbank, Finance Minister Berat Albayrak said, following talks with his U.S. counterpart.
A U.S. court in May jailed a Halkbank executive for helping Tehran get round U.S. sanctions. Halkbank faces potential U.S. fines in relation to that case.
Albayrak's comments came after President Tayyip Erdogan announced over the weekend that he had discussed the bank with U.S. President Donald Trump. 
Erdogan gave few details of those talks but his comments came amid indications that Washington and Ankara are trying to mend ties that have been in crisis this year over a host of issues, including the conviction of a Halkbank executive for helping Iran evade U.S. sanctions.
""We had a positive meeting with our U.S.counterpart (Treasury Secretary Steve Mnuchin). He said he would follow the process closely,"" Erdogan's son-in-law Albayrak told broadcaster A Haber.
""We told them that Halkbank had not violated sanctions (...) We have positive expectations,"" he said.

Shares in Turkey's state-owned Halkbank surged 5.88 to 7.37 lira.
 
"
1,By Reuters,"<span>Nov 05, 2018 07:29AM ET</span>","Outgoing German spy chief attacks 'naive' left, reopens coalition row","By Thomas Escritt
BERLIN (Reuters) - German Interior Minister Horst Seehofer faced calls on Monday to dismiss the outgoing head of domestic intelligence from a new advisory role, after the spy condemned what he called ""naive and leftist"" government policies and said he might enter politics.
The remarks, made at a closed meeting of European intelligence chiefs and published by the newspaper Sueddeutsche Zeitung on Monday, threatened to re-open a rift which Chancellor Angela Merkel's fractious coalition had only just patched up.
Seehofer once before rescued chief spy Hans-Georg Maassen from dismissal when he questioned the authenticity of videos showing far-right extremists chasing immigrants in the eastern city of Chemnitz.
This time Maassen, whose agency monitors extremist threats to Germany's constitutional order, compared the videos to Russian propaganda and presented himself as the victim of a witch-hunt by ""radical-left forces"" in the Social Democratic Party (SPD), junior partner in Merkel's coalition.
""I'm seen in Germany as a critic of idealistic, naive and leftist foreign and security policy,"" he said. ""I can imagine a life outside public service, for example in politics or business.""
Many on the right in Germany are particularly scornful of what they see as Merkel's liberal immigration policy, which has been backed by the SPD. Germany has admitted about a million mostly Muslim asylum seekers since the 2015 migration crisis. 
Even before Maassen's remarks were published in full, the SPD and opposition parties had been demanding Maassen's sacking for overstepping the bounds of neutrality that German civil servants are expected to adhere to.
""SWIFT DECISION"" URGED
The interior ministry said Seehofer, who himself is facing calls to quit as head of his Christian Social Union (CSU) after it lost its majority in last month's Bavarian regional election, would make a decision over Maassen's fate after an investigation into the speech was completed.
SPD general secretary Lars Klingbeil said Seehofer should take a ""swift decision"" over Maassen's fate.
The recriminations follow bruising setbacks for all three parties in Merkel's coalition in crucial regional votes over the past month. The poor results prompted Merkel to resign as head of the center-right Christian Democrats (CDU) and many are calling for the loveless coalition to end.
Maassen only escaped dismissal after his first political intervention, made in an interview with top-selling tabloid Bild in September, thanks to the patronage of Seehofer, who created a senior role for him in his ministry.
But Seehofer's patronage may mean less than it did, with the CSU fuming after he led it to its weakest result in years.

On Sunday the CSU, which has for decades dominated cultural and economic life in Germany's richest region, was forced to concede Bavaria's economy, education and environment ministries to the Free Voters, its new upstart coalition partner. 
 
"
2,By Reuters,"<span>Nov 05, 2018 07:00AM ET</span>","Some 80 people, mostly school children, kidnapped in Cameroon","YAOUNDE (Reuters) - Some 80 people, mostly school children, were kidnapped in the city of Bamenda in northwest Cameroon early on Monday, government and military sources told Reuters. 
It was not clear who was responsible for the kidnapping, which occurred in the English-speaking region of Cameroon where separatists are fighting to form a breakaway state.
 
"
3,By Reuters,"<span>Nov 05, 2018 07:00AM ET</span>",UK working to secure Brexit deal as soon as possible: PM May's spokesman,"LONDON (Reuters) - Britain is working to secure a Brexit deal as soon as possible, Prime Minister Theresa May's spokesman said on Monday, adding that a decision on whether to hold a special Brexit summit later this month is up to the European Union.
Earlier ITV's political editor reported that the British government had decided that unless a deal was struck within a week, the default option of a no-deal Brexit becomes the probable outcome.
Asked about reports that this week was a decisive one in the Brexit negotiations, May's spokesman said: ""We are working to secure a deal as soon as possible, in relation to that particular summit, the European Council set out its position at the EU Council in October. It's obviously a decision for them.""
On the main sticking point in the negotiations, a backstop to maintain an open border between the British province of Northern Ireland and EU member Ireland, the spokesman said: ""We don't want the backstop to be in place indefinitely and (we have said) that we would be looking to a mechanism to achieve that."" 

 
"
4,By Reuters,"<span>Nov 05, 2018 06:30AM ET</span>",Russia sends new frigate with cruise missiles onboard to Mediterranean,"MOSCOW (Reuters) - Russia said it deployed its new frigate with long-range Kalibr cruise missiles to the Mediterranean Sea on Monday, a few months after Moscow had reinforced its naval forces off Syrian cost. 
""The Black Sea Navy Fleet's frigate Admiral Makarov left (Navy base) Sevastopol and laid a course for the Black Sea straits. The vessel will be acting in the standing naval force of the Russian fleet in the Mediterranean,"" the Russian Defence Ministry said in statement.
Russia has in the past fired Kalibr cruise missiles from frigates and submarines stationed in the Mediterranean Sea at militant targets to support Syrian army offensives.
The ministry did not say whether the frigate was supposed to take part in the military operation in Syria where Moscow has backed President Bashar al-Assad since entering the war in 2015.
Russian President Vladimir Putin said in May that Russian military vessels with Kalibr cruise missiles would be on permanent standby in the Mediterranean to counter what he said was the terrorist threat in Syria.
Russia deployed several warships to the Mediterranean this summer, including the Admiral Grigorovich, Admiral Essen and Pytlivy frigates, along with landing ship Nikolai Filchenkov and the Vishny Volochek missile corvette. 
The Izvestia newspaper said in August that Russia had gathered its largest naval group in the Mediterranean Sea since 2015, including 10 vessels, most of them armed with long-range Kalibr cruise missiles. More vessels were on the way, the newspaper said, and two submarines had also been deployed.
(Reporting and writing by Denis Pinchuk, Editing by Peter Graff) OLUSWORLD Reuters US Online Report World News 20181105T112505+0000"
5,By Reuters,"<span>Nov 05, 2018 05:56AM ET</span>",Tearful relatives of Indonesia jet crash victims demand answers,"By Cindy Silviana and Augustinus Beo Da Costa
JAKARTA (Reuters) - Relatives of the victims of an Indonesian jet that crashed into the sea off Jakarta last week killing all 189 on board demanded answers on Monday as to why the plane had been passed fit to fly and called for no let up in the search for loved ones. 
Indonesian authorities on Sunday extended by three days the search for victims and a second black box recorder from wreckage of a nearly new  Boeing Co . (N:BA) 737 MAX that slammed into the sea a week ago only minutes after it took off from Jakarta. 
At a news conference charged with emotion, relatives addressed questions to Indonesian officials including transport minister Budi Karya Sumadi and the head of the country's transportation safety committee (KNKT). 
""We are the victims here. Imagine if you were in our position,"" said Najib Fuquoni, a relative of a victim, demanding an independent investigation into the crash.
Muhammad Bambang Sukandar, the father of another victim, said Lion Air technicians needed to take ""full responsibility"" if it was proved they had not properly attended to technical issues following the jet's previous flight from Bali to Jakarta.
""This is not an unimportant thing. These are people’s lives,"" he said, as he sought to choke back tears.
""Don't let something like this keep happening in Indonesia,"" he added.
Indonesia is one of the world's fastest-growing aviation markets, but its safety record has been patchy. Its transport safety panel investigated 137 serious aviation incidents from 2012 to 2017.
At one stage during Monday's news conference, relatives urged Lion Air founder Rusdi Kirana, who was in the audience, to stand up. He stood up, but did not comment and clasped his hands together as if seeking forgiveness. 
The privately owned budget carrier was founded in 1999. Its aircraft have been involved in at least 15 safety incidents and it has been placed under tougher international safety restrictions than other Indonesian airlines.
While victims' relatives are desperate to know what happened, the first crash of a Boeing 737 MAX is also the focus of scrutiny by the global aviation industry. 
""As an initial step we conducted ramp checks for 11 Boeing 737 Max 8,"" said transport minister Sumadi, adding that authorities were also conducting a special audit to include operating procedures and crew qualifications.
The search effort has involved 151 divers, five helicopters, 61 ships, ranging from fishing boats to ships with advanced sonar scanners, as well as underwater drones.
An Indonesian rescue diver died during the search for a second black box, parts of the plane, and human remains on the muddy seabed.
The head of KNKT Surjanto Tjahjono has said 69 hours of recorded data from 19 flights, including the one that crashed, had been downloaded successfully from a partly damaged flight data recorder recovered on Thursday.
As of Monday, 138 body bags containing human remains had been recovered and handed to police for forensic identification, yet only 14 victims had been identified.
Among the larger parts of the plane found have been a mangled engine and a damaged aircraft wheel.
Tjahjono said based on initial analysis the ""engine was running with fairly high speed"" when it hit the water.
While there were no signs of an explosion in the air, the plane appeared to have hit the water with huge force, he said. 
""When the plane hit the water, the energy released was extraordinarily large."" 

(This story has been refiled to correct to ""last week"" in first paragraph, not ""this week"")
 
"
6,By Reuters,"<span>Nov 05, 2018 05:51AM ET</span>",Indian capital under cloud of smog as pollution level jumps,"By Mayank Bhardwaj and Neha Dasgupta
NEW DELHI (Reuters) - Air quality in India's haze-hit north, including the capital, New Delhi, deteriorated sharply on Monday because of unfavorable weather and an increase in smoke from stubble burning in fields across the region.
Levels of PM 2.5, tiny particulate matter that can reach deep into the lungs and cause major health problems, were above 400 in most parts of the capital, and in some places soared above 600.
That is nearly 24 times a recommended level of 25 micrograms per cubic meter on average over a 24-hour period, set by the World Health Organization, which this year said India was home to the world’s 14 most polluted cities. 
New Delhi was ranked the sixth most polluted.
After a little improvement on Sunday, when wind picked up, air quality worsened early on Monday, with forecasts of worse to come over the next few days.
""Wind speeds dropped to 15 kilometers per hour from 29 and there's a significant jump in crop stubble burning in Punjab and Haryana in the past few hours,"" Anumita Roychowdhury, an executive director at the Centre for Science and Environment think-tank, said, referring to two states where farmers burn stubble in their fields to prepare for winter planting.
Authorities warn that crop residue burning will peak in the next few days.
Adding to the fears, Indians will celebrate the festival of Diwali on Wednesday, when many members of the majority Hindu community will set off celebratory firecrackers.
The Supreme Court last month allowed the use of ""green"" firecrackers for Diwali to try to curb pollution, but it was unclear how the rule would be enforced or whether there was such a thing as an environmentally safe firework.
Lower winter temperatures and higher moisture, coupled with lower wind speeds tend to trap pollutants in the atmosphere, said Roychowdhury.
The Indian Institute of Tropical Meteorology also said that changes in the speed and direction of the wind, and more stubble burning, had made the air more toxic.
The sale of air purifiers had surged 40 percent from last year because of increasing public awareness about the effects of pollution on health, company and industry officials said.
New Delhi and its satellite cities account for the bulk of air purifier sales but they are picking up in other cities such as Mumbai and Bengaluru.

The air purifier market is dominated by Unilever's, Blueair, Honeywell International Inc (NYSE:HON) and Britain's Dyson.
 
"
7,By Reuters,"<span>Nov 05, 2018 05:30AM ET</span>","Saudis sent 'clean-up' team to Turkey after Khashoggi killing, official says","By Orhan Coskun
ANKARA (Reuters) - Saudi Arabia sent a two-man ""clean-up team"" to erase evidence of journalist Jamal Khashoggi's killing a week after he disappeared at the Saudi consulate in Istanbul, a Turkish official said on Monday, calling it a sign top Saudi officials knew of the crime.
Confirming a report in Turkey's pro-government Sabah newspaper, the official said the chemist and toxicologist were tasked with erasing evidence before Turkish investigators were given access to the Saudi consulate and consul's residence.
Sabah identified the two men as Ahmed Abdulaziz al-Jonabi and Khaled Yahya al-Zahrani, saying they arrived in Turkey as part of an 11-person team sent to carry out the inspections with Turkish officials.
Khashoggi, a Washington Post columnist critical of the Saudi government and its de facto ruler Crown Prince Mohammed bin Salman, disappeared at the consulate on Oct. 2.
Saudi officials initially insisted Khashoggi had left the consulate, then said he died in an unplanned ""rogue operation"". The kingdom's public prosecutor Saud al-Mojeb later said he was killed in a premeditated attack.
Turkish and Saudi officials have carried out joint inspections of the consulate and consul's residence in Istanbul, but President Tayyip Erdogan says some Saudi officials are still trying to cover up the crime. Ankara has also demanded Riyadh cooperate in finding Khashoggi's body, which Istanbul's chief prosecutor said had been dismembered.
A senior Turkish official confirmed the names of the men identified on Monday by Sabah. ""We believe that the two individuals came to Turkey for the sole purpose of covering up evidence of Jamal Khashoggi's murder before the Turkish police were allowed to search the premises,"" the official said.
The two individuals carried out clean-up operations at the consulate and the consul's residence in Istanbul until October 17 and left the country three days later, he said.
""The fact that a clean-up team was dispatched from Saudi Arabia nine days after the murder suggests that Khashoggi's slaying was within the knowledge of top Saudi officials,"" the official said.
Saudi Arabia says 18 people have been detained over Khashoggi's killing and the head of its human rights commission told a meeting in Geneva on Monday Riyadh was investigating the case with a view to prosecuting the perpetrators. 
ACID REPORTS
Saudi Arabia's conflicting accounts of Khashoggi's killing have prompted international outcry against the world's top oil exporter, upending the young crown prince's international image as a reformer.
Turkey has released a stream of evidence challenging the initial Saudi denials of involvement, and continues to press Riyadh for details.
On Monday Vice President Fuat Oktay called for an investigation into newspaper reports last week that Khashoggi's body was disposed of by dissolving it in acid.
""The question now is who gave the orders. This is what we are seeking answers to now,"" Fuat Oktay told Anadolu news agency. ""Another question is where the body is... There are reports of (the body) being dissolved with acid now. All of these need to be looked at"".

In an article in the Washington Post on Friday, Erdogan said the order to kill Khashoggi came from the ""highest levels"" of the Saudi government and called for the ""puppetmasters"" to be unmasked.
 
"
8,By Reuters,"<span>Nov 05, 2018 05:20AM ET</span>",France issues arrest warrants for senior Syrian officials,"PARIS (Reuters) - French prosecutors have issued international arrest warrants for three senior Syrian intelligence and government officials, including security chief Ali Mamlouk, for alleged collusion in war crimes, a defense lawyer and a judicial source said on Monday. 
Mamlouk, one of Syrian President Bashar al-Assad's most senior advisers, was targeted by the order alongside Jamil Hassan, the head of Airforce Intelligence who is already the subject of a German warrant, the sources said.
Another senior Airforce Intelligence official, Abdel Salam Mahmoud, was also named in the French order, one of the sources said. 
The warrants stem from a long-running case involving two French-Syrian nationals who were arrested in Syria in November 2013 and had disappeared since. 
Damascus confirmed in August 2018 that the father and son, Mazen and Patrick Abdelkader Dabbagh, were dead, the sources said. They include a lawyer for their family, Clemence Bectarte, who said the warrants were issued in mid-October. 
Prosecutors in Paris had already opened a probe into the pair's disappearance, starting with a preliminary investigation in 2015, and had found that their house in Damascus had been raided by intelligence officials, the judicial source said. 
The French warrants bring charges including collusion in torture, forced disappearances, crimes against humanity and war crimes against the Syrian officials.
Germany - which has universal jurisdiction over war crimes, meaning it can prosecute and try crimes committees abroad - has also taken similar steps, issuing an arrest warrant in June for Airforce Intelligence official Hassan.
Efforts to prosecute members of the Assad government have repeatedly failed because Syria is not a signatory of the Rome Statute of the International Criminal Court (ICC) in the Hague. Russia and China have also vetoed attempts to give the ICC a mandate to set up a special tribunal for Syria.
 
"
9,By Reuters,"<span>Nov 05, 2018 05:00AM ET</span>",Danish suspect in $17 million fraud case arrested in South Africa,"COPENHAGEN (Reuters) - South African police on Monday arrested a Danish woman accused of stealing 111 million crowns ($17 million) of Danish government funds intended for the most vulnerable in society, the Danish state prosecutor for financial crime said. 
The case, seen by many Danes as a symbol of the decline in confidence in once trusted institutions, comes in the wake of a major government tax scandal and a money laundering case involving the country's largest bank, Danske Bank. 
Denmark is now working with the South African authorities to extradite the woman, 64, the State Prosecutor for Serious Economic and International Crime said in a statement.
Reuters was not immediately able to reach the suspect's lawyer for comment, but he was quoted by Danish broadcaster DR as saying he did not wish to disclose how his client would respond to the accusations.
According to anti-corruption coalition Transparency International, Denmark is one of the least corrupt countries in the world.
The woman, an employee of the Danish ministry for social affairs for more than 40 years, is suspected of transferring government funds intended for vulnerable people to her own accounts between 2002 and 2018. 
""The arrest of the main suspect means there is now hope of finding the lost millions,"" Danish justice minister Soren Pape Poulsen wrote on Twitter.
The woman had been the subject of an international arrest warrant since Oct. 18 when the ministry announced the findings of an internal investigation.
Three other people are suspected of involvement in the case. One of them was arrested in Johannesburg on Oct. 30.
 
"
