,company,date,title,content
0,By Reuters,"<span>May 25, 2020 04:12AM ET</span>",India air travel restart hits chaos and cancellations,"By Aditi Shah
NEW DELHI (Reuters) - Airlines' plans to resume air travel in India were in disarray on Monday after some states restricted the number of flights hours before departure, causing last-minute cancellations and leaving hundreds of passengers stranded.
Airlines, including IndiGo, India's biggest carrier, SpiceJet and Vistara, a joint venture between Tata Group and Singapore Airlines (OTC:SINGY), had been preparing to resume operations from Monday with about a third of their capacity amid strict rules.
But new restrictions at major airports, including Mumbai and Chennai, forced airlines to scramble late on Sunday to revise schedules.
The confusion will make it even harder for airlines to recover from the impact of a two-month lockdown to contain the novel coronavirus that has already cost tens of millions of dollars in lost revenue, industry executives, lawyers and analysts said.
""The entire handling of the restart has been reduced to a farce, causing pain for airlines, airports, and passengers,"" said an industry executive on condition of anonymity.
IndiGo had planned to start with about 430 daily flights while its low-cost rival SpiceJet said it would operate 204 flights a day and AirAsia India would start with 77 flights.
The final number could be much lower as some states, especially where coronavirus cases are rising, have curtailed air travel following relaxations that last Thursday allowed some domestic operations to resume.
IndiGo said on Monday it plans to fly just over 200 daily flights until May 31.
Potential travellers are also likely to be deterred by a lack of clarity on quarantine rules in different states.

""It's unfortunate there was no effective coordination between the states and central government. Each state has come out with its own rules, which is confusing and will compel only a few to fly,"" aviation law expert Nitin Sarin, a managing partner at Sarin & Co, said.
 
"
1,By Reuters,"<span>May 25, 2020 04:00AM ET</span>",China says to take action if U.S. undermines its interests in Hong Kong,"BEIJING (Reuters) - China warned on Monday that it will take countermeasures if the United States insists on undermining its interests regarding Hong Kong, following the latest comments from Washington about possible sanctions over new national security legislation for the city.
Chinese foreign ministry spokesman Zhao Lijian told reporters during a briefing that the United States is trying to harm China's national security and said Beijing has lodged stern representations with Washington over White House National Security Adviser Robert O'Brien's comments that the security law for Hong Kong could lead to U.S. sanctions.
 "
2,By Reuters,"<span>May 25, 2020 03:56AM ET</span>",Japan's small clinics driven to brink as virus-wary patients stay home,"By Izumi Nakagawa and Rocky Swift
TOKYO (Reuters) - As Japan eases coronavirus curbs following its first wave of cases, many small medical clinics are scrambling to stay afloat and the doctors who run them are calling for government support as patients keep away for fear of infection.
Such clinics are the backbone of a healthcare system short of doctors to care for one of the world's fastest-ageing societies, yet the fallout of the virus pandemic threatens the survival of many.
""Clinics in the residential and office areas seem to be operating on the brink,"" said Toshihiko Yamazaki, who runs a urology clinic in the city of Urawa, north of Tokyo.
""Even if the state of emergency is lifted, patients won't be able to return as long as there is a risk of infection.""
His clinic, which employs seven staff, made it through the storm relatively unscathed because it is close to a major train station, although April revenue shrank 17% on the month.
Others have fared less well.
With more than 16,500 infections and 825 deaths, the world's third-largest economy has weathered the coronavirus pandemic better than many nations, without having to resort to hard lockdowns on travel and business.
Citizens have largely obeyed the government's call for an 80% cut in social interactions, but that inevitably hit visits to GPs for regular check-ups. 
Another deterrent for many was a wave of infections among dozens of patients and staff at several hospitals in Tokyo.
More than 90% of clinics in the capital suffered a revenue drop in April, the Tokyo Medical Practitioners' Association said, citing its survey of 1,200 clinics, while more than half reported a drop in income.
Nationwide, more than 80% of the 2,900 clinics surveyed by the Japan Federation of Insurance Medical Associations also saw revenue fall in the same period.
Such falls imperil the survival of many doctors' offices, where fixed costs, such as staff and rent, typically consume more than half their revenue.
Adding to the pain, some infection-wary patients have opted for online consultations that get only about half the national insurance reimbursement provided for checks in person.
A projected annual decline of about 500 billion yen ($4.6 billion) in hospital revenues has prompted a national body of teaching hospitals to turn to the government for compensation.
This month, medical and hospital associations urged the health ministry to tackle worsening business conditions, asking for funds intended for community heath initiatives to be diverted to help small clinics. 
Health ministry official Kazuho Taguchi said the ministry was taking the issue seriously. Non-virus services must be maintained, he added, saying the ministry was holding hearings on ways to offset the fall-off in patient numbers.
As income dries up, doctors may reconsider investment in equipment and hiring of nurses and staff, leading to a ""decline in the quality of medical care,"" said Toshio Nakagawa, vice president of the Japan Medical Association.
Worrying trends include cancer and diabetes patients falling off the radar while parents skip routine checks and vaccinations for newborns, said Yamazaki, at the urology clinic. 
""In all this coronavirus commotion, I'm really scared that some sick children will be overlooked,"" he added. 
($1=107.7000 yen)
(Interactive graphic tracking global spread of coronavirus: open https://tmsnrt.rs/3aIRuz7 in an external browser.)

 
"
3,By Reuters,"<span>May 25, 2020 03:47AM ET</span>",Hong Kong border town slumps as mainland traders vanish,"By Sarah Wu
SHEUNG SHUI, Hong Kong (Reuters) - Last summer, pro-democracy protesters harassed Chinese traders in Sheung Shui and smashed storefronts that catered to them in the Hong Kong border town, angry at what they saw as a de facto invasion.
The protesters, many from elsewhere in Hong Kong, built on years of resentment by some locals who blame the cross-border traders for overcrowding the town and pushing up rents as they load up on cosmetics, milk powder and medicinal items to sell at a profit on the mainland. 
Now, there are no traders and no protesters. The town has been quiet since Hong Kong effectively shut its border with mainland China in February to stop the spread of the new coronavirus. On some streets, three-quarters of stores primarily serving traders have closed.
The protesters got what they wanted. But it has left some of the locals with mixed feelings.
""It's complicated to say whether the border closure is good or bad,"" said Helen, a 22-year-old university student in Hong Kong who said she was frustrated with the traders. 
She often argues about the issue with her parents, who run a herbal tea shop in Sheung Shui, she said: ""They say if no people from the mainland shop here, we won't have a business. You'll have nothing to eat. You'll have nowhere to live.""
Helen, who only gave her first name for fear of angering her parents, now has to sweep the shop's floor because her parents' mainlander employee cannot return. 
Protests erupted across Hong Kong last year over perceived meddling by China's communist authorities into the affairs of the semi-autonomous city, a charge which Beijing denies.
Anti-mainland sentiment found fertile ground in Sheung Shui, where discontent had been building for more than a decade - since border controls were relaxed - over the fast-growing cross-border trade that was overloading the town's infrastructure, raising rents and disrupting everyday life. 
Residents complained that the 'parallel traders,' as they are called, blocked sidewalks with their splayed suitcases as they repacked beauty products and baby formula, littered the streets, choked access to the train station and drove up prices in shops.
DESERTED STREETS
There were only three cosmetics shops in 2013, but 139 in January of this year, according to data collected by North District Parallel Imports Concern Group, which has lobbied to stop cross-border trading and ""reclaim Sheung Shui"" since 2012. 
In that time, pharmacies, jewellery shops and currency exchanges also mushroomed, often replacing restaurants and boutiques cherished by locals.
Only a few months ago, the town reverberated with the sound of rumbling trolleys and bargaining in Mandarin. But now it is quiet. On one block of a main street, seven out of nine cosmetics and baby formula shops had their metal security gates rolled down last week, some displaying ‘for lease’ signs taped over remnants of protest graffiti. 
In the shops that are still open, employees sit idle by fully stocked shelves, and told Reuters their hours have been slashed.
Nick Suen, a 20-year-old anti-trader protester and waiter at a Sheung Shui restaurant decorated with pro-democracy posters, said the town he grew up in ""feels like Hong Kong now."" With restaurant sales down about 70%, he said he was concerned about employment in the town, but freedom was more important to him than having a job.  
David So said he supports the pro-democracy protesters, even though they damaged his Romantic Cat Cosmetics Store last year because it was popular with mainland traders. He said his sales have dropped 70% to 80% since the border closed. 
    ""There are a lot of contradictions in Sheung Shui,"" said the 35-year-old, sitting behind hundreds of unsold Korean shampoo bottles. ""Our economy depends on Chinese capital, I admit. But as we keep earning money from China, they may try to change our thinking. We might need to obey their laws. That we don't want.""
    Beijing announced plans to directly impose national security laws on Hong Kong last week, prompting protesters to take to the streets on Sunday in scenes similar to last summer's unrest.
Sam Leung, the third-generation owner of his family's bedding business, which caters mostly to locals, said he had to downsize because of rising rents caused by the traders.
    ""So many of the local stores have gone from really big to really small, from really small to disappeared, from the main streets to small alleys,"" said Leung. 

    But he said the recent economic devastation was a chance to start anew: ""If there's nothing, you can slowly build. We can adapt to a new model in Sheung Shui.""
 
"
4,By Reuters,"<span>May 25, 2020 03:45AM ET</span>",China says opposes all U.S. restrictions on Chinese airlines,"BEIJING (Reuters) - China said on Monday it opposes all U.S. restrictions imposed against Chinese airlines, responding to a report that the U.S. Transportation Department has demanded Chinese carriers file their schedules and other flight details by May 27.
Chinese foreign ministry spokesman Zhao Lijian said flight restrictions imposed by Beijing treated all airlines equally and were due to efforts to curb COVID-19 related risks. 

The U.S. government late on Friday accused the Chinese government of making it impossible for U.S. airlines to resume service to China.
 
"
5,By Reuters,"<span>May 25, 2020 03:30AM ET</span>",'No Eid in our home': Pakistani families mourn crash victims,"By Syed Raza Hassan and Charlotte Greenfield
KARACHI/ISLAMABAD (Reuters) - As Fazal Rahmaan, 80 and his wife, Wahida Rahmaan, 74, boarded a plane in the Pakistani city of Lahore on Friday, their family's biggest fear was that they might get catch the coronavirus on their way to spend the holiday in Karachi.
Instead the couple, who had been married for 54 years, were among the 97 people killed when an Airbus A320, operated by Pakistan International Airlines, crashed into a Karachi neighbourhood - Pakistan's worst air disaster since 2012. 
""We held many calls deliberating with doctors and family ... Our biggest concern was that they made the trip safely,"" said their son, Inam Ur Rahmaan, who instead of welcoming his parents for the Eid al-Fitr holiday found himself picking through the wreckage of flight PK8303 praying for a miracle.
""I got in my car and followed the smoke and the ambulances,"" said Rahmaan. 
""When I saw the area, I realised that it would be a miracle if they had made it.""
There were two survivors from onboard the aircraft, while no fatalities were reported on the ground in the densely packed neighbourhood of multi-story homes abutting the eastern edge of Jinnah International Airport where the plane came down.
More than two dozen homes were damaged as the airliner roared in, leaving a tangle of severed electric cables and exposed rebar - a broken wing rested against the side of a home, an engine on the ground nearby. 
The jet fuel set the wreckage ablaze, along with homes and vehicles, sending black smoke into the sky, a Reuters witness said.
Crowds rushed to the site, relatives searching for loved ones, rescue workers and the curious. Scores of ambulances and fire-engines jammed the narrow, debris-cluttered streets.
One rescue worker told Reuters two bodies were found with oxygen masks on. Many bodies pulled from the wreckage were charred beyond recognition.
The airline's chief executive said on Friday the last message from the pilot indicated a technical problem. A team from Airbus is due to arrive on Monday to investigate, a PIA spokesman said.
""They'll provide all possible assistance including decoding the black box,"" the spokesman Khan, referring to the flight data recorder.
SCREAMS AND FIRE
Shahid Ahmed, 45, was at the airport waiting for his mother to arrive. When he reached the crash site he saw rescuers retrieving bodies and people taking selfies.
""There was no one responsible at the site, people were busy posing for pictures,"" said a distraught Ahmed, who lost his mother, Dishad Begum, 75, who was also flying to Karachi for Eid.
After scouring the site and failing to find his mother, Ahmed went to look for her in hospitals.
""There was no list of the dead or injured at any of the hospitals, it was all chaos and mismanagement,"" said Ahmed, who sobbed as he recounted the ordeal. 
""Searching for our mother's body was a nightmare.""
One of the survivors, engineer Muhammad Zubair, told Geo News the pilot came down to land, briefly touched down, then pulled up again.
He announced he was going to make to make a second try shortly before the plane crashed, Zubair said from hospital.
""I could hear screams from all directions. Kids and adults. All I could see was fire. I couldn't see any people – just hear their screams,"" he said.
Rahmaan said his family was still in shock.
""There's no Eid in our home,"" he said.
Rahmaan said he took some comfort from knowing his parents always wanted to be with each other.

""Whatever's happened, whatever the reason behind it, they always wanted to be together. At the end, they were together."" 
 
"
6,By Reuters,"<span>May 25, 2020 02:10AM ET</span>","Hong Kong's security, police chiefs warn of growing 'terrorism' as national laws loom","By Twinnie Siu and Jessie Pang
HONG KONG (Reuters) - Hong Kong's security and police chiefs said ""terrorism"" was growing in the city, as government departments rallied on Monday behind Beijing's plans to introduce national security laws after thousands took to the streets to protest against the move.
The security legislation, which could see Chinese intelligence agencies set up bases in Hong Kong and aims to tackle secession, subversion and terrorist activities, has sent shockwaves through the business and diplomatic communities.
""Terrorism is growing in the city and activities which harm national security, such as 'Hong Kong independence', become more rampant,"" Secretary for Security John Lee said in a statement.
""In just a few months, Hong Kong has changed from one of the safest cities in the world to a city shrouded in the shadow of violence,"" he said, adding national security laws were needed to safeguard the city's prosperity and stability.
Police said they arrested more than 180 people on Sunday, when authorities fired tear gas and water cannon to disperse anti-government protesters as unrest returned to the Chinese-ruled city after months of relative calm. 
Police Commissioner Chris Tang said there have been 14 cases involving explosives ""commonly used in terrorist attacks overseas"" and five seizures of firearms and ammunition since protests began in June last year.
The draft legislation ""will help combat the force of 'Hong Kong independence' and restore social order. Police fully support it,"" Tang said.
In a return of the unrest that roiled Hong Kong last year, crowds thronged the streets of the city on Sunday in defiance of curbs imposed to contain the coronavirus, with chants of ""Hong Kong independence, the only way out,"" echoing through the streets.
Calls for independence are anathema to Beijing, which considers Hong Kong an inalienable part of the country. The proposed new national security framework stresses Beijing’s intent ""to prevent, stop and punish"" such acts.
Protests are expected to resume on Wednesday, when the city's legislature is expected to give a second reading of a bill that would criminalise abuse of China's national anthem.
Agencies issuing statements in support of the legislation included the Commissioner of Correctional Services, Hong Kong Customs, the Fire Department and the Government Flying Service.
""MISUNDERSTANDING""
Financial Secretary Paul Chan wrote on his blog on Sunday the national security law ""itself"" does not affect investor confidence, only the ""misunderstanding"" of it does.
“The central government has already said the law is targeted at the minority of people who are suspected of threatening national security and will not affect the rights of the general public.”
The United States, Australia, Britain, Canada and others have expressed concerns about the legislation, widely seen as a potential turning point for China's freest city and one of the world's leading financial hubs.
Taiwan, which has become a refuge for a small but growing number of pro-democracy protesters fleeing Hong Kong, will provide the people of Hong Kong with ""necessary assistance"", President Tsai Ing-wen said.
Nearly 200 political figures from around the world decried the legislation. Bankers and headhunters said the legislation could lead to money and talent leaving the city.
Hong Kong's bourse added a 1% fall to the 5.6% plunge on Friday when the new security plan was unveiled by Beijing and the Hong Kong dollar hovered around its lowest since March.
In a statement late on Sunday, a Hong Kong government spokesperson said the vast majority of residents and overseas investors ""have nothing to fear"" from the new security legislation and hit back at criticism from abroad.

""Sadly, and perhaps tellingly, those who claim to be acting in Hong Kong's best interests turn a blind eye to the explosives, petrol bombs, firearms, weapons, attacks on bystanders, wanton vandalism, online trolling and disinformation campaigns used by radical protesters and their hidden handlers to stoke fear and chaos and destabilise society,"" it said.
 
"
7,By Reuters,"<span>May 25, 2020 01:26AM ET</span>",Australia's most populous state urges parents to work from home as schools reopen,"By Colin Packham
SYDNEY (Reuters) - Australia's most populous state on Monday urged locals to continue working from home despite schools reopening as the number of coronavirus cases slows.
Australia has reported just over 7,100 COVID-19 infections, including 102 deaths, well below figures reported by other developed countries.
With fewer than 20 new COVID-19 cases most days, Australian states are pressing ahead with a three-stage plan to remove most social restrictions imposed by July.
In New South Wales (NSW), which includes the city of Sydney, children returned to full-time face-to-face learning on Monday, allowing many parents to return to offices - although lawmakers urged those who could to stay home to avoid putting pressure on the transport network.
""I am very pleased that the system hasn’t been overwhelmed,"" said NSW Premier Gladys Berejiklian told reporters in Sydney.
""People are listening, making informed decisions, and that is the way we would like it to continue.""
Reopening schools is a central part of reviving Australia's economy.
With international borders likely to remain closed for months, Prime Minister Scott Morrison is also pressing locals to begin holidays locally to help support Australia's tourism sector.
But state squabbles continue to simmer.
While the federal government has devised a plan to reopen the national economy, the implementation is left to individual state and territory leaders, who come from opposing political parties and have different views on how much unrestricted movement should be allowed.
Around 120 million domestic overnight tourists spent a record A$80.7 billion ($52.79 billion) last year, according to government data, accounting for almost half of all tourism spending.
The differences between states also threaten to delay reopening travel between New Zealand and Australia.
New Zealand Prime Minister Jacinda Arden said both countries are developing protocols, but it would be unlikely to begin until Australia allows free domestic travel.

 
"
8,By Reuters,"<span>May 25, 2020 01:25AM ET</span>",Thousands without power in Western Australia after once in a decade storm,"MELBOURNE (Reuters) - Wild weather downed trees and left tens of thousands of people without power in Western Australia, as emergency services began cleaning up in Perth on Monday after some of the worst weather in a decade.
Wind speeds of up to 132 km/hour (82 mph) were registered at Cape Leeuwin, one of the state's most south-westerly points early on Monday, the strongest May gusts in 15 years, according to the Australia Broadcasting Corp.
""Some wild weather has affected large parts of WA, causing widespread damage and large scale power outages. Please listen to the advice of emergency services and stay safe everyone,"" Australian Prime Minister Scott Morrison said on social media.
Around 50,000 customers were without power on Monday due to storm-related outages, utility Western Power said, as the remnants of Cyclone Mangga hit a cold front and brought squalling rain and emergency level storm warnings to the south of the state. 
""New damage from the windborne debris has meant the overall number of impacted homes and businesses remains high,"" it said on Twitter. 
More than 390 calls for assistance were made to the state's emergency services since Sunday, mostly from the Perth metropolitan area, the Department of Fire and Emergency Services Chief Superintendent Danny Mosconi told ABC Radio. 
Pilbara Ports Authority said port operations in the Pilbara had not been affected, but elevated swell led to some minor shipping schedule changes at the Port of Dampier, which is used by Rio Tinto (NYSE:RIO).
The biggest oil and gas operators in WA,  Chevron  Corp (NYSE:CVX), Woodside (OTC:WOPEY) Petroleum and Santos, said there was no impact on their operations in the minerals-rich state.

BHP Group (NYSE:BHP) said their was no major impact to its operations. Rio Tinto Ltd declined to comment. 
 
"
9,By Reuters,"<span>May 25, 2020 12:35AM ET</span>",U.S. limits travel from Brazil amid worsening coronavirus outbreak,"WASHINGTON/BRASILIA (Reuters) - The White House on Sunday said it was restricting travel from Brazil to the United States, two days after the South American nation became the world's No. 2 hotspot for coronavirus cases.
The travel ban was a blow to right-wing Brazilian President Jair Bolsonaro, who has followed the example of U.S. President Donald Trump in addressing the pandemic, fighting calls for social distancing and touting unproven drugs. The Brazilian president's office did not respond to a request for comment.
""The U.S. maintains a strong partnership with Brazil and we work closely to mitigate the socioeconomic and health impacts of COVID-19 in Brazil,"" the U.S. Embassy in Brasilia said in a statement. 
The new restrictions come into force on May 28, the embassy said, prohibiting most non-U.S. citizens from traveling to the United States if they have been in Brazil in the last two weeks. Green card holders, close relatives of U.S. citizens and flight crew members, among select others, would be exempt. 
Brazil's foreign ministry called it a technical decision in the context of ""important bilateral collaboration"" to fight the COVID-19 pandemic, highlighting U.S. donations of $6.5 million and a new White House promise of 1,000 respirators.
White House Press Secretary Kayleigh McEnany said the new restrictions would help ensure foreign nationals do not bring additional infections to the United States, but would not apply to the flow of commerce between the two countries.
National security adviser Robert O'Brien earlier on Sunday told CBS' ""Face the Nation"" he hoped the move could be reconsidered at some point. 
""We hope that'll be temporary, but because of the situation in Brazil, we're going to take every step necessary to protect the American people,"" O'Brien said.
An advisor to Brazil's president played down Trump's move, highlighting shared views on fighting the virus with unproven anti-malarial drugs such as hydroxychloroquine.
""There is nothing specific against Brazil,"" tweeted Filipe Martins, an advisor on international affairs to Bolsonaro.
Two hours earlier, he wrote that Trump had ""opened a direct line for the exchange of information about the protocol for using hydroxychloroquine and other treatments for the virus.""
The U.S. Food and Drug Administration warned last month about using the drug to treat the COVID-19 respiratory disease caused by the novel coronavirus, citing ""reports of serious heart rhythm problems"" in patients receiving the medicine. 
Bolsonaro's insistence on the drug's potential and defiance of state isolation orders pushed out two health ministers in a month, both trained doctors. The acting head of the Health Ministry, an army general, issued guidelines this week to expand use of the drug in coronavirus cases.
Brazil's Health Ministry raised its tally of confirmed cases by 15,813 on Sunday to 363,211 cases, second in the world behind the United States, with more than 1.6 million cases.

Brazil's death toll, which often slows over the weekend due to reporting delays, rose by 653 confirmed fatalities on Sunday to 22,666 dead in total, well behind nearly 100,000 U.S. deaths.
 
"
