,company,date,title,content
0,By Reuters,"<span>Mar 10, 2020 06:41PM ET</span>",Brazil's Petrobras to inject $3.4 billion into pension fund over 25 years,"SAO PAULO (Reuters) - Brazilian state-controlled oil company Petroleo Brasileiro SA expects to inject $3.4 billion into its employees' pension fund, Petros, over the next 25 years, the company said on Tuesday.
Petrobras said in a statement that a calculation made in December forecast a future deficit in its Petros Fundacao pension fund of 33.7 billion reais ($7.26 billion).
The company said it would make an immediate payment of 2 billion reais ($431 million) plus extraordinary contributions over the next 25 years. In total, it said it would inject 15.6 billion reais ($3.4 billion) into the pension fund.
The rest of the funds will be paid by other contributors, including the fuel distribution company  Petrobras Distribuidora  (SA:BRDT3), which was a unit of Petrobras before being sold, and employees."
1,By Reuters,"<span>Mar 10, 2020 06:36PM ET</span>","From Exxon to Royal Caribbean Cruises, U.S. companies rush to hoard cash","By Joshua Franklin
NEW YORK (Reuters) - Corporate America is gearing up for leaner times.
From  Exxon Mobil  Corp (N:XOM) to  Royal Caribbean  Cruises Ltd (N:RCL), companies rushed to borrow more money and boost their cash coffers on Tuesday, as the market turmoil fueled by a plunge in oil prices and the global coronavirus outbreak raised the prospect of an economic downturn.
""It's companies loading up on cash when you can get it. They are effectively building up that war chest,"" said Jeremy Swan, managing principal at accounting and tax advisory firm CohnReznick LLP.
Royal Caribbean said on Tuesday it increased its credit capacity by $550 million to boost liquidity. The company's stock plunged this month, amid concerns that the coronavirus outbreak would curtail travel. 
""These are extraordinary times and we are taking these steps to manage the company prudently and conservatively,"" Royal Caribbean Cruises Chairman and Chief Executive Richard Fain said in a statement.
Exxon, which has one of the corporate world's strongest balance sheets, filed paperwork on Tuesday for an unspecified board offering for what it called general corporate purposes, as the oil major grapples with the collapse in Brent crude (LCOc1) prices.
Oreo maker  Mondelez International Inc  (O:MDLZ) on Monday announced a $2.5 billion credit facility, in addition to a similar agreement worth $1.5 billion agreed less than two weeks ago. 
United Airlines Holdings Inc (O:UAL) also said on Tuesday it had raised an extra $2 billion in financing while slashing its 2020 capital expenditures by more than a third. 
""We also believe we have good options to raise additional liquidity in the weeks to come, if needed,"" United President Scott Kirby said. 
Other companies which chose not to raise new funds yet touted their financial strength to calm investors. In an investor presentation on Tuesday,  American Airlines Group  Inc (O:AAL) flagged more than $7.3 billion in cash and unused bank lending in reserve. 
""American Airlines has more liquidity than any other airline in the world, which is exactly where we want to be in an environment like this and exactly why indeed we've held so much for so long,"" American Airlines Chairman and CEO Doug Parker said at a conference on Tuesday. 
Debt-laden companies in service sectors hit by reduced tourism and discretionary spending, such as airlines, cruise lines, movie theaters, gaming companies and hotel chains, are particularly vulnerable, according to Fitch Ratings.

""What we've seen in this market is that stability today isn't necessarily stability tomorrow,"" Swan said. 
 
"
2,By Investing.com,"<span>Mar 10, 2020 06:25PM ET</span>",U.S. stocks higher at close of trade; Dow Jones Industrial Average up 4.89%,"Investing.com – U.S. stocks were higher after the close on Tuesday, as gains in the Technology, Financials and Industrials sectors led shares higher.
At the close in NYSE, the Dow Jones Industrial Average gained 4.89%, while the S&P 500 index gained 4.94%, and the NASDAQ Composite index climbed 4.95%.
The best performers of the session on the Dow Jones Industrial Average were JPMorgan Chase & Co (NYSE:JPM), which rose 7.77% or 7.26 points to trade at 100.70 at the close. Meanwhile,  Home Depot  Inc (NYSE:HD) added 7.24% or 15.24 points to end at 225.70 and Apple Inc (NASDAQ:AAPL) was up 7.20% or 19.17 points to 285.34 in late trade.
The worst performers of the session were  Verizon Communications  Inc (NYSE:VZ), which rose 1.24% or 0.69 points to trade at 56.52 at the close. Walgreens Boots Alliance Inc (NASDAQ:WBA) added 1.49% or 0.72 points to end at 49.16 and  Boeing Co  (NYSE:BA) was up 1.69% or 3.84 points to 231.01.
The top performers on the S&P 500 were  Marathon Oil  Corporation (NYSE:MRO) which rose 21.21% to 4.40,  Pioneer Natural Resources  Co (NYSE:PXD) which was up 20.43% to settle at 79.86 and Hess Corporation (NYSE:HES) which gained 20.32% to close at 39.68.
The worst performers were  Linde PLC  (DE:LINI) which was down 3.76% to 148.300 in late trade, Quest Diagnostics Incorporated (NYSE:DGX) which lost 3.19% to settle at 106.34 and Laboratory Corporation of America Holdings (NYSE:LH) which was down 3.06% to 170.71 at the close.
The top performers on the NASDAQ Composite were  Aytu BioScience Inc  (NASDAQ:AYTU) which rose 489.08% to 2.0500,  Moxian Inc  (NASDAQ:MOXC) which was up 146.00% to settle at 1.230 and Cypress Semiconductor Corporation (NASDAQ:CY) which gained 48.89% to close at 22.75.
The worst performers were Spherix Inc (NASDAQ:SPEX) which was down 43.17% to 1.830 in late trade,  Inovio Pharmaceuticals Inc  (NASDAQ:INO) which lost 42.01% to settle at 5.70 and Vaxart Inc (NASDAQ:VXRT) which was down 31.16% to 1.9000 at the close.
Rising stocks outnumbered declining ones on the New York Stock Exchange by 2151 to 726 and 51 ended unchanged; on the Nasdaq Stock Exchange, 1826 rose and 864 declined, while 45 ended unchanged.
Shares in Linde PLC (DE:LINI) fell to 52-week lows; down 3.76% or 5.800 to 148.300. 
The CBOE Volatility Index, which measures the implied volatility of S&P 500 options, was down 13.15% to 47.30.
Gold Futures for April delivery was up 0.12% or 2.00 to $1651.45 a troy ounce. Elsewhere in commodities trading, Crude oil for delivery in April fell 1.23% or 0.43 to hit $34.44 a barrel, while the May Brent oil contract fell 0.29% or 0.11 to trade at $37.83 a barrel.
EUR/USD was up 0.16% to 1.1297, while USD/JPY fell 0.45% to 105.16.
The US Dollar Index Futures was up 1.73% at 96.510."
3,By Investing.com,"<span>Mar 10, 2020 06:13PM ET</span>",Day Ahead: Top 3 Things to Watch for March 11,"By Kim Khan 
Investing.com - The stock market bounced back today on anticipation that the White House could get a stimulus package out sooner rather than later.
But the wild cards still exist as to whether Congress will go along with President Donald Trump’s push for a payroll tax reduction and whether paid sick leave will also come about.
Looking to Wednesday the results of more Democratic primaries could affect the markets as they did last week, while there will be inflation data on which to trade if the market can calm down and oil inventories numbers as well.
Here are three things that could move the markets tomorrow.
1. Another Biden Bounce?
If anyone remembers last week’s market moves, the major indexes surged following former Vice President Joe Biden’s strong showing in the Super Tuesday Democratic Primaries.
Biden is seen as much more friendly to Wall Street than rival Sen. Bernie Sanders, whose main platform is Medicare for all, which would tank health insurance stocks.
Tonight, voters in six states go to the polls: Idaho, Michigan, Mississippi, Missouri, North Dakota and Washington.
Of those states, Michigan will be the most closely watched. Trump won Michigan in 2016 by the narrowest margin in the state’s history, giving 16 electoral votes in an important swing state to the current president.
2. Oil Inventories Seen Rising With Crude in Turmoil
Oil prices managed to rebound today, following Wall Street’s rise.
But keeping the rise somewhat in check was the promise of more Saudi crude hitting the market.
Amin Nasser, CEO of  Saudi Aramco  (SE:2222), said the oil giant would increase supply to 12.3 million barrels per day (bpd) in April for customers inside the kingdom and abroad. That's 300,000 bpd above its maximum production capacity.
Tomorrow the Energy Information Administration will issue its weekly report on oil inventories.
U.S. crude stockpiles are expected to have risen by 2.27 million barrels for the week ended March 6, according to forecasts compiled by Investing.com.
3. Retail Inflation on Tap
On the economic calendar, the latest data on retail inflation will come before the bell.
The Labor Department issue the consumer price index (CPI) for February at 8:30 AM ET (12:30 GMT).
Economists expect that the CPI rose 0.2% last month, compared with a 0.1% rise in January, according to forecasts compiled by Investing.com.
The core CPI, which excludes volatile food and energy prices, is expected to have risen 0.2% in February."
4,By Reuters,"<span>Mar 10, 2020 05:10PM ET</span>",College textbook merger raises 'serious concern' among U.S. lawmakers,"WASHINGTON (Reuters) - Two U.S. lawmakers expressed serious concern on Tuesday about the effect of a planned merger of college textbook publishers Cengage Learning Holdings II and McGraw-Hill (NYSE:SPGI) Education Inc, saying the deal would create a new industry leader with nearly half the market.
Representatives David Cicilline, chair of the House Judiciary Committee's antitrust panel, and Jan Schakowsky, chair of an Energy and Commerce consumer protection panel, urged the Justice Department to scrutinize the merger to ensure it is legal under antitrust law.
In the letter, Cicilline and Schakowsky noted how few college textbook makers were left in the market and that prices had risen 184% since 1998.
""It has also been reported that the merging companies are working to convert the market to all-digital course materials through an 'inclusive access' model, in which students are automatically billed for subscription access to textbooks,"" the lawmakers wrote.
They said an all-digital model would prevent students from shopping around to get cheaper prices, and ""destroy"" the used book market.
A spokeswoman for Cengage said: ""We continue to have a constructive dialogue ongoing with Department of Justice and other regulators outside the U.S.""
In their letter, the lawmakers estimated that Cengage has 24% of the market while McGraw-Hill has 21%. This means the deal, which was announced in May 2019, would create a giant with about 45% of the market.
The current market leader, Pearson, has about 40 percent of the market, while Wiley has about 7 percent."
5,By Reuters,"<span>Mar 10, 2020 05:07PM ET</span>",Bank of America top technology officer Boville has left: source,"(Reuters) - Bank of America Corp's (N:BAC) chief technology officer, Howard Boville, has left the company, according to a source familiar with the matter.
Boville will not be replaced and his responsibilities will be split across the bank's business segments, the source said. The departure was earlier reported by Business Insider.
Boville joined the bank in 2012 and was responsible for designing, building and running the firm's Cloud Services."
6,By Reuters,"<span>Mar 10, 2020 04:58PM ET</span>",Reasons for optimism - and wariness - about the U.S. stock market,"By Lewis Krauskopf
NEW YORK (Reuters) - A day after Wall Street suffered its worst one-day drop since the financial crisis, investors are faced with an unfamiliar dilemma: bet that stocks will bounce back from the cusp of a bear market, or avoid scooping them up for now over fears they are far from a bottom.
While investors have been rewarded for buying the dip during the 11-year bull market, the twin shocks of a global coronavirus epidemic and oil-price plunge have heightened uncertainty and shaken faith in strategies that have worked in recent years.
Here are four reasons to buy now, and four more that argue for a wait-and-see approach.
TIME TO BUY
The cavalry is coming: More stimulus could soon be coming from central banks and governments around the world. Japan on Tuesday announced about $4 billion in spending to cope with the coronavirus' economic impact, while U.S. President Donald Trump on Monday said he will be taking ""major"" steps to gird the economy, including a possible payroll tax cut.
U.S. stocks rose nearly 5% on Tuesday, fueled by hopes for stimulus measures.
Paying dividends: The cratering of U.S. Treasury yields to well below 1% may drive investors into dividend-paying stocks.
Three-fourths of S&P 500 companies had dividends yielding above the 10-year Treasury note as of Friday, according to commentary from U.S. Bank Wealth Management, ""providing investors with both income and longer-term price appreciation potential.""
""The dividend income profile of U.S. equities has improved,"" according to the U.S. Bank Wealth Management market update.
Playing the rebound: Even if the economy is in a recession, the average decline historically for the S&P 500 coinciding with a downturn is 28%, according to Keith Lerner, chief market strategist at Truist/SunTrust Advisory Services. But, Lerner said in a report, ""once stocks find their low during a recession, a year later markets have climbed an average of 32% and a median of 37%.""
""Even if we were to see further weakness near term, markets would still be up double-digits from (Monday's) level a year later, if past precedent holds,"" Lerner said.
A more fearful market: The sell-off, in particular Monday's big drop, indicates that ""fear is now in the market"" and showed behavior that is almost the opposite of the complacent behavior seen at the start of 2020, Lerner said in an interview. For example, the put-to-call ratio, a measure of investor protection against the downside for stocks, was at its highest since late December 2018, when the market bottomed during that slide.
""When expectations are low,"" Lerner said, ""a little bit of good news could go a long way.""
STAY WARY
No clear end to the uncertainty: Investors have had difficulty trying to model the coronavirus' ultimate impact on the economy, with Monday's oil price shock exacerbating the uncertainty.
""A durable bottom in stocks requires neutralizing the virus’ negative economic and earnings impact,"" Alec Young, managing director of global markets research at FTSE Russell, said in emailed commentary. ""The virus has injected huge uncertainty around consumer spending, the job market and business sentiment.""
Economy may endure recession: On the heels of Monday's steep sell-off, investors said stocks were increasingly pricing in a recession. Market slides have ranged widely during recessions, but in the last one, during the 2007-2009 financial crisis, the S&P 500 tumbled more than 50%.
Running out of silver bullets: While investors are hoping stimulus will help soothe markets, there is some doubt on how much it will help, especially from central banks that have already gone through a cycle of easing monetary policy.
Central banks' ""limited firepower compared to 2008, coupled with their inability to solve a global pandemic (absent coordinated fiscal and public health leadership), is driving tail risks higher,"" BofA Global Research said in a report.
Falling from a peak: Even with the pullback, some investors say stocks are not cheap. The valuation of the S&P 500, on a forward price-to-earnings ratio, climbed in February to its highest level since 2002, according to Refinitiv Datastream, following Wall Street's roughly 30% gain last year.
""It is too early to start buying simply on the basis that equity indices have sold off from their all-time highs,"" said Clark Fenton, portfolio manager of diversified returns at RWC Partners, in an emailed commentary."
7,By Reuters,"<span>Mar 10, 2020 04:51PM ET</span>","Brazil stocks jump 7% in biggest gain since 2009, FX intervention boosts real","By Jamie McGeever
BRASILIA (Reuters) - Brazilian stocks chalked up their biggest one-day rise in 11 years on Tuesday, on growing hopes for global economic stimulus measures and as investors bought stocks battered down the previous day in the biggest selloff since 1998.
Shares in oil giant Petrobras and miner Vale led the rebound, rising 8.7% and 18.1%, respectively, while the central bank's third intervention in the spot foreign exchange market in two days helped drive the real's biggest rally this year.
A day after the real had slumped to a record low against the dollar, the central bank sold $2 billion on the spot market in the morning, bringing its FX intervention this week to $5.465 billion.
Local markets got a lift from the global relief rally, which saw Wall Street soar more than 4.5% as bargain hunting and hopes of government stimulus calmed investors' fears surrounding the coronavirus and growing signs of imminent recession.
""For those with a long-term investment horizon who weren't already invested (in stocks), this is an excellent time to buy shares,"" Rico Investimentos, a brokerage in Sao Paulo, said in a client note on Tuesday.
""For those already invested and with cash to take advantage of opportunities, the is also a very opportune time (to buy),"" they added.
Preferred shares in state-controlled oil company Petroleo Brasileiro SA, known as Petrobras (SA:PETR4), surged as much as 16% before easing back to close up 8.7%, and miner Vale SA's (SA:VALE3) 18% rally was its biggest rise since January, 1999.
On Monday, Petrobras shares sank 30%, their biggest ever one-day loss, which wiped almost 100 billion reais off its market value.
Brazil's real rose 1.7% to close at 4.6457 per dollar (BRBY), a day after slumping to an all-time low close to 4.80 per dollar. Some analysts said selling pressure on the real is likely to return soon, which will force the central bank to take even bolder action.
""Until now, the central bank has maintained discretion regarding these interventions, announcing them on a daily basis at the expense of a medium-term intervention plan,"" Citi strategists wrote in a client note on Tuesday.
""With the escalation of the Covid-19 outbreak worldwide, the likelihood of the central bank announcing a FX intervention plan is increasing,"" they said."
8,By Investing.com,"<span>Mar 10, 2020 04:44PM ET</span>",Cloudera Soars After Turning Surprise Profit in Q4,"By Yasin Ebrahim 
Investing.com - Cloud company Cloudera jumped in after-hours trade Monday after delivering a surprise fourth-quarter profit.
Cloudera (NYSE:CLDR) was up 13% in postmarket trade.
The company reported fourth-quarter earnings per share of $0.04 on revenue of $211.7 million, compared with estimates for a loss of $0.03 loss and revenue of $221.64.
The company guided first-quarter sales within a range of $202 million to $207 million, matching forecasts of $206.18 million and earnings per share in a range of -$0.01 to $0.01, better than estimates for a $0.04 loss.
Subscription revenue, which makes up the bulk of total revenue, rose 48% to $182 million.
""I am especially pleased that we're seeing strong interest in CDP, with many customers across our base building plans for CDP Public Cloud adoption,"" said CEO Rob Bearden.
Full-year sales were expected in a range of $860 million to $880 million, in line with expectations for $866.09 million."
9,By Reuters,"<span>Mar 10, 2020 04:16PM ET</span>",Cannabis ETFs inch higher after touching all-time lows,"By David Randall
NEW YORK (Reuters) - Exchange-traded funds that invest in cannabis stocks rebounded Tuesday, one day after a global equity rout dropped them to all-time lows.
The $509 million ETFMG Alternative Harvest ETF (P:MJ) gained 2.2% in afternoon trade, while the $318 million Horizon Marijuana Life Sciences ETF (TO:HMMJ) rose 1.8% during a market rally that pushed the U.S. benchmark S&P 500 up nearly 2.8%.
Both funds are down more than 30% for the year to date, extending a selloff that began in spring of 2019 when lackluster sales, high debt levels and concerns about the slow pace of U.S. regulation began to weigh heavily on the industry.
Concerns about supply chain issues and a slowdown in consumer spending as a result of the rapidly-spreading coronavirus are weighing heavily on the sector, which was already facing declining fundamentals, said Michael Underhill, chief investment officer at Capital Innovations.
""You're seeing a broad liquidation of any sectors that had weakness whatsoever,"" Underhill said.
At the same time, cannabis companies are more popular among retail investors than institutional investors, making them more prone to rapid changes in sentiment, Underhill added.
""This is the downside of having a sector without a lot of institutional shareholder ballast,"" Underhill said.
Shares of large cannabis companies such as Canopy Growth Corp (TO:WEED) and Cronos Group Inc (TO:CRON) are down more than 20% over the past month while shares of  Tilray Inc  (O:TLRY) have tumbled 54% over the same time.
Despite those share price declines, there are signs that exchange-traded fund investors are staying the course, said Todd Rosenbluth, director of mutual fund research at New York based CFRA. Funds such as the ETFMG Alternative Harvest ETF have not seen the same sort of outflows that the stock declines would suggest, Rosenbluth said, suggesting that the fund investors remain bullish on the sector.
""Investors that have chosen this as a long-term theme have remained committed rather than fleeing as the stocks inside have sold off,"" Rosenbluth said."
