,company,date,title,content
0,By Reuters,"<span>Mar 21, 2018 09:10PM ET</span>","As more ultra-long-haul flights lift off, prices for other routes sink","By Jamie Freed
SINGAPORE (Reuters) - Ultra-long flights like the 17-hour non-stop service Australia's Qantas is launching from Perth to London on Saturday are doing more than stretching aircraft ranges - they are lowering ticket prices for more conventional routes, data shows.
The latest round of global direct flights cost about 20 percent more than those with one or more stops, making them most popular with business travelers, agents say.
But the premium is deceptive. The difference in prices is mostly because the cost of tickets on conventional routes has been falling.
After United Airlines (N:UAL) started non-stop Singapore-Los Angeles flights last October, average ticket prices on one-stop rivals fell by 15 percent relative to 2016, according to  Expedia  Inc (O:EXPE) data provided to Reuters.
That meant customers willing to pay 20 percent extra to fly United and save a few hours were only paying 2 percent more than they would have paid for one-stop flights a year earlier.
""There is a lot of competitive pressure and those ultra-long haul flights are adding to it,"" said James Marshall, Expedia's vice president for transport partner services. ""The overall demand seems to be there but the pressure is on the price.""
NEW TECHNOLOGY
The number of ultra-long haul flights - those over 7,000 nautical miles (12,964 kilometers) - has nearly tripled to 19 over the last decade, according to travel data provider OAG, as smaller, fuel-efficient twin-engine planes like Boeing Co's (N:BA) 787 and Airbus SE's (PA:AIR) A350 have entered service.
""Being able to connect the major financial centers directly is going to be the main theme that is going to drive the success of these flights,"" said Richard Johnson, Carlson Wagonlit Travel's director of its solutions group for Asia Pacific. ""There needs to be premium demand and the airline needs to be the user of the newer generation of aircraft for any of these to be viable.”
Singapore Airlines Ltd (SI:SIAL) expects to revive the world's longest non-stop commercial flight, from Singapore to New York, in the second half of this year after a five-year hiatus due to the new aircraft technology and lower fuel prices. 
Most of the new ultra-long routes are flown once a day on jets with fewer than half the number of seats as A380 superjumbos and an upsized business class. Fears they would threaten the business model of hub carriers like Emirates and Qatar Airways have so far proven overblown.
Instead, demand is rising as prices fall.
 American Express  (NYSE:AXP) Global Business Travel said bookings on all types of flights from Singapore to San Francisco rose 12 percent last year, with Singapore Airlines and United now offering non-stop service on the route in competition with one-stop rivals like Cathay Pacific Airways Ltd (HK:0293) and Taiwan's EVA Airways Corp (TW:2618). 
Singapore Airlines also still offers a flight to San Francisco with a brief stopover in Hong Kong. An airline spokesman said there were markets for both types of flights with price, timing and connections among the factors. 
Some of the seats on non-stop flights are filled at lower prices with connecting passengers on routes like Sydney-Perth-London or Jakarta-Singapore-San Francisco.
PASSENGER MIX
Many seats on the non-stop flights will be filled with corporate travelers, but companies are often price conscious and want employees to select the best fare, regardless of travel time.
OAG's regional sales director for Japan and Asia-Pacific, Mayur Patel, said one-stop options in business class were popular on routes like Singapore-London because of the major price difference.
""A lot of people used to fly Singapore Airlines, but because of the pricing the Gulf carriers are gaining share,"" he said.
The average business-class ticket from Hong Kong to New York on non-stop flights with Cathay and United costs $8,600, compared with $7,200 on one-stop options, according to Carlson Wagonlit data, with Qantas achieving a $1,600 premium to rivals on Perth-London flights.
""That might be the distinction where ultra-long-haul non-stop becomes the preserve of the senior exec or those who maybe have more time-critical business,"" Johnson said.
Qantas (AX:QAN) International's chief executive, Ali Webster, said Perth-London flights that originate in Melbourne were also proving popular with corporate customers like mining companies BHP (AX:BHP) (L:BLT) and  Rio Tinto  (AX:RIO) (L:RIO), which have big offices in all three cities.

""It works very well for business travelers who can stop in Perth on their way from the east coast for meetings before carrying on to London,"" she said. ""That's exactly what a lot of our resources customers are doing.""
 
"
1,By Reuters,"<span>Mar 21, 2018 11:00PM ET</span>",Tension in information sharing over GM's Korea unit audit: South Korea government official,"SEOUL (Reuters) - South Korea's vice finance minister said on Thursday there is tension between General Motors' (N:GM) South Korean unit and the Korea Development Bank because the U.S. automaker isn't sharing internal information about the company needed for the bank to carry out due diligence. 
""My understanding is that there is tension (in the due diligence),"" Vice Finance Minister Ko Hyoung-kwon told reporters after a meeting in Seoul.
The audit on GM Korea's finances, which started earlier this month, will inform the South Korean government's decision on whether to provide support for the Detroit carmaker's loss-making Korean operations. 
General Motors has offered to convert debt of around $2.7 billion owed by its ailing South Korean operation into equity in exchange for financial support and tax benefits from Seoul. 
""In order to carry out due diligence, which is a difficult process, we need company information but I think (GM Korea) finds it difficult to share information about global strategies (with the KDB),"" Ko said. 
The state-run KDB, the second-biggest shareholder of GM Korea with a 17 percent stake, said that it was willing to offer short-term loans to GM Korea after April, should the company cooperate on the due diligence exercise. 
The restructuring plan will see GM's plant in Gunsan will shut down by May. Among its four plants, only one is running at full capacity and the other two are running at 50 and 70 percent of their capacity.

GM Korea, which employs nearly 16,000 people, has previously said that without new funding from its major shareholders it would have a first-quarter ""cash crisis"".
 
"
2,By Seeking Alpha,"<span>Mar 21, 2018 06:57PM ET</span>","Addressing lawsuit, Chevron says it supports climate change consensus",
3,By Reuters,"<span>Mar 21, 2018 09:11PM ET</span>",Arizona police release video of fatal collision with Uber self-driving SUV,"By Sydney Maki and Alexandria Sage
TEMPE, Ariz./SAN FRANCISCO (Reuters) - Police in Arizona on Wednesday released a short video of a fatal collision between an Uber self-driving vehicle and a pedestrian, as investigators probe the accident that has put new focus on the safety of autonomous vehicles.
The video, taken from inside the Volvo XC90 sport utility vehicle that Uber has used for testing, shows the vehicle driving along a dark road when an image of a woman walking a bicycle across the road suddenly appears in the headlights. 
The woman, Elaine Herzberg, 49, later died from her injuries.
Police have released few details about the accident that occurred on Sunday night in Tempe, Arizona, a suburb of Phoenix, while the SUV was driving in autonomous mode. Uber suspended its self-driving testing in North America after the incident and federal safety regulators are conducting their own probe.
Fall-out from the accident could stall the development and testing of self-driving vehicles, which are designed to perform far better than human drivers and sharply reduce the number of motor vehicle fatalities that occur each year.
The video shows the vehicle traveling in the right-hand lane of a divided four-lane roadway. The vehicle's headlights illuminate a woman directly in front of it who is crossing the SUV's lane with her bike. The woman appears to be jaywalking as she is not in a crosswalk.
A photo released by safety regulators on Tuesday showed that the impact occurred on the right side of the vehicle. 
The footage also shows a view of the vehicle's interior and the driver at the wheel. The driver appears to be looking down, and not at the road, for two periods of about five seconds each. Just before the video stops, the driver looks upward toward the road and suddenly looks shocked.
""The video is disturbing and heartbreaking to watch, and our thoughts continue to be with Elaine's loved ones,"" Uber said in a statement. ""Our cars remain grounded, and we're assisting local, state and federal authorities in any way we can.""
The video is likely to be a key part of investigations of Uber's self-driving car technology and whether it was ready for testing on public roads.
Although the exact specifics of Uber's technology are not known, self-driving cars typically use a combination of sensors, including radar and light-based Lidar, to identify objects around the vehicle, including potential obstacles coming into range. While cameras do not perform well in the dark, radar and Lidar can work at night.
One question on regulators' minds will be why the sensors did not pick up on the presence of Herzberg, who would ostensibly have already crossed three lanes of traffic before arriving in the path of the Uber vehicle. 
One self-driving car expert, Bryant Walker Smith, said his first impression was of ""outrage"" viewing the video. 
""Although this video isn't the full picture, it strongly suggests a failure by Uber's automated driving system and a lack of due care by Uber's driver (and by the victim),"" said Smith, a professor of law at the University of South Carolina. 
Another autonomous driving expert agreed with Smith's assessment. 
""The sensors should have detected the pedestrian in this case; the cameras were likely useless but both the radars and the Lidar must have picked up the pedestrian,"" said Raj Rajkumar, a professor at Carnegie Mellon. 
""Though no information is available, one would have to conclude based on this video alone, that there are problems in the Uber vehicle software that need to be rectified,"" he said.
Uber did not immediately respond to a request for comment on its systems.
OVERSIGHT?
The video is likely to renew calls for more oversight in a nascent industry that lacks standardized testing or safety definitions. Lawmakers have had to juggle the need to encourage innovations that promise to dramatically improve safety on roads with current public safety concerns.
Companies including Uber, Alphabet's Waymo (O:GOOGL) and General Motors's Cruise Automation (N:GM) have been testing their self-driving technology in Arizona, which has welcomed the industry with a lighter regulatory touch than in states like California, for example.
On Tuesday, Arizona transportation officials said they saw no immediate need to tighten rules on the testing of self-driving cars in the state.
Although some within the self-driving industry have suggested agreeing testing and safety standards for autonomous technology, there has been no concerted effort to do so.
Timothy Carone, an associate teaching professor at Notre Dame University's Mendoza College of Business whose research specialties include artificial intelligence and autonomous systems, said the question is whether Uber did enough testing before sending robot cars out onto streets alongside humans.

""Did they jump the gun?"" he said. ""If their testing is found to be inefficient, that cannot be allowed to happen again because these systems have to be ready for road tests.""
 
"
4,By Investing.com,"<span>Mar 21, 2018 06:35PM ET</span>",Mexico stocks higher at close of trade; S&P/BMV IPC up 0.95%,"Investing.com – Mexico stocks were higher after the close on Wednesday, as gains in the Consumer Goods & Services, Industrials and Materials sectors led shares higher.
At the close in Mexico, the S&P/BMV IPC added 0.95%.
The best performers of the session on the S&P/BMV IPC were Gentera SAB de CV (MX:GENTERA), which rose 5.24% or 0.690 points to trade at 13.870 at the close. Meanwhile, Alfa, S.A.B. De C.V. (MX:ALFAA) added 4.23% or 0.980 points to end at 24.170 and  Nemak SAB de CV  (MX:NEMAKA) was up 3.93% or 0.58 points to 15.35 in late trade.
The worst performers of the session were  Grupo LALA SA de CV  (MX:LALAB), which fell 1.48% or 0.38 points to trade at 25.24 at the close. Grupo Televisa SAB Unit (MX:TLVACPO) declined 1.19% or 0.65 points to end at 54.05 and Gruma SAB de CV (MX:GRUMAB) was down 1.07% or 2.36 points to 218.89.
Rising stocks outnumbered declining ones on the Mexico Stock Exchange by 161 to 144 and 10 ended unchanged.
Shares in Grupo LALA SA de CV (MX:LALAB) fell to all time lows; falling 1.48% or 0.38 to 25.24. Shares in Grupo Televisa SAB Unit (MX:TLVACPO) fell to 5-year lows; falling 1.19% or 0.65 to 54.05. 
Gold Futures for April delivery was down 0.02% or 0.20 to $1332.30 a troy ounce. Elsewhere in commodities trading, Crude oil for delivery in May fell 0.02% or 0.01 to hit $65.47 a barrel, while the May Brent oil contract rose 0.10% or 0.07 to trade at $69.82 a barrel.
USD/MXN was up 0.01% to 18.4393, while EUR/MXN rose 0.03% to 22.7562.
The US Dollar Index Futures was down 0.81% at 89.28."
5,By Seeking Alpha,"<span>Mar 21, 2018 05:35PM ET</span>",Report: Twitter chief information security officer leaving,
6,By Seeking Alpha,"<span>Mar 21, 2018 05:35PM ET</span>",Notable earnings after Thursday’s close,
7,By Investing.com,"<span>Mar 21, 2018 05:35PM ET</span>",Peru stocks higher at close of trade; S&P Lima General up 0.88%,"Investing.com – Peru stocks were higher after the close on Wednesday, as gains in the S&P Lima Juniors, Mining and Banking & Financials sectors led shares higher.
At the close in Lima, the S&P Lima General gained 0.88%.
The best performers of the session on the S&P Lima General were  PPX Mining Corp  (LM:PPX), which unchanged 0.00% or 0.00 points to trade at 0.06 at the close. Meanwhile,  Relapasa  (LM:REL) added 7.17% or 0.021 points to end at 0.314 and  Grana Y Monter  (LM:GRA) was up 5.33% or 0.080 points to 1.580 in late trade.
The worst performers of the session were  Corporacion Aceros Arequipa SA  (LM:ARE), which fell 2.22% or 0.020 points to trade at 0.880 at the close. Enel Distribucion Peru SAA (LM:ENE) declined 1.74% or 0.100 points to end at 5.650 and  Cem Pacasmayo  (LM:CPA) was down 1.69% or 0.130 points to 7.570.
Rising stocks outnumbered declining ones on the Lima Stock Exchange by 23 to 13 and 10 ended unchanged.
Crude oil for May delivery was up 3.05% or 1.94 to $65.48 a barrel. Elsewhere in commodities trading, Brent oil for delivery in May rose 0.09% or 0.06 to hit $69.81 a barrel, while the April Gold Futures contract rose 1.57% or 20.60 to trade at $1332.50 a troy ounce.
USD/PEN was down 0.26% to 3.2485, while EUR/PEN fell 0.16% to 3.9948.
The US Dollar Index Futures was down 0.81% at 89.28."
8,By Seeking Alpha,"<span>Mar 21, 2018 05:30PM ET</span>",Notable earnings before Thursday’s open,
9,By Seeking Alpha,"<span>Mar 21, 2018 05:09PM ET</span>",Recode: Uber withdraws job offer to Amazon voice shopping exec,
