,date,content,label
0,2022-01-25T19:02:17+0000,"['Talmon Marco admits he is not the expected climate technologist.', 'In 2010, he co-founded mobile messaging company Viber, which was acquired in 2014 by Japanese Internet company Rakuten for $900 million. In 2015, Marco co-founded ride-hailing company Juno, which was acquired in 2017 by the Israeli transportation company Gett for $200 million.', 'In the years after Juno was acquired, Marco changed his focus to making the world better. “There are obviously a lot of problems in the world, but the one that we felt was closest to our heart is the climate crisis.”', 'Marco began looking for technologies that could be used to combat climate change and in his research, he became connected with faculty members at Technion, the Israel Institute of Technology, who were working on a technology that produces hydrogen in a nonconventional way.', 'That science became the framework for Marco’s next company, H2Pro, which is one of a crop of start-ups trying to speed the clean energy revolution by focusing on new ways to make hydrogen.', 'When hydrogen is burned in a controlled environment not exposed to the air, it generates energy in the form of heat, with water as a byproduct. (Hydrogen does make nitrogen oxides when burned in air, as does anything when it is burned in air.) By contrast, burning fossil fuels releases dangerous greenhouse gases, primarily carbon dioxide.', 'Hydrogen is already a key commodity in a variety of industrial processes and in making ammonia fertilizer, which is critical to generate enough food to feed the global population. But because, when burned in a controlled environment it releases no greenhouse gas emissions, it’s also being explored as a potential fuel replacement for some hard to decarbonize sectors and for energy storage.', 'That said: pure hydrogen has to be produced — it does not exist on its own in abundant quantities on earth.', 'The cheapest way of producing hydrogen is from natural gas, but that process results in carbon dioxide emissions. The collection and storage of natural gas also inevitably leads to methane emissions, a dangerous greenhouse gas.', 'Another way of producing hydrogen is by breaking up water, H2O, into its component parts with electricity.', 'This is conventionally done with a water-splitting device called an electrolyzer. If it is powered with clean energy, it can be a clean pathway to generating hydrogen. It’s expensive, though, and that’s a problem.', 'To drive down the cost of hydrogen requires cheap energy, high efficiency and low cost of equipment, Marco said. And for hydrogen to be clean, or “green” according to the color-coded nomenclature, it also needs to be powered by renewable, or clean, energy.', 'H2Pro doesn’t have a hand in determining the price of renewable energy, but “the assumption is the cost of renewable energy is already fairly low, and will continue to get even lower,” Marco told CNBC.', 'In a typical electrolyzer, the hydrogen and oxygen are produced at the same time when the water is split. Having those two gasses together is dangerous because if hydrogen gas and oxygen gas are sparked (a possibility in an electric system), then they explode. To prevent this from happening, an electrolyzer must have a membrane to separate the oxygen and hydrogen gasses.', '“The membrane makes it a very, very complicated construct. And that construct causes electrolyzers to be expensive,” Marco told CNBC.', 'The H2Pro solution does not require a membrane to keep the hydrogen and oxygen separate, Marco says. It’s not technically an electrolyzer, since part of the process is not electrochemical.', 'Also, a typical electrolyzer is about 70% efficient, meaning that about 30% of the energy that goes into an electrolyzer gets lost to heat. The H2Pro technology will be 95% efficient, Marco said.', 'That’s because the H2Pro system generates its own heat in the reaction. “We don’t need to input heat into the system. It generates its own heat to maintain the reaction,” Marco told CNBC. “That heat doesn’t cost us anything.” (The science is explained in more detail in a Nature scientific paper here.)', 'The technology is still very early days, and was pioneered by three scientists at Technion: Hen Dotan, who’s now H2Pro’s chief technical officer, and professors Gideon Grader and Avner Rothschild.', 'H2Pro aims to have pilot systems being tested in 2023 and utility scale systems in 2024. On Tuesday, H2Pro announced it has raised $75 million from investors including Bill Gates’ climate tech investing fund, Breakthrough Energy Ventures, and ArcelorMittal, a global leading steel and mining company. This most recent funding brings its total funding to $107 million.', 'If H2Pro can make green hydrogen, that could help decarbonize the process that makes steel, which is one reason ArcelorMittal invested.', '“Although the technology required to directly reduce iron ore using hydrogen still needs to mature, the greater challenge with this new method of ironmaking is the cost and availability of the energy input – green hydrogen,” Pinakin Chaubal, chief technology officer at ArcelorMittal, said in a written statement.  ', 'Along the way, Marco has learned one major lesson, “Hardware is more difficult,” he said. “With software, you write the code and you are ready to go. Hardware is slower, more complicated, more challenging.”', 'Manufacturing a product and dealing with supply chain problems and inefficiencies are among the reasons.', '“But at the same time, what I have here, which I did not have in my other companies, definitely not to this extent, is feeling that you’re saving the world,” Marco said. “And I think that’s worth the extra hassle.”']",-1
1,2021-10-22T13:00:05+0000,"['WASHINGTON – U.S. intelligence officials have issued a stark warning: America’s status as a global superpower depends on maintaining a lead in five key technologies – and America’s rivals are trying to steal every one of them.', 'Officials said they are concerned that foreign theft of American technologies could not only rob the United States of economic leadership in the key sectors, but could threaten the country’s ability to even remain active in the industries at all.', 'The five technologies identified by intelligence officials are:', 'Officials cited legal and illegal activities, particularly those conducted by China, that have crippled competitiveness in sectors such as steel and solar panels. They also pointed to China’s wipeout of the Australian rail industry as an example.', '“We don’t want what happened in those other industries to happen here,” said Michael Orlando, acting director of the National Counterintelligence and Security Center, which falls under the Director of National Intelligence. When asked what the impact would be if the U.S. loses supremacy, he said: “It could be severe. We’ve got to focus on these industries because we can’t afford to lose them.”', 'In a new report, the NCSC wrote that “these sectors produce technologies that may determine whether America remains the world’s leading superpower or is eclipsed by strategic competitors in the next few years.”', 'In each area, officials said, adversary nations have used a blend of legal and illegal methods – ranging from hiring talent to mergers and acquisitions to hacking and old-fashioned spycraft – to steal and replicate American technology.', 'Over the past several months, officials have briefed a small group of executives and academics on the dangers to their research. Now that the report is public, officials plan on a more aggressive outreach to industry and universities.', 'Officials said many private sector business leaders fail to appreciate that the outreach they get from Chinese and Russian entities for everything from joint ventures and partnerships to mergers and acquisitions is part of a national strategy by those governments to acquire those technologies and replace the American firms that are producing them.', 'Intelligence agencies fear that U.S. firms will not only lose their edge, but will be entirely pushed out of the technology sectors crucial to the 21st century.', '“Its not just the loss of intellectual property, but the loss of a complete business model” said Edward You, NCSC’s national counterintelligence officer for Emerging and Disruptive Technologies. He said vulnerability is particularly acute in health technology. “Because of our short sightedness, we may wake up one day and discover that we have become health care crack addicts and China has become our pusher.”', 'Their goal is to explain to companies and universities that they are on the receiving end of a sophisticated, and often devious, effort by foreign governments to make off with valuable technology — and that some transactions that appear to be simple business deals are more dangerous to the country.', '“People are having trouble understanding the bigger picture here and the ways that legal and illegal come together,” Orlando said. Any particular deal could be attractive on the individual merits, but American business leaders should recognize that these offers aren’t coming on the merits.', '“It wasn’t just because it was a good investment,” he said. “It was because it was part of this larger plan.” ', 'Intelligence officials, however, stopped short of recommending “decoupling” the U.S. and Chinese economies or of stopping the flow of students and employees from China and Russia, citing an awareness that collaboration can be mutually beneficial.', 'An overall area of concern is the United States losing its ability to develop and manufacture its own supply chain of biological and health care supplies — a vulnerability that became all too clear during the Covid-19 pandemic and could be even worse during the next one, according to You.', '“We’re dependent on them,” he said. “They could develop a countermeasure before anybody else does. An effective defense is the equivalent of an offense. They can withhold supply like they did with masks. They have all the strategic advantages.”', 'The report found that China “possesses the might, talent and ambition to potentially surpass the U.S. as the world’s leader in AI in the next decade if current trends do not change.” Officials cited the 2020 U.S. indictment of two Chinese hackers working with the Chinese Ministry of State Security for their part in a 10-year hacking campaign against a wide range of Western targets, including a UK-based AI firm.  ', 'Officials also expressed concern about Russia, citing MIT’s 2019 announcement that it would extend its partnership with Russia’s Skolkovo Institute of Science and Technology and the Skolkovo Foundation. MIT said the partnership would focus on “strengthening research collaborations between individual faculty members at the two institutions.”', 'American officials pointed out that the U.S. Treasury Department imposed sanctions on Viktor Vekselberg, who headed the Skolkovo Foundation, in 2018. (The university removed him from its Board of Trustees after the sanctions announcement.)', 'The intelligence community report found that quantum computers — which can, in principle, use the unique properties of atoms and photons to solve certain problems much faster than ordinary computers — will pose national security and economic challenges.', '“A large scale quantum computer could potentially allow for the decryption of most commonly used cybersecurity protocols, putting at risk the infrastructure protecting today’s economic and national security communications,” the report said.', 'In the race to develop practical quantum computers, the officials said, the winner will have a tremendous strategic advantage. The report noted that foreign competitors are recruiting American experts to advance their own quantum programs.', '“Whoever acquires a quantum computer can break every encryption system we have here,” said Orlando. “And quantum radars can detect our stealth aircraft and submarines.”', 'Officials were particularly critical of China’s WuXi Biologics, which purchased Bayer’s manufacturing plant in Germany, Pfizer’s manufacturing plant in China and CMAB Biopharma Group in China. The Chinese company is also building manufacturing plants in Massachusetts and Ireland. ', '“We’re building or acquiring manufacturing capacities in Ireland, the U.S., and Germany in response to growing customer demand around the world, which are supported by local government and communities as well,” said Yixin Zhang, the assistant director of corporate communications and public affairs at WuXi Biologics. “Growing customer demand for biologics has required our company, like many others in the industry, to build new facilities and acquire existing ones in various markets.”', 'Another company, the former parent of WuXi Biologics, has announced a plant in Delaware through a subsidiary.', 'Because of WuXi Biologics’ enormous manufacturing capacity, American bioscience companies that produce vaccines and other biotech products may find themselves using Chinese controlled plants by default. “They don’t have to steal our intellectual property anymore,” said You.', '“If you want to scale manufacturing, we’re dependent on Chinese manufacturing, so we’re going to have to give them the IP [to produce the products].”', 'The fragile nature of the semiconductor supply chain is well known, but the report found that the U.S. is heavily dependent on a single company in Taiwan. It also found that adversaries can get access to the supply chain and put compromised chips in U.S. commercial and defense systems.', 'Officials singled out a wave of Chinese acquisitions in the space, including Chinese private equity firm Wise Road Capital March purchase of South Korea-based MagnaChip for $1.4 billion.', 'The report concluded that autonomous systems also present a potential security threat, by expanding the type of target hackers will be able to go after in the future and by gathering an enormous amount of data on drivers in the Unites States.', 'Officials cited a September report that the Chinese had illegally purchased an Italian-based military drone company in an effort to gather autonomous technology. Officials flagged the 2019 arrest of a former Apple employee who was charged with stealing autonomous vehicle secrets from Apple with plans to pass them to a Chinese competitor.', 'Clarification: This story was updated to reflect that the former parent company of WuXi Biologics is opening a plant in Delaware.']",102
2,2022-02-14T07:45:05+0000,"['LONDON — The ramifications of the Industrial Revolution, which had its roots in 18th-century Britain, were huge.', 'Britain’s abundance of coal — as well as the ease with which it could be accessed — was a crucial ingredient in this historical turning point, powering the steam engines which helped drive society’s transformation.', 'But things have changed. The number of operational coal mines there has plunged, and last June, authorities announced Britain would stop using coal to generate electricity from October 2024, a year earlier than the original target of 2025.', 'Even though most mines in the U.K. have closed, their centuries-old story isn’t necessarily over. In Scotland, work is underway to look at how the water that has flooded old, disused mines can be used to provide decarbonized heating to buildings.    ', 'Conducting this research is a facility known as the Glasgow Geoenergy Observatory, which is run by the British Geological Survey. A dozen boreholes have been drilled, with the majority in Rutherglen, a town southeast of Glasgow.', 'According to those behind the project, both Glasgow and Rutherglen were home to some of the busiest coal mines in Scotland. After their closure, natural floods filled them with water of about 12 degrees Celsius.', 'Mike Stephenson, who was until recently executive chief scientist for decarbonization at the British Geological Survey, told CNBC that the project was about “doing research on the heat in coal mines and also, to some extent, whether you can store heat in old coal mines.”', 'Stephenson said that at the site where the work is taking place, the team was “experimenting with … how fast water flows amongst these mines, how warm the water is, how … fast, if you take warm water out, does the water replenish — so how fast does the warmth come back.” “It is a research site, not a demonstration,” he said. Research was being undertaken “to try and understand what are the limits to the amount of heat, how much heat there is.”', '“All those things will be a set of scientific findings and equations and models,” he added. He said this would provide valuable information to both companies and local authorities interested in the idea.', '“It will help them decide where to do it, how close you drill the holes together, how deep you drill them, how you design them to make it as efficient as possible.”', 'The project has made progress over the last 12 months or so. In the summer of 2021, it was announced that pumping tests had been completed and samples collected from 10 of the site’s boreholes.', '“The latest data show that the boreholes of the Glasgow Observatory are well-connected to the flooded mine workings,” Alan MacDonald, a hydrogeologist with the British Geological Survey, said at the time.', 'Mine water between 50 and 90 meters under Glasgow measures between 11 and 13 degrees Celsius, he added. For comparison, the average temperature of Scottish groundwater is 10 degrees, MacDonald said.', 'According to Britain’s Coal Authority, 25% of the U.K.’s residential properties sit on coalfields. As a source of heating, the potential of underground, flooded mines such as the ones being researched in Glasgow appears to be considerable.', 'Citing its own calculations, the Coal Authority says the “constantly replenishing water within these mines could potentially be a large enough resource to provide all of the heating requirements for the coalfield areas.” It could also have applications in sectors such as manufacturing and horticulture.', '“The water in these mines is a low carbon, sustainable heat source, which under the right conditions can compete with public supply gas prices and deliver carbon savings up to 75% compared to gas heating,” it notes.', 'A host of governments are attempting to move away from coal, but it still plays a crucial role in many nations. According to the International Energy Agency, coal supplies around a third of worldwide electricity generation.', 'Last December, the Paris-based organization said coal-fired power generation was due to hit an all-time high in 2021. As for coal production, the IEA said it’s “forecast to reach an all-time high in 2022 and then plateau as demand flattens.”', 'While it was crucial to the planet’s industrialization and remains an important source of electricity, coal has a substantial effect on the environment.The U.S. Energy Information Administration lists a range of emissions from coal combustion. These include carbon dioxide, sulfur dioxide, particulates and nitrogen oxides.', 'Elsewhere, Greenpeace has described coal as “the dirtiest, most polluting way of producing energy.”', 'In the northeast of England, South Tyneside Council has been working on a project aiming to repurpose part of the area’s mining heritage.', 'According to the council, the £7.7 million ($10.4 million) Hebburn Minewater Project will “draw geothermal energy from abandoned flooded mines in the former Hebburn Colliery.”', 'The initiative aims to supply heat to several buildings that the council owns by using mine water from the old colliery, which opened in the late 18th century and shut down in 1932.', 'The project is centered on the drilling of two boreholes. A water source heat pump will extract the mine water’s heat, after which it will be compressed to a far greater temperature. After being funneled to an energy center, a new network of pipes will be used for distribution.', 'The council is working on the project, which is slated for completion in June 2023, alongside Durham University and the Coal Authority. Last October, it was announced that testing had shown the mine water’s temperature was warmer than initially thought.', 'Attempts to use the warm waters of flooded mines are not unique to the U.K. In 2008, a facility described by the European Commission as the first mine water power station in the world opened in the Netherlands. A similar project based on using mine water to heat buildings in Asturias, northern Spain, has also been developed.Back in South Tyneside councilor Ernest Gibson, whose brief covers climate change, spoke to CNBC about the industry’s deep-rooted relationship with the area and his hopes for the future.', '“The economics of the area declined [as] soon as the coal mines closed,” Gibson, a former miner, said.', 'He explained how the shutting down of a colliery affected not only the mining industry but also others like the steel and transport industries, as well as smaller operations like local shops and the “ragman,” a term for a person who would buy, collect and sell old items. Gibson went on to tell CNBC that he’s “proud” of the fact old coal mines are being used again.', '“The collieries closed but ... they were revived in a different format,” he said, later striking a more philosophical tone. “It’s like life — everything changes, nothing stands still. And I think it’s for the best.”', ' ']",-1
3,2022-01-28T00:06:58+0000,"['JPMorgan and Credit Suisse have named a raft of stocks they think will benefit from the rapid growth of sustainable investing in Asia, as countries around the world double down on their climate change commitments.']",3
4,2021-06-08T09:00:52+0000,"['WASHINGTON — The Biden administration announced a series of steps it will take in order to strengthen critical U.S. supply chains, building up domestic manufacturing capabilities for key products and addressing existing vulnerabilities.', 'President Joe Biden in February ordered a 100-day interagency review of domestic supply chains.', 'The outcome of this review and the resulting policy recommendations make up a new report totaling several hundred pages, which was released on Tuesday.', 'The report’s initial recommendations focus on four products critical to the U.S. economy: large capacity lithium batteries, rare earth minerals, semiconductors and active pharmaceutical ingredients.', 'In addition to these steps, designed to boost supplies of specific products, the administration also announced several broader initiatives.', 'To help train the workers that will be needed to staff these new projects, the White House will announce $100 million in additional grants to support state-led apprenticeship expansion efforts. The grants will be administered by the Department of Labor. ', 'The Department of Energy will announce a new policy that requires awardees of DOE research and development grants to “substantially manufacture those products in the United States.”', 'Along with these efforts to bolster domestic supply chains, the Biden administration also laid out new steps to combat “unfair foreign trade practices,” which it says have contributed to the erosion of supply chains around the world.', 'One of these will be the creation of a “trade strike force” led by the U.S. Trade Representative’s office. The strike force will aim to identify “unilateral and multilateral” enforcement actions the United States can take to punish countries that it believes are engaging in unfair trade practices. According to a senior administration official, the strike force will focus on developing U.S.-China trade policies.', 'The other enforcement-related action will be an evaluation, led by the Department of Commerce, of whether to initiate an investigation into neodymium magnets under Section 232 of the Trade Expansion Act.', 'The rare earth magnets are used in motors and electronics by civilians and the military. If the investigation were to conclude that U.S. national security was threatened by foreign supplies of neodymium, it could open the door to import restrictions or tariffs. ', 'Then-President Donald Trump invoked Section 232 twice, citing it as his justification for imposing broad steel and aluminum tariffs. Those tariffs are still in place, and Biden has not said whether he will lift them. ', 'A senior administration official who briefed reporters on condition of anonymity ahead of the formal announcement emphasized that Biden’s trade policy actions are fundamentally different from Trump’s trade wars because they are carefully targeted. ', '“We’re not looking to wage trade wars with our allies and partners,” said the official. “We’re looking at very targeted products where we think there are effective tools we could deploy to strengthen our own supply chains and reduce vulnerabilities.”', 'The entire supply chain report is available here. ']",28
5,2021-11-09T13:39:33+0000,['Here are the biggest calls on Wall Street on Tuesday:'],17
6,2021-10-20T23:27:57+0000,"['Leading investment banks have selected a slew of stocks ahead of third-quarter earnings in Europe, with Morgan Stanley analysts revealing their “high conviction” picks.']",3
7,2021-06-04T07:00:30+0000,"['The biggest semiconductor manufacturers in the world are quickly trying to build new factories as the global chip crisis continues to wreak havoc on a plethora of industries.', 'U.S. semiconductor giant Intel announced in March that it plans to spend $20 billion on two new chip plants in Arizona. Separately, TSMC (Taiwan Semiconductor Manufacturing Company) said it was going to build a $12 billion factory in Arizona, and chief executive C.C. Wei said Wednesday that construction had already begun.', 'The Grand Canyon State may not, however, seem like the most obvious place for a chip “foundry” or “fab” since the high-tech manufacturing plants guzzle millions of gallons of water every day.', 'At present, in the face of climate change, Arizona is facing a deepening water crisis and some of the state’s all-important aquifers have an uncertain future.', 'Arizona received just 13.6 inches of rainfall on average per year between 1970 and 2000, according to the NOAA National Climatic Data Center, making it the fourth driest state nationwide. Conversely, Hawaii and Louisiana recorded the highest levels of average yearly precipitation in the U.S. over the same time frame, reporting 63.7 inches and 60.1 inches, respectively.', '“Water is a key element in semi manufacturing, but the infrastructure has been put in place [in Arizona] to ensure adequate supply to meet the industry’s current needs,” Alan Priestley, vice president analyst at tech research firm Gartner, told CNBC.', 'A key consideration of any new construction would most likely be contributions to enhancing the water supply infrastructure, he added.', 'Glenn O’Donnell, vice president and research director at analyst firm Forrester, told CNBC that chip fabrication plants “recycle water religiously,” adding that it’s a bit like a swimming pool in an enclosed building.', '“You need a lot to fill it, but you don’t have to add much to keep it going,” he said. “Also, being in an enclosed space, a lot of the water that evaporates can be captured with a dehumidifier and returned to the pool. The fabs will do similar things with their own water usage.”', 'Intel notes on its website that it is striving to achieve “net positive water use” in Arizona and that it has funded 15 water restoration projects that aim to benefit the state. “Once fully implemented, these projects will restore an estimated 937 million gallons each year,” the company says.', 'TSMC and Intel, two of the biggest heavyweights in the chip industry, have chosen to expand in Arizona for several other reasons, according to the analysts.', 'Intel has had a presence in Arizona for over 40 years and the state is home to a well-established semiconductor ecosystem. Other major chip companies with a presence in Arizona include On Semiconductor, NXP and Microchip.', 'Intel now employs over 12,000 people in Arizona and the state is home to Intel’s newest manufacturing facility, Fab 42.', 'As Intel has increased its presence in Arizona, the local universities have “established a strong reputation for semiconductor design courses and research providing a highly-skilled work force for the local semi industry,” Priestley said. “This has helped create an ecosystem of companies to supply the products and services necessary to manufacture chips.”', 'TSMC will be “able to tap into these resources and [the] ecosystem of supply chain vendors,” Priestley said.', 'Local tax breaks and incentives “will have played a big part” in the initial site selection, he continued, noting that land availability, land costs, housing costs and the local economy will have also been considered.', 'The case for Arizona doesn’t stop there. Its seismic stability and relatively low risk of other natural interference are appealing to chipmakers, O’Donnell said.', '“A chip factory cannot shake, not even a microscopic amount,” he said, adding that they set such factories into the bedrock to keep them still. “Even a 0.5 Richter shake can ruin an entire crop of chips.”', 'That said, Intel does have some chip plants on the West Coast of the U.S., where the ground is more susceptible to earthquakes. The company has a huge presence in Hillsboro, Oregon, for example.', '“The West Coast does have fabs but they need to take great measures to isolate the shaking,” said O’Donnell. “They don’t need such drastic measures in Arizona because it shakes a lot less.”', 'Arizona is also immune from most other natural disasters like hurricanes and wildfires, O’Donnell said.', 'With its bountiful sunshine, Arizona also boasts “dependable, plentiful and green electrical power,” O’Donnell said, calling out Salt River Project as a local power utility in the Phoenix area that caters to big consumers of power. A chip foundry needs power on the scale of a steel plant, according to O’Donnell.', 'Ultimately, it largely boils down to politics.', '“The political machinery in Arizona is determined to make the state business friendly,” said O’Donnell. “More business equals more and better jobs equals more votes to the power brokers. The recent announcements by Intel and TSMC come via a lot of help from federal, state and local government entities.”']",102
8,2022-01-06T20:13:15+0000,"['Hydrogen is the simplest element, and the most abundant substance in the universe.', 'When hydrogen burns, it generates energy in the form of heat, with water as a by-product. That means energy created from hydrogen generates no atmosphere-warming carbon dioxide, making it one of many potential energy sources that could help reduce carbon emissions and slow global warming.', 'But creating hydrogen and transforming it into a useful format requires energy — and that energy is not necessarily renewable. That process is also inefficient and expensive compared with other forms of energy, renewable or not. Many critics say the hydrogen industry a way for oil and gas giants to stall the adoption of pure renewable energy sources like solar and wind, giving them a “green” cover while still maintaining demand for their products.', 'Despite the debate, companies and the U.S. government alike are pushing forward the continued development of the hydrogen industry.', '“In my travels around the world I can’t name a country that hasn’t expressed excitement about hydrogen,” John Kerry, special presidential envoy for climate, at the Department of Energy’s Hydrogen Shot Summit last August. “From Saudi Arabia to India to Germany to Japan we’re setting up hydrogen partnerships around the world to advance this critical technology that every country understands has the opportunity to play a vital role in the clean energy transition.”', 'Hydrogen may grow into a multitrillion-dollar global market, said Kerry, although he warned China wants to dominate it.', 'Producing hydrogen takes energy because hydrogen atoms don’t exist on their own — they are almost always stuck to another atom, often another element. (On earth, hydrogen is particularly abundant in the form of water, or H2O.) Creating pure hydrogen requires breaking those molecular bonds.', 'In the energy business, people refer to hydrogen by an array of colors to as shorthand for how it was created.', 'One may of making hydrogen is a process called electrolysis, when electricity is passed through a substance to force a chemical change — in this case, splitting H2O into hydrogen and oxygen.', 'Green hydrogen is when the energy used to power electrolysis comes from renewable sources like wind, water or solar.', 'Blue hydrogen is hydrogen produced from natural gas with a process of steam methane reforming, where natural gas is mixed with very hot steam and a catalyst. A chemical reaction occurs creating hydrogen and carbon monoxide. Water is added to that mixture, turning the carbon monoxide into carbon dioxide and more hydrogen. If the carbon dioxide emissions are then captured and stored underground, the process is considered carbon-neutral, and the resulting hydrogen is called “blue hydrogen.”', 'But there’s some controversy over blue hydrogen because natural gas production inevitably results in methane emissions from so-called fugitive leaks, which are leaks of methane from the drilling, extraction and transportation process.', 'Methane does not last in the atmosphere as long as carbon dioxide, but it is much more potent as a greenhouse gas. Over 100 years, one ton of methane can considered to be equivalent to 28 to 36 tons of carbon dioxide, according to the International Energy Agency.', 'Grey hydrogen is made from natural gas reforming like blue hydrogen, but without any efforts to capture carbon dioxide byproducts.', 'Pink hydrogen is hydrogen made with electrolysis powered by nuclear energy, which does not produce any carbon dioxide emissions. (Although nuclear energy creates radioactive waste which must be stored safely for thousands of years.)', 'Yellow hydrogen is hydrogen made with electrolysis from the energy grid. The carbon emissions vary greatly depending on the sources powering the grid.', 'Turquoise hydrogen is hydrogen produced from methane pyrolysis, or splitting methane into hydrogen and solid carbon with heat in reactors or blast furnaces. Turquoise hydrogen is still in its nascent stages of being commercialized, and its climate-conscious value depends on powering the pyrolysis with clean energy and storing the physical carbon.', 'The color system is a bit simplistic and needs to be updated and made more specific, said Daryl Wilson, the executive director of the coalition of the Hydrogen Council, an organization of industry CEOs.', '“The color scheme is not helpful in in the sense that it’s not getting to the key point, which is what are the environmental attributes of the hydrogen being produced,” Wilson told CNBC. “The key issue is there has to be a methodology for tracking and declaring the specific CO² intensity of whatever hydrogen you’re working with.”', 'Hydrogen is already a key component of chemical industrial processes and in the steel industry. So making clean hydrogen to use in those industrial processes is critical to reducing carbon emissions, says Jake Stones at market research firm Independent Commodity Intelligence Services (ICIS).', 'But as an energy source itself, hydrogen’s big advantage is its versatility according to Sunita Satyapal, who oversees hydrogen fuel cell technology for the Department of Energy.', '“It’s often called the Swiss Army knife of energy,” she says.', 'Clean hydrogen would be useful in decarbonizing industrial heavy transportation like trucking, big industrial boats, and planes, according to Stones.', 'It’s less interesting for smaller consumer vehicles, as battery-powered cars are being adopted much more readily. But bigger vehicles require larger batteries, which increases their weight, which in turn increases their energy use. Hydrogen can be a way around that conundrum.', 'Hydrogen can also be used as a way to store energy from intermittent renewable sources, which are intermittent -- the sun isn’t always shining and the wind isn’t always blowing. Instead, utilities can convert the excess energy into hydrogen and then use it for energy later on, as an alternative to battery storage.', 'Hydrogen “can be stored underground for as long it needs to be, much the same as natural gas, and on a seasonal basis,” Stones told CNBC.', 'The main drawback of hydrogen is its expense. Making hydrogen from natural gas costs about $1.50 per kilogram, said Satyapal. Clean hydrogen costs about $5 per kilogram.', 'Last June, the Department of Energy launched a program called the Hydrogen Shot, which aims to reduce the cost of clean hydrogen to $1 per one kilogram in one decade.', 'Driving down the price of clean hydrogen “would be a huge step toward solving climate change,” said billionaire Bill Gates, the founder of Breakthrough Energy Ventures, at the Department of Energy’s Hydrogen Shot Summit. “The goal of cutting premium by 80 percent is a fantastic and ambitious goal,” he said.', 'There are three primary pathways the Department of Energy sees as how to get the cost of clean hydrogen down from about $5 per kilogram to $1:', 'While green hydrogen could be critical to decarbonize heavy industry, power ships and planes, and perhaps store energy, it is not efficient to use more broadly as an energy source, says Robert W. Howarth, professor of ecology and environmental biology at Cornell University.', 'Howarth is one of the 22 members of the New York Climate Action Council, a group charged with developing an implementation plan for the law mandating New York’s decarbonization plan. In summer of 2020, natural gas industry stakeholders suggested using blue hydrogen in the existing natural gas pipeline infrastructure to heat homes.', 'But Howarth and Stanford professor Mark Jacobson published a research paper in August showing that was a bad idea.', '“The bottom line is that blue hydrogen has huge emissions and cannot be used except at low percentages in the current gas system,” Howarth told CNBC. “It is far cheaper to instead move to electrically driven heat pumps for heating.”', 'Other critics say the problems with hydrogen are more fundamental.', 'The process of producing hydrogen, compressing it, and then turning that compressed hydrogen back into electricity or mechanical energy is grossly inefficient, according to Paul Martin, a chemical process development expert and member of the Hydrogen Science Coalition.', '“It’s worth putting up with a lot of problems with a battery because for every one joule you put in, you get 90% of it back. That’s pretty great,” Martin told CNBC. In producing and storing hydrogen, you get only 37% of the energy back out. “So 63% of the energy that you said, is lost. And that’s best case.”', 'But the idea of using hydrogen as a fuel is bogus, said Martin, who calls himself a life-long environmentalist.', '“The people that are really behind this hydrogen push are the fossil fuel industry, because without it, what are they going to do? The fossil fuel industry without fossil fuels is basically the petroleum chemicals and materials business, which is about 25% of the current business.”', 'Still, Martin thinks pursuing green hydrogen is important for all its other uses, like industrial processes and the Haber-Bosch process, which converts hydrogen and nitrogen to ammonia to use in fertilizer. The Haber-Bosch process is credited with massively increasing food production and helping to feed the earth’s exploding population over the last 100 years.', '“I don’t want people to think I’m anti-hydrogen. I think making green hydrogen is super-important,” Martin said.', '“But it’s also super important to use it for the right things and not dumb things.”']",-1
9,2021-04-17T12:53:27+0000,"['UBS this week issued a comprehensive guide to investing for President Joe Biden’s massive infrastructure proposal, complete with stock picks and analyst guidance.', 'Titled “Rethinking infrastructure,” the UBS guide predicts that the final size of the American Jobs Plan will be far smaller than its current $2 trillion, but should nonetheless act as a further tailwind for cyclical equities.', '“Economically sensitive value stocks should get a boost as investors reassess their future earnings potential and valuation, while higher rates would be a headwind for growth stocks,” wrote the team of UBS investment strategists.']",-1
