,date,content,label
0,2018-06-05T14:01:07+0000,"['Growth in U.S. non-manufacturing increased in May, reaching a 100-month streak of overall expansion.', 'The Institute of Supply Management’s measure of the non-manufacturing sector grew to 58.6 from 56.8 in April, beating a forecast of 57.6 by a survey of Thomson Reuters analysts.', 'According to the institute’s metric, the 14 U.S. non-manufacturing industries tracked by the index saw 100 straight months of expansion. A reading above 50 indicates expansion in the service sector while a reading below 50 signals contraction.', 'Industry leaders said the primary areas of concern for the service industry come from new tariffs on goods like aluminum and steel as well as increased trade discussions on the North American Free Trade Agreement, the European Union and North Korea.', 'Respondents to the metric said these concerns could raise supply-side costs, affecting the ability to continue growth.', '“The majority of respondents are optimistic about business conditions and the overall economy,” said Chair of the Institute for Supply Management Anthony Nieves. “There continue to be concerns about the uncertainty surrounding tariffs, trade agreements and the impact on cost of goods sold.”']",-1
1,2018-04-19T12:28:42+0000,"['Russia has demanded compensation from the United States for its decision to impose global tariffs on steel and aluminum.', 'A statement from the World Trade Organization (WTO), circulated at the request of Moscow, describes Donald Trump administration’s decision as a “safeguard measure” that under WTO rules should trigger payments from the U.S. to major exporters.', 'China, India and the European Union have already described the U.S. tariffs as “safeguards.”', 'On March 8, the U.S. imposed tariffs on imports of certain steel and aluminum products. The tariff increase was 25 percent for some steel products and 10 percent for aluminum products.', 'Metals prices have been moving higher following U.S. sanctions on Russian individuals and companies.', 'The price of the three-month aluminum London Metal Exchange (LME) contract has shot up in value by almost a third so far this month after the U.S. measures effectively cut off Russian firm Rusal from global trading. The lightweight metal is used in the manufacture of cans, automobiles, and airplanes.', 'Traders have also suggested that U.S. sanctions on Russia could now expand to affect nickel, which has seen its price rise more than 10 percent this week. The metal is used mainly for the production of stainless steel but is also found in many other items such as coins and rechargeable batteries used in mobile phones.', 'The three-month contract for nickel on the LME was up more than 7 percent in early trade Thursday at $16,690 a ton, a level not seen since 2014. By 11:25 a.m. London time (6:25 A.M. ET), some of that fizz had evaporated but the metal still stood 3 percent higher.']",-1
2,2017-05-10T20:56:07+0000,"['U.S. Steel CEO Mario Longhi is stepping down from the company’s top job, effective immediately. David Burritt, who most recently served as president and chief operating officer of the Fortune 250 integrated steel company, will succeed Longhi.', 'Shares of U.S. Steel fell about 1 percent in after-hours trading following the announcement.', 'The board of directors elected Burritt to the role of president and chief executive on Monday. ', 'Prior to joining U.S. Steel, Burritt served the chief financial officer at Caterpillar, where he worked for 32 years until he retired in 2010. He served as executive vice president and chief finance officer after joining U.S. Steel and was promoted to COO earlier this year.', 'Burritt takes over at a challenging time for the company. Last month, U.S. Steel reported disappointing first-quarter earnings that sent the stock plunging nearly $8 to under $23 a share on the day it released results. It has fallen nearly 33 percent since April 25.', 'Cowen and Company downgraded shares of U.S. Steel from outperform to market perform, citing a lack of visibility on earnings in light of the company’s multiyear turnaround program.', '“We see defending the stock at this point as impossible given the lack of information regarding the return on investment and the wide variability to earnings based on our sensitivity analysis,” Cowen analysts wrote. “We were unable to gain confidence in the duration or shape of the revitalization, despite our conversations and analysis.”', 'Following its latest earning report, CNBC’s Jim Cramer named U.S. Steel the weakest player among three of its peers, including AK Steel, Nucor and Steel Dynamics. Steel companies have struggled in recent years as demand in emerging markets waned and cheap supplies from China flooded international markets.', 'Longhi will remain on the board of directors and assist in the leadership transition until his retirement on June 30.', '“When I came to the company, I envisioned a five-year tenure, which I have completed,” Longhi said in a statement. “I am proud of the progress we have made, which solely resides on the people of this company. U.S. Steel employees dug in, tackled every challenge and never stopped looking for ways to improve everything they could control.”', 'Longhi has led the company since 2013, when U.S. Steel embarked on a turnaround plan dubbed “The Carnegie Way” following a string of disappointing quarterly financial results that year.', '“Mario played a key role in driving the company’s transformation, including the successful implementation of The Carnegie Way,” Chairman David Sutherland said, in a statement.', '“His impact was felt across our company and the steel industry through his efforts in Washington, D.C., to combat unfair trade and create a level playing field. We thank him for his dedication to U.S. Steel.”', 'Longhi has been a vocal critic of nations that engage in so-called dumping, or the practice of flooding the market with artificially cheap products. He is one of about two dozen business leaders tapped to partake in President Donald Trump’s Manufacturing Jobs Initiative. U.S. Steel told CNBC it is uncertain whether Burritt will take his place on that panel — the decision is up to the White House.', 'Trump has proposed requiring oil and gas pipeline companies to use American-made steel and pipes in their projects. Longhi has said that while the country’s steelmakers are not currently major players in the space, they are up to the task of increasing production to meet demand within a few years.', 'CNBC’s Lori Ann LaRocco contributed to this report.']",-1
3,2016-12-08T14:49:16+0000,"['Technical trade secrets were stolen from the steel production and manufacturing plant design divisions of ThyssenKrupp AG in cyber attacks earlier this year, the German company said on Thursday. ', '“ThyssenKrupp has become the target of a massive cyber attack,” the industrial conglomerate said in a statement. ', 'In breaches discovered by the company’s internal security team in April and traced back to February, hackers stole project data from ThyssenKrupp’s plant engineering division and from other areas yet to be determined, the company said. ', 'ThyssenKrupp, one of the world’s largest steel makers, attributed the breaches to unnamed attackers located in southeast Asia engaged in what it said were “organized, highly professional hacker activities”. ', 'Globally, cyber attacks on banks, retailers and other businesses have led to widespread consumer data breaches and mounting financial losses in recent years, but revelations of industrial espionage are rare.  ', 'ThyssenKrupp’s belated disclosure came a week after an attack on nearly 1 million routers caused outages for Deutsche Telekom customers. ', 'German business magazine Wirtschafts Woche reported the attacks hit sites in Europe, India, Argentina and the United States run by the Industrial Solutions division, which builds large production plants. The Hagen Hohenlimburg speciality steel mill in western Germany was also targeted, the report added. ', 'The company declined to identify specific locations which were infected or why it had not previously disclosed the attack. It said it could not estimate the scale of the intellectual property losses. ', 'A criminal complaint was filed with police in the state of North Rhine-Westphalia and an investigation is ongoing, it said. State and federal cyber security and data protection authorities have been kept informed, as well as Thyssen’s board.  ', 'Secured systems operating steel blast furnaces and power plants in Duisburg, in Germany’s industrial heartland in the Ruhr Valley, were unaffected, the company said.  ', 'No breaches were found at its marine systems unit, which produces military submarines and warships. The infected computer systems have been cleansed and are now subject to constant monitoring against further cyber attacks. ', 'A previous cyber attack caused physical damage to an unidentified German steel plant and prevented the mill’s blast furnace from shutting down properly.  ', 'The country’s Federal Office for Information Security (BSI) revealed two years ago that the attack caused “massive damage”, but gave no further technical details and the location of the plant has remained shrouded in mystery.  ', 'Subsequent media reports identified the target as a ThyssenKrupp facility, but the company has denied it was hit. ', 'The company, a major supplier of steel to Germany’s automotive sector and other manufacturers, is looking to merge its European steel operations with Indian-owned Tata Steel to combat over-capacity in the sector.', 'Follow CNBC International  on Twitter and Facebook. ']",-1
4,2021-07-16T17:53:21+0000,"['Stocks enter a busy week for earnings news with two perplexing questions hanging over the market.', 'One is whether the big gains in corporate profits will start to boost stocks with solid earnings reports. That was not the case for some financial sector stocks this past week. The other question is whether the surprise decline in the 10-year Treasury note yield is sending a message that stock investors should heed.', 'The benchmark 10-year yield, which moves opposite price, was at 1.30% Friday, after dipping below that level on Thursday. Stock indexes slipped for the week, with the S&P 500 down nearly 1% and the Dow down about 0.5% for the week. The Nasdaq, which has typically benefited from lower yields, was off by more than 1.9% for the week.', 'Stocks had a rocky day Friday, selling off into the closing bell.  Defensive sectors, like health care, consumer staples and utilities gained in the session, while cyclicals, like energy and materials were hit hard.', 'Airlines, railroads, drug companies and tech are among the many industries reporting results in the week ahead. Netflix reports Tuesday, while Johnson & Johnson, Coca-Cola, and Verizon issue results on Wednesday. Intel and AT&T report Thursday. American Express and Honeywell release quarterly earnings Friday.', '“Earnings have the spotlight in the coming week,” said Sam Stovall, chief investment strategist at CFRA. “You’re not going to see economic data upstage earnings.”', 'Among the handful of economic reports are housing starts Tuesday and existing home sales Thursday.', 'Stovall said he is watching earnings report to see if stocks rally or languish after results. He said earnings for the S&P 500 companies are now expected to be up more than 66% for the quarter.', '“I think what it means is investors are looking at this quarter as a peak quarter in the earnings cycle,” he said. “We’re getting what analysts had expected and then some, but because we are now on the leeward side of the earnings cycle, I think investors are probably going to be taking some profits because their expectations have been met and will not be exceeded in coming quarters.”', 'James Paulsen, chief investment strategist at The Leuthold Group, said earnings may be more of a factor for stocks in the much quieter week ahead. In the past week, the market focus was on two days of testimony from Federal Reserve Chairman Jerome Powell and important data, like the consumer price index and retail sales.', '“I think the biggest issue is still going to be the 10-year bond yield,” Paulsen said. He said the key will be whether the 10-year yield falls back to its recent low of 1.25% or breaks above the important 1.4% level.', '“I think the continued drop in the bond yield is scaring investors overall — but particularly equity investors,” said Paulsen. The falling 10-year yield has recently been viewed favorably because lower interest rates are positive for tech and growth stocks. But the yield is now getting attention for continuing to move lower, contrary to the reflation trade and defying forecasts for higher yields.', 'Bond strategists have been surprised by the decline, which they blame on a variety of factors. One is a massive repositioning by investors who were short the longer duration Treasury issues and were betting on higher yields. Another reason is there is less new issuance than expected from the Treasury.', 'But there are also troubling worries about the economy.', '“What the heck is it telling us? The fears are it’s giving a better read on Covid and maybe a coming slowdown. Growth is good, while it’s not going to be near as good as people thought,” said Paulsen. One worrisome scenario factoring into the lower yields is that the Fed may be forced to tighten policy sooner than expected because of hot inflation, and that could slow the economy.', 'Stovall said there’s a chance the bond market is sending a warning for stocks, and it is acting as a canary in a coal mine. But he also sees the yield reversing and moving higher.', '“Our belief is it will move higher by the end of the year, and economic growth will be strong,” he said. “I think the market will continue to watch that because interest rates are so crucial to intrinsic value models and it’s also doing what most people did not expect it to do.”', 'Monday', 'Earnings: IBM, J.B. Hunt, AutoNation, Cal-Maine Foods, Steel Dynamics, Tractor Supply, F.N.B. Corporation', '10:00 a.m. NAHB survey', 'Tuesday', 'Earnings: Travelers, Netflix, United Airlines, UBS, Chipotle, Synchrony Financial, Citizens Financial, Halliburton, Canadian National Railway, Interactive Brokers, Intuitive Surgical, ManpowerGroup, KeyCorp', '8:30 a.m. Housing starts', 'Wednesday', 'Earnings: Johnson and Johnson, Coca-Cola, Verizon, CSX, Whirlpool, Texas Instruments, Novartis, Nasdaq, Harley-Davidson, Anthem, Baker Hughes, Northern Trust, Tenet Healthcare, Discover Financial, SLM, Netgear', 'Thursday', 'Earnings: Intel, AT&T, Blackstone, Twitter, Snap, Biogen, Dow, Union Pacific, Abbott Labs, American Airlines, DR Horton, Southwest Air, Capital One, Boston Beer, Celanese, VeriSign', '8:30 a.m. Initial jobless claims', '10:00 a.m. Existing home sales', 'Friday', 'Earnings: Honeywell, American Express, Norsk Hydro, Kimberly-Clark, Schlumberger, Regions Financial', '9:45 a.m. Manufacturing PMI', '9:45 a.m. Services PMI']",-1
5,2018-03-07T16:32:46+0000,"['U.S. Steel CEO David Burritt told CNBC on Wednesday his company will reopen a steel plant in the United States due to President Donald Trump’s steel and aluminum tariffs.', '“We’re really excited to be able to tell our employees in the community in Granite City, Illinois, that we will be calling back 500 employees,” Burritt said during an interview with “Squawk Box.”', 'The company will restart two blast furnaces and the steelmaking facilities at its Granite City Works integrated plant in Illinois. The restart process could take up to four months.', 'Burritt said the facility had been idle since December 2015 because of what he called unfair trade practices. “If you don’t have customers here to sell to and you can’t make money, you have to shut them down,” he contended.', 'Some on Wall Street and in Washington remain skeptical on whether Trump’s tariffs would indeed bring back steel jobs in force. They’ve been in a steady decline for years.', 'Burritt thanked Trump for “courageous leadership” on tariffs.', 'Last Thursday, the president proposed a plan for import tariffs of 25 percent steel and 10 percent on aluminum, a move seen as a contributing factor to top White House economic advisor Gary Cohn’s decision to resign. Cohn, a former No. 2 executive at Goldman Sachs, was against imposing tariffs.', 'On Wednesday, appearing with Burritt on CNBC, Commerce Secretary Wilbur Ross said the White House is not trying to “blow up the world” with its tariffs, and indicated that Trump would be open to exempting U.S. trading partners Canada and Mexico if a reworked NAFTA can be reached.', '“This feels like the beginning of a renaissance for us,” said Burritt, a former chief financial officer at heavy equipment maker Caterpillar. “It’s really important that we get this right, and now it’s finally happening.”', 'Burritt said the strength of the U.S. depended on the tariffs.  “You’ve got to be able to make stuff in the United States. If you take away our ability to make things, you don’t really have a society.”“Just think about the way the U.K. used to have a big manufacturing base. It went away. If you don’t make stuff, you can’t have a strong country. You can’t protect yourself and you go by the way of Greece or maybe Puerto Rico,” he added.']",-1
6,2017-10-24T06:04:08+0000,"['Japanese authorities are conducting safety checks at a Kobe Steel Ltd aluminum plant that supplied components for a domestically built passenger aircraft, the transport minister said on Tuesday.Kobe Steel’s revelations of widespread tampering in the specifications of its products have sent a chill through global supply chains for cars, trains, airplanes and other equipment. While no safety issues have been identified, the company is the subject of a U.S. Department of Justice inquiry and has said it is losing customers.The inspection of Kobe Steel’s Daian plant west of Tokyo was focusing on the safety of components being used in Mitsubishi Regional Jet (MRJ) passenger aircraft being developed by Mitsubishi Heavy Industries Ltd, Transport Minister Keiichi Ishii told reporters.“As a country of design and manufacturing, we have an unmistakable commitment to safety,” Ishii said. “We want to be absolutely sure of product safety as the MRJ heads towards mass production.“The repeatedly delayed MRJ is central to the Japanese government’s plans to revive an aerospace industry dismantled after World War Two. The aircraft has yet to enter service.Products with fabricated data have been used in the aircraft, a spokeswoman for Mitsubishi Heavy said on Tuesday, adding no safety issues have been found.There is no impact on testing schedules for the MRJ, she said. Kobe Steel sank deeper into crisis on Friday when said it had lost some customers to competitors because of the widespread cheating.It is also being inspected over whether it breached statutory industrial standards.Kobe Steel shares, which have fallen about 36 percent since the scandal broke, were up 1.6 percent by the end of morning trade in Tokyo. The Nikkei 222 was up 0.1 percent.']",-1
7,2017-05-24T17:34:14+0000,"['Commerce Secretary Wilbur Ross is speaking about the effects of steel imports on national security at a public hearing on Wednesday in Washington.', '“The purpose of the investigation is to determine if the steel being imported into this country impairs our national, economic and military security,” Ross said. “If we determine that steel imports are indeed a threat to our security, the department will recommend responsible action to the president.” ', 'CNBC has made a live stream of the hearing available here:', 'President Donald Trump in April asked for an investigation into what effects steel imports may have on U.S. national security. ', 'The probe was part of Trump’s “America First” program to keep jobs in the U.S. and encourage domestic manufacturing. ', 'Steel has been a recurring point of contention in global trade, especially between the United States and China. ', 'China, which produces about half of the world’s steel, has repeatedly been accused of dumping excess steel onto other countries for less than the cost of production, putting other countries’ steel producers out of business.']",-1
8,2017-07-24T23:00:34+0000,"['Despite the extended pullback in the crude oil space, Schlumberger’s conference call gave Jim Cramer some renewed hope that things could be looking up for the sector.', '“First, [CEO Paal Kibsgaard] feels that there’s genuine restraint among Russia and Saudi Arabia, those are the two most important worldwide producers. Second, he explains that in the rest of world, producers have so dramatically under-invested in the last three years that it will take some time for them to ramp back up as their current fields deplete, leading, perhaps, to more constrained supply and higher prices,” the “Mad Money” host said. “But third, and most important in what was an amazing discourse, he said the United States, which only accounts for 8 percent of the global production, is finally beginning to show some rational behavior.”', 'The CEO pointed out that Wall Street, which once was eager to fund deals in the space, has backed off given the widespread declines in oil prices.', '“Kibsgaard, in other words, thinks the jig is almost up and that producers who exceed their cash flow will be cut off. If that’s the case, if the U.S. spigot finally slows down, then oil can indeed start to go higher,” Cramer said.', 'During one of the most jam-packed weeks of earnings season, Cramer expects the stock market’s fluctuations to continue as companies’ quarterly results roll in.', '“The distortions caused by all these earnings coming at once are immense, so, if you’re listening to me, CFOs and CEOs, please, you need to rethink when you report. You can do it earlier, you can do it later, anything but this week. You’re not going to get the right prices for your stock,” the “Mad Money” host said.', 'With nearly 200 of the  companies set to report, Cramer went over the tidal wave of stocks and events on his radar this week, including earnings from Facebook and Amazon, as well as a key meeting at the Federal Reserve.', 'The rapidly growing “stay-at-home economy” lends itself to online gaming, and Hasbro CEO Brian Goldner said that his company is no stranger to the millions of players joining the trend.', '“Both ‘Magic: The Gathering’ and ‘Dungeons & Dragons’ are on our Twitch programming,” Goldner told Cramer on Monday, referring to a popular online platform meant for live-streaming gameplay. “About a million people a month are watching Magic tournaments online.”', 'Goldner said that the “Dungeons & Dragons” brand has seen a “resurgence,” with millions of viewers tuning in to Hasbro’s specialty Twitch channel for the fantasy role-playing game.', 'Despite a fairly light second quarter for Hasbro, the rekindled interest could have been caused in part by Netflix’s nostalgic, 1980s-set hit drama “Stranger Things,” in which the characters play “Dungeons & Dragons.”', 'As Washington lawmakers wrestle over health care, Nucor CEO John Ferriola sees a much more pressing issue at hand that affects more than just his steel-producing company.', '“There’s no doubt we’re in a trade war. We are losing that trade war. It is time to take action to support the American industry and the American people. And beyond just the steel industry, we’re talking manufacturing as a whole,” Ferriola told Cramer on Monday. “Steel is the bedrock of manufacturing. Manufacturing is the bedrock of any strong economy.”', 'Ferriola said that because foreign competitors are motivated not by profits, but by employment, those countries are effectively trying to “export their unemployment” to the United States steel industry, hurting companies doing business stateside.', 'Finally, Cramer compared two luxury furniture companies, RH and Ethan Allen, to see how they stacked up against each other in a fairly competitive environment.', 'Shares of RH, formerly known as Restoration Hardware, have rallied over 145 percent in 2017, while Ethan Allen’s stock has declined more than 15 percent since the beginning of the year.', '“Obviously, the stock of RH is taking Ethan Allen to the cleaners” on the surface, Cramer said, but on a closer look, he discovered several problems with RH that could plague future earnings.', 'Not only has RH’s stock traded wildly in the last several years, but the company has conducted two major buybacks to bring its share price up after some major declines. Moreover, the company could face expensive refinancing efforts and high-interest payoffs in the coming years.', 'Meanwhile, Ethan Allen’s management has struggled to turn its own business around, cutting costs here and there to no avail.', '“Here’s the problem, though: while Ethan Allen’s stock has been slammed and RH has roared higher, I can’t bring myself to recommend either,” Cramer said. “While RH has performed a lot better than Ethan Allen’s stock this year, both companies seem to be in a less than ideal situation. We don’t really know if either one can deliver on a turnaround, and until we got some proof, my take? Stay on the sidelines.”', 'In Cramer’s lightning round, he rattled off his take on some callers’ favorite stocks, including:', 'NXP Semiconductors: “OK, my charitable trust owns NXP and we are urging people not to tender to the bid from Qualcomm, because Qualcomm should pay more given that the comparative stocks in that sector are much higher. And we know Qualcomm needs it, too, because they’re in a little bit of a tussle there with Apple.”', 'Xerox Corp: “You know, I don’t like those reverse splits because they tend to make stocks look a little better than they are, but I will say this: It did catch an upgrade today that I thought was pretty cogent, so I would hold on to it for a little bit. I don’t think that there’s great momentum there.”', 'Disclosure: Cramer’s charitable trust owns shares of Schlumberger, Facebook, NXP Semiconductors and Apple.']",-1
9,2022-03-31T14:00:05+0000,"['Machine-parts start-up Hadrian Automation raised $90 million in a new round of funding led by venture firms Lux Capital and Andreessen Horowitz, as the company works to build largely-automated factories to transform the aerospace supply chain.', '“We’ve launched Factory #1 and proven that we can produce space and defense parts 10 times faster and more efficient than anybody else,” Hadrian founder and CEO Chris Power told CNBC.', 'The fundraise marks Hadrian’s second round of capital. Other investors in the round included Lachy Groom, Caffeinated Capital, Founders Fund, Construct Capital and 137 Ventures. Power declined to specify Hadrian’s exact valuation after the raise, but said it is between $200 million and $1 billion.', 'Los Angeles-based Hadrian is also adding Lux Capital partner Brandon Reeves and Andreessen Horowitz partner Katherine Boyle to the company’s board. Boyle said Hadrian’s ability to scale its approach is a key reason behind Andreessen Horowitz’s investment.', '“The pace at which they’ve been able to build factories has just been extraordinary,” Boyle told CNBC.', 'Some of Hadrian’s new funds will go toward building Factory #2, which is planned to be nearly 100,000 sq. ft. in Torrance, California, near its current factory in Hawthorne, said Power, the CEO. The company aims to launch the Torrance factory by August, while continuing to hire quickly. Hadrian, which had six employees less than a year ago and 40 people today, expects to have about 120 employees by the end of this year, Power added.', 'Hadrian has three customers. Power didn’t disclose the companies but specified that the current customers all build rockets and satellites, for which Hadrian is manufacturing aluminum components. The company aims to expand its component offering into steels and other hard metals shortly.', '“We’re not setting up factories that are like manufacturing lines – we’re building an abstract factory that you can drop any part into and it comes out the other side … as long as it fits within a certain size or certain material that we support, we can make anything within that,” Power said.', 'Hadrian is looking to centralize a supply chain that’s fragmented among suppliers who are spread across the country. Citing her firm’s experience investing in aerospace and defense companies, Boyle added that the current supply chain depends on “thousands of mom-and-pop machine shops” across the country. Hardware and aerospace companies often complain about this, she said.', 'Power estimated that there are about 3,000 of these small machine shops, which in aggregate generate about $40 billion in revenue a year manufacturing high-precision components for aerospace and defense companies.', 'Lux Capital partner Josh Wolfe further emphasized that these components “are not company proprietary” but vary widely in demand, from “bespoke custom” parts to “large batches.”', 'As many as 2.1 million manufacturing jobs are set to be unfilled by 2030, according to a study released last year by Deloitte and The Manufacturing Institute. Additionally, the average age of machinists is climbing, Boyle said, a key pressure on the labor shortage.', '“The average age of many machinists is now in the mid-50s, and many are reaching this point where they’re retiring or the shops are going to be turned over to the next generation,” Boyle said. “There is this question of: Who’s going to take over those shops and who’s going to be able to continue on supplying the defense industrial base?”', 'Boyle added that a secondary theme in the machining labor market is that Hadrian’s automation approach “creates jobs for a new generation of machinist.”', '“There are labor shortages across high-skilled trades,” Boyle said.', 'Hadrian is addressing this with an approach that allows the company to hire employees as machinists “who have never made a part before,” Power said. He cited examples of hires Hadrian has made from Chick-Fil-A or Walmart, with no prior experience manufacturing parts.', '“We’re getting to a point where they’re making spaceflight hardware within 30 days of joining Hadrian,” Power said.', 'Hadrian is pairing those newly minted machinists with those who have extensive experience in the field or in software, having hired talent from the likes of Meta, Stripe, SpaceX, and others.']",-1
