,date,content,label
0,2019-07-08T07:54:45+0000,"['India is pushing to become a global manufacturing hub for electric vehicles after the government offered financial incentives to spur demand and eased several regulatory restrictions.', 'Finance Minister Nirmala Sitharaman last Friday presented the country’s new budget where she said her government will provide additional income tax deduction of 150,000 rupees (about $2,185) on the interest paid on loans to purchase electric vehicles. Electric vehicle buyers can accrue around 250,000 rupees in total benefits over their entire loan period, she said.', '“The government is trying to create demand, to spur demand, and thus help (original equipment manufacturers),” Puneet Gupta, associate director of automotive forecasting at IHS Markit, told CNBC. Gupta explained that car manufacturers in India have said that the lack of demand deters them from producing higher quantities of electric vehicles.', '“I think the first thing is to kickstart the demand because, right now, if you see, we’re selling less than 2,000 electric vehicles in a year, which is almost negligible,” Gupta said, adding that India has about 4 million light vehicles — cars, SUVs, and light trucks — today. “You’re not targeting the mass, you’re still targeting a limited population.”', 'India also lowered the taxation cost of electric vehicles compared to those that run on combustion engines. Gupta explained that an SUV that runs on fuel is charged 28% in Goods and Services Tax (GST). On top of that, an additional tax of around 20% is levied. ', 'Electric vehicles, which have an average selling price of 1.3 million rupees (about $19,000) in India, were initially taxed only 12% of GST. That number was lowered to 5%, according to Gupta.', 'The government is pushing hard on electric vehicles partly to try to reduce the dangerous levels of pollution present in its major metropolitan cities as well as to reduce India’s reliance on oil. India is a net importer of oil, which can lead to hefty import bills when global crude prices climb.', 'The global electric vehicles market is expanding, with countries like China, the United States and some members of the European Union leading the way.', 'An outlook report released in May from the International Energy Agency (IEA) said the global electric car fleet  in 2018 exceeded 5.1 million, up 2 million from the previous year and almost doubling the number of electric car sales. China remained the world’s largest electric car market and, by 2030, it is expected to own 57% of the electric vehicles market, IEA said in the report.', 'For its part, India still has a long way to go before electric cars become a mainstay in the country’s automobile market.', 'Gupta said IHS Markit’s prediction is that electric vehicles will make up about 4% of India’s overall auto market sales by 2030 — that would amount to almost 400,000 vehicles.', 'There are still plenty of challenges that India would need to overcome, including building out the charging infrastructure as well as improving the technology that is available. For its part, the government commenced the second phase of its Faster Adoption and Manufacturing of Electric Vehicles In India scheme that has earmarked about 100 billion rupees for a period of three years to provide upfront incentives to buyers and also to build out the necessary infrastructure.', '“We’re not talking about 20%, 30%, 50% electric vehicle market. Here, we’re just talking about (kickstarting) the electric vehicle marketshare,” Gupta said. “If Indians are convinced, things can change very fast.”']",104
1,2020-03-05T18:01:17+0000,"['General Motors wants to make it a two-horse race between itself and Tesla with its next generation of all-electric vehicles starting next year.', 'The Detroit automaker during an “EV Day” on Wednesday provided unprecedented details about its plans, including unveiling about a dozen of its upcoming products and announcing spending of more than $20 billion over the next five years on all-electric and autonomous vehicles.', '“We thought it was time for people to understand that General Motors has a leadership position in electrification and we’re moving fast,” GM Chairman and CEO Mary Barra told reporters.', 'GM shares closed Thursday down 3.4% to $30.10, which more than wiped out their gain Wednesday, when they closed up 3.3% at $31.53. The company’s stock is down more than 23% in the past year, including a slide of about 18% so far this year.', 'The event was meant to woo Wall Street into buying into the automaker’s all-electric vehicle plans, but some took away another message as well: GM has Tesla in its crosshairs more than ever.', '“We believe the event was a clear shot across the bow against (Tesla CEO Elon) Musk and Tesla which continue to lead the EV landscape by a clear margin,” Wedbush analyst Daniel Ives wrote in a note to investors Wednesday.', 'GM said its new all-electric vehicles will be capable of 400 miles or more, charge more than 100 miles in 10 minutes and accelerate 0 to 60 mph in as low as three seconds. The performance specifications are all in line or better than Tesla’s current vehicles.', 'Tesla’s Model 3 is capable of 322 miles of range, 0 to 60 mph in 3.2 seconds and recharge of 172 miles in 15 minutes.', 'Ives cited GM’s new proprietary “Ultium” battery-cell technology, which can be stacked inside the battery pack either horizontally or vertically, as a “highlight of the event” to compare to Tesla’s vertical cylinder cells.', '“Our thoughts for Tesla. GM, given its vast distribution and global customer base, must be taken seriously in this EV arms race,” Ives said, adding GM’s plans are “markedly more aggressive” than in recent years.', 'Joseph Spak, of RBC Capital Markets, in a note to investors late Wednesday, said the EV Day “should help show investors that GM is serious about decarbonization and has a strong plan.”', 'RBC, he said, continues “to like GM’s stock and would take advantage of near-term concerns.” The firm has a price target of $49 for GM and expects it to outperform the segment.', 'BofA Securities research analyst John Murphy, in a note to investors, said the event “reaffirms GM’s industry leadership position.” The firm maintained its buy rating and price target of $55 for GM.', 'Correction: GM shares on Wednesday closed up 3.3% at $31.53. An earlier version misstated the percentage and price.']",104
2,2020-04-29T16:39:55+0000,"['General Motors said production of its redesigned large SUVs remains on track for the coming months, while updates to other vehicles have been delayed as much as a year due to the coronavirus pandemic.', 'The launch of the SUVs was viewed as crucial to the automaker’s profitability prior to the Covid-19 crisis. Its importance has grown even more as the pandemic has halted U.S. auto production and GM is searching for ways to resurrect its balance sheet this year.', 'GM has confirmed other less-profitable models that were supposed to receive updates this year — such as the Chevrolet Traverse, Chevrolet Equinox, Chevrolet Bolt EV, and GMC Terrain crossovers — have been delayed from the model year 2021 to 2022.  ', 'It’s an example of the challenge the auto industry now faces in prioritizing products and capital as the amount of cash on hand tightens due to the coronavirus devastating sales and shuttering factories. ', '“Automakers are going to be prioritizing bigger launches and higher-profit programs,” said Paul Waatti, an industry analyst for auto research firm AutoPacific.', 'Gerald Johnson, GM executive vice president of global manufacturing, said the SUVs remain on track because the automaker was able to continue retooling, or updating, the Texas plant where the SUVs are built while it was shut down.', '“The final conversation was to take place in this timeframe and it is,” he told CNBC during an interview last week. “Mind you, if the whole country stays shutdown, then the whole country stays shutdown.”', 'GM ceased production at its U.S. plants, including Arlington Assembly in Arlington, Texas, last month due to the virus.', 'The full-size SUVs being built at the Arlington plant are the Chevrolet Tahoe, Chevrolet Suburban, GMC Yukon, and Cadillac Escalade models. GM unveiled new 2021 models of the vehicles prior to Covid-19 significantly impacting the U.S. auto industry.', 'The Chevrolet SUVs are expected in dealer showrooms in the coming months, followed shortly by the GMC and then the Cadillac models in the summer, according to GM.', 'Assisting in the sales of the SUVs is expected to be record-low crude oil prices causing gas prices to plummet to the lowest levels in decades.', 'GM’s truck franchise, which includes pickups and full-size SUVs like the Tahoe and Suburban, accounts for a $65 billion high-margin business, the company has said.', 'The highly profitable SUVs are expected to assist in funding GM’s transition, which the automaker outlined in February, to a large portfolio of all-electric vehicles, including a new GMC Hummer EV pickup.', 'Johnson said the company is “working very hard to stay true” to its plans around its “EV transformation,” including 20 new models by 2023. He declined to discuss details, however.', '“Things that are out in the future, some of them we’ve made some decisions around that I’m not prepared to make any announcements around,” Johnson said.', 'Work at a Detroit plant slated to produce the Hummer EV models, he said, is “continuing under their reconstruction and transformation.”', 'The company delayed the debut of the Hummer EV pickup, which was scheduled for May 20. GM said Wednesday the company’s development work on the vehicle “continues on track and undeterred.” ', 'Production of the Hummer pickup is expected to begin in the fall of 2021.']",104
3,2020-02-26T16:11:41+0000,"['Moody’s Investor Service is slashing its global vehicle sales forecast as the coronavirus outbreak reduces demand and disrupts automotive supply chains.', 'The firm now expects global auto sales to slump 2.5% in 2020 instead of a 0.9% drop previously expected. Moody’s cited the COVID-19 epidemic as well as stricter emissions regulations for the overall decline in vehicle sales from 90.3 million to 88 million.', '“Cautious consumers are steering clear of crowded areas, including auto dealerships, while corporate demand for vehicles is weakening as broader economic uncertainties cause companies to scale back capital spending,” Moody’s said in a report Wednesday regarding China.', 'The new forecast projects sales declines of 2.9% in China, 4% in Western Europe and 1.2% for the U.S. Moody’s new forecast assumes the outbreak is contained by the end of the first quarter, “allowing for the resumption of normal economic activity in second quarter,” according to Moody’s.', 'Moody’s, which forecasts global GDP growth of 2.4% in 2020, said its outlook for the automotive industry “remains negative.” Global vehicle sales dropped 4.6% in 2019, according to the firm.', 'Moody’s said it would consider returning to a stable outlook if it expected global light-vehicle sales to recover to at least 1% over the next 12 to 18 months. That’s in addition to the auto industry improving pricing and “at least stable capacity utilization.”', 'Read CNBC’s live updates to see the latest news on the COVID-19 outbreak.']",-1
4,2020-01-06T20:40:45+0000,"['Amazon is adding exotic Italian automaker Lamborghini and Michigan-based electric vehicle startup Rivian to its growing list of partners that will integrate its Alexa voice-enabled assistant into upcoming vehicles.', 'Amazon on Monday said Lamborghini will include Alexa in its $200,000-plus Huracan Evo and Rivian will integrate Alexa into its first two all-electric vehicles, the R1S SUV and R1T pickup, beginning later this year.', 'Rivian also will include Alexa in its previously-announced fleet of 100,000 all-electric Amazon delivery vans, which are expected to begin production in 2021. Amazon was the lead investor in a $700 million investment round into Rivian nearly a year ago. The company also was part of a $1.3 billion investment round, led by T. Rowe Price, that was announced in December.', 'The new Alexa-enabled vehicles were announced in conjunction with the CES technology conference that’s occurring this week in Las Vegas. The partnerships add to 10 previous tie-ups between automakers and Amazon to include Alexa’s voice assistant technology in vehicles, according to the company.', 'Amazon on Monday also announced it is partnering with automakers such as BMW and Fiat Chrysler to offer Amazon TV to in-car entertainment systems; expanding Echo Auto, its aftermarket in-vehicle device with Alexa, to international markets this year, starting with India on Jan. 15; and the ability for U.S. consumers to pay for gas through Alexa at 11,500 Exxon and Mobil stations.', 'General Motors, a partner with Amazon for Alexa, was the first automaker to offer in-car pay at gas stations through a vehicle’s infotainment system in 2018.', 'Ned Curic, vice president of Alexa Auto, last month told CNBC last month that demand for Alexa in vehicles was “through the roof” heading into 2020.', 'Arianne Walker, Amazon chief evangelist of Alexa Auto, said the company is “essentially talking” with all major automakers on partnering in some form.', '“It’s really more of a matter of getting things lined up for the cars that are going to be released as opposed to any hesitation,” she said.', 'Shares of Amazon were up 1.2% mid-afternoon on Monday to nearly $1,900 per share. The stock is up more than 20% in the past year, including a 2.6% increase in 2020.']",104
5,2019-09-05T14:00:24+0000,"['DETROIT – General Motors and Google are teaming up to install the tech giant’s voice assistant and apps, including Google Maps, into GM vehicles beginning in 2021.', 'The partnership, announced Thursday, marks a significant milestone for both the automotive and tech industries as the sectors continue to converge in attempt to better integrate into cars to appease consumers who’ve grown accustomed to using technology in their homes and on their phones.', '“That’s one of the things we’re most excited about for this is really bringing all of the consumers digital services together,” Patrick Brady, Google’s vice president of engineering, told CNBC.', 'The partnership, according to company officials, is not exclusive and data produced from the new system will be shared between both companies. Financial details of the tie-up were not disclosed.', 'For GM, the deal is expected to give drivers a better experience without having to connect their cellphones to the in-vehicle infotainment system. It also could potentially help the automaker make money off its own in-vehicle apps, which it will continue to offer.', 'A growing number of drivers have started using Google’s Android Auto or Apple’s CarPlay, which mirror phone apps on in-vehicle infotainment screens, instead of the traditional in-vehicle infotainment systems, according to a recent J.D. Power study. That’s a concern for automakers that have spent significant capital to develop their own systems, including in-vehicle apps such as GM’s Marketplace that allow users to purchase goods and services.', '“Long story short is we listened to our customers,” Santiago Chamorro, GM’s vice president of global connected customer experience, said in an interview. “They told us they wanted to integrate all these ecosystems in a safe way, in a seamless way, embedded in the vehicle.', '“We have a great partner with Google to have among the best in the world solutions for all three of these elements – voice, navigation and apps,” he said.', 'For Google, the partnership will bring millions more people a year into its Android ecosystem. That includes introducing new users to its Google Assistant, a growing business for the Silicon Valley company and Google Play store, where drivers can listen to the same albums, podcasts and audiobooks in the vehicle as at home.', 'With the built-in Google Assistant, drivers will be able to make phone calls, text and listen to tunes on their favorite radio stations, as GM’s system currently offers, but they’ll also be able to connect to their homes that have smart speakers and other devices.', '“We envision where you can use the same digital assistant in the car to be able to control the seat heaters but also the temperature, open the garage or whatever it might be with your smart home devices at home,” Brady said.', 'For safety reasons, not all commands or requests will be available in the vehicle, company officials said. They will be determined on a case-by-case basis.', 'Partnering with America’s largest automaker also gives Google an advantage over Amazon and Apple, both of which also are attempting to grow their presence in the automotive industry.', 'Officials said discussions between the two sides began years ago, when GM was one of the first automakers to have its infotainment system on an Android operating system in 2017 model-year vehicles. Talks to expand the partnership, officials said, began about a year ago.', 'The new partnership will include an entirely new system for GM infotainment systems starting for the 2022 model-year, which generally begin to hit car lots the year before. The new system, as GM’s is today, will be capable of over-the-air updates.', 'Voice assistants, while increasingly popular, have come under scrutiny due to their need to constantly listen to conversations and companies recording conversations.', 'Brady said the “scrutiny is fair” and companies need to make sure that users are “given control and transparency” over how their data is used.', '“I don’t think this is necessarily different in the vehicle,” he said. “The same principles need to apply.”', 'Chamorro agreed, citing customers must opt into the services and GM will remain transparent with customers about how the data will be used.', '“This data, we manage it in a very transparent way,” he said. “We manage it in a way that complies specifically with the services that we’re intending to use the data for and we also do that … in an anonymous way.”']",104
6,2020-04-15T23:06:47+0000,"['Carvana CEO and Chairman Ernie Garcia III expects coronavirus stimulus checks being distributed by the federal government to potentially assist the company as well as U.S. vehicle sales overall.', '“I do think in general when people get big sums of money from the government, whether it’s tax season or now with this stimulus, that does generally drive some large-ticket purchases,” he told CNBC’s Jim Cramer during “Mad Money” on Wednesday. “I think there is a chance that will be a positive for us.”', 'The checks are worth $1,200 for individuals with adjusted gross income below $75,000 and $2,400 for couples earning below $150,000. They are part of the Trump administration’s $2.2 trillion stimulus bill passed to aid Americans suffering financially as a result of the coronavirus pandemic.', 'Carvana, an Arizona-based used car company, largely sells vehicles online and delivers them to the customer. It also operates 24 patented, automated car vending machines.', 'Garcia, a co-founder of the retailer who also serves as president, said COVID-19 rapidly affected automotive retailers, however, Carvana hasn’t experienced the declines as much as others that reported 50% to 85% during the second half of March.', '“We’ve held up significantly better than that, but there’s no doubt this has had a big impact across the board, across our industry and other industries as well,” he said.', 'Used car sales have declined more than new car sales during the coronavirus pandemic, according to J.D. Power. Many automakers reported double-digit declines in new vehicle sales for March, led by massive drops during the second half of the month.', 'To assist during the pandemic, Carvana has implemented a touchless delivery system and is offering 90-day deferred payments. That’s in addition to delivery and a seven-day free trial of the vehicle.', 'Shares of Carvana closed Wednesday down 15.2% to $71.34. The stock remains up 10.8% during the past year despite a 22.5% decline in 2020. The company’s market cap is $11.8 billion.']",-1
7,2019-11-20T19:26:03+0000,"['Mercedes-Benz USA CEO Nicholas Speeks said sales of electric vehicles are getting a boost from owners spreading the word about their performance to other drivers.', '“It’s a question of experience. I think it’s getting cars on the road and having people speak of their experience positively,” Speeks said on “Squawk Alley.” ', 'For a decade, EVs have primarily been produced to meet government fuel economy standards with more eco-friendly alternatives to fossil fuels. But as automakers attempt to bring EVs into the mainstream and compete against industry-leader Tesla, they’re touting the performance more than their environmental benefits.', 'Speeks, who took over the German automakers’ U.S. operations in September, said federal and state governments can also help boost sales by offering incentives and access to charging stations. ', '“I think also it’s a question a little bit of pull from a legislative standpoint. Locally, city access,” Speeks said. “Some incentives at the beginning I think are important.”', 'There are differing types of incentives for buying a new electric vehicle, including a federal income tax credit that some lawmakers are trying to extend. There are also statewide and city-level initiatives, as well as some directly from electric utility companies.', 'There are more than 1.18 million electric vehicles on U.S. roads as of March 2019, and sales of EVs last year were up 80% compared to 2017, according to the Edison Electric Institute.', 'They still represent a tiny amount of overall automobiles in the U.S., below 2%. In the first quarter of 2019, they totaled 1.5% of all new vehicles sales.', 'Speeks’ made his remarks at the Los Angeles Auto Show, where a slate of new electric vehicles were on display as auto companies seek to compete with rival Tesla, which is responsible for more than three-quarters of EV sales so far this year.', 'As many as 100 electrified cars are scheduled to come to market by the end of 2020.', 'Yet questions still persist about when significant portions of drivers will give up their gas-powered vehicles and switch to electric models. Greenhouse gas emissions from transportation represent nearly 30% of U.S. emissions, establishing the sector as the largest individual emitter.', 'The cost of electric vehicles, as well as the charging infrastructure, are two barriers to adoption, Ralf Speth, CEO of Jaguar Land Rover, told CNBC.', 'Speth said its on the manufacturers to “make sure we get better batteries, with a higher density and lower price.”', '“But on the other side, also developing an infrastructure with the quantity and quality of charging points,” Speth said, arguing that doing so would provide drivers with the “convenience” they are used to with gas-powered cars.', 'Speeks agreed with Speth, saying that automakers also share responsibility for increasing EV adoption.', '“I think it’s being able to provide great cars that people like, not because they’re electric but because they’re great cars and they happen to be electric,” Speeks said. “So you have the advantage for yourself in terms of performance but also you have the advantage of benefiting the environment around us.”']",104
8,2019-11-19T09:03:11+0000,"['Tesla’s presence in China will be a positive factor for the domestic electric vehicle market’s development, according to a senior executive at Xpeng Motors.', 'Xpeng Motors is a local electric vehicle start-up that recently raised $400 million from investors as it plans to ramp up production of new car models to take a larger slice of the market.', '“I think Tesla coming to China will be a positive catalyst for the EV market,” Brian Gu, president of Xpeng Motors, told CNBC’s Nancy Hungerford and Christine Tan on Tuesday.', '“I always believe that having a good product that really gets the consumer interested and expands the overall market is good for the industry,” Gu said at CNBC’s East Tech West conference in the Nansha district of Guangzhou, China. He explained that Tesla’s success in the country would bring a “good supply chain” and better “user experience” for consumers.', 'Gu pointed out that Xpeng’s cars do not compete in the same price range as Tesla vehicles. Xpeng has launched and started deliveries of its G3 SUV and earlier this year, unveiled its P7 sedan.', 'For its part, Tesla set up its first Gigafactory outside the United States in Shanghai, which is expected to reduce labor costs and improve profit margins.', '“So, I think having them lead the way to expand the market will be good news for us as well,” Gu said.', 'Favorable government policies, including subsidies to auto firms, have driven growth in China’s electric vehicle market. But as Beijing winds down that support, investors turn cautious and experts warn of failures among the dozens of electric car start-ups in the country.', 'That is happening against a backdrop of falling auto sales in China.', '“It definitely had an impact on our sales,” Gu said. The “Chinese auto market has seen a decline after 20 years of uninterrupted growth and, also, the new energy market, because of the subsidy cut this year, experienced declined for the first time in recent history.”', 'That said, Gu predicted demand for electric vehicles will continue to rise as countries implement stringent carbon emission standards that will make traditional cars costlier to maintain.', 'When asked about tentative plans to go public, Gu said that the path to an initial public offering would be a “natural event.”', '“I don’t set a date or a target for IPO because I think when the business progresses to (a) certain stage (and) markets are ready, an IPO will happen very naturally,” he said, adding that the company is keeping its listing options open to places like the U.S., Hong Kong and China.', 'Xpeng is still not profitable and Gu predicted the start-up needs to reach an annual production rate of 150,000 vehicles to get to “company-level profitability.”', '“We think it’s probably in the next two to three years,” he added, referring to the timeline in which he expects Xpeng to become profitable.']",104
9,2019-10-20T14:00:35+0000,"['Members of the millennial and Gen Z generations care more than past generations about climate change, but younger Americans have been slow to show that belief in one important way: electric-car buying.', 'Only 10% of electric vehicle buyers are between the ages of 25 and 34, according to Cox Automotive. A big reason: price. Younger generations of Americans are struggling with student debt and wage stagnation at a time when more than 70% of electric car customers’ incomes are at least $100,000. The biggest competition has been in the affluent consumer market, where Tesla had an early lead and is now being challenged by luxury car makers including Porsche, which recently debuted its first electric car at an even higher price point than Tesla’s most expensive models.', 'But with global auto manufacturers including GM, Volkswagen, Nissan and Kia coming to market with more electric car offerings, the situation is changing.', 'The cost gap between electric models and gas models is beginning to shrink, according to Rachelle Petusky, the manager of research and market intelligence for Cox Automotive Mobility. And that shift is going to accelerate. “Going to be even more so the case in the next two to three years,” she said.', 'Between 2010 and 2016, the cost of electric car batteries went down by over 70%, lowering the average transaction cost for electric cars. Nissan LEAF prices have decreased by 2.5% since 2012, while combustion engine cars like the Nissan Maxima have increased by 7.5%, closing the cost gap.', 'Younger demographics are becoming more aware of the economic benefits of owning electric vehicles. The Cox Automotive survey showed 65% of Gen Z consumers said that charging an EV costs less than fueling a gas car. According to the US Department of Energy, fueling an electric car costs almost half as much as a gasoline car, with a gallon of gasoline costing $2.64 on average in the U.S., and an electric eGallon costing $1.24.', '', 'Source: IHS Markit/Cox Automotive', 'Other concerns are still holding them back, according to Petusky. Their biggest concern is not price, but range anxiety — the fear that the car will run out of power before the battery can be recharged.', 'That was the main hesitation for 26-year-old William Lai, who currently leases a BMW i3, which has an MSRP around $44,450, according to Edmunds.', 'Cox Automotive’s research shows that electric vehicles are closing the gap in expected range. A Nissan Leaf has a range of approximately 225 miles, while Gen Z’s average estimated range for electric cars is 218 miles; for millennials the average estimated range is 248 miles.', 'The density of younger consumers in urban areas can be a reason for the limited appeal of electric cars, said Jessica Caldwell, executive director of insights at Edmunds. According to the 2017 census, 17.8% of people living in New York City were between the ages of 25 and 35, the age group with the highest percentage. Younger people who live in many urban areas may not need to own a car – public transportation is the norm.', 'But Lai, who lives in the San Francisco Bay Area, said public charging stations helped make an EV work for his lifestyle. “You have to live in a place where you can charge it,” said Lai.', 'Although he does not have a home-charging station, he said he has the ability to use charging stations at his place of work, as well as free stations in public spaces like grocery store parking lots.', 'Buying a used electric vehicle is cheaper than buying a new one, with used EVs costing between 43% to 72% less than new ones, depending on the model, according to Edmunds.', 'For 25-year-old Brain LaClair, buying a used electric car was the best option for him.', 'LaClair recently purchased his first electric car in July, a used 2017 Nissan LEAF. While he admits the engines on newer models are much better, he said his can go 120 miles before needing to charge, fitting into his daily commute of roughly 40 to 50 miles.', '“A lot of people my age would be able to afford an electric vehicle if they looked into it,” he said. “I really don’t think that it’s a thought that really crosses a lot of people’s minds, because when they think about electric cars, they think about Tesla.”', 'LaClair paid $12,000 for his used Nissan LEAF. He received $1,000 for trading in his old vehicle and also received a $750 electric vehicle incentive from a local utility for home charging. He was surprised by how inexpensive it is to maintain and power his car, spending $14 on charging fees in August.', 'But LaClair is not the norm in the electric vehicle consumer market according to Caldwell, who said buyers of used electric cars remain rare. Lai, whose annual income is $100,000, said he prefers to lease his BMW i3due to how rapidly technology advances. He said he wouldn’t want to purchase a car in which the battery and technology would quickly go out of date with each new update.', 'Even though the LEAF has a base MSRP of $29,990, more car buyers are interested in Tesla, which just increased the price for the most affordable version of Model 3 from $38,990 to $39,940. Electric cars make up around 2% of car sales, and the majority of the market share is Tesla, according to Cox Automotive’s research.', 'There are federal tax incentives for electric car purchases, though those decline once a manufacturer reaches a fixed number of 200,000 cars sold, and Tesla’s models are already in the incentive phase out-period, with the original $7,500 credit now down to $1,875 tax credit available until the end of this year.', 'Some states, including New York and Vermont, offer tax incentives for electric vehicle drivers. In some of these states, residents receive tax rebates by proving they’ve driven exclusively with electric power for a given number of miles, while in others, residents receive a rebate when they initially purchase an electric vehicle.', 'In some states, electric vehicle owners are required to make yearly car fees, with owners in 11 states paying more than gasoline taxes.', 'New York State resident Ian Bresalier, who leased a BMW i3, said he used the money from the rebate to purchase an in-home charging station.', '“Basically, it pays for itself,” the 24-year-old said.', 'But Bresalier is an example of how long the road will still be for the mass adoption of electric vehicles. The deciding factor for him in buying an electric car was the fact that he was an BMW employee at the time and received an employee deal. He loved the electric car, but he no longer has one. Bresalier now drives a gas-powered 2015 Chevy Sonic because the car averages 40-miles per gallon on the highway and he does a lot of travelling. Range anxiety was a big issue for Bresalier.', 'LaClair, who makes payments on his used LEAF every month, is focused on the long-term benefits.', '“While I now have car payments, I’m also spending about $250 less per month on powering my car” he said. “Even though I’m spending money to plug my car in at home, it is incredibly less than if I were filling up at the gas pump every week.”']",-1
