,date,content,label
0,2021-06-18T10:14:04+0000,"['High oil prices and lower capital expenses should lead oil stocks to throw off cash, and investors should add a few winners from this sector, according to Morgan Stanley.', 'While energy prices dipped on Thursday amid broad commodity weakness, the benchmark oil prices in the U.S. and Europe are still up about 80% over the past year. The industry has seen demand surge and reserves dwindle as economies reopen.', 'Analyst Devin McDermott shuffled his ratings for energy stocks on Friday, upgrading Occidental Petroleum to overweight from equal weight and Marathon Oil to equal weight from underweight. McDermott said in a note to clients that these shifts were to gain more exposure to high oil prices in particular.']",100
1,2022-03-10T05:00:01+0000,"['Declining costs have been a key driving force behind solar adoption, but in 2021 prices jumped as broad economic challenges — including supply chain constraints — hit the industry.', 'In some portions of the solar industry, prices rose as much as 18% last year, according to a report released Thursday by the Solar Energy Industries Association and Wood Mackenzie.', 'It was the first year that prices rose across all three markets — residential, commercial and utility scale — since 2014, when Wood Mackenzie began tracking the data.', 'In addition to supply chain bottlenecks, trade actions and policy uncertainty also weighed on the sector, the report said.', 'Still, the solar industry installed a record 23.6 gigawatts of new capacity in 2021, a 19% increase from 2020′s levels. Texas added the most solar during the year, overtaking California for the first time.', 'On the residential front, installations surged 30% year over year, hitting a new record above 500,000.', 'The utility side added 17 gigawatts of new capacity, also a record high. But installations were ultimately lower than expected. One third of utility-scale projects that were supposed to be completed during the fourth quarter were delayed by at least one quarter. Additionally, 13% of projects that had been slated for completion this year have been delayed by a year or more, or outright cancelled.', 'Quarter-over-quarter and year-over-year price increases first began popping up in the second quarter of 2021, and plagued the industry for the remainder of the year.', 'Analysts say it could get worse before turning a corner.', '“The supply chain constraints of the last year will hit 2022 installations the hardest, reducing capacity by 7% compared to 2021,” said Michelle Davis, principal analyst at Wood Mackenzie and lead author of the report. “But our forecasts demonstrate long-term growth will overshadow these short-term challenges, especially if federal clean energy incentives are passed.”', 'Davis said that if the Investment Tax Credit is passed, installed solar capacity will increase six fold by 2032. The ITC is a key solar subsidy that was included in President Joe Biden’s Build Back Better plan.', 'On the flip side, the report said that absent policy action, the U.S. will hit just 39% of what’s needed to reach Biden’s 2035 decarbonization goal.', 'The report comes amid a resurgence in the conversation around energy security following Russia’s war on Ukraine. Opinions differ about the next move — some say oil and gas production needs to be ramped up, while others believe high hydrocarbon prices should accelerate the energy transition. Still others say an all-of-the-above stance needs to be taken in terms of energy sources.', '“In the face of global supply uncertainty, we must ramp up clean energy production and eliminate our reliance on hostile nations for our energy needs,” said SEIA CEO and president Abigail Ross Hopper. “Policymakers have the answers right in front of them,” she said, referring to passing the ITC and investing in manufacturing.', '“America’s energy independence relies on our ability to deploy solar, and the opportunity before us has never been more obvious or urgent,” she added.']",-1
2,2021-11-04T07:24:54+0000,"['Oil prices have hit their highest levels since 2014, and crude importing countries are feeling the pain. But despite diplomatic pressure, OPEC and its allies are unlikely to decide to open up the taps during the oil cartel’s meeting on Thursday.', 'That likely means continued high energy prices through the end of this year and potentially into 2022, analysts say.', '“For now, we still expect to see OPEC+ members remain in favor of keeping oil markets tight, taking advantage of the elevated prices to improve fiscal accounts,” Edward Bell, senior director of market economics at Dubai-based bank Emirates NBD, wrote in a note Wednesday.', 'President Joe Biden squarely blamed the reluctance of OPEC+ to pump more oil for the sharp rise in energy prices in the U.S. and around the world.', '“The idea that Russia and Saudi Arabia and other major producers are not going to pump more oil so people can have gasoline to get to and from work, for example, is not right,” Biden said Sunday at the G-20 meeting in Rome, Italy.', 'Japan and India have also joined the U.S. in trying to pressure OPEC to increase its output limits and help reduce energy prices.', 'So far, however, the group’s policy from August to gradually increase oil production by 400,000 barrels per day each month is perfectly fine by the OPEC members and its allies, which include Russia. The program “is working well and there is no need to deviate from it,” Angola’s oil minister Diamantino Pedro Azevedo said Sunday.', 'Kuwait also said Monday that the organization should hold to its current plan because oil markets were “well-balanced,” and fellow OPEC members Iraq, Nigeria and Algeria all issued similar statements.', 'For the consumer, things don’t feel well-balanced. Brent crude reached more than $86 a barrel in late October, a three-year high, and has surged more than 60% this year alone. It has fallen in the days ahead of the OPEC meeting, trading at $81.86 per barrel at 7:20 a.m. in London on Thursday.', 'West Texas Intermediate is up more than 70% this year and has hit its highest levels in seven years, recently touching $85 a barrel, though it was trading at $80.44 a barrel on Thursday at the same time in London. American gasoline is also at a seven-year high.', 'For OPEC+ ministers, the word of the month is caution, said Herman Wang, senior oil writer at S&P Platts.“Despite all of the pressure from the US, India and Japan to release more crude oil, we’ve heard many ministers cite Covid-19 rates and the expected seasonal drop-off in oil demand once the calendar turns in justifying a more conservative approach and sticking to their plans,” Wang told CNBC.', '“The price surge may very well be transitory, but until the market cools, OPEC+ can expect to hear a lot more complaints from its key customers.”', 'Frustrated oil importers also can’t do much to force OPEC’s hand — the U.S. could use crude from its strategic petroleum reserves, Bell wrote, in an attempt to bring down prices. But that is a dramatic move typically kept for emergency cases like natural disasters or war, and the U.S. call for OPEC countries to pump more oil also contradicts its purported aim to lead globally in climate change policy.', 'As a result of all this, Bell wrote, “we remain of the view that oil prices will stay high until the end of 2021 and likely bleed into the early parts of next year.”']",-1
3,2021-08-11T10:00:03+0000,"['The White House is calling on OPEC and its oil-producing allies to boost production in an effort to combat climbing gasoline prices, amid concerns that rising inflation could derail the economic recovery from Covid.', 'Biden administration officials spoke with representatives from OPEC’s de facto leader Saudi Arabia this week, as well as with representatives from the United Arab Emirates and other OPEC+ members.', 'The White House said the group’s July agreement to boost production by 400,000 barrels per day on a monthly basis beginning in August and stretching into 2022 is “simply not enough” during a “critical moment in the global recovery.”', '“We are engaging with relevant OPEC+ members on the importance of competitive markets in setting prices,” National Security Advisor Jake Sullivan said in the statement obtained by CNBC. “Competitive energy markets will ensure reliable and stable energy supplies, and OPEC+ must do more to support the recovery.”', 'Gas prices have climbed this year as demand for petroleum products returns. The national average for a gallon of gas stood at $3.186 on Tuesday, according to AAA, up from $3.143 a month ago. Over the last year, prices are up by just over $1.', 'In May, the national average crossed the $3 mark for the first time since 2014.', '“The president recognizes that gas prices can put a pinch on the family budget,” said a senior White House official, who asked not to be identified to speak candidly about the issue. “He’d like his administration to use whatever tools that it has to help address the cost of gas, to help bring those prices down.”', 'The jump in gas prices comes on the heels of a rebound in oil prices. In April 2020, West Texas Intermediate crude futures, the U.S. oil benchmark, dipped into negative territory for the first time on record as the pandemic sapped demand for petroleum products.', 'OPEC+ made the unprecedented decision in April 2020 to remove nearly 10 million barrels per day from the market in an effort to support prices, while U.S. producers also scaled back production.', 'These supply cuts, coupled with a demand recovery, have pushed WTI back above $70 per barrel, although the contract has pulled back slightly from that level in recent sessions.', 'OPEC+ is still withholding about 6 million barrels per day, which it plans to gradually return to the market. The group’s latest meeting ended in disarray after the UAE took issue with its baseline quota, briefly sending the oil market into turmoil. The group eventually came to an agreement later in July.', 'U.S. producers also turned off the taps during the depths of the pandemic, and they’ve been slow to bring production back online. According to the latest data from the Energy Information Administration, U.S. production averaged 11.2 million bpd in May, down from the pre-pandemic high above 13 million.', 'Consumers are feeling the pain at the pump, and it’s not just gas prices that are on the rise.', 'The consumer price index rose 5.4% in July, the Labor Department said Wednesday. This is in-line with June’s reading, which was the largest monthly increase since August 2008.', 'While fuel costs have jumped over the last year, a White House senior official was quick to note that gas prices are still below where they were during the early years of the 2010s.', 'The Biden administration is also calling on the Federal Trade Commission to “monitor the U.S. gasoline market” and “address any illegal conduct that might be contributing to price increases for consumers at the pump.”', 'The letter from the National Economic Council to the FTC urges the regulatory body to look into the factors contributing to the rise in gas prices in an effort to ensure that consumers aren’t footing an unfair bill. ', '“With its suite of tools to monitor industry prices, review merger-and-acquisition activity, conduct market studies, and investigate market manipulation and anti-competitive practices, the FTC is well placed to lead the effort to evaluate what is happening in the U.S. gasoline market and take any necessary steps to address illegal conduct,” the letter said.', 'The NEC also calls on the Federal Energy Regulatory Commission, the Commodity Futures Trading Commission and state attorneys general to take up the issue.', '“Knowing the FTC is scrutinizing this market could have an impact relatively quickly,” the senior White House official said. “It’s worth the players in this market recognizing that this agency with enforcement authority is looking carefully at what’s going on.”']",100
4,2022-03-07T04:56:54+0000,"['Wall Street analysts have named their favorite solar stocks, with shares having rallied over the past week as traditional energy prices soar due to the Russia-Ukraine crisis.']",3
5,2021-11-30T23:40:46+0000,"['SINGAPORE — Major markets across Asia-Pacific bounced back on Wednesday, following losses the day before that were triggered by renewed uncertainty on the omicron Covid variant.', 'South Korea’s Kospi led gains regionally, rising 2.14% to close at 2,899.72 after a tumble of more than 2% on Tuesday.', 'Hong Kong’s Hang Seng index also advanced, rising 0.78% to finish the trading day at 23,658.92. However, mainland Chinese stocks closed mixed, with the Shanghai composite up 0.36% to 3,576.89 and the Shenzhen component marginally lower at about 14,794.25.', 'In Japan, the Nikkei 225 closed 0.41% higher at 27,935.62, a slight recovery following multiple sessions of losses. The Topix index advanced 0.44% to 1,936.74.', 'Over in Southeast Asia, the Straits Times index in Singapore jumped 1.77%, as of 4:12 p.m. local time.', 'The S&P/ASX 200 in Australia closed 0.28% lower at 7,235.90. Australia’s economy shrank 1.9% in the September quarter, official data showed Wednesday. That was above market forecasts for a 2.7% decline, according to Reuters.', 'MSCI’s broadest index of Asia-Pacific shares outside Japan rose 1.15%.', 'Oil prices were higher in the afternoon of Asia trading hours, after tumbling the day before. International benchmark Brent crude futures up 3.8% to $71.86 per barrel. U.S. crude futures rose 3.54% to $68.52 per barrel.', 'The U.S. dollar index, which tracks the greenback against a basket of its peers, was at 95.895 after a recent drop from above 96.5.', 'The Japanese yen traded at 113.38 per dollar after a recent weakening from below 113 against the greenback. The Australian dollar was at $0.7151, above an earlier low of $0.7117.', 'A private survey released Wednesday showed Chinese factory activity shrinking in November, with the Caixin/Markit manufacturing Purchasing Managers’ Index coming in at 49.9 for that month. That was a decline from October’s reading of 50.6.', 'China’s official manufacturing Purchasing Managers’ Index for November came in at 50.1 on Tuesday, above expectations by analysts in a Reuters poll for a reading of 49.6.', 'PMI readings below 50 represent contraction while those above that level signify expansion. PMI readings are sequential and represent month-on-month expansion or contraction.', 'Shares stateside dropped overnight, with the S&P 500 falling 1.9% to 4,567, amid fears over the recently discovered omicron Covid variant. The Dow Jones Industrial Average also plunged 652.22 points to 34,483.72 while the Nasdaq Composite slipped 1.55% to 15,537.69.', 'Meanwhile, U.S. Federal Reserve Chairman Jerome Powell said the central bank will discuss speeding up the bond-buying taper at its December meeting.']",1
6,2021-11-17T15:20:57+0000,"['President Joe Biden is asking the Federal Trade Commission to look into behavior from energy companies as prices at the pump hover around a seven-year high.', 'In a letter to Chair Lina Khan Wednesday, Biden said there’s “mounting evidence of anti-consumer behavior by oil and gas companies.” The letter noted that prices at the pump have remained high despite a decline in the price of unfinished gasoline. “This unexplained large gap between the price of unfinished gasoline and the average price at the pump is well above the pre-pandemic average,” the letter said.', 'The letter added that the “two largest oil and gas companies in the United States” — which are Exxon and Chevron based on market capitalization — are on track to almost double their net income compared with 2019 levels, while the two companies have also announced stock buybacks and dividend hikes.', 'Biden’s latest request comes as the administration tries to quell the surge in gas prices and its contribution to inflation across the economy. In August the administration called on OPEC and its oil-producing allies to boost output and also asked the FTC to investigate price-gouging at the pump.', 'The administration has repeatedly said that it’s examining the tools at its disposal to alleviate some of the burden on consumers, which could include tapping the Strategic Petroleum Reserve.', 'The national average for a gallon of gas stood at $3.41 on Wednesday, according to data from AAA. That’s up from $3.31 one month ago, and $2.12 one year ago.', 'The jump in gas prices comes as West Texas Intermediate crude futures, the U.S. oil benchmark, hit a seven year high above $85 in October. The blistering rally comes after the contract dipped into negative territory in April 2020 for the first time on record as the pandemic sapped demand for petroleum products.', 'OPEC+ made the unprecedented decision in April 2020 to remove nearly 10 million barrels per day from the market in an effort to support prices, while U.S. producers also scaled back production.', 'These supply cuts, coupled with a demand recovery, have pushed oil prices to levels last seen well before the pandemic took hold.', 'The American Petroleum Institute called Wednesday’s letter to the FTC a “distraction from the fundamental market shift” that’s ongoing as economics emerge from the pandemic. The industry group said in a statement that “ill-advised government decisions” are “exacerbating this challenging situation.”', '“Rather than launching investigations on markets that are regulated and closely monitored on a daily basis or pleading with OPEC to increase supply, we should be encouraging the safe and responsible development of American-made oil and natural gas,” said Frank Macchiarola, API’s senior vice president of policy, economics and regulatory affairs.']",-1
7,2022-03-03T14:02:39+0000,"['U.S. stock futures rose modestly Thursday, with a second round of cease-fire talks between Russia and Ukraine set in neighboring Belarus. However, fighting continued on multiple fronts in Ukraine as Russian troops hold outside the capital city of Kyiv. The Dow and the S&P 500 broke a two-session losing streak in Wednesday’s strong rally that saw both benchmarks rise roughly 1.8% each. The Nasdaq gained 1.6%. (CNBC)* Cramer: 10 high-yielding dividend stocks should be on your shopping list (CNBC)* Cramer points to several market positives that could spark a sustained rally (CNBC)* Bill Gross sees possibility of stagflation, would not be a buyer of stocks now (CNBC)', 'West Texas Intermediate crude, the American oil benchmark, rose again Thursday, hitting highs back to September 2008, above $116 per barrel before backing off those levels. Trade disruptions from sanctions on Russia were raising energy supply concerns. The world’s three largest container shipping lines have all temporarily suspended nonessential bookings to and from Russia, joining a fast-growing list of companies to shun Moscow. (CNBC)* The West aims to destroy Russia’s economy. Analysts think it could succeed (CNBC)', 'The 10-year Treasury yield traded around 1.86% on Thursday, a day after its biggest one-session jump since March 2020 — the month the Covid pandemic started — as investors sold bonds and flocked to stocks and other risker assets. The volatility on Russia-Ukraine uncertainty sent bond prices higher Tuesday, which inversely sent the 10-year yield below 1.7%. (CNBC)', 'The Labor Department on Thursday morning reported fewer-than-expected initial jobless claims of 215,000 for the week ended Feb. 26. The data came a day before the government’s monthly employment report and a day after ADP’s stronger-than-expected data on hiring at U.S. companies in February. Fed Chairman Jerome Powell is back on Capitol Hill on Thursday. (CNBC)', 'As Russia’s invasion of Ukraine entered its second week, the United Nations said Thursday that more than 1 million people have fled Ukraine, in the swiftest refugee exodus this century. Russia has said Kyiv’s residents will be allowed to evacuate the city in the direction of Vasylkiv, to the southwest of the city. (AP)With a column of tanks and other vehicles apparently stalled for days outside Kyiv, explosions rocked the Ukrainian capital city overnight. One video on social media showed a huge fireball rising into the sky. The targets of the explosion are not yet known. NBC News was working to verify the social media posts. (CNBC)', 'The House panel investigating the Jan. 6 insurrection at the U.S. Capitol said Wednesday for the first time that its evidence suggests crimes may have been committed by former President Donald Trump and his associates in the failed effort to overturn the outcome of the 2020 presidential election. (AP)', 'Best Buy (BBY) on Thursday reported fourth-quarter revenue that fell short of expectations and per-share earnings that matched estimates. However, the stock gained 9% in the premarket, even as the consumer electronics retailer also delivered a weaker-than-expected outlook for fiscal 2022. Best Buy is lapping challenging year-over-year comparisons when the pandemic and stimulus checks fueled sales. (CNBC)', 'Shares of Snowflake (SNOW) sank roughly 20% in Thursday’s premarket, the morning after the cloud software company forecast slowing product revenue growth, which makes up most of total sales. Snowflake’s better-than-expected revenue grew 101% year over year in its fiscal fourth quarter. But that’s the slowest sales growth since at least 2019. (CNBC)', 'Apparel chain American Eagle Outfitters (AEO) expects earnings to decline in the first half of 2022, after hitting a more than 10-year high last year, as benefits from the federal stimulus fade and freight expenses spiral upward. Shares fell 4% in the premarket. (CNBC)* Cramer’s Investing Club: AEO’s cautious guidance is rooted in temporary headwinds (CNBC)', 'Peloton (PTON) co-founder and ex-CEO John Foley has sold about $50 million in stock to an investment firm backed by Michael Dell, MSD Partners, according to a securities filing. Foley stepped down from the CEO role in February, and was replaced by former Netflix and Spotify executive Barry McCarthy. (CNBC)', 'Tesla (TSLA) CEO Elon Musk said he’s open to the United Auto Workers holding a vote about organizing the electric automaker after long resisting such a move. Tesla’s lack of unionization has left it on the outs with the Biden administration as the president pushes to get Americans to embrace union-made EVs. (WSJ)', '* Musk, Tesla face trial over CEO’s multibillion-dollar pay package from 2018 (CNBC)* Amazon workers get go-ahead for a second union election in New York (Reuters)', 'Alphabet’s (GOOGL) Google unit said it will end the voluntary work-from-home period and start having employees in the Bay Area and several other U.S. locations return to the office, effective the week of April 4. Google’s latest guidance comes a week after CNBC reported that the company had been relaxing some of its Covid mandates.* Apple announces March 8 event; low-cost 5G iPhone and new iPad expected (CNBC)']",-1
8,2021-11-15T11:23:14+0000,"['Projections for oil prices to hit $100 per barrel overlook key questions over the future of demand, according to Mohamed El-Erian, chief economic advisor at Allianz and chair of Gramercy Fund Management.', 'Both international benchmark Brent crude and U.S. crude prices have spiked above $80 in recent weeks as post-pandemic demand outstrips supply. Surging natural gas prices have also caused crises around the world, most notably in Europe.', 'Speaking to CNBC’s Dan Murphy at the ADIPEC energy conference in Abu Dhabi, El-Erian said he agreed with earlier remarks by Sultan Ahmed Al Jaber, CEO of the Abu Dhabi National Oil Company, that global markets had “sleepwalked” into the energy crisis.', 'El-Erian said two situations had come to pass which would have been deemed unlikely if not unthinkable a year ago. Firstly, that demand would surge and supply would be unable to catch up, and secondly, that the predicted energy transition itself would pose challenges because transition fuels are not “amply available.”', 'Although noting that market watchers had not anticipated $80 per barrel oil prices at the beginning of the year, he dismissed suggestions that they could top $100.', '“If you were to focus only on the supply side, you could get to oil at $100, because there has been underinvestment in the industry in general, and demand will stay robust,” El-Erian said.', '“But if you look at what is happening on the demand side, there you get some questions. Demand is robust today but will it be robust in six months’ time? There is really big questions in terms of demand destruction — people buying less because prices are higher — and in terms of whether policy becomes contractionary or not.”', 'OPEC and its oil-producing allies agreed earlier this month to maintain its current output levels, opting not to loosen the taps in the face of oil prices at multi-year highs and calls from Washington for measures to cool the market.', 'While the prospect of further sharp rises to oil prices does pose a risk to the global economic recovery, El-Erian argued that it was quite far down the list of risks, the most prominent of which is a “miscalculation in inflation” from central banks.']",100
9,2022-01-18T08:04:48+0000,"['DUBAI, United Arab Emirates — The United Arab Emirates has vowed to retaliate against Houthi militants for a deadly attack on its capital Abu Dhabi on Monday that killed three people, as fresh tensions in the region helped push oil prices to their highest level in seven years.', '“We condemn the Houthi militia’s targeting of civilian areas and facilities on UAE soil today,” the UAE’s Ministry of Foreign Affairs said in a statement following the attacks. “We reiterate that those responsible for this unlawful targeting of our country will be held accountable.”', 'The ministry added that the UAE “reserves the right to respond to these terrorist attacks and criminal escalation.”', 'International benchmark Brent crude futures advanced 1.19% to $87.51 per barrel, while U.S. West Texas Intermediate futures settled 2.43% higher at $85.43 per barrel. Both oil contracts notched their highest level since October 2014 earlier in the day after a subdued trading day on Monday as U.S. markets were closed for a public holiday.', 'Energy analysts have attributed oil’s bullish run over recent weeks to signs of tightness in the market and persistent worries of a Russian incursion into Ukraine. The rising threat of a further deterioration in the Middle East’s security climate has provided further support to oil prices, prompting some to forecast a return to triple digits.', 'Yemen’s Houthi rebels claimed responsibility for the attack, which took place Monday morning and caused fires that resulted in three petroleum tanker explosions near state oil firm ADNOC’s storage facilities. The fires began in the industrial area of Musaffah and at a construction site near Abu Dhabi International Airport in the UAE capital, Abu Dhabi police said in a statement, adding that they believe the attack was carried out by drones.', 'One Pakistani and two Indian nationals died as a result of the attacks. Six other people were injured and are being treated for mild and moderate injuries, authorities said Monday.', 'ADNOC on Tuesday said in a statement posted to Twitter that its operations were not affected by the fires, and that it activated business continuity plans to “ensure the reliable, uninterrupted supply of products to its local and international customers.” It said in a prior tweet that the company was “deeply saddened to confirm that three colleagues have died.”', 'The UAE is the third-largest oil producing member of OPEC, and ADNOC — the Abu Dhabi National Oil Company — controls oil operations in Abu Dhabi, home to the vast majority of the state’s crude. The UAE is the world’s seventh-biggest oil producer, pumping just over 4 million barrels per day.', '“The attack is another reminder of the highly complex missile and drone threat faced by the UAE and the region’s other main oil producers,” said Torbjorn Soltvedt, principal MENA analyst at risk intelligence firm Verisk Maplecroft.', '“Unless the Gulf Cooperation Council states can find a solution to diffuse regional tensions, or deter hostility from regional state and non-state actors, they will remain vulnerable to attacks.”', 'The UAE is already moving to mitigate such threats by logistical means, speeding up plans to increase its oil storage capacity, “including at more secure underground facilities,” Soltvedt said.', 'Attacks by Houthi rebels — with whom the UAE has been at war in Yemen since a Saudi-led coalition began bombing the country in 2015 — have been common in Saudi Arabia, but this is the most significant strike by Houthis in the UAE, and is the first in the country since 2018.', 'The UAE largely withdrew from the Yemen conflict in 2019, but continues to support forces in the country fighting the Houthis, who receive financial and military backing from Iran.The damage to fuel trucks and storage infrastructure “will concern oil market watchers who are also keeping a close eye on the trajectory of ongoing nuclear talks between the US and Iran,” Soltvedt added.', '“With negotiators running out of time, the risk of a deterioration in the region’s security climate is rising. Over the coming weeks, we expect oil’s Middle East risk premium to come more sharply into focus.”', '— CNBC’s Sam Meredith contributed to this report']",-1
