,date,content,label
0,2019-08-05T09:03:15+0000,"['Crude oil prices could sink by as much as $30 a barrel if China decides to buy Iranian crude oil in retaliation to the latest U.S. tariff measures, according to Bank of America Merrill Lynch.', '“While we retain our $60 a barrel Brent forecast for next year, we admit that a Chinese decision to reinitiate Iran crude purchases could send oil prices into a tailspin,” a BofA Merrill Lynch Global Research report said Friday, warning that prices could sink by as much as $20-30 a barrel in that scenario.', 'The Chinese Ministry of Commerce has threatened countermeasures after President Donald Trump threatened to slap a 10% tariff on $300 billion dollars of Chinese goods. The decision Thursday floored oil markets and sent crude plunging 8% — the most in four years.', 'Analysts warn that “oil volatility is set to rise again” as markets wait for a Chinese response to the latest US tariff threat, which could include purchasing Iranian oil.', '“This decision would both undermine US foreign policy and cushion the negative terms-of-trade effects on the Chinese economy of rising US tariffs,” the report added.', 'Shipments of Iranian oil fell below 550,000 b/d (barrels per day) in June from about 875,000 b/d in May and about 2.5 million b/d in June 2018, according to data from S&P Global Platts. Roughly half of Iran’s exports were shipped to China in June and July, according to the firm.', 'But a Chinese decision to purchase Iranian oil in a further defiance of U.S. sanctions could act as a double edged sword, according to other analysts.', '“Iran would welcome any opportunity to increase its production whether or not it breaches the terms of the U.S. sanctions, but the strategy there would introduce China to a partner over which it doesn’t have an enormous amount of control,” Edward Bell, Director of Commodities Research at Emirates NBD told CNBC’s “Capital Connection.”', '“Don’t forget there are other producers that would also be targeting that trade with China, so for instance you could see Iraq or Saudi Arabia step in and try and discount the volumes that they would be exporting to China as a way to circumvent Iran getting that extra market share,” he added.', 'Crude oil prices slumped further on Monday, as traders focused on a deteriorating demand outlook.', 'Analysts at BofA Merrill Lynch said the latest round of US tariffs could reduce global oil demand by 250,000-500,000 barrels per day, adding to worries about a demand slowdown that is challenging the fundamentals for crude.', '“The kind of deterioration in global trade volumes that we’ve seen this year does mathematically lead into lower demand for crude oil,” Bell added.', '“If that carries on through the end of 2019 or perhaps even 2020 as we enter the firm end of the US election cycle when Trump is likely to want to maintain that hard stance on China, then it could be a very difficult barrier for crude to try and break through some of those demand concerns.”', 'Brent crude was trading at $60.94 early Monday, down around 1.5%, while WTI traded at $54.81, again slipping around 1.5% for the session.']",100
1,2019-01-11T17:32:44+0000,"['Stocks are taking a cue from volatile oil prices, where traders are looking for signs of a recession and other problems in the market, according to analysts.', 'Crude futures and stocks have been trading in tandem throughout much of the last few months in part because both markets are concerned about the same macro factors: rising U.S. interest rates, the ongoing U.S.-China trade dispute and signs of slowing global economic growth.', 'U.S. crude futures: 3-month performance', '', 'However, some strategists believe equities are actually following oil prices, which serve as a sort of recession barometer, since economic growth is closely tied to fuel demand. At the end of last year, the collapse in crude futures essentially amplified fears of Federal Reserve rate hikes, trade tensions and the pace of economic growth.', '“Stocks were far less of a lead indicator and more of a concurrent indicator than they usually are,” said Julian Emanuel, head of equities and derivatives strategy at BTIG. “Oil really got caught in the same geopolitical uncertainty downdraft.”', 'Emanuel notes that stocks bottomed on Dec. 26 after U.S. crude hit a trough on Dec. 24. Since their intraday lows, benchmark oil prices are up about 22 percent, while the  has bounced back about 10 percent.', '“The price of oil is telling you there isn’t going to be a recession. It’s firming up. To me that’s the feed through loop into equities,” Emanuel said.', 'S&P 500: 3-month performance', '', 'Oil prices are likely to head higher in 2019, in part because Saudi Arabia has backstopped the market on the supply side with significant output cuts, said Francisco Blanch, head of global commodities and derivatives research at Bank of America Merrill Lynch.', 'But there is also now support on the demand side following commentary from Federal Reserve Chairman Jerome Powell that the central bank will be patient with future interest rate increases.', '“With a shift in Fed policy direction approaching, we see an oil ‘demand put’ being triggered within the forecasting horizon,” Blanch said in a research note Friday.', '“In other words, we think that the global recession fears priced into oil markets during the Christmas period were overblown and see the Fed acting preemptively to deter a major global economic deceleration.”', 'Dan Deming, managing director at KKM Financial, said another oil market-related fear that knocked around stocks has also faded.', 'The collapse in oil prices triggered concerns about high-yield debt defaults in the energy space and the risk of contagion throughout markets. The energy sector, particularly U.S. shale drillers, accounts for a significant portion of outstanding high-yield debt at any given point in time.', '“It really freaked the market out in ’15 for a little while because people thought a lot of these shale producers were going to have to default on their loans,” he said. “That scenario re-entered the mindset of a lot of market participants. You saw the high-yield space really spike in December.”', '“Now, it’s had a significant snapback and that has helped alleviate some of the concerns as oil bounced and we’re now seeing this bounce in the equity markets. I think that’s a big reason for the correlation to this point.”', 'CNBC’s Jim Cramer has also drawn connections between equities and the oil market going back to last fall, based on research by Carley Garner, co-founder of DeCarley Trading.', '“The bottom line: You can’t understand this breakdown in this stock market unless you recognize that we’re seeing some spillover from the carnage in the oil futures,” he said in November, at the midpoint of a sell-off that saw U.S. crude lose nearly half its value.', 'According to Garner, as oil prices fell, traders were fielding margin calls on their commodity investments, forcing them to sell stocks to cover their crude positions. At the time, Garner warned that the selling in oil, and therefore stocks, could continue for a while due to the large number of bullish bets on crude that had yet to be unwound.', 'The oil market eventually bottomed in the final week of December, with U.S. crude nearly hitting $42 a barrel and international Brent crude dipping below $50 a barrel.', '— CNBC’s Elizabeth Gurdus contributed to this report.']",-1
2,2019-09-16T08:45:51+0000,"['Attacks on two critical production facilities in Saudi Arabia over the weekend have boosted concerns about supply security in the Middle East and raised the risk premium in the global crude market, according to several energy market analysts.', 'An oil processing facility at Abqaiq and the nearby Khurais oil field were attacked on Saturday, knocking out 5.7 million barrels of daily crude production — or 50% of the kingdom’s oil output. That’s more than 5% of global daily oil production.', 'International benchmark Brent crude rose as much as 19.5% to $71.95 per barrel on the news. It marked the biggest intraday jump on record. ', 'At around 7:45 a.m. ET, the contract was at $66.58, up $6.36 or 10.56%.', 'U.S. West Texas Intermediate futures climbed as much as 15.5% to $63.34. The contract was later at $60.24, up $5.39 or 9.83%.', 'Jeff Currie, head of commodities research at Goldman Sachs, said in a research note published Sunday that the strikes were a “historically large disruption on critical oil infrastructure.”', '“These events represent a sharp escalation in threats to global supply with risks of further attacks,” he added.', 'Oil prices came off their peaks after President Donald Trump authorized the use of the country’s emergency stockpile to ensure stable supply.', 'Saudi Aramco reportedly aims to restore about a third of its output, or 2 million barrels, by Monday. The country’s national oil company has 35 to 40 days of supply to meet contractual obligations, according to a source close to the matter.', 'In the absence of official comments on the timeline and scale of production losses, Goldman Sach’s Currie said it was “difficult” to predict the magnitude of a price rally over the coming weeks.', 'Nonetheless, he sought to provide a rough first estimate of possible outcomes for crude futures.', 'A very short outage of approximately one week would most likely result in a price impact of $3 to $5 a barrel, Currie said.', 'In the event of an outage at current levels of two to six weeks, the U.S. investment bank said it expected the price move would be between $5 and $14 a barrel.', '“Should the current level of outage be announced to last for more than six weeks, we expect Brent prices to quickly rally above $75 (a barrel), a level at which we believe an SPR release would likely be implemented, large enough to balance such a deficit for several months and cap prices at such levels,” Currie said.', 'The Strategic Petroleum Reserve (SPR) is an emergency reserve of petroleum oil constantly added to in order to prevent a total depletion of crude during unstable times. It is managed by the U.S. Department of Energy.', '“An extreme net outage of a 4 million barrels per day for more than three months would likely bring prices above $75 (a barrel) to trigger both large shale supply and demand responses,” Currie said.', 'The scale of the oil strikes “will encourage markets to re-examine the need for considering an oil geopolitical risk premium,” analysts at risk consultancy Eurasia Group said in a research note published Saturday.', '“A small $2-$3 premium would emerge if the damage appears to be an issue that can be resolved quickly, and $10 if the damage to Aramco’s facilities is significant leasing to prolonged supply outages,” they added.', 'Prior to the weekend attack, the oil market was focused on supply surpluses as well as slowing global growth concerns amid the U.S.-China trade dispute.', 'Just last week, both OPEC and the International Energy Agency (IEA) said oil markets could end up with a surplus in 2020, despite an agreement by OPEC and its allies to limit supplies.', 'Jason Gammel, energy analyst at Jefferies, said in a research note published Sunday that the oil strikes constituted an “unprecedented threat to supply.”', '“The risk of wider conflict in the region, including a Saudi or U.S. response, will likely raise the political risk premium on crude prices by $5-10 (a barrel).”', '“In a worst-case scenario that resulted in a shutdown of oil transport through the Straits of Hormuz, oil prices could push through $100 (a barrel). We think this outcome is highly unlikely however, not least because important Iranian allies like the Chinese would be hit hard,” Gammel said.', '—CNBC’s Huileng Tan contributed to this report.']",-1
3,2019-04-23T14:51:52+0000,"['In the Trump administration’s telling, its decision to cut off Iran’s oil exports in just over a week will have little impact on crude prices. There’s enough supply to meet global demand, officials say, and the administration’s Middle East allies will ride to the rescue if the world finds itself short of fuel.', 'But outside the Oval Office, the outlook is not so rosy.', 'Analysts say President Donald Trump’s hardline approach injects new risks into a fragile market besieged by instability in key oil-producing nations. They say global crude supplies are already getting tight, and Trump’s surprise crackdown will leave the market with little cushion to address future disruptions.', '“Oil production is being curtailed at a time when Venezuelan output is rapidly falling, conflict in Libya is reviving, and OPEC spare capacity remains tight. This could nudge the oil market dangerously close to a negative supply shock,” Montreal-based macro research firm BCA Research said Monday.', '', 'Oil prices surged to nearly six-month highs after the Trump administration said it will not extend sanctions waivers for several of Iran’s biggest oil customers. The exemptions allowed a handful of countries — including China and India — to import limited shipments of Iranian crude without triggering U.S. sanctions on Iran.', 'The move aims to shrink Iran’s oil shipments from roughly 1 million barrels per day to zero, though analysts expect some countries to defy the ultimatum.', 'Still, investment banks now expect Iranian shipments to fall by another several hundred thousand barrels per day, further tightening the market. This comes as Venezuela’s output craters under the weight of economic crisis and U.S. sanctions and a fresh round of deadly civil conflict rocks Libya.', 'The Trump administration says Saudi Arabia and the United Arab Emirates have agreed to fill the gap left by the Iranian barrels.', 'That suggests those OPEC members will soon hike production, reversing output cuts they implemented in January. OPEC and its oil market allies, including Russia, have been keeping about 1.2 million bpd off the market following a collapse in oil prices last year.', 'Saudi Arabia is already pumping about 500,000 bpd below its quota, giving the kingdom leeway to put more barrels on the market as shipments from Iran sink.', 'However, analysts don’t think the kingdom will unleash a flood of oil. That’s because the Saudis fear a repeat of last year’s price collapse, which was caused in part by OPEC hiking output proactively ahead of the renewal of U.S. sanctions on Iran in November.', '“I do think they’ll come through, but they’re not going to be as enthusiastic this time around as they were, I think, in November,” said John Kilduff, founding partner at energy hedge fund Again Capital.', '“To the extent that they’re reluctant or they don’t [raise output], it’s easy to see [U.S. crude] heading up and above $70 a barrel. We’re just that tight in the market right now,” he said. It was trading above $66 a barrel on Tuesday.', 'The Trump administration also says the U.S. will play a crucial role in filling the void. Officials note that American oil output has risen to a record high around 12 million bpd and is forecast to continue growing later this year.', 'However, the U.S. is mostly producing light sweet oil, and it’s the medium sour crude grades used in U.S. Gulf Coast refineries and throughout Asia that’s in short supply. Blocking Iranian crude exports will only exacerbate the situation because Iran is a major source of medium sour crude.', 'Saudi Arabia and UAE can theoretically address the gap because much of the oil they’ve taken off the market since January is medium sour crude, said Matt Smith, director of commodities research at tanker-tracking firm ClipperData.', 'But for every barrel the Saudis and other producers pump to offset the drop in Iran’s exports, they have one less barrel at their disposal when an unplanned outage hits the market. Cutting into this spare capacity typically boosts oil prices because it leaves the market with little insurance against supply shocks.', '“We will be closer to balance, but that balance will be more precarious given that lack of spare capacity,” Smith said. “We’re already seeing those heavy sour barrels drop off the market from Venezuela. We’re now seeing it from Iran.”', '“Yes, we may see some stepping up here to fill the void, but that’s only going to leave things more finely balanced.”', 'Shin Kim, head of supply and production analytics at S&P Global Platts, says cutting off Iran’s exports will leave the oil market with virtually no spare capacity at a time of heightened supply risks.', '“Today’s announcement that the U.S. will not issue waivers for Iranian oil purchases moves oil markets into much tighter territory for the remainder of the year,” she said in an email Monday.', 'With oil demand rising into the summer, when Americans hit the road and Saudis blast air-conditioning, Brent crude prices will probably stay pinned between $70 and $80 a barrel, Swiss investment bank UBS said in a research note.']",100
4,2022-03-06T23:06:49+0000,"['Stocks fell again on Monday, following four straight weeks of declines, as investors grew increasingly concerned higher energy prices stemming from the Russia-Ukraine conflict would slow the economy and raise inflation.', 'The Dow Jones Industrial Average lost 797.42 points to close at 32,817.38, dragged down by a nearly 8% loss in American Express. The S&P 500 declined close to 3% to 4,201.09, falling deeper into correction territory. The 500-stock average sits more than 12% from its record close. The Nasdaq Composite lost 3.6% to 12,830.96, and now sits in bear market territory, more than 20% from its all-time close.', 'As the Russia- Ukraine war continues, investors are monitoring the potential economic ramifications of disruptions in the global supply of energy.', '“Consequently, ‘stagflation’ is rapidly becoming the central focus in portfolio strategies,” said Jim Paulsen, chief investment strategist for the Leuthold Group. “Preparing for slower growth and more persistent inflation is driving investor fears and actions.”', 'Overnight on Sunday, U.S. oil prices hit their highest level since 2008 amid an ongoing war between Russia and Ukraine. West Texas Intermediate crude futures, the U.S. oil benchmark hit $130 per barrel at one point before pulling back. WTI oil settled up 3.2% at $119.40. The international benchmark, Brent crude, spiked to to $139.13 per barrel — its highest since July 2008 — before pulling back to to settle at $123.21.', 'Energy stocks rose alongside the price of oil. Baker Hughes added 4.7%. Chevron added 2.1%. Exxon Mobil rose 3.6%.', 'Meanwhile, bank stocks were among the biggest losers, on Monday with Citigroup down 1.8% and U.S. Bancorp down about 3.9% as investors grew concerned about slowing economic growth.', 'McDonald’s, Starbucks and Nike fell on Monday on concern about $4 gas prices hitting consumers’ wallets. On Sunday, gas prices surged to their highest level since 2008, with the national average hitting $4.06 a gallon, according to AAA. Airlines, cruise lines and travel stocks declined for the same reason.', 'Bed Bath & Beyond soared 34.2% after GameStop Chairman Ryan Cohen revealed he had a nearly 10% stake in the retailer, through his investment company RC Ventures.', 'Secretary of State Antony Blinken said Sunday that the U.S. and its allies are considering banning Russian oil and natural gas imports in response to the country’s attack on Ukraine.', 'House Speaker Nancy Pelosi also said in a letter to Democratic colleagues that the chamber is “exploring strong legislation” to ban the import of Russian oil — a move which would “further isolate Russia from the global economy.”', '“The equity market is wrestling with the large commodity supply shock, including notably oil prices, and concerned that this could be morphing into a stagflationary shock instead of just an inflation shock,” said Kathy Bostjancic, chief U.S. economist at Oxford Economics. “Equities will be keying off changes in oil prices and the prospects of an oil embargo from Russia.”', 'Forecasters expect the U.S. will grow more slowly with higher inflation, Europe’s economy will toggle near recession and Russia’s GDP will experience a double-digit decline amid the geopolitical conflict.', 'The CNBC Rapid Update, the average of 14 forecasts for the U.S. economy, sees GDP rising by 3.2% this year, a modest 0.3% markdown from the February forecast.', 'Wall Street is already adjusting for the slower growth. Top strategists from Citi to UBS, Yardeni Research and Evercore ISI have lowered their U.S. equity outlook amid the geopolitical tensions. Long-time market bull Ed Yardeni has turned into one of the biggest bears on Wall Street, seeing the S&P 500 suffer a 16% decline in 2022 to end at 4,000.', 'Despite the move away from risk, government bond yields rose, indicating less demand for safe-haven assets. The benchmark 10-year Treasury note was most recently at 1.77%, up slightly on the session as inflation worries pushed yields up.', 'Positive data from the U.S. Labor Department wasn’t enough for investors to shrug off concerns about the war between Russia and Ukraine. On Friday, the Bureau of Labor Statistics reported the economy added 678,000 jobs in February. The monthly jobs gain topped economists’ expectations of 440,000 as gauged by Dow Jones. The unemployment rate slipped to 3.8%.', 'Last week, the Dow and S&P 500 slid about 1.3%. The Dow notched its fourth losing week. The Nasdaq Composite lost roughly 2.8%.', 'Several economic data reports are scheduled to be released throughout the coming week, including the consumer price index for February, due Thursday. The key indicator is expected to show inflation rose 7.8% from a year ago.', 'Federal Reserve officials are in the quiet period ahead of next week’s policy meeting. The Federal Open Market Committee gathers March 15-16, when it is expected to approve a quarter-point increase for its benchmark short-term borrowing rate.']",1
5,2021-05-26T18:31:31+0000,"['The price charts of some key commodities have turned south in recent days, and that could be welcomed news for a stock market trying to break out to new highs.', 'Raw materials, agricultural products and key industrial inputs have spiked this year as the world economy tries to ramp back up from the Covid-19 pandemic, fanning fears about inflation. However, some of that fever appears to have broken in recent days, with the prices of futures contracts for lumber and corn dropping sharply.', 'Evercore ISI’s Ed Hyman said the markets were at a “critical juncture” with respect to inflation, and the recent dip in commodities could be a positive sign. ']",-1
6,2018-11-15T13:04:45+0000,"['Earlier this year, Saudi Arabia pulled off a challenging U-turn in global oil market policy, convincing a fractious group of two dozen nations to hike output and undercut the oil market rally that was filling their coffers.', 'The Saudis undertook this unpopular task at least in part to help its allies in the White House — and for its troubles, the kingdom was rewarded with a series of blistering tweets from President Donald Trump and the biggest pullback in oil prices since the historic downturn of 2014.', 'Oil market analysts say it now appears that Trump hoodwinked Saudi Arabia, fooling the U.S. ally into pushing the oil market into oversupply and sparking a roughly 25 percent drop in crude prices. That accomplished Trump’s goal of driving down energy costs for Americans, but left nations dependent on oil income like Saudi Arabia with the prospect of shrinking revenues.', 'The analysts say Trump essentially bamboozled the Saudis by threatening for months to implement sanctions against Iran so strictly, the Islamic Republic’s exports would go into free fall. But when the administration’s deadline for oil buyers to quit Iranian oil arrived on Nov. 4, Trump instead dolled out six-month exemptions to some of the country’s biggest customers.', '“They got sort of tricked here,” said John Kilduff, founding partner of energy hedge fund Again Capital. “The Russians and the Saudis in particular ramped up production, ramped up exports ahead of what was supposed to be severe sanctions on Iran, and when the administration gave the eight waivers to Iran’s largest buyers, it undercut that whole equation.”', '“So now we’ve tripped into an oversupply situation almost overnight because of the severe reaction by Russia and the Saudis to cover for Iran losses, which never materialized.”', 'To be sure, the sanctions have shrunk Iran’s exports by about 1 million barrels per day. Few thought the Trump administration would actually achieve its stated goal of cutting its rival’s shipments to zero.', 'But the sanctions, backed by the administration’s hawkish rhetoric, cut Iran’s exports more quickly than many anticipated. The market also expected another big drop after the Nov. 4 deadline passed. That fear fueled a rally that sent oil prices to four-year highs.', 'Over the last six weeks, that rally has unwound in spectacular fashion, with oil prices tumbling into a bear market. The pullback has several causes, including a weaker demand outlook for crude and a wider market sell-off, but analysts say OPEC’s output hike earlier this year and the sanctions waivers play a major part in the oil price plunge.', '“In early October there was this expectation that a lot of Iran’s barrels were going to come off the market, and so essentially Saudi Arabia was duped into increasing production,” said Matt Smith, head of commodities research at tanker-tracking firm ClipperData.', 'Smith says it’s uncertain the situation has unfolded exactly as the Trump administration intended, but it has ultimately worked out in the president’s favor — though potentially at a cost to U.S.-Saudi relations.', '“They’ve really done a good job of decreasing that oil price, but it has been at the expense of some of those relations there, because surely the Saudis have got to be pretty unhappy with the way things have played out here.”', 'Saudi Energy Minister Khalid al-Falih acknowledged this week that Iran’s exports didn’t fall as much as expected.', 'He also announced that Saudi Arabia will ship 500,000 fewer bpd in December and said OPEC and its allies may cut production by 1 million bpd next year. That decision could come in a few weeks when OPEC, Russia and other producers meet to review their current policy of easing output curbs that have been in place since last year.', 'Trump took to Twitter a few hours later, tweeting, “Hopefully, Saudi Arabia and OPEC will not be cutting oil production. Oil prices should be much lower based on supply!”', 'The president has previously used Twitter to blame OPEC for high oil prices and demand the group take action to cut costs. At the U.N. General Assembly this year, he told world leaders that OPEC is ripping them off.', 'Analysts say Falih’s comments this week might have pushed oil prices higher, if not for Trump’s tweet.', '“I think the market is ignoring [the Saudis] because of Trump,” said Helima Croft, global head of commodity strategy at RBC Capital Markets. “I think if you didn’t have the Trump tweet, there would not be this skepticism. Right now, there’s a view that the Saudis will reverse course because of Trump. There’s a sense that Trump really has them over a barrel at this point.”', 'The kingdom is in a precarious position after a Saudi prosecutor acknowledged that government agents killed journalist and U.S. resident Jamal Khashoggi in the Saudi Consulate in Istanbul last month, following earlier denials by the state.', 'Gary Ross, CEO at Black Gold Investors, believes the cartel will ultimately agree to cut output when it meets with Russia and other producers next month. However, in his view it may be too little too late.', '“They’re pretty much snookered by Trump,” Ross said. “I mean, Trump led them to believe that the Iranian exports would be zero. It turned out they’re going to be 1.2 to 1.5 million barrels a day, way higher than people thought.”', '“Broadly speaking, it’s an oversupply story, and I think they will cut back, but they’re not likely to cut back enough to drive prices back up to anything like $80 Brent,” he told CNBC. “I think we’re going to be in a $60 to $70 Brent market for some time.”', 'The White House did not immediately return a request for comment.']",100
7,2019-10-11T07:11:45+0000,"['Oil prices rose sharply on Friday morning after Iranian state media said that two rockets had struck an Iranian tanker traveling through the Red Sea.', 'Brent crude futures were up 2.4% at $60.51 a barrel, with West Texas Intermediate (WTI) futures settling 2.2% higher at $54.70 per barrel. ', 'The National Iranian Oil Company told NBC that the tanker was hit by two explosions at 5:00 a.m. and 5:20 a.m. local time. It said the tanker had been traveling through the Red Sea off the coast of Saudi Arabia, 60 miles from the city of Jeddah.', 'Saudi officials were not immediately available to respond to requests for comment from CNBC.', 'The state-run IRNA news agency identified the vessel as the Sabity, with NBC reporting that the crew were uninjured and were working to stabilize the ship. After leaking oil for several hours, the IRNA news agency said at roughly 8:30 a.m. London time that the leak had stopped and the “situation is under control.”', '“According to Public Relations and International Affairs Department of National Iranian Oil Company, the oil tanker named Sabity belonging to the company sustained damages to the body when it was hit by missiles 60 miles from the Saudi port city of Jeddah,” the IRNA said on its website. CNBC was not able to independently verify the reports.', '“The cause of the incident is currently under investigation by the experts.”', 'Iran’s foreign ministry later confirmed that the tanker was hit twice, according to state TV. “Those behind the attack are responsible for the consequences of this dangerous adventure, including the dangerous environmental pollution caused,” Foreign Ministry spokesman Abbas Mousavi said, according to Reuters.', 'Commenting on the oil price move, Cailin Birch, the global economist at The Economist Intelligence Unit, said in a research note that a 2% move higher is still fairly moderate, adding that two factors are probably helping to avoid a sharper price increase.', '“Economic data in both the U.S. and the EU slowed noticeably in September, confirming that global growth is on a downward trend,” Birch said. “It remains unlikely that limited strikes and/or legal contests will spill over into direct military confrontation in the Middle East. No party has anything to gain from such a conflict.”', 'The incident comes amid heightened tensions in the region. Predawn attacks in Saudi Arabia on Sept. 14 hit two of its largest production facilities, forcing the country to temporarily shut down roughly 50% of its output, or more than 5% of the world’s daily crude production.', 'The following Monday, international benchmark Brent crude rose as much as 19.5% to $71.95 per barrel at the open \u2060— the biggest jump on record \u2060— before paring gains.', 'While Yemen’s Houthi rebels, who have been at war with the Saudis since 2015, claimed the attack, Saudi Arabia and numerous officials and analysts pointed to Tehran. Secretary of State Mike Pompeo via Twitter also blamed Iran for the attack, saying “Iran has now launched an unprecedented attack on the world’s energy supply. There is no evidence the attacks came from Yemen.” Iran responded by calling the allegations “pointless.”', 'Saudi Arabia has since pledged to fully restore its production capacity by the end of November.', 'Attacks on oil tankers and U.S. drones in the Strait of Hormuz — a strategically important waterway that links regional crude producers with key markets across the world — have also added to tensions in the Middle East.', '—CNBC’s Natasha Turak contributed to this article.']",100
8,2020-04-26T23:38:32+0000,"['Stocks in Asia Pacific rose on Monday, as the Bank of Japan announced its decision to enhance monetary policy easing.', 'Japanese stocks led gains among the region’s major markets,  the Nikkei 225 rose 2.71% to close at 19,783.22 as shares of robot maker Fanuc soared 11.95% following the release of the firm’s financial results for the year ended March 2020. The Topix index also advanced 1.83% to finish its trading day at 1,447.25.', 'The Japanese central bank announced a series of measures on Monday to combat the hit on Japan’s economy as a result of the coronavirus pandemic. These included the increase in purchases of commercial paper and corporate bonds and further active buying of Japanese government bonds and treasury discount bills.', 'The BoJ also kept the short-term policy interest rate target at -0.1% as well as a pledge to keep 10-year Japanese government bond yields around 0%.', 'Stephen Davies, CEO of Javelin Wealth Management, told CNBC’s “Street Signs” on Monday that the Japanese central bank’s moves were “very much parroting the line established” by the U.S. Federal Reserve, which itself has taken significant steps in an attempt to quell market fears.', '“The do-what-it-takes mantra is very firmly in place across the globe,” Davies said. “That’s definitely helped stabilize the fixed income markets over the course of the last month which is pretty positive, it remains to be seen what positive effects that will have on the broader economy.”', 'Mainland Chinese stocks were up on the day, with the Shanghai composite rising 0.25% to about 2,815.49 while the Shenzhen composite fractionally higher at approximately 1,738.05. Hong Kong’s Hang Seng index also jumped about 1.9%, as of its final hour of trading.', 'The moves on the mainland came on the back of an earlier data release which showed industrial profits in China plummeting 34.9%, according to the country’s Bureau of Statistics. Economic data from China, which was heavily impacted by the coronavirus, have been watched for signs of recovery as the country returned to production following an extended lockdown period earlier in the year.', 'Over in South Korea, the Kospi added 1.79% to close at 1,922.77. Australia’s S&P/ASX 200 also rose 1.5% to end its trading day at 5,321.40.', 'Overall, the MSCI Asia ex-Japan index advanced 1.81%.', 'Oil prices were also watched following recent volatility as concerns rose over weak demand as a result of the economic hit from the global coronavirus outbreak.', 'In the afternoon of Asian hours on Monday, as international benchmark Brent crude futures fell 5.27% to $20.31 per barrel. U.S. crude futures declined 13.93% to $14.58 per barrel.', '“Unless there is a V-shaped economic recovery in the second half of this year, something we are not inclined to forecast, oil prices are likely to remain low for a considerable period,” Taimur Baig, chief economist at Singapore’s DBS Bank, wrote in a Monday note. “That will to be of limited comfort for Asian economies, as their outlook is dependent on global demand.”', 'The U.S. dollar index, which tracks the greenback against a basket of its peers, was at 99.872 after an earlier high of 100.319.', 'The Japanese yen traded at 107.15 per dollar after touching an earlier low of 107.62. The Australian dollar changed hands at $0.6459 after seeing levels below $0.63 last week.']",1
9,2022-03-02T13:10:00+0000,"['Here are the most important news, trends and analysis that investors need to start their trading day:', 'U.S. stock futures rose Wednesday as energy names, including Dow component Chevron, followed surging oil prices higher as the intensifying Russia-Ukraine conflict raised concerns about crude supply. Bond yields, a day after slumping, moved higher Wednesday to around 1.77% on the 10-year Treasury.', 'U.S. oil skyrocketed Wednesday despite member states of the International Energy Agency announcing plans the day before to release 60 million barrels of oil reserves, half of that total from the U.S., in an effort to curb price increases.', 'With Russia advancing toward Kyiv and oil prices soaring, the market has pulled back expectations for the number Fed interest rate hikes this year to around four or five, starting later this month. Lawmakers will grill Powell this week over how he’s going to balance Russia and ever rising inflation. In prepared testimony, Powell said he still sees rate hikes ahead though he noted the “implications for the U.S. economy are highly uncertain” from the Ukraine war.', 'President Joe Biden on Tuesday sought to accomplish two difficult tasks in his State of the Union address: rally public support for Ukraine and articulate a fresh domestic policy agenda vision.', 'Ford said Wednesday it will reorganize operations to separate its electric and internal combustion engine businesses into distinct units within the automaker. It’s a similar strategy to how Ford is operating its Ford Pro commercial vehicle business under CEO Jim Farley’s “Ford+” turnaround plan.', '— Reuters contributed to this report. Sign up now for the CNBC Investing Club to follow Jim Cramer’s every stock move. Follow the broader market action like a pro on CNBC Pro.']",-1
