,title,date,content
0,"Peugeot is aiming to have all vehicles electrified by 2025, CEO says",2018-01-18T03:38:42+0000,"['Peugeot SA Chief Executive Carlos Tavares said on Wednesday that by 2025 “the PSA Group will be 100 percent electrified,” and said the French automaker will use the know-how of former Opel engineers acquired from General Motors to design vehicles for the U.S. market that would compete in GM’s home market.', 'Tavares, speaking to the Automotive News World Congress in Detroit, said 80 percent of the French automaker’s vehicles will have the capability to navigate themselves under limited conditions by 2030, and 10 percent will have “level four and level 5” autonomy.', 'Auto industry executives use the term electrified to describe fully electric vehicles, and vehicles that use hybrid systems that combine battery systems and petroleum-fueled engines.', 'Peugeot exited the U.S. market more than 20 years ago. Tavares, the former Renault-Nissan  executive who took over the company in 2014, has outlined plans to slowly re-enter the U.S. market, starting with ride services.', 'Last year, Tavares acquired GM’s European Opel operation after GM decided to divest the money-losing operation.', 'Tavares on Wednesday outlined a three-step process for re-establishing Peugeot in the U.S. market, the world’s second largest.', 'Peugeot already is beginning to offer ride services in the United States through its Free2Move brand, using other companies’ cars. Next, Tavares said, will come ride services using Peugeot cars. The third step will be to start offering Peugeot vehicles designed with Opel engineers who worked designing vehicles for GM that were sold in the United States.', 'Opel engineers can “ensure the future products for this market will be fully U.S. compliant” not just from a regulatory standpoint, but also with consumer tastes, Tavares said.']"
1,"China’s electric vehicle race will spur consolidation, analyst says",2018-01-08T06:16:10+0000,"['There will be consolidation in the Chinese electric vehicle industry, an analyst predicted Monday, highlighting the fierce competition in the world’s largest market for those cars.', 'The battle for electric vehicle market share in China is backed by an aggressive drive by Beijing to cut severe — and politically-sensitive — air pollution in the country.', 'The government has pumped 100 billion Chinese yuan ($15.4 billion) into the sector, said Yankun Hou, UBS head of China equity research.', '“On top of that, technological improvements and breakthroughs have reduced the production cost” for electric cars, Hou told CNBC on Monday from the UBS Greater China Conference in Shanghai.', 'The governmental push has spawned 20 new electric vehicle start-ups in Shanghai alone over the last three to five years, which will eventually result in consolidation for the tech- and capital-intensive industry, he added.', 'The country sold about 700,000 electric vehicle units in 2017, according to industry estimates.', 'Beijing provides generous subsidies and state investment in the electric vehicle sector, including building a battery charging network.']"
2,"Tesla returns were supposed to be easy, but this customer has been waiting more than 2 years for a Model X refund",2022-04-09T13:15:01+0000,"['Danny Roman bought a new Tesla Model X and took delivery of the car on Feb. 28, 2020.', 'Three days later, he informed the company he was returning the electric SUV under the seven-day, no-questions-asked policy Tesla CEO Elon Musk was touting at that time.', 'Today, more than two years since Tesla took possession of the car, Roman still doesn’t have his refund or access to the vehicle, which had a price tag around $116,000 overall, including various options and fees.', 'Records indicate that Tesla did pick up his Model X, loading it onto a tow truck on March 8, 2020, after which he expected his refund to arrive promptly. His bank advised him to ask the EV maker to initiate a “stop sale,” he recalls, and then his Tesla sales representative informed him that his refund would be processed soon.', 'Instead, several weeks later, as he was still corresponding with Tesla about the status of his return, Roman received a service alert from Tesla telling him to come pick up the electric SUV. The alert explained that it had been repaired and was in a service center in Burbank, California, although he had originally purchased the vehicle in Century City, about a 40-minute drive away.', 'Roman told CNBC he was astounded by the service alert. He says he never asked for nor authorized any repairs and that Tesla has previously acknowledged he was returning the car. (Correspondence between Roman and Tesla, which he shared with CNBC, confirms his account.)', 'Roman stopped making payments on the car for a month because he thought everything was moving along properly. Then the bank told him that he had missed a payment and that his credit rating had taken a 30-point hit. When he called to ask about it, he was told Tesla had not issued the stop-sale.', 'As the owner of a small business that gives biking and hiking tours in Southern California, Roman says he needed to maintain a strong credit rating. So given Tesla’s stubborn stance on the Model X, he decided he had no choice but to keeping making car payments to his bank and to pay to keep the car insured.', 'Roman wanted to avoid any repossession by his bank, and knew the financial institution could have wrecked his credit if he didn’t keep up the payments. He kept up the insurance payments in case damage happened to the vehicle while it was in Tesla’s possession.', '“If you stop paying your bank, that will destroy you!” Roman said.', 'As a result, for the last two years, Roman has been making payments on a car that he does not possess.', 'Tesla did not respond to a request for comment on their customer’s predicament.', 'Roman says he bought the car because he was a fan of Tesla, read that the Model X had a great safety rating, and believed driving a battery electric vehicle would minimize the environmental footprint of his personal transportation.', 'As the father of an infant at that time, he was very concerned with safety. And as the owner of a sustainable outdoor adventure company, he felt that buying a battery-powered electric car was a good way to underscore that commitment.', 'The car was marketed with a battery that had more than a 400-mile range, essential for driving from Southern California to the San Francisco Bay Area and points along the way where he often travels and sometimes leads biking tours.', 'When he first took the Tesla Model X out, the vehicle’s range indicator said that Roman had drained 15 miles from the battery after he had driven less than a half-mile from his home.', 'When he tried to recharge the vehicle’s high-voltage battery on the first day that he had the car, traveling to a Tesla Supercharging station in Culver City, Roman said it took far longer than sales reps had promised it would — hours, not 45 minutes — to charge to or past 80% of the battery’s full range.', 'Roman shared photos with CNBC of the vehicle’s display and charging status from that trip. Even before the time he spent plugged in at a charging station, Roman said, he had already waited more than an hour to get access to a stall, because there was a huge line of cars in front of him.', '“This is L.A. Everybody has a Tesla.”', 'Besides the battery issues, Roman said one of the vehicle’s falcon wing doors was sticking when he tried to open it. And he found that installing a charger at his apartment complex would cost 10 times the amount that Tesla sales reps claimed it would. The sales reps said he could install a charger at home for about $700; they knew he lived in an apartment building, but instead quoted a price for a charger in a stand-alone garage.', 'In the spring of 2019, Elon Musk said to his millions of followers on Twitter: “To be clear, orders are fully refundable, even after you’ve had your Tesla for a week,” and “If someone really wants to return the car in good faith on day 8, that’s fine.”', 'So Roman returned his car.', 'At one point, messages to Roman from Tesla show the company tried to convince him that it didn’t have a seven-day return policy when he bought his vehicle.', 'But Tesla had the return policy on its web site until Oct. 2020 — months after he bought and returned the Model X. (The return policy was also mentioned in his sales contract.) After three months of back and forth with the company, including being told his refund was arriving soon, then being told he could pick it up for repair, Roman filed suit against the company.', 'To his surprise, instead of being able to proceed in court, he was informed his case would be sent into an alternative dispute resolution process.', 'When he signed paperwork in order to take delivery of his Model X, Roman had agreed to an arbitration clause.', 'Roman’s predicament regarding the Tesla Model X highlights the vulnerability of U.S. consumers who are pushed into arbitration agreements in order to purchase services or items as a matter of course.', 'Mandatory arbitration is common in new and used auto sales, says Paul Bland, executive director at Public Justice, a consumer advocacy group.', 'For all practical purposes, consumers get nothing out of agreeing to arbitrate, he says. For companies, however, “Their motivation is to cap liability, and to make it harder for a consumer to win an individual case if they did something illegal,” Bland said. “It is such a secretive system that it’s much harder for consumers to find out what happened to people in previous related cases, and makes it much harder for there to be a class action.”', 'Roman says if he realized the company was not being honest with him about the car and return process upfront, he would not have purchased the Model X and would not have agreed to arbitration. His arbitration is still pending.', 'Meanwhile, Roman had to lease another car to use in place of the Model X. He told CNBC he is leasing a hybrid electric Toyota Prius.', '“Every time the money gets sucked out of my account, every month, I just cringe,” said Roman. “Besides that, I have spent over a hundred hours of my life trying to fix this, and just worrying.”', 'In February of this year, Tesla — still refusing to acknowledge they’d accepted his vehicle as a return — sent Roman a message telling him his car, which he hadn’t seen in about two years, was ready to be picked up at a service center.', 'Bemused, Roman emailed them and said he’d come pick it up. But then Tesla wouldn’t make an appointment for him to do so. They told him to call his bank instead. That didn’t get him anywhere.', 'Livid, and curious about what had happened to the Model X over time, Roman logged in to the Tesla app to see if he could learn anything about its whereabouts. It turned out the car he’d paid for was sitting in a salvage yard just 11 miles from his home.', '“After everything I’ve been put through, I am still a huge believer in Tesla, Elon Musk and electric cars,” Roman told CNBC. “I hope my story reaches the powers that be at Tesla and they make necessary changes so this does not happen to their future clients.”']"
3,Sales of electric vehicles in Europe double: Research,2016-10-13T12:03:26+0000,"['Europe will soon have over 500,000 electric vehicles on its  roads, according to a new report from non-governmental  organization Transport & Environment (T&E). ', '  According to the report, European sales of plug-in hybrid and  electric vehicles (EVs) doubled in 2015, hitting 145,000, “the  biggest sales increase for any year to date.”  ', '  If Norway and other non-EU countries are included, Europe  represents the world’s second largest market for totally electric  cars after China, T&E added. ', '  “The electromobility revolution is underway and Europe is well  placed to take a leading position,” Julia Hildermeier,  electromobility officer at T&E, said in a news release. ', '  “To fully grab this chance, Europe needs four important boosts  from regulators,” Hildermeier added. ', '  “Ambitious European CO2 limits for new cars in 2025 including a  specific target for EV sales to stimulate competition amongst  carmakers; to accelerate the roll-out of EV charging  infrastructure across Europe; to ban dirty diesels from cities;  and tax breaks for battery electric vehicles.” ', '  T&E stated that in 2016, year to date sales pointed to  “significantly more than 200,000 plug-in vehicles” being sold.  This would push the number of EVs on Europe’s road  to over 500,000. ', '  The potential of electric and hybrid vehicles is significant in  terms of both energy security and the environment. The U.S.  Department of Energy has said that if hybrid or electric vehicles  completely replaced light-duty conventional ones, U.S. dependence  on foreign oil could fall by between 30-60 percent. Plus, carbon  pollution from the transport sector could fall by up to 20  percent. ']"
4,"Barclays: Buy GM for its ‘first-mover advantage’ in autonomous vehicles over Tesla, others",2017-12-01T20:40:34+0000,"['General Motors’ leading position in autonomous vehicle technology is underestimated by the market, according to one Wall Street firm.', 'Barclays reiterated its overweight rating for the automaker’s shares, saying the company will attain a large market share of the new AV market.', 'GM held a technology day for analysts and investors Thursday.', '“The day reinforced to us GM’s first-mover advantage and the opportunity ahead in mobility — leading us to reiterate our view that GM is due for a multiple re-rating,” analyst Brian Johnson wrote in a note to clients Friday. “GM is making considerable progress in securing a role in a future world of disruptive mobility (shared autonomous driving) … GM reiterated its advantage in providing a fully integrated autonomous solution, addressing every element of the stack — both hardware and software.”', 'Johnson was able to take a drive in General Motors’ autonomous vehicle.', '“It was impressive. There were no disengagements. While the vehicle drove conservatively (i.e., taking time, strictly obeying speed limits, checking carefully at both sides before turning at an intersection), we’d also note that the driving environment was quite complex,” he wrote.', 'The company said the AV market could be as large as $750 billion with 20 to 30 percent operating profit margins for the ride-sharing business, according to the analyst. He said it is reasonable for GM to take 10 percent share of the market given its “first mover” advantage.', 'As a result, Johnson raised his price target for General Motors shares to $57 from $55, representing 32 percent upside to Thursday’s close.', 'General Motors shares are up 24 percent this year through November versus the S&P 500′s 18 percent return.']"
5,"GM, Ford shares rise after China says it will cut tariffs on car parts and vehicles",2018-05-22T11:52:17+0000,"['Auto stocks rose Tuesday after China said it will slash tariffs on some car parts and vehicles as part of ongoing trade negotiations with the United States.', 'The Chinese Finance Ministry said tariffs on certain vehicles will come down to 15 percent from as much as 25 percent while levies on some parts will be brought down to 6 percent effective July 1.', 'Shares of Ford and General Motors both rose on the news, gaining as much as 1.1 percent and 1.8 percent, respectively, before closing off those highs. Tesla initially rose 1.2 percent but closed down 3.3 percent.', 'China is a big market for these automakers. GM sold more than 4 million cars in China last year for the first time, while Tesla doubled its revenue from China to $2 billion in 2017. Ford, meanwhile, sold 1.19 million vehicles in China in 2017, a 6 percent slowdown from the previous year.', '“We welcome China’s announcement to reduce auto import tariffs,” a Ford spokesperson told CNBC.', 'China’s announcement comes after Treasury Secretary Steven Mnuchin told CNBC on Monday the U.S. has made “very meaningful progress” with China on trade matters, noting: “Now it’s up to both of us to make sure that we can implement it.”', 'Mnuchin’s comments followed remarks he made over the weekend when he said the prospect of a trade war between the U.S. and China was “on hold” as the two countries worked to smooth out trade relations.', 'The remarks pushed U.S. equities higher on Monday, with the Dow Jones industrial average rallying nearly 300 points to close above 25,000 for the first time since March.']"
6,China’s SAIC Motor can start testing autonomous vehicles in California,2017-06-29T23:03:20+0000,"['China’s state-owned automaker SAIC Motor now has clearance to start testing autonomous vehicles on public roads in California.', 'The SAIC Innovation Center in Silicon Valley, established in 2015 as a subsidiary of SAIC Motor,  received the permit this week, according to the California Department of Motor Vehicles website.', 'The permit covers two cars and one driver, a DMV spokesman told CNBC in an email. SAIC becomes the 35th organization to receive a permit, following automakers Ford, GM, Honda and Tesla.', 'Employees of the SAIC group include former Delphi Labs Silicon Valley software lead Ryan Middleton and former Honda Research principal scientist Rakesh Gupta. The group did not immediately respond to a request for comment.', 'Two of SAIC’s rivals in China’s automobile market, Dongfeng and FAW, have not yet received approval to test autonomous vehicles in California. Changan, the other major Chinese automaker, recently announced a partnership with Chinese internet company Baidu, which does have permission to test autonomous vehicles in the state.', 'U.S. technology companies Apple, Alphabet and Nvidia have also gained permits to test autonomous vehicles on California public roads.', 'SAIC Motor sold nearly 6.5 million vehicles in 2016. In a statement earlier this year, SAIC said its self-driving cars had run for more than 12,000 miles each in road tests. The company did not disclose the number of self-driving cars in its fleet.', 'On California public roads, Alphabet subsidiary Waymo’s cars drove a total of more than 635,000 miles in autonomous mode in the year that ended Nov. 30, according to DMV data.']"
7,"Americans earning over $200,000 a year prefer this vehicle",2017-03-03T18:28:16+0000,"['What’s the most popular vehicle for Americans making more than $200,000? Luxury brands such as Porsche, Lexus, and Mercedes-Benz might spring to mind; or perhaps a Tesla.', 'Wrong.', 'The single most popular vehicle purchased by Americans earning above $200,000 a year is the Ford F-150 pickup truck, according to a new study by the consumer research firm MaritzCX.', 'More from NBC News:Americans earning over $200,000 a year prefer this vehicle C’mon get hygge: Unlocking Denmark’s secret to happinessTesla boss Elon Musk takes advice from fifth-grader via Twitter', 'Demand has been so strong at the high end that Ford has repeatedly introduced new, ever higher-end models over the last decade, starting with the King Ranch Edition, adding the Platinum and now the F-150 Limited.', '“Whenever we add something, buyers tell us they’d like something even more expensive,” said Ford Truck Group Marketing Manager Doug Scott.', '“The irony is that manufacturers are struggling to find enough content to put in their vehicles to get prices up to $100,000 or more,” where they could compete more directly with classic luxury flagships like the Mercedes-Benz S-Class sedan, said George Peterson, head of research firm AutoPacific, Inc.', 'Mercedes-Benz will have a busy schedule when the Geneva Motor Show stages its annual media preview next week, the automaker is planning to roll out 34 all-new and updated models. But one is likely to stand out more than the others: the Concept X, a thinly disguised version of the all-new pickup truck Mercedes plans to bring to market later this year.', '“With the Mercedes-Benz pickup, we will close one of the last gaps in our portfolio,” declared Dieter Zetsche, CEO of Daimler AG and head of its Mercedes-Benz brand, during a Swedish preview of an early version of the Concept X, last autumn.', 'High-line SUVs today are offered by virtually every luxury brand, with most of the holdouts, including Aston Martin, Lamborghini and Rolls-Royce, set to soon add them to their line-ups. But if Mercedes is successful with its first pickup, don’t be surprised to see that move copied, as well.', 'While you can get into a Ford F-Series model for as little as $27,000 (including delivery fees), the half-ton F-150 can push well above $70,000 if you want to add the sort of features normally found in a luxury sedan, such as wood trim, heated-and-cooled leather seats, and an audiophile sound system.', 'The F-150 is by no means unique. Roughly three out of every four of the GMC Sierra light-duty crew-cab models General Motors sells are priced above $40,000. And Fiat Chrysler’s Ram brand has seen similar, high-end demand grow faster than overall pickup sales.', 'The full-size pickup market - which includes commercial and heavier-duty trucks, such as the Ford F-450 - accounted for 12 percent of the record 17.5 million new vehicles sold in the U.S. market last year - or about 2.24 million trucks, according to industry sales data.', 'Midsize pickups - such as the Toyota Tacoma, GMC Canyon and Nissan Frontier - generate only a fraction of that demand, total sales of just 448,398 last year. But that was a 25.6 percent surge.', 'Midsize models generally cost about $5,000 to $10,000 less than comparable full-size offerings, but there are signs that they, too, are starting to appeal to high-line customers.', '“In the past year the (U.S.) midsize truck market has come back a bit,” Volker Mornhingweg, head of the Mercedes-Benz Vans division, at a news conference late last month. Until now, the German maker had said it had no plans to bring the X-Class - the production version of the Concept X - to the U.S. But it appears to be rethinking that decision, Mornhingweg telling reporters, “We are watching developments very closely, and we will take a decision at the appropriate time.”', 'If Mercedes does decide to enter the luxury truck segment in the U.S., it actually wouldn’t be the first. Ford’s upscale Lincoln brand tried several times in recent years. It sold less than 1,000 of its distinctive Blackwood models, which featured a power tonneau cover over its bed. It didn’t do much better with an F-150 rebadged as a Lincoln.', 'But those vehicles missed what buyers were looking for, said AutoPacific’s Peterson. In years past, pickups appealed to some upscale buyers who just wanted something different in their driveways. But these days, Peterson said, customers more often need serious work vehicles to tow their boats and horse trailers, or to haul mulch, plants and lumber to their weekend cottages.', '“There’s definitely a place for a Mercedes pickup,” said Peterson.']"
8,EPA sued by California-led coalition over plans to weaken vehicle emissions standards,2018-05-01T19:11:42+0000,"['California filed a lawsuit on Tuesday against the Environmental Protection Agency over the Trump administration’s intention to weaken fuel efficiency standards for automobiles.', 'The country’s most populous state is leading a coalition of 17 states and Washington, D.C., in a lawsuit aimed at defending new standards aimed at raising fuel efficiency and curbing greenhouse gas emissions from the nation’s fleet of passenger vehicles. Together, the states and the District of Columbia make up 43 percent of the U.S. automobile market.', 'The EPA announced last month it would revise standards set by the Obama Administration, which Administrator Scott Pruitt called “too high.” The EPA and Department of Transportation have proposed eight separate options to the White House, though freezing the standards at 2020 levels has emerged as the preferred path to revision, The New York Times reported.', 'A legal challenge from the Golden State was widely anticipated. A provision built into the Clean Air Act gives California the right to set its own fuel efficiency standards, and state officials vowed to defend that right ahead of EPA’s announcement last month.', 'Pruitt telegraphed a challenge to California’s special status in April, saying federalism “doesn’t mean that one state can dictate standards for the rest of the country.”', 'Gov. Jerry Brown, state Attorney General Xavier Becerra and the California Air Resources Board filed the suit on Tuesday in the U.S. Court of Appeals for the District of Columbia Circuit. The suit asks the court to set aside and hold unlawful the process the EPA began last month to revise the fuel efficiency standards.', 'The suit argues the agency and Pruitt acted arbitrarily and capriciously, did not follow regulations and violated the Clean Air Act in making a final determination that “the current standards are not appropriate and should be revised.” That determination kicked off the official revision process.', '“The evidence is irrefutable: today’s clean car standards are achievable, science-based and a boon for hardworking American families. But the EPA and Administrator Scott Pruitt refuse to do their job and enforce these standards,” Becerra said in a statement.', 'The EPA did not immediately return a request for comment.', 'In his final determination last month, Pruitt said the Obama administration cut short an evaluation period meant to assess whether the nation’s automakers could realistically achieve the EPA’s previously established standards. The Obama EPA determined the standards were achievable, but Pruitt concluded that determination was wrong.', 'The so-called corporate average fuel economy, or CAFE standards, were set to roughly double from 2010 levels to about 50 miles per gallon.', 'The jurisdictions taking part in the suit are California, Connecticut, Delaware, Illinois, Iowa, Maine, Maryland, Massachusetts, Minnesota, New Jersey, New York, Oregon, Pennsylvania, Rhode Island, Vermont, Virginia, Washington state and Washington, D.C.']"
9,Top Wall Street analysts like these stocks for the long-run amid market jitters,2022-04-17T13:24:33+0000,"['It seems inflation, the spike in oil prices and other commodities and geopolitical unrest are affecting just about every industry.', 'Now, the arrival of earnings season brings another element for investors to consider.', 'Rather than focusing on the short-term volatility these events may create, investors ought to keep a long-term perspective. Wall Street’s top pros are highlighting their favorite stocks for these rocky times, according to TipRanks, which tracks the best-performing analysts.', 'Here are five stocks that have caught analysts’ attention.', 'As nations weigh military spending, there could be more investment into big data companies like Palantir (PLTR). The software analytics firm has two segments, government and commercial, and produces unique solutions for its customers.  ', 'While its growth has been slower than its peers, Palantir remains profitable and has been continuing to generate next-gen innovations, taking a “path less followed” compared to the typical Big Tech names. At least, this is in accordance with Brian White’s recent report for Monness, Crespi, Hardt & Co. (See Palantir’s Risk Analysis on TipRanks) ', 'White initiated coverage on the stock with a buy, and he assigned a price target of $20.  ', 'The noted that Palantir has “remained steadfast to its core values, fostering a distinct culture, and developing unique software.” ', 'The digital transformation story is not a new one, yet White believes many entities are still in their early stages of properly adopting cloud and big data analytics as their top priorities.  ', 'White wrote that PLTR has “strong revenue growth, a pioneer status in an emerging software category, the development of software that disrupts existing legacy solutions... and a large market opportunity.” ', 'On TipRanks, White maintains a spot at No. 178 out of nearly 8,000 analysts. His stock picks have found success 64% of the time, and he has returned an average of 29.1% on each.  ', 'Digital innovations have helped McDonald’s (MCD) make drive-thru processes more efficient, streamline delivery capabilities, and drive brand loyalty through its rewards program. The multinational restaurant is well poised to continue providing returns to shareholders.  ', 'Ivan Feinseth of Tigress Financial Partners noted that “MCD’s growth initiatives, including AI-based voice ordering, digital marketing, new delivery partnerships, supply chain management, and ongoing innovation, will continue to drive long-term business trends and market share gains.”  ', 'Feinseth rated the stock a buy, and he declared a price target of $314 per share.  ', 'McDonald’s recent partnership with IBM (IBM) is expected to integrate AI tech into its drive-thru segment, significantly improving customer experience and allowing for increased ordering rates. As for its McDonald’s App, the enhanced loyalty program allows points to be awarded to customers for their purchases, thus materializing in repeat visits.  ', 'The fast-food corporation reported strong quarterly results in January, printing its highest ever full-year U.S. comparable store sales, driven by a “stellar performance by the McRib along with strong demand for its crispy chicken sandwich,” according to Feinseth.  ', 'The analyst anticipates McDonald’s will continue providing dividends and repurchasing shares. (See McDonald’s Corp. Dividend Data on TipRanks) ', 'Out of more than 8,000 financial analysts, Feinseth is rated as No. 75. He holds a 66% success rate, coupled with an average return of 29.5% on each pick.  ', 'Tesla (TSLA) recently kicked off the opening of its Austin factory. The plant has been a long-time coming for many investors, and it’s expected by CEO Elon Musk to become the flagship production site of its various vehicles, including the much-anticipated Cybertruck. ', 'Domestically, the company is lightyears ahead of its competition, which have been finding it rather difficult to get their operations up and running smoothly, according to Dan Ives of Wedbush Securities. He also expects the Austin and Berlin factories to drive Tesla to produce 2 million vehicles by the end of this year. For context, that’s 100% more than the EV maker did in 2021. Austin will represent one quarter of this amount.  ', 'Ives reiterated his buy rating on the stock, and he maintained his $1,400 price target.  ', 'Describing it as a “high class problem of demand outstripping supply,” Ives said that orders for Tesla Model Ys are backlogged by about a half a year. While this is something that provides the company with a clear visibility of its upcoming revenue, it is not able to capitalize properly if it cannot fill the orders. Further, consumers will go elsewhere if they cannot get their new cars. (See Tesla Website Trends on TipRanks) ', 'Finally, the Berlin plant is meant to pick up all of the European deliveries, which until recently the Shanghai factory had been producing. This system of shipping vehicles around the globe was unsustainable at best and is anticipated to wind down as Berlin ramps up.  ', 'Ives is rated No. 332 out of almost 8,000 professional analysts. He is correct when picking stocks 59% of the time, and he has returned an average of 23.2% on each rating.  ', 'CrowdStrike (CRWD) is standing out in the cybersecurity industry, as the company has been executing well on its pipeline and building strong customer retention levels.', 'Jonathan Ruykhaver of Baird recently reported on the stock, saying that “cloud-native architecture, single intelligent agent, real-time cloud scale AI, integrated platform, and scalability [are] key innovations that create strong competitive moat and barriers to entry.”  ', 'Ruykhaver rated the stock a buy and bullishly raised his price target to $275 from $225.  ', 'Stating that CrowdStrike has “no shortage of growth opportunities,” the analyst cited the cybersecurity firm’s execution regarding its product modules made available to consumers. He noted that CRWD has increased its sheer amount of modules by over 100% since it went public.  ', 'This wide range of offerings provides a sticky ecosystem for its customers, a paramount quality in such a competitive market. (See CrowdStrike Hedge Fund Activity on TipRanks) ', 'Ruykhaver specified that “FalconXDR, Cloud Solutions, Fusion and log management” have driven growth and led CrowdStrike to a competitive position among its peers.  ', 'Out of nearly 8,000 analysts, Ruykhaver ranks as No. 8. He has been successful when rating stocks 81% of the time, and he holds an average return rate of 57.1%.  ', 'Chewy (CHWY) caught a tailwind from the pandemic as people adopted pets and turned to the online retailer for supplies. ', 'However, the pandemic and its trends have largely died down over the last few months, and Chewy’s valuation consequently took a hit. Despite this, Doug Anmuth of JPMorgan does not believe the stock’s core business is any less attractive. In his report, the analyst believes it to be the “largest pure-play pet retailer in the U.S.,” in a “growing and highly attractive category that is early in the shift online.”  ', 'Anmuth rated the stock a buy and offered a price target of $55.  ', 'He foresees growth for the company in its pharmacy segment, and room for expansion internationally. Active customer growth is anticipated by the analyst to ramp up through the end of the year and into 2023. Until then, he projects 16% revenue growth for the current fiscal year. (See Chewy Stock Charts on TipRanks) ', 'Despite these bullish factors, near-term challenges still mount for Chewy. Inflationary pressures and supply chain constraints remain uncertain and difficult to manage. No retailer wants to have its products unavailable, especially when its customers could shop elsewhere.  ', 'Gross margins are nonetheless expected to expand, “well beyond the 25-28% range w/lift from new initiatives including fresh & prepared food, health & wellness including insurance, & advertising, which should kick in more in 2023,” Anmuth noted. ', 'Anmuth is ranked as No. 273 out of almost 8,000 expert analysts in TipRanks’ database. He has a success rate of 54%, and he returns an average of 26.6% on his ratings.  ']"
