,title,date,content
0,Supply chain woes and rising costs could make this a rocky earnings season for the market,2021-10-13T10:25:45+0000,"['Today is the traditional start of third-quarter earnings. Here’s the good news: Business is good. Demand for most goods and services are high. ', 'Here’s the bad news: Supply chain issues, labor shortages and higher energy prices are making this a very difficult quarter to model.', '“This could be a rough quarter,” Academy Securities head of macro strategy Peter Tchir said. “There is a real concern that if inflation runs hot it will suck away some of the ability of consumers to spend, even with what looks like stronger demand.”', 'While today is the “traditional” start of earnings season, because big banks like JPMorgan Chase reported, there are 22 companies that have already reported earnings, some of them with quarters that end in August. Analysts and strategists watch these reports carefully because they are a good “early warning indicator” for earnings in the third quarter that has just ended, as well as fourth-quarter guidance.', 'There are two problems:', '1. The early reporters are not beating estimates the way they once did. The 22 companies that are early reporters are beating estimates by 11%, according to The Earnings Scout CEO Nick Raich. While this is above the traditional beat of 3% to 5%, it is far below the average beats of prior quarters this year, including the roughly 18% beat for the second quarter.', '2. Those early reporters are not providing guidance that is as strong as last quarter. As a result, analysts are not raising estimates as aggressively as they were in prior quarters. ', 'What’s going on?', '“The positive estimate revision of 2021 has slowed dramatically because of rising inflation and supply chain issues,” Raich said. “Companies are not nearly as positive as they were three to six months ago.”', 'As a result, earnings growth, which has been rising for the past several quarters, is now showing signs of peaking. Third-quarter estimates, for example, have been rising steadily for months but have stopped in the last few weeks.', 'S&P 500 third-quarter earnings estimates(Year over year)', 'July 1    up 24.7%Oct. 1    up 29.4%Oct. 8     up 29.6%Source:  Refinitiv', '“This is going to be choppy, but some of it has already been broadcast by the broader market,” Canaccord Genuity chief market strategist Tony Dwyer said. He noted that financials, industrials, materials and energy — which are all cyclicals — underperformed all summer. “It was a summer of indigestion, and the markets were telegraphing it was going to be a difficult earnings season.”', 'Dwyer said we are now entering a “mid-cycle” phase of the economic recovery. During this period, earnings growth peaks, price-to-earnings ratios decline and the big market gains during the “early-cycle” phase become modest gains, or even reversals.', 'This has happened: The forward earnings multiple on the S&P 500 has gone from roughly 23 to 20, and the S&P 500 is 4% off its high of six weeks ago.', '“The average stock, particularly in the cyclical sectors, have already reacted to the transition from early cycle to mid-cycle,” Dwyer said. “If we are consistent with prior transition phases, you want to buy weakness.”', 'Others are concerned that these disruptions will last much longer than anticipated, outstripping the strong demand seen lately.', 'The poster child for this quarter’s earnings quagmire is Nike, which reported earnings Sept. 23. While earnings were slightly better than expected, revenue disappointed. The company said supply chain problems — including 10 weeks’ lost production in Vietnam, where 40% of their sneakers are made — along with elevated times to ship product, significantly affected the company’s ability to deliver goods.', 'Nike also said demand was outstanding, including a record back-to-school season in North America.', 'While Nike’s stock price dropped about 6% when the report came out, it has since recovered most of its losses, as investors have chosen to believe that strong demand is more important than temporary supply chain disruptions.', 'The worry among investors is that “supply chain disruption and higher cost” will become the standard refrain for most companies in the third and fourth quarter.', 'What if, for example, Apple pulls a Nike and says they cannot deliver enough iPhones, even though demand is strong? ', 'That’s what Bloomberg News reported Tuesday, saying the company was likely to cut iPhone 13 production targets for 2021 due to chip shortages. ', '“There’s an assumption that Apple would have figured a way around this, so a confirmation of that would definitely be a negative for markets,” Academy Securities’ Tchir said.', 'Canaccord’s Dwyer, however, insists even that announcement won’t have a long-term impact.  ', '“Who on the planet hasn’t heard there is a semiconductor crunch, a supply chain issue, and labor shortages?” he asked. “The question isn’t how long is it going to last, the question is, when is it going to be discounted?”', 'Tchir agrees that a chip shortage is not a long-term problem, but it’s not clear how long demand will remain this strong.', '“My concern are people are overstating how much future demand there is,” he said. “Everyone is assuming that when the supply comes, the demand will be there. What happens if the current purchasing habit is exaggerating what the true demand is? It’s possible demand has been pulled forward because of all these reports of shortages.” ', '“Assuming that demand is still going to be there in a few months is a risk,” Tchir said. “We could have the opposite problem: instead of a shortage of product, we have an inventory build.”', ' “It’s definitely going to be an interesting few months.”', ' ']"
1,"Amazon jumps into the pharmacy business with online prescription fulfillment, free delivery for Prime members",2020-11-17T11:00:01+0000,"['Amazon is entering the pharmacy business with a new offering called Amazon Pharmacy, allowing customers in the United States to order prescription medications for home delivery, including free delivery for Amazon Prime members.', 'Amazon has been quietly building out its pharmacy offering for several years after ramping up internal discussions in 2017 and acquiring PillPack in 2018. The pharmacy space is notoriously complex and competitive in the U.S., and Amazon Pharmacy is built in part on PillPack’s infrastructure, including its pharmacy software, fulfillment centers and relationships with health plans.', 'Amazon Pharmacy, announced Tuesday, is the company’s biggest push yet into $300 billion market, and threatens the dominance of traditional pharmacies like CVS and Walgreens, as well as other large retailers that offer pharmacy services, including Walmart.', 'Pharmacy stocks tumbled following the launch of Amazon Pharmacy. CVS shares fell 8.6% on Tuesday. Walgreens Boots Alliance dropped 9.6%. Shares of Rite Aid slid 16.2%. GoodRx, which helps consumers find discounts on prescription drugs, fell 22.5%. Amazon shares closed slightly higher.', 'For Amazon, the announcement is well timed. Americans are increasingly relying on getting their medicines via mail to avoid possible exposure to the coronavirus. That shift could be permanent, as more people than ever before are learning about new ways of receiving medication.', '“We wanted to make it easy for people to get their medication, understand the cost and get it delivered to the home,” said TJ Parker, Amazon’s vice president of pharmacy, who previously co-founded PillPack. “The hard work is to make it easy ... there were a number of complications behind the scenes.”', '“We think this new benefit will add tremendous value to our members,” added Jamil Ghani, vice president of Amazon Prime. “It’s relevant as folks try to do more from the comfort and safety of their homes.”', 'Customers over the age of 18 will have access to the pharmacy service this week in 45 states, not including Hawaii, Illinois, Kentucky, Louisiana and Minnesota. Amazon expects to serve those states over time.', 'Amazon Pharmacy will accept most forms of insurance, but could offer savings for people without insurance as well. Customers can also use flexible spending accounts or health savings accounts to buy prescriptions on the service.', 'Before customers order medication for the first time, the site might ask them questions such as whether they’re pregnant, their date of birth and their gender as it was assigned at birth. That information is required by law to provide pharmacy care, and it helps pharmacists to do things like confirm prescriptions.', 'Doctors can send prescriptions directly to Amazon Pharmacy, or patients can request a transfer from an existing retailer, like CVS or Walgreens. Amazon says it has tools to verify that a physician legitimately ordered each prescription, and to tamp down on potential fraud.', 'Amazon Prime customers get free two-day delivery, although shipping might take up to five days the first time a customer orders, as it takes time to transfer a medication. Customers who don’t have Prime can get free delivery within five days, or they can pay $5.99 to upgrade to two-day delivery.', 'The medicines on offer include a mix of generic and brand-name drugs. Customers can get access to birth control, as well as commonly prescribed drugs like insulin, triamcinolone steroid creams, metformin for controlling blood sugar and sumatriptan for migraines.', 'Amazon will not deliver Schedule II controlled medications, including most opioids, and it won’t be replacing the Health & Personal Care store by offering vitamins and supplements.', 'Customers who have questions about their medications can reach a pharmacist or pharmacy technician at any time through online self-service or phone. Amazon will also screen for potentially problematic drug interactions for customers who are taking multiple medications at once.', 'Amazon’s Parker said that the storage and collection of customer health information is in compliance with federal HIPAA rules, and the company won’t share pharmacy data with advertisers or marketers without permission.', 'Amazon has leveraged its rich troves of customer data to build advertising into a key pillar of its overall business, and shows customers personalized ads and offers discounts based on what they have bought in the past. But consumers are likely to have a different set of expectations when they’re placing a prescription order versus browsing for a new pair of pants.', '“The information and experience you have inside the pharmacy is separate and distinct from the experience that you have on Amazon.com,” Parker said.', 'PillPack will continue to serve customers even after Amazon Pharmacy launches. That’s because PillPack is designed for a different use-case: It delivers medicines on a 30-day schedule to a population of patients that tend to be sicker and older than average, and often require multiple prescriptions.', 'Amazon Prime members have access to an additional pharmacy perk called the “prescription savings benefit,” which offers a discount of up to 80% on generic medications and up to 40% on brand-name prescriptions.', 'Amazon negotiated those discounts through a relationship with the Inside Rx savings program, which is part of Evernorth, a company that grew out of a merger between Express Scripts and insurance giant Cigna in 2018. Insurers use pharmacy benefits managers like Evernorth to negotiate drug rebates from drug manufacturers in exchange for better coverage.', 'Even for people who have health coverage, the Prime price might still end up being more affordable than the copay -- Amazon’s Parker said it happens “more frequently than people think” (although it won’t count toward a deductible).', 'Prime customers can also get a prescription savings benefit card to use at up to 50,000 pharmacies, including CVS, Walmart, Rite Aid and Walgreens. This might be preferable for customers who have an urgent need for medication and can’t wait two days for delivery.', 'Amazon’s Parker said the company does not currently have any brick-and-mortar pharmacies, and declined to speculate on its plans. But in future, the company could add pharmacies to Whole Foods and its chain of Amazon Fresh stores.', 'Correction: This story has been updated to correct the spelling of the Inside Rx savings program.']"
2,GM’s recall of Bolt EV over fires sidelines production at Michigan plant until Nov. 1,2021-10-13T15:02:03+0000,"['DETROIT — General Motors’ recall of Chevrolet Bolt EVs is continuing to sideline production of the car.', 'The company has idled manufacturing at a Michigan plant since Aug. 23 so it can focus on building battery modules needed for the recalled electric vehicles. The company said Wednesday that it’s extending downtime on the Bolt at the Orion Assembly plant in suburban Detroit by two more weeks, to Nov. 1.', 'Manufacturing defects have caused at least 13 Bolts — the company’s flagship mainstream EV — to spontaneously catch fire, leading GM to recall every one of the electric cars since production began in 2016.', 'The manufacturing problems occurred at LG Battery Solution’s plants in South Korea and Michigan. The “rare manufacturing defects” in the Bolt EVs are a torn anode tab and folded separator that when present in the same battery cell increase the risk of fire, according to GM.', 'The automaker’s battery supplier, LG Chem, started shipping replacement modules for battery packs for more than 140,000 Bolt EVs earlier this month.', 'GM on Tuesday announced the automaker and LG have reached an agreement for the battery supplier to reimburse the automaker for the recall costs. As a result of the agreement, GM will recognize an estimated recovery in the third quarter that will offset $1.9 billion of $2.0 billion in charges associated with the recalls.', 'Separately, GM on Wednesday said production of the Chevrolet Equinox at Ramos Assembly in Mexico will take an additional three weeks of downtime due to the global shortage of semiconductors, through the week of Nov. 15.', 'Production of the Equinox in Mexico has been down since Aug. 16, while assembly of the Chevrolet Blazer that’s produced at the plant is expected to restart next week.']"
3,Yieldstreet inks deal with NFL’s New York Giants to promote alternative investing site at MetLife Stadium,2021-10-12T12:00:01+0000,"['Yieldstreet, an alternative investment platform that aims to give more people access to assets like real estate, art and marine financing, has agreed to a multiyear sponsorship deal with the New York Giants, the company told CNBC.', 'Yieldstreet will promote its brand on signage at MetLife Stadium in East Rutherford, New Jersey, where the Giants play their home games. The company, which is based in New York, will also get to tout the Giants as a partner in its marketing material.', 'The agreement is worth a total of roughly $1 million, said people with knowledge of it who asked not to be named because they aren’t authorized to speak publicly about the terms.', 'Milind Mehere, Yieldstreet’s CEO, told CNBC in an interview that the company is trying to bolster awareness and that “the best way for us to start is with a mainstream brand.” He said the National Football League and Giants attract “the right demographics.” And smaller companies also benefit from a large sports audience on television and at the Giants’ stadium, which is among the biggest in the NFL.', 'Founded in 2014, Yieldstreet offers users access to nontraditional investments that are usually reserved for institutions like hedge funds or wealthy family offices. The assets are typically private loans in sectors including real estate, shipping, art, finance and aviation.', 'Yieldstreet said it’s returned more than $1 billion in principal and interest and currently has over 300,000 users on its platform. The company raised $100 million in June at a valuation of around $800 million, according to PitchBook. Billionaire investor George Soros is an early backer and Tarsadia Investments led the latest round.', 'Mehere has said the company is considering going public through a reverse merger, by combining with a special purpose acquisition company in the next year or two.', 'Digital investment platforms were already popular but grew immensely during the coronavirus pandemic, with consumers flocking to easy-to-access sites like Robinhood and Coinbase.', 'Yieldstreet is looking to build awareness so investors who have gotten comfortable with mobile financial services recognize other places where they can put their money. Last year, the company collaborated with BlackRock, the world’s biggest asset manager, to launch its Prism fund, which gives investors access to a diverse range of holdings.', '“What consumers are now demanding is that – daytime technology can put them on the same footing as sophisticated investors,” Mehere said. “As the investment platform of the Giants, we get to tell that story – that it’s time to modernize your portfolio. Alternatives should be a part of every portfolio just like it is for the top 1% and the institutional investors.”', 'Yieldstreet said at the time of its latest funding round that the money would be used to expand its user base, add products and push into international markets. The company said it expected to reach $100 million in revenue in 2021', 'The Giant’s agreement is Yieldstreet’s first with a professional sports team, though it has partnered with an individual athlete. In August, the company announced a campaign with Washington Wizards guard Spencer Dinwiddie to “promote financial literacy around alternative assets.”', 'Mehere said more deals with New York-based sports team are in the works.', 'The Giants started the NFL season 1-4 after falling to the Dallas Cowboys 44-20 on Sunday. The team returns home to play the Los Angeles Rams this weekend.', '— CNBC’s Maggie Fitzgerald and Hugh Son contributed to this report.', 'WATCH: Yieldstreet partners with BlackRock to offer investments']"
4,"Here are Monday’s biggest analyst calls of the day: Apple, Target, Tesla, Disney, Facebook & more",2021-10-11T12:36:26+0000,['Here are the biggest calls on Wall Street on Monday:']
5,How 1-800-Flowers plans to keep the momentum as demand — and the stock — soar during the pandemic,2021-02-11T17:41:41+0000,"['1-800-Flowers has reaped the benefits of Americans feeling more sentimental during the Covid pandemic and is making a bigger effort to send gifts like chocolates and fruit bouquets to loved ones during hard times.', 'On the heels of reporting the highest quarterly sales and profits in the company’s history, the house of brands is now getting ready for one of its busiest times of year: Valentine’s Day.', 'In addition to its namesake company, 1-800-Flowers owns other gift-centric businesses including Harry & David, The Popcorn Factory, Cheryl’s Cookies, 1-800-Baskets and Shari’s Berries. Following a recent acquisition of Personalization Mall from Bed Bath & Beyond, 1-800-Flowers CEO Chris McCann said he’s still pursuing his grander strategy to reach new customers and offer them a wider assortment of items online — far beyond flowers.', '“When we look at ourselves [today], we view ourselves — yes — as the ultimate gifting platform out there,” McCann said. “But there’s a vision to be much, much more.”', '1-800-Flowers shares are up 77% over the past 12 months, as investors pay the often-overlooked, online retail company more attention. Hope in its growth prospects in the coming years has driven a surge into 2021, with the stock up more than 20% year to date. The company’s market cap has ballooned to $2 billion.', 'Here’s a deeper dive into how 1-800-Flowers has performed during the health crisis, and why it thinks its future is rosy.']"
6,SpaceX begins accepting $99 preorders for its Starlink satellite internet service as Musk eyes IPO,2021-02-09T14:28:44+0000,"['Elon Musk’s SpaceX has widened the scope of the public beta test of its Starlink satellite internet service, saying it is accepting preorders from potential customers.', 'Prospective Starlink users can enter a service address on the company’s website, with preorders available for $99. Some regions show preorder messages that say SpaceX is “targeting coverage in your area in mid to late 2021,” while other preorders say 2022.', 'The service will be offered first in the U.S., Canada, and the U.K.', 'The company’s website emphasizes that the preorders are “fully refundable,” but notes in fine print that “placing a deposit does not guarantee service.” SpaceX also says that “orders may take 6 months or more to fulfill” depending on where users are located.', 'SpaceX began a public beta program of Starlink in October, with service priced at $99 a month, in addition to a $499 upfront cost to order the Starlink kit, plus shipping. The kit includes the Wi-Fi router and a user terminal, also known as a dish, to connect to the satellites.', 'Starlink is SpaceX’s ambitious project to build an interconnected internet network with thousands of satellites, known in the space industry as a constellation, designed to deliver high-speed internet to consumers anywhere on the planet. The Federal Communications Commission two years ago approved SpaceX to launch 11,943 satellites. The company, which hopes to deploy 4,425 satellites in orbit by 2024, has launched more than 1,000 Starlink satellites and plans to build and deploy even more advanced versions of its satellites.', 'SpaceX disclosed in an FCC filing last week that Starlink has “over 10,000 users in the United States and abroad” in about three months since the public beta began.', 'SpaceX’s chief executive repeated previous statements that the company plans to spin off Starlink and take it public, setting a goal for when the service would be ready for an initial public offering.', '“SpaceX needs to pass through a deep chasm of negative cash flow over the next year or so to make Starlink financially viable,” Musk said in a recent tweet. “Every new satellite constellation in history has gone bankrupt. We hope to be the first that does not.”', '“Once we can predict cash flow reasonably well, Starlink will IPO,” Musk said in another tweet.', 'Musk’s statements echo those of SpaceX President Gwynne Shotwell early last year. She said at the time that “Starlink is the right kind of business that we can go ahead and take public.”', 'If SpaceX can overcome the technological challenges of building and distributing the service, the company is optimistic on its potential demand and revenue. Musk in 2019 told reporters that Starlink could bring in revenue of $30 billion a year – or about 10 times the highest annual revenue it expects from its core rocket business.', 'Subscribe to CNBC PRO for exclusive insights and analysis, and live business day programming from around the world.']"
7,"Boston Dynamics has captivated the public with viral videos, now it’s looking to impress paying customers",2021-10-09T16:00:01+0000,"['In June of 2020, Boston Dynamics started selling its first commercial robot: Spot.', 'It was a big moment for the company. For most of its 30 year history, Boston Dynamics has been focused on research and development. Initially, Boston Dynamics received a lot of its funding from the U.S. military and DARPA. Later, it was financed by big-name owners including Google, SoftBank and most recently, Hyundai. All of these companies have tried to steer the robot maker on a path to commercialization, and Boston Dynamics is finally getting there.', '“I expect that we will become a serial producer of novel robots with advanced capabilities. I think we’ll build, every, say three to five years, we’re going to roll out a new robot targeting a new industry,” says Robert Playter, CEO of Boston Dynamics.', 'But for now, Boston Dynamics is focusing on the inspection and warehouse industries with its robots Spot and Stretch.', '“The next big industry for Spot is really in this this market that we’re calling industrial sensing or dynamics sensing, which is where we have robots walking around places like manufacturing plants, chemical plants, utilities, installations, and using the robots to collect data on what’s happening in these facilities in an automated way,” says Zack Jackowski, chief engineer of the Spot product. “And this is really interesting, because once you start getting this highly repeatable, high quality data, you could start understanding these facilities and the efficiencies of them in new ways.”', 'So far, Spot has been used to do inspections at construction sites, oil rigs, nuclear plants, to check the vital signs of Covid-19 patients in hospitals, and even remind people to maintain social distance amid the pandemic. Boston Dynamics said it has sold several hundred Spot robots so far, with the entry level robot costing around $75,000.', 'The company’s other commercial robot, Stretch, focuses on the warehouse market.', '“We see Stretch as ultimately a general purpose box moving machine that can be used anywhere in the warehouse,” says Playter. “Something like 800 million containers are shipped around the world each year. Many of those are full of boxes. There’s probably trillions of boxes that are loaded and unloaded by hand each year in the United States. It’s a huge job. It’s a mountain of material that has to get moved. Stretch is really power tools to help people move that that material.”', 'Stretch is made up of a few different parts. The robot uses a mobile base to move around tight spaces and go up loading ramps. An arm, gripper, vision cameras and sensors allow the robot to identify and handle a variety of different objects. Initially, the robot will be used for the loading and unloading of trucks.', 'Boston Dynamics says it expects Stretch to go on sale next year, though it would not provide a price point. Customers can also opt to purchase just the computer vision software that powers Stretch, which Boston Dynamics calls Pick. The company says it’s working with a few early adopters to test the robot, but would not say who those partners are. ', 'Check out the video to learn more about Boston Dynamics’ history and the company’s plan to transition from R&D to commercialization.', '', ' ', '', '']"
8,"Dropshippers can make millions selling cheap products on Facebook, Instagram and TikTok, but buyers beware",2021-02-06T14:30:01+0000,"['Dropshippers are the ultimate middlemen.', 'The trendy e-commerce model is behind the ads flooding Facebook, Instagram, TikTok and Google’s YouTube at a much higher rate since the pandemic sent online shopping demand skyrocketing.', 'The model relies on targeted ads designed to stop consumers from scrolling long enough to make an impulse purchase, usually from a Shopify store set up solely for that product. The dropshipper doesn’t place an order until the customer does, and rarely touches the merchandise. It’s often shipped directly from China to the customer, which can cause delivery times of more than 90 days.', 'Nick Peroni started dropshipping in 2016 and now does it full time from his home in the Philippines.', '“I was an Army veteran living in Philadelphia and trying to figure out what I wanted to do with my life and testing around just different kinds of business model ideas,” Peroni said.', 'Last year, Peroni said he tried selling 10 to 20 products before finding some big hits. His sales of a garden trimming attachment topped $1.9 million in six months in 2020, and in October he sold $150,000 worth of fleece-lined leggings in three weeks. Peroni uses agents in China to vet products and sourcing companies to keep shipping times down.', 'But dropshipping can also be a minefield for consumers.', '“A lot of people just get into the business model and they’re lazy. They’re not looking at it like a business. They’re looking at it like a cash grab, like a get-rich-quick idea where we can sell this product using Facebook ads and make a lot of money,” Peroni said.', '“What happens is then a whole cascade of different events where you buy fake reviews to distinguish yourself. You buy fake ratings, fake upvotes, a lot of ads, marketing, but all that adds up,” said Saoud Khalifah, founder of consumer protection software company Fakespot.', 'Fakespot has a Chrome plug-in that alerts shoppers if a seller on Amazon, Walmart, Ebay, Best Buy or Sephora can’t be trusted. It recently added capabilities to detect untrustworthy stores on Shopify.', '“They made this a one-stop-shop for you to set up a store, and it’s just super easy for you to start selling online and a lot of these dropshippers know it,” Khalifah said.', 'In an analysis of more than 124,000 Shopify stores, Fakespot found more than 25,000 that engaged in some form of fraudulent activity like counterfeits, privacy leaks, or buying fake reviews. Of those, almost 72% showed evidence of dropshipping tactics being used in their business. On Shopify’s Help Center, there’s an entire section devoted to tips and strategies for dropshipping.', 'Athletic apparel company Gymshark used influencer marketing to grow a cult-like following, and now dropshippers are capitalizing on that success. Gymshark CCO Niran Chana said he’s seeing more and more copycat dropshippers selling knock-offs.', '“Someone else is acting as the brand at that point. And we put a lot of investment into assets, content, etc. So for someone to come and almost copy that is frustrating,” Chana said.', 'Gymshark is building up its legal team to protect intellectual property, but Chana also called on Shopify to help.', '“Where we could really do with their help and support is actually when people are abusing those brand rights and running away with a business model that is unsustainable for both themselves and/or Gymshark is they regulate that better. They have the right to be able to say we’re going to pull this site down or you guys are trading sort of uncompetitively,” Chana said.', 'A Shopify spokesperson told CNBC, “We have multiple teams who handle potential violations of Shopify’s Acceptable Use Policy (AUP) which clearly outlines the activities that are not permitted on our platform, including copyright infringement, and we don’t hesitate to action stores when found in violation.”', 'For 21-year-old dropshipper Kamil Sattar, this iPhone privacy screen protector was his breakthrough product. Many dropshippers find products like phone cases and Bluetooth headphones on AliExpress, a China-based online marketplace where small businesses sell products directly to international buyers. But they’re not all hits: He says this pineapple slicer and these dog grooming gloves flopped.', '“Now we have software that we use where they do AI technology and they tell us what the best products of the moment, what’s trending.”', 'One version of this software is made by Mordechai Arba. He started the popular Ecomhunt platform to help new sellers find products after he found success as an early adopter of dropshipping in 2014.', '“When I first started, I thought that it’s like a side hustle, a side income that you can do in the night hours and wake up in the morning and have extra money without doing a lot of work. But when I started selling, it was not easy,” Arba said.', '“If you want to have a future in this business then you need to take it seriously.”', 'Correction: An earlier version of this story misstated sales figures for the iPhone privacy screen protector Kamil Sattar sold. Sattar said it did $22,000 worth of sales while a different, undisclosed product generated over $1 million of sales.']"
9,An $11 trillion global hydrogen energy boom is coming. Here’s what could trigger it,2020-11-01T14:52:28+0000,"['Some 130 miles south of Salt Lake City, engineers are working on what will become a giant cavity in the ground. It’s a geological formation known as a salt dome, a column of salt surrounded by sedimentary layers, and when it’s filled with hydrogen, it could become one of the largest renewable energy reservoirs in the world.', 'The historic wildfires that devastated California this year have highlighted concerns about climate change and how to make our society sustainable. The state aims to source all its power needs from clean, renewable energy by 2045, and Gov. Gavin Newsom recently said sales of new gas-powered passenger cars and trucks will end by 2035. Under a roadmap approved by the state regulator, California will need nearly 25 gigawatts in new renewable capacity, including some 8,900 megawatts of storage, by 2030. The Utah project could help meet those targets.    ', 'The Advanced Clean Energy Storage (ACES) project aims to build a storage facility for 1,000 megawatts of clean power, partly by putting hydrogen into underground salt caverns. Last year, Mitsubishi Power, a maker of gas turbines, and Magnum Development, which owns salt caverns for liquid fuel storage, announced the project will combine technologies such as renewable hydrogen, solid-oxide fuel cells, and compressed air energy storage. The storage facility would initially have enough energy to power 150,000 households for one year. Scheduled to be operational by 2025, the first phase of the Advanced Clean Energy Storage project will provide 150,000 MWh of renewable power storage capacity, nearly 150 times the current U.S. installed lithium-ion battery storage base, according to Mitsubishi Power.', 'The project will also help address a problem with renewable energy production: fossil-based energy must be used immediately because grids lack storage capacity, which can mean curtailment of renewables in times of low demand. Having large-scale renewable energy reserves on tap can accelerate the shift to clean power. If former Vice President Joe Biden is elected president next month, he may funnel up to $1.7 trillion over 10 years into measures to boost renewables and accelerate the adoption of electric vehicles.', 'Green hydrogen is hydrogen produced with renewable power and zero emissions. With the cost of renewables like solar power falling, green hydrogen is being touted as one part of the energy mix that will lead toward decarbonization, with applications ranging from consumer and industrial power supplies to transportation and spaceflight. By 2050, U.S. demand for hydrogen could jump to 22 million to 41 million metric tons per year, up from 10 million today, according to a study released this month by the U.S. Department of Energy’s National Renewable Energy Laboratory.', 'After decades of false starts, hydrogen technology is poised to take off as falling production costs, technological improvements, and a global push toward sustainability converge, according to Bank of America. The firm believes this will generate $2.5 trillion in direct revenue — or $4 trillion if revenue from associated products such as fuel cell vehicles is counted — with the total market potential reaching $11 trillion by 2050.', 'Major firms such as BP, Siemens Energy, Shell and Air Liquide are interested in green hydrogen production, but part of the challenge is where to store energy so it can be ready when needed. That’s where a project like Advanced Clean Energy Storage can help.', '“California curtailed between 150,000-300,000 MWh of excess renewable energy per month through the spring of 2020, yet saw its first rolling blackouts in August because the grid was short on energy,” says Paul Browning, CEO of Mitsubishi Power Americas. “Long-duration energy storage projects like ours that are designed to shift excess energy from periods of oversupply, like California in the spring, to periods of undersupply, like California in late summer, are critical to ensure similar events are avoided as we continue to make significant strides towards deep decarbonization.”', 'Storing fuel in salt caverns isn’t new, but hydrogen’s growing role in decarbonization has revitalized interest in the concept. The U.S. Strategic Petroleum Reserve has long stored emergency crude oil in underground salt caverns on the Gulf Coast, and notes they cost 10 times less than aboveground tanks and 20 times less than hard rock mines. The Reserve has 60 enormous caverns, typically 200 feet in diameter and 2,500 feet tall, and one “large enough for Chicago’s Willis Tower to fit inside with room to spare.”', 'Caverns can be created in salt domes by drilling into the salt dome and injecting the rock with water, which dissolves the salt. The resulting brine is extracted, leaving a large cavity. The next step is storing hydrogen in the cavern. Hydrogen electrolyzers can convert water into hydrogen by using renewable energy from solar and other sources. The hydrogen can then be stored, and reconverted to electricity when needed.', 'In the Advanced Clean Energy Storage project, some will power the adjacent Intermountain Power Project, a coal-fired plant operated by the Los Angeles Department of Water and Power that will be converted to hydrogen and natural gas, which produces almost half the carbon dioxide of coal, by 2025. It’s scheduled to be all green hydrogen by 2045. If the initial phase of the project is successful, the salt dome’s vast capacity could be exploited further.', '“The formation has the potential to create up to 100 caverns, each one capable of holding 150,000 MWh of energy,” says Browning. “It would take 40,000 shipping containers of batteries to store that much energy in each cavern.”  ', 'Despite their storage potential, low operating cost and the fact that underground salt distribution is well known, only a handful of salt caverns have been created to store hydrogen. However, the concept is quickly gaining momentum in Europe, where the European Commission sees the share of hydrogen in Europe’s energy mix rising from under 2% as of 2019 to 13-14% by 2050.', 'Funded by the German government, the HYPOS alliance of over 100 companies and institutions aims to build a salt cavern in the Central German Chemical Triangle in Saxony-Anhalt with about 150,000 MWh of energy from wind power-generated hydrogen. Regulators are now reviewing the plans and when filling begins in 2023 or 2024, it could be continental Europe’s first hydrogen storage cavern, according to Stefan Bergander, a HYPOS project manager. Meanwhile, French gas utility Teréga and Hydrogène de France have agreed to launch the HyGéo pilot project in a disused salt cavern in southwestern France’s Nouvelle-Aquitaine region; it will store about 1.5 GWh of energy, enough for 400 households for a year.', '“Underground storage, in salt caverns or in porous media (i.e., in aquifers or in depleted oil and gas fields) is the only way to cope with big storage capacities,” says Louis Londe, technical director at Geostock, a French company specializing in underground storage. “Many hydrogen cavern projects for energy storage are blooming in Europe. At present, they are at the design stage. Not surprisingly, the leading countries are those where salt is the most present: Germany, U.K., Ireland, France, Netherlands.”', 'Europe has enough salt formations on and offshore to theoretically store about 85 petawatt hours of hydrogen power, according to a study published this year in the International Journal of Hydrogen Energy. The figure is hypothetical, and doesn’t take economics into account, but for example, 1 PWh of hydrogen is enough to supply today’s electricity demand in Germany for an entire year, says Dilara Gulcin Caglayan, lead author of the study and a scientist at the German research center Forschungszentrum Jülich’s Institute of Energy and Climate Research.', '“Our calculations show that without implementation of hydrogen salt caverns, there’s no cost-optimal pathway to achieve our climate goals,” says the institute’s deputy director Martin Robinius, a coauthor of the study. “By 2040, we will need a lot of hydrogen salt caverns, but if we don’t start building them now, we won’t be able to build them to scale to meet those goals.”', 'As part of its goal to be climate-neutral by 2050, the European Commission recently produced a hydrogen roadmap saying rapid, large-scale deployment of clean hydrogen is key for the European Union to lower greenhouse gas emissions by at least half by 2030, adding that “Investment in hydrogen will foster sustainable growth and jobs, which will be critical in the context of recovery from the COVID-19 crisis.”', '“The issue of storage is, of course, key to delivering energy transition and in this respect hydrogen and hydrogen technologies have a critical role to play,” says Jorgo Chatzimarkakis, secretary general of Hydrogen Europe, an alliance of about 250 companies and research organizations that has called for Covid-19 recovery investment of €55 billion ($65 billion) in salt cavern storage to 2030 to build hydrogen capacity of 3 million metric tons. “Large scale hydrogen storage facilities, mainly salt caverns and possibly some empty gas fields, need to be part of hydrogen infrastructure.”']"
