,company,date,title,content
0,By Reuters,"<span>Aug 28, 2020 07:40AM ET</span>",New statue of UK's Princess Diana to be installed next year,"LONDON (Reuters) - A new statue of Britain's Princess Diana will be installed at Kensington Palace next July on what would have been her 60th birthday, the palace said on Friday, after a delay due to the coronavirus pandemic.
In 2017, Princes William and Harry said they had commissioned a statue in honour of their mother, who died in a Paris car crash more than 20 years ago, to be erected outside the older brother's official London home, Kensington Palace.
Later that year, they chose sculptor Ian Rank-Broadley, who produced the image of Queen Elizabeth used on Britain's coins, to create the statue to commemorate 20 years since Diana's death.
Diana, the first wife of the heir-to-the-throne Prince Charles, was killed when the limousine carrying her and her lover Dodi al-Fayed crashed in a Paris tunnel in August 1997.
William was 15 and Harry 12 at the time.

The first permanent memorial to her, a 210-metre (689-foot) long fountain, was launched in Hyde Park in 2004 after years of bureaucratic wrangling and squabbling over the design. The new statue will be unveiled on July 1.
 
"
1,By Reuters,"<span>Aug 28, 2020 07:35AM ET</span>",Exclusive: WHO sweetens terms to join struggling global COVAX vaccine facility - documents,"By Stephanie Nebehay
GENEVA (Reuters) - Wealthier countries that join the World Health Organization's COVID-19 vaccine plan are being offered a new option to pick and choose which shots they get while reserving a right to receive their ""full share"" of doses, documents seen by Reuters show.
The change appears aimed at convincing governments which have negotiated their own bilateral deals securing experimental vaccines to also sign up for the global COVAX facility by Monday's deadline for submitting expressions of interest.
""They are trying to be more flexible for self-financing countries to make it more interesting... There are some advantages to incentivise you to pay upfront,"" said a Western diplomat familiar with the terms.
The United States, Japan, Britain and the European Union have struck their own deals to secure millions of COVID-19 vaccine doses for their citizens, ignoring the WHO's warnings that ""vaccine nationalism"" will squeeze supplies.
The WHO did not respond to a request for comment. Reuters could not determine if the documents were the final offer. The document with the new terms and conditions was dated Aug. 5.
The offer is the latest sign of concern in the U.N. agency about its effort to unite the world behind its vaccine as it struggles to get wealthier countries on board beyond pledges of funding and warm words about donating surplus vaccines. 
It's not clear if the new terms will be enough to win back the European Union, which has told member states they can help fund the programme but can't seek to buy vaccines via both schemes. 
The latest WHO plan, circulated to its 194 member states in the last days, promises to ""negotiate the best possible pricing from manufacturers"" and to establish a ""marketplace"" for trading or selling doses.
The deadline for confirming commitment is Sept. 18, with upfront payment due by Oct. 9.
'OPTIONAL PURCHASE'
The COVAX facility, launched in late April, is designed to serve as an ""invaluable insurance policy to secure access to safe and effective COVID-19 vaccines"" through a portfolio of experimental vaccines using a broad range of technologies, the WHO said. For now it relies on nine experimental vaccines.
It aims to deliver at least 2 billion doses of approved vaccines by the end of 2021 and to ensure ""equitable access"".
Through the WHO's standard ""Committed Purchase"" arrangement already on offer, self-financing states are to make a lower upfront payment of an estimated $1.60 per dose, plus a $8.95 financial guarantee per unit, but have to make firm guarantees to buy doses, it said. 
If the final price exceeds double that total of $10.55 per dose, or $21.10, countries are allowed to drop out, it said.
Under the new ""Optional Purchase"" arrangement, their higher upfront payment is $3.10 per dose. This covers their full pro-rata share of the investments required by the COVAX facility to enter into agreements with manufacturers and accelerate scale of production and access, it said, adding that the estimated all-inclusive cost per dose might still be $10.55.
""These participants have the possibility to opt out of vaccine allocations while still reserving their 'options' to receive doses of a subsequent vaccine being provided through the Facility,"" the WHO said. 
""This option may be more attractive for countries that already have bilateral deals in place and may not be interested in acquiring more of those vaccines.""
While a country exercising this option retains an ability to receive its full share of doses, it should recognise that opting out of a particular vaccine ""may delay the time until a country receives doses, particularly in the initial phase where there may only be one or two vaccines and the quantities will be limited"".
The optional scheme would cost an estimated $262.8 million based on a country with a 60-million population electing to cover 20% of that and a 2-dose regimen, the WHO document said. The standard one would cost $253.2 million.
So far some 172 countries have registered expressions of interest, including 92 low- and middle-income countries eligible to secure doses through the GAVI vaccine alliance which covers much of their cost.
Some 80 potentially self-financing countries have submitted expressions of interest.
""No self-financing participant will receive doses of vaccine to cover greater than 20% of its population until all self-financing participants have either also been offered doses in an amount to achieve 20% coverage or hit their elected quantity (if lower than 20%),"" the WHO said.

 
"
2,By Reuters,"<span>Aug 28, 2020 06:50AM ET</span>",Police break up climate demonstrations in Stockholm,"STOCKHOLM (Reuters) - Swedish police broke up demonstrations in Stockholm on Friday by climate change activists from Extinction Rebellion who had blocked two bridges in the city centre.
Police said the demonstrations exceeded the maximum of 50 people allowed to gather under rules aimed at stopping the spread of the coronavirus - but could not say how many people had gathered in total.
Daily Aftonbladet said that around 80 demonstrators had gathered on each of the bridges.
A third demonstration took place outside an office building in the west of the city.
""Overall, in all these three places, there has been no violence at all,"" a police spokesman said, adding that some demonstrators had been physically removed from the two bridges. 
Representatives from Extinction Rebellion said they were protesting against politicians' failure to deal with global warming and called on the government to declare a climate emergency.
""We have had enough of broken promises and fine words,"" the group said in a statement published in Aftonbladet.
""We demand that the government speak clearly, declare a climate emergency and together with other actors communicate the urgency with which we need change. We have to cut emissions, it is as simple as that.""

The government has a target of being the first fossil free developed economy with zero net emissions by 2045 at the latest.
 
"
3,By Reuters,"<span>Aug 28, 2020 06:45AM ET</span>","German, U.S. share belief that NATO is an important alliance: Merkel","BERLIN (Reuters) - Germany and the United States share the belief that NATO is an important alliance for security policy, German Chancellor Merkel said on Friday when asked about her outlook for future cooperation with the United States following elections there.
""I will work with any elected President of the United States,"" she told journalists at a news conference, adding that the two countries were guided by similar values and interests.
""It is natural that there are differences of opinion, but there are also things in common. Especially when it comes to NATO; I believe that we both believe that NATO is an important alliance for security policy, in which Germany participates.""

 
"
4,By Reuters,"<span>Aug 28, 2020 06:35AM ET</span>",Merkel says next weeks decisive for Brexit talks,"BERLIN (Reuters) - Negotiations over Britain's post-Brexit relationship with the European Union will enter their decisive phase over the coming weeks, German Chancellor Angela Merkel said on Friday.
Michel Barnier, the European Union's chief Brexit negotiator, on Wednesday called for a deal by the end of October, after negotiations made little progress last week.

The transition period ends on Dec. 31.
(reporting by Madeline Chambers, Writing by John Stonestreet; Editing by Toby Chopra) 
"
5,By Reuters,"<span>Aug 28, 2020 06:25AM ET</span>",Men accused of helping ex-Nissan boss Carlos Ghosn escape face U.S. extradition hearing,"By Nate Raymond
BOSTON (Reuters) - A U.S. judge on Friday will hear arguments over whether two Massachusetts men can be extradited to Japan to face charges that they helped former Nissan (OTC:NSANY) Motor Co Ltd Chairman Carlos Ghosn flee the country to avoid facing financial charges.
U.S. Army Special Forces veteran Michael Taylor and his son, Peter Taylor, have been held without bail since their arrests May after being accused of smuggling Ghosn out of Japan in December in a box on a private jet.
U.S. prosecutors say the Taylors facilitated ""one of the most brazen and well-orchestrated escape acts in recent history,"" allowing Ghosn to flee to Lebanon, his childhood home, which has no extradition treaty with Japan.
Ghosn fled on Dec. 29, 2019, while awaiting trial on charges that he engaged in financial wrongdoing, including by understating his compensation in Nissan's financial statements. Ghosn denies wrongdoing.
Prosecutors said both the elder Taylor, a private security specialist, and his son received more than $1.3 million from Ghosn and his family members for their services.
The Taylors have argued they cannot be extradited because the charges against them are fatally flawed, as Japanese penal code does not make it a criminal offense to help someone ""bail jump"" or escape unless that person is in custody.
U.S. Magistrate Judge Donald Cabell, who will consider whether they can be extradited, has expressed doubts about that argument.
In considering whether the Taylors deserved bail, Cabell last month said their argument ignored other ""unambiguous"" language in the penal code that allows people to face charges if they enable someone's escape.
The Taylors' lawyers say that conclusion was based on an incomplete record. Should the court agree they can be extradited, Secretary of State Mike Pompeo would have the final say on whether to surrender them to Japan.

 
"
6,By Reuters,"<span>Aug 28, 2020 06:16AM ET</span>",Nobel laureate author emerges as powerful voice backing Belarus protests,"By Andrei Makhovsky and Matthias Williams (NYSE:WMB)
MINSK/KYIV (Reuters) - Wielding a bunch of flowers and surrounded by clapping supporters, Belarus's most celebrated writer has lent a powerful voice to the opposition against President Alexander Lukashenko, even if she has so far balked at taking a leadership role.
Svetlana Alexievich, who won the 2015 Nobel Prize for Literature, has mostly kept a low profile and spent years in exile under Lukashenko's long rule. But she has become more outspoken since turmoil erupted following an Aug. 9 election.
After security forces beat protesters and arrested thousands to quell mass demonstrations and strikes, the 72-year-old Alexievich said she was tempted to enter the fray. 
""If I were younger and not sick, then probably. Even now I will help with all my might, but in order to lead the movement, I no longer have physical and moral strength,"" she told Radio Liberty on Aug. 12. 
Nevertheless Alexievich agreed to support a Coordination Council created in opposition to Lukashenko after the election that he is accused of rigging to extend his 26-year rule. 
Lukashenko denies electoral fraud and calls the council an illegal attempt to seize power. Two leading council members were jailed this week and on Wednesday, Alexievich was called as a witness to a criminal case against the body.
She seized the occasion to call on the world, especially Russia, to intervene to bring Lukashenko to the negotiating table and criticised police violence against protesters ""when they turned people into meat"".
The flowers she brought with her had symbolic importance: protesters had formed human chains and carried flowers, sometimes placing them at the feet of security forces. 
""Her participation in the council is certainly unusual. This is real politics, and she has always avoided politics,"" said political analyst Valery Karbalevich.
'THE SCALES ARE SWINGING'
""She has always been of the opinion that creative intelligentsia should not be on the barricades. But now that has changed. There is a revolution in the country, the scales are swinging, and even a small change in weight can tip the balance in one direction or another."" 
Alexievich's emergence into the opposition limelight comes with most of Lukashenko's opponents in jail or exile, notably Sviatlana Tsikhanouskaya, who took her jailed husband's place in the election campaign but has since fled to Lithuania. 
Opposition figures in exile include Valery Tsepkalo, a former ambassador to Washington, and Andrei Sannikov who was imprisoned after trying to run against Lukashenko in 2010. 
Nikolai Statkevich, jailed for five years after standing against Lukashenko in 2010, has been re-arrested. 
Alexievich achieved renown with writings chronicling the harshness of life in the Soviet Union and its aftermath, through interviews with people who lived through tumultuous events. 
Her documentary style of writing became popular in the 1980s but her humanistic, emotional tales of peoples' fates entangled in major historic developments made her an uncomfortable voice for the authorities.
Publication of one of her best-known works, ""War's Unwomanly Face"", was censored as Soviet authorities regarded it as subversive and undermining the army's World War Two victory. 
Alexievich lived in exile in Italy, France, Germany and Sweden because of her criticism of the Belarusian government. Returning home in 2011, she tended to stay out of politics.
Protests were brewing even before the election amid frustration at Lukashenko's handling of the coronavirus pandemic, which he called a ""psychosis"" that could be remedied by drinking vodka and driving tractors.
Alexievich compared the authorities' behaviour to the secrecy and denial surrounding the Soviet government's handling of the 1986 Chernobyl nuclear disaster, an event that was the subject of one of her books. 
When Viktor Babariko, a former banker who was considered the most powerful opposition candidate to stand against Lukashenko, was arrested in June, she acted as surety for him. 
And when protests erupted, she openly called on Lukashenko to step aside. 
""Leave before it's too late, before you plunge the people into a terrible abyss, into the abyss of civil war! Go away! Nobody wants Maidan, nobody wants blood. Only you want power."" 

Maidan refers to the street protests in Ukraine in 2014 that ousted a Russian-backed president and put the country on course towards closer links with the European Union.
 
"
7,By Reuters,"<span>Aug 28, 2020 06:15AM ET</span>",Acting leader of Egypt's Muslim Brotherhood arrested in Cairo,"CAIRO (Reuters) - Egyptian authorities said on Friday they had arrested the acting leader of the Muslim Brotherhood, Mahmoud Ezzat, during a raid on an apartment in Cairo.
The arrest is the latest blow to Egypt's oldest and most organised Islamist movement, which has been crushed in a sweeping crackdown since it was forced from power seven years ago.
Ezzat was an influential former deputy to Brotherhood leader Mohamed Badie, and was seen as a hardliner within the group. He became acting leader after Badie's arrest in August 2013. 
An interior ministry statement said Ezzat had been arrested from an apartment used as a hide-out in Cairo's Fifth Settlement district, and was accused of joining and leading a terrorist group and receiving illicit funds.
Egyptian authorities accuse the Brotherhood of promoting militancy and subversion, accusations it strongly denies.
The interior ministry said encrypted communications equipment had been seized during the arrest, and said Ezzat was suspected of overseeing several assassinations or attempted assassinations as well as a bombing since 2013.
Ezzat had previously been sentenced to death and to life in prison in absentia. According to Egyptian law, he will face retrials in the cases following his arrest. 
A picture distributed by the interior ministry and published by Egyptian newspaper Al-Youm al-Sabaa showed a gaunt and frail looking Ezzat wearing a striped T-shirt. 
After then-army chief Abdel Fattah al-Sisi led the 2013 overthrow of former President Mohamed Mursi, a Brotherhood figure who was Egypt's first democratically elected leader, the group has been outlawed and much of its leadership jailed.
Other senior members of the group have left the country, with many now living in Turkey, and media reports had previously placed Ezzat abroad. 

Badie remains in prison in Cairo, where he has received several life sentences. Mursi died after collapsing in a prison courtroom in June 2019. 
 
"
8,By Reuters,"<span>Aug 28, 2020 06:05AM ET</span>",Polar bear kills man in Norway's Arctic Svalbard archipelago,"OSLO (Reuters) - A man was killed by a polar bear in the Norwegian Arctic Svalbard islands early on Friday, local authorities said, the first such deadly incident in nine years.
The man, a foreign national, was attacked at a camping site in the pre-dawn hours. No further details about his identity were immediately available. 
""The bear was shot at by people on site and walked towards the airport, which is nearby,"" Svalbard Deputy Governor Soelvi Elvedahl said in a statement. ""(The bear) was shortly afterwards found dead in the airport's parking lot.""
Halfway between the northern tip of Europe and the North Pole, the Svalbard archipelago of snow-capped mountains and glaciers is home to 2,939 people and 975 polar bears, according to Norway's statistics office and the Norwegian Polar Institute.
Polar bears are a protected species and shooting them is allowed only for self-defence and as a last resort. 
Outside Svalbard's main settlements, people are obliged by law to carry the means to scare the animals away or defend themselves, with authorities recommending they take a gun. 

The islands are seeing increased activity, mainly from tourism and scientific research, and encounters between humans and animals are increasing. In addition, the Arctic ice sheet is shrinking, reducing the amount of space polar bear can roam on.
 
"
9,By Reuters,"<span>Aug 28, 2020 05:55AM ET</span>","El Al to fly Israel's first flight to UAE by commercial carrier, airport timetable shows","TEL AVIV (Reuters) - El Al Airlines on Monday will fly Israel's first flight to the United Arab Emirates by a commercial carrier, a timetable on the Israel Airports Authority's website showed, as the countries forge ahead with a deal to normalise ties. 
The direct flight between Tel Aviv's Ben Gurion Airport and the UAE's political capital of Abu Dhabi is expected to carry an Israeli delegation and accompanying officials from the United States, which brokered the Aug. 13 accord. [nL8N2FR6C6]
El Al and smaller Israeli rival Israir had submitted bids for the flight, an aviation source said. An El Al spokesman did not immediately respond to a request for comment. 
The flight number is listed as ""LY971"" on the online timetable, perhaps alluding to the UAE's country code, which is 971. 
There are no official air links between Israel and the UAE, and it was unclear whether an Israeli airliner would be able to fly over Saudi Arabia, which has no official ties with Israel, to cut down on flight time.
A U.S. government official confirmed that officials including Jared Kushner, senior adviser to President Donald Trump, would be on the El Al flight departing from Tel Aviv on Aug. 31 at 10 a.m. (0700 GMT).
The exact flight route and landing time were still being worked on, the U.S. official said.
In May, an Etihad Airways plane flew from the UAE to Tel Aviv to deliver coronavirus supplies to the Palestinians, marking the first known flight by a UAE carrier to Israel.

The Israel-UAE deal awaits negotiations on details such as opening embassies, trade and travel links before it is officially signed. 
 
"
