,company,date,title,content
0,By Reuters,"<span>Jan 15, 2021 10:25AM ET</span>","Canada says Pfizer vaccine delay unfortunate, death toll to spike","OTTAWA (Reuters) - Canada said on Friday that  Pfizer  (NYSE:PFE)'s decision to temporarily cut shipments of some COVID-19 vaccines was unfortunate but should not hit its inoculation program.
Pfizer said it would slow production in late January to early February due to changes to manufacturing processes to boost production.
""This is unfortunate. However, such delays and issues are to be expected when global supply chains are stretched well beyond their limits,"" Procurement Minister Anita Anand said, confirming that Canada would be affected.
Anand said that despite the delay, Canada was still on track to offer vaccines to everyone by the end of September. The country is struggling to contain a second wave of COVID-19.
Canadian cases are set to continue growing rapidly, driven higher by a spike in the populous provinces of Ontario and Quebec, health officials said in a long-range forecast released separately on Friday.
The forecast said that by Jan. 24 the total death toll could be between 18,570 to 19,630 while total cases could range from 752,400 to 796,630. Canada has recorded 17,538 deaths and 688,891 cases so far.
 
"
1,By Reuters,"<span>Jan 15, 2021 10:20AM ET</span>",Slovenia opposition submits no-confidence motion against government,"ZAGREB (Reuters) - Slovenia's leftist opposition submitted a no-confidence motion against the centre-right government of Prime Minister Janez Jansa on Friday, and a secret parliamentary ballot is expected next week.
Karl Erjavec, leader of the Pensioners' Party (DeSUS), said the opposition had gathered 42 signatures in favour of the motion from among deputies in the 90-seat parliament. 
Until recently DeSUS was part of the ruling coalition, but it quit saying it was unhappy with the government's handling of the COVID-19 pandemic, its jeopardising of media freedom and siding with Hungary and Poland in disputes within the European Union over democratic standards in those countries.
""Our partners are the states that have difficulties with the rule of law,"" STA news agency quoted Erjavec as telling a news conference.
Erjavec would be the candidate for the prime minister if the no-confidence vote succeeded in bringing down the current administration.
The opposition needs 46 votes to remove the government and would need support from some deputies from the centre-left Party of Modern Centre (SMC), which with Jansa's Slovenian Democratic Party (SDS) and the conservative New Slovenia forms the ruling coalition. SMC has eight deputies.

SMC's leader and the Economy Minister Zdravko Pocivalsek said earlier this week he supported the government, saying stability was needed for the fight against COVID-19 and to secure an economic recovery.
 
"
2,By Reuters,"<span>Jan 15, 2021 10:15AM ET</span>",Greece arrests suspected Syrian militant wanted in Netherlands,"ATHENS (Reuters) - Greek authorities have arrested a 37-year-old Syrian asylum seeker wanted in the Netherlands for suspected terrorism offences, a police official said on Friday.
The man arrived on the island of Samos from Turkey on Oct. 4, 2018, and was later transferred to a migrant facility near Thessaloniki where he was arrested on Wednesday under an international arrest warrant issued by Dutch authorities, according to the official.
Two earlier applications for asylum in Greece had been rejected, he added.
The unnamed man was suspected of terrorist offences and being a member of al Nusra, a Syrian group affiliated with al Qaeda as well as migrant trafficking. Extradition procedures were under way.
Tens of thousands of migrants have arrived in Greece in recent years, many fleeing the civil war in Syria. 
 
"
3,By Reuters,"<span>Jan 15, 2021 09:55AM ET</span>",Lebanese parliament approves law paving way for vaccine deal,"BEIRUT (Reuters) - Lebanon's parliament on Friday approved a law that paves the way for the government to sign deals for coronavirus vaccinations as it battles a steep increase in infections. 
Lebanon said in mid-December it was expecting to sign a deal for supplies of Pfizer-BioNTech's COVID-19 vaccine and hoped to receive the first batch eight weeks after that.
But the country, now struggling with a severe spike in infections that has overwhelmed hospitals, hit a legal stumbling block that has so far prevented it from finalising the agreement. 
Friday's law would give Pfizer-BioNtech, and any other company that provides vaccines to Lebanon, protection from any future liability claims for two years. 
The law includes a clause that points to the Lebanese health ministry as the only entity responsible for compensation. 
Lebanon is under a three-week lockdown that ends on Feb. 1 and a strict 24-hour curfew until Jan. 25 after lax measures over the Christmas and New Year's holiday period led to a spike in cases. 
Caretaker Health Minister Hamad Hassan has previously said the ministry secured about 2 million doses of Pfizer-BioNTech's COVID-19 vaccine, to cover 20% of the country's nationals, but the government is yet to announce a starting date for a national vaccination programme. 
On Friday Hassan tweeted thanks to parliament for approving the law. He has been hospitalised since Wednesday with coronavirus but is in stable condition and working from his hospital bed. 
Lebanon recorded a total of 237,132 cases and 1,781 deaths since the start of the pandemic to Thursday. 
The latest spike in infections has hit hard as the medical system was already battered by a severe financial crisis, which caused supply shortages, and August's port explosion, which damaged major Beirut hospitals.
 
"
4,By Reuters,"<span>Jan 15, 2021 09:55AM ET</span>",Italy extends COVID curbs amid third wave risks,"By Angelo Amante
ROME (Reuters) - Italian Prime Minister Giuseppe Conte on Friday issued a new decree extending curbs to keep lid on COVID-19 infections after the health ministry warned that the epidemic was getting worse.
Recorded daily cases have settled at 15,000-20,000 compared with a peak of around 40,000 in mid-November, but pressure on hospitals remains high. Between 400 and 600 people die with the virus each day and the government fears that number will grow.
""In the past week there has been a generalised worsening of the epidemic, we are back to an expansionary phase,"" Health Minister Roberto Speranza told parliament on Wednesday.
The new decree extends until March 5 a nightly curfew between 10 p.m. and 5 a.m. and confirms the zoning system designed in November to calibrate the curbs between Italy's 20 regions according to infection levels.
Gyms and swimming pools will remain closed across Italy and in-person take-away services will not be allowed after 6 p.m.
The decree also extends to Feb. 15 a ban on movement between regions, with people allowed to travel only for reasons of work, health or other emergencies. Ski resorts will not be allowed to reopen until Feb. 15.
However, offering some hope to lockdown-weary Italians, the government said most curbs can be lifted in individual regions when their infection rates are sufficiently low.
Italy, the first western country hit by the virus, has reported almost 81,000 coronavirus-related deaths since its outbreak came to light in February, the sixth highest tally in the world. It has seen 2.33 million confirmed cases.
While the health emergency rages, the government was this week thrown into a political crisis triggered by former Prime Minister Matteo Renzi, who pulled his small Italia Viva party out of the coalition, depriving it of a majority in parliament.
 
"
5,By Reuters,"<span>Jan 15, 2021 09:40AM ET</span>",EU suspends Ethiopian budget support over Tigray crisis,"(Reuters) - The European Union has suspended budget support for Ethiopia worth 88 million euros ($107 million) until humanitarian agencies are granted access to people in need of aid in the northern Tigray region.
In a blog post published on Friday, the EU's top diplomat Josep Borrell said Ethiopian Prime Minister Abiy Ahmed now needed to live up to the Nobel Peace Prize he was awarded in 2019 by doing all it takes to end the conflict in Tigray.
""We are ready to help, but unless there is access for humanitarian aid operators, the EU cannot disburse the planned budget support to the Ethiopian government,"" Borrell said.
Abiy's office did not immediately respond to a request for comment.
In December, the government's task force for Tigray said it had reached a deal with the United Nations in which Addis Ababa would call the shots on access for aid agencies.
Conflict erupted in Tigray on Nov. 4 between Ethiopian federal forces and the party ruling the northern region. Thousands have been killed, millions displaced and more than 50,000 refugees have fled to Sudan.
Abiy's government declared victory over the rebellious leaders in at the end of November but they vowed to fight on. The United Nations has said there are reports fighting is still going on in various parts of Tigray.
Reuters reported in December that the EU was delaying budget support to Ethiopia over the Tigray crisis, according to internal documents.
Borrell said the Tigray conflict had become far more than an internal ""law and order"" operation and was now a direct threat to the stability of the whole region. 
""We receive consistent reports of ethnic-targeted violence, killings, massive looting, rapes, forceful returns of refugees and possible war crimes,"" he said.
Reuters was unable to independently verify events in Tigray as the government is restricting journalists' access.
""Moreover, there are regional spill-over effects of the conflict, with for instance Eritrean troops being involved in the military operations in Tigray and with Ethiopian troops being withdrawn from Somalia,"" Borrell said.
'SMEAR CAMPAIGNS'
The EU has provided 815 million euros of development aid to Ethiopia over the past seven years, on top of 409 million euros of projects focused mainly on supporting refugees and host communities in the country.
The United Nations said on Thursday there had been major violations of international law in Tigray at two refugee camps, home to people who fled repression in neighbouring Eritrea long before the latest conflict.
It said satellite imagery showed fires burning and fresh signs of destruction at the Shimelba and Hitsats camps.
The U.N. refugee agency, which decried the lack of humanitarian access to the camps, did not say who was responsible, but said there had been additional military incursions over the past 10 days.
""UNHCR seems to indulge, yet again, in another bout of gratuitous & irresponsible smear campaigns against Eritrea,"" Eritrea's Information Minister, Yemane Meskel, tweeted on Friday.
After repeated denials of the presence of Eritrean troops in Tigray by both countries, a senior Ethiopian general has since said they had crossed into the northern region uninvited.
Borrell also said there needed to be a de-escalation of tension between Ethiopia and Sudan.
Ethiopia has said it is running out of patience with Sudan's continued military build-up in an area populated by Ethiopian farmers on the Sudanese side of their disputed border.
Sudan's foreign ministry said this week that an Ethiopian military aircraft had crossed the border in a ""dangerous and unjustified escalation"".
($1 = 0.8252 euros)
 
"
6,By Reuters,"<span>Jan 15, 2021 09:11AM ET</span>",Scottish court upholds Libyan Lockerbie bomber's conviction,"By Michael Holden
LONDON (Reuters) - A Scottish court rejected on Friday an appeal to overturn the conviction of a now-deceased Libyan man found guilty of the 1988 Lockerbie plane bombing which killed 270 people.
Abdel Basset al-Megrahi, an intelligence officer who died in 2012, was jailed for life in 2001 for the murder of 243 passengers, 16 crew and 11 residents of the Scottish town in the deadliest militant attack in British history.
In March, an independent Scottish review ruled that his family could launch a third appeal due to a possible miscarriage of justice. But on Friday, five judges at the Court of Criminal Appeal in Scotland rejected that. 
""The bombing of Pan Am 103 is, to this day, the deadliest terrorist attack on UK soil and the largest homicide case Scotland's prosecutors have ever encountered in terms of scale and of complexity,"" said Lord Advocate James Wolffe, Scotland's chief legal officer.
""The evidence gathered by Scottish, U.S. and international law enforcement agencies has again been tested in the Appeal Court and the conviction of Abdelbaset Ali Mohmed Al-Megrahi stands.""
Megrahi's son Ali said the family were heartbroken and planned to appeal to the UK Supreme Court, their lawyer Aamer Anwar said. ""He maintained his father's innocence and is determined to fulfil the promise he made to clear his name and that of Libya,"" Anwar said.
Pan Am Flight 103 was blown up over Lockerbie in December 1988 en route from London to New York, carrying mostly Americans on their way home for Christmas.
After years of wrangling and sanctions against Libya, Megrahi and a second man Al-Amin Khalifa Fahima went on trial before Scottish judges at a special court in the Netherlands. 
Megrahi was convicted and sentenced to life in prison, with a minimum 27 years, while Fahima was found not guilty.
RELEASED
Megrahi, who denied involvement in the attack, died in Libya in 2012 after being released three years earlier by the Scottish government on compassionate grounds due to prostate cancer.
Former leader Muammar Gaddafi accepted Libya's responsibility for the bombing in 2003 and paid compensation to families, but did not admit personally ordering it. 
However, Megrahi's family and some relatives of the Scottish victims have always doubted his guilt and Libya's responsibility, and say the truth has yet to come out.
At hearings in November, the family's lawyers argued his conviction had rested on flawed evidence, saying prosecutors had failed to prove a link between clothing in the suitcase carrying the bomb and Megrahi.
Last month, the United States unsealed criminal charges against a third alleged conspirator Abu Agila Mohammad Masud Kheir Al-Marimi, a former senior Libyan intelligence official currently in Libyan custody.

The Justice Department accuses Masud of carrying the bomb from Libya to Malta in a suitcase and setting its timer.
 
"
7,By Reuters,"<span>Jan 15, 2021 09:11AM ET</span>",Guatemalan families mourn death of children as hunger spreads,"By Sofia Menchu
LA PALMILLA, Guatemala (Reuters) - Two-year-old Yesmin Anayeli Perez died this week of illnesses linked to malnutrition, the third small child to die from similar causes in an impoverished mountain village in eastern Guatemala within weeks, residents and health officials said. 
Residents of the indigenous Mayan village, La Palmilla, and other parts of a region known as the Dry Corridor sunk deeper into poverty last year when economic damage wrought by droughts and two devastating hurricanes was compounded by the coronavirus lockdown.
The situation in La Palmilla is a stark example of the depth of the crisis in Central America, where governments are hoping for a rapid restoration of U.S. aid under incoming president Joe Biden to stem a new migration wave.
The second of three children, Yesmin had a history of acute malnutrition, which causes rapid weight-loss and wasting, and for which she was hospitalized several times over the past year. 
In the months before her death, Yesmin's legs and arms were stick-like and her belly swollen by water retention, even though she had gained a little weight. Reuters visited her family in their home in October, where Yesmin, dressed in a purple t-shirt, was being fed a high protein mash by her mother. 
In the early hours of Monday, Yesmin died, her eyes bulging and her frail body distorted by a persistent cough and long struggle with lung illness linked to her inadequate nutrition, her father Ignoja Perez told Reuters. 
Just over half the normal weight for her age, she was suffering malnutrition and pneumonia made worse by the cold and damp weather that followed the hurricanes, local health official Santiago Esquivel said.
Sitting in front of her small coffin, in a home with a dirt floor and tin roof, her father said the family had been hopeful she would make a recovery.
    ""I bought her some vitamins on Sunday, to see if she would put on weight, we were going to start the treatment on Monday, with a spoonful,"" Perez recalled. ""But she got worse.""
    Yesmin was buried on a hilltop along with some of her clothes, a bottle of water and a small, orange plastic drinking cup in a traditional ceremony on Tuesday.
The family had celebrated her second birthday with a bowl of chicken soup just a few weeks earlier.
The Guatemalan government denies that Yesmin was suffering malnutrition at the time of her death, or at any time during 2020. However, medical records reviewed by Reuters showed she was diagnosed as suffering from acute malnutrition at least until March.
Guatemala's Food and Nutritional Security Secretariat said in a statement that Yesmin and her family had received support from authorities, in recognition that she had suffered malnutrition and lung problems at birth. 
Asked why she was not classified as malnourished in 2020, the agency referred Reuters to the Health Ministry. The ministry did not respond to requests for comment. 
TRAPPED BY POVERTY
Government data show acute malnutrition among the under-fives rose by 80% in Guatemala in 2020 compared to 2019.
The government said the jump was partly due to improved methodology. However, data gathered by Oxfam last year also showed large increases in families facing food shortages, including a four-fold jump in severe shortages in the province around La Palmilla. 
At least 46 children under five died of hunger-related causes in 2020 in Guatemala, according to the government data, well below previous years. Ivan Aguilar, a humanitarian program coordinator based in Guatemala at Oxfam, said the drop appeared to be due to officials attributing deaths related to malnutrition to other causes, including the case of Yesmin.
Yesmin was the third young child to die in the village of around 3,000 people since October, local health official Esquivel said. Yesmin was buried a few feet away from another girl who died on Dec. 26.
The deaths are unusual even in a region that grew tragically accustomed to such deaths after drought destroyed crops every year for half of the past decade, Esquivel added.
""Sometimes a child would die, but not like this, one after the other,"" he said.
The crisis is driving a new round of migration north just as Biden prepares to take office.
    But in La Palmilla and other villages in the eastern highlands, people said they lack the money to up and leave.
    Without work for months during a lockdown from February, Perez borrowed money and sold his coffee crop, spending the little he raised to pay for Yesmin's treatment in nearby city Zacapa. 
    The two hurricanes in November wiped out his field of beans, leaving only corn in the ground, and the walls of his mud-block house cracked with the rain, letting the winter chill inside. 
""I wish I could go to the United States, but without money, we have to stay,"" he said, looking down at his daughter's still body.
 
"
8,By Reuters,"<span>Jan 15, 2021 09:06AM ET</span>",Erdogan hopes for positive steps on F-35 jet programme in Biden term,"ANKARA (Reuters) - President Tayyip Erdogan said on Friday he hoped positive steps will be taken on Turkey's role in the F-35 jet programme once U.S. President-elect Joe Biden takes office, describing Ankara's exclusion for purchasing Russian defences as a ""serious wrong"".
Last month, Washington imposed long-anticipated sanctions on Turkey's defence industry over its acquisition of S-400 missile defence systems from Moscow, in a move Turkey called a ""grave mistake"".
The United States has also removed fellow NATO member Turkey from the F-35 programme over the move.
Washington says the S-400s pose a threat to its F-35 fighter jets and to NATO's broader defence systems. Turkey rejects this, saying S-400s will not be integrated into NATO and purchasing them was a necessity as it was unable to procure air defence systems from any NATO ally on satisfactory terms.
""No country can determine the steps we will take toward the defence industry, that fully depends on the decisions we make,"" Erdogan told reporters in Istanbul, adding Ankara was in talks to procure a second shipment of S-400s from Russia and would hold talks on the issue later this month.
""We don't know what the Biden administration will say at this stage (on the S-400s),"" he added. ""Despite having paid a serious fee on the F-35s, the F-35s still have not been given to us. This is a serious wrong the United States did against us as a NATO ally,"" he said.
""My hope is that, after we hold talks with Biden as he takes office, we will take much more positive steps and put these back on track.""

Biden will be inaugurated on Jan. 20, replacing incumbent Donald Trump, with whom Erdogan had a close relationship. Ankara has said it hopes for better with Washington then.
 
"
9,By Reuters,"<span>Jan 15, 2021 09:00AM ET</span>","U.S. plans fresh Iran sanctions related to metals, conventional arms","WASHINGTON (Reuters) - The United States plans to announce additional Iran sanctions on Friday related to conventional arms and to the metals industry, sources familiar with the matter said.
The sources, who spoke on condition of anonymity, did not provide details on the sanctions, the latest in a series that U.S. President Donald Trump has imposed on the Iranian economy to try to force Tehran into a new negotiation on curbing its nuclear program as well as its missile and regional activities.
Trump in 2018 abandoned the Iran nuclear agreement that Tehran struck with six major powers in 2015 to rein in its nuclear program in return for relief from U.S. and international sanctions that had crippled its economy.
When he walked away from the deal, Trump said he was open to negotiating a much wider pact that would seek more extensive constraints on Iran's nuclear program as well as limits on its development of ballistic missiles and its sponsorship of militias in regional nations such as Iraq, Lebanon and Syria.
The Republican president's administration plans to unveil the new sanctions five days before Trump is to hand over the White House to Democratic President-elect Joe Biden. Biden has said he will return to the 2015 pact if Iran resumes strict compliance with it. The State and Treasury Departments did not immediately respond to requests for comment on the announcement. 
 
"
