,company,date,title,content
0,By Reuters,"<span>Feb 11, 2019 07:40PM ET</span>",Soccer: Two players in hospital after fire strikes another Brazilian club,"RIO DE JANEIRO (Reuters) - A fire broke out at the training center used by Rio de Janeiro football club Bangu on Monday, sending at least two players to hospital with smoke inhalation but causing no serious injuries. 
The accident happened three days after 10 Flamengo youth players died and three others were injured when their lodgings caught fire.
Bangu, one of the oldest and most traditional clubs in Rio, were training at a military athletics center when the blaze started after lunch. 
The fire was quickly brought under control but two players were taken to hospital suffering from the effects of smoke inhalation, the military said in a statement.
Bangu could not be reached for comment about the blaze, which TV Globo said may have started in an air conditioning unit.
Friday's fatal fire at the Ninho do Urubu also started when an air conditioning unit caught fire.
Flamengo did not have permits to build the temporary lodgings in the training center that caught fire, although the club denied there was any relation between their ignoring the warnings issued by the city government and the fire itself.
Another five of the dead teenagers were buried on Monday in towns and cities across Brazil.
The boys, all aged between 14 and 16, were at Flamengo training with the youth team and hoping to make it to the professional ranks.
One of the three boys injured in the fire was released from hospital on Monday but two others are still under observation, one of them in serious but stable condition.
 
"
1,By Reuters,"<span>Feb 11, 2019 06:49PM ET</span>",Venezuela opposition delivers first cargo of humanitarian aid: Guaido,"By Fabian Cambero and Sarah Marsh
CARACAS (Reuters) - Venezuela's opposition leader, Juan Guaido, said on Monday his team had delivered a first cargo of the humanitarian aid that has become a flashpoint in his tussle with President Nicolas Maduro, without specifying how it had received it.
Guaido, who has been recognized by most Western nations as Venezuela's legitimate president over the past month, tweeted a photo of himself surrounded by stacks of white pots of vitamin and nutritional supplements. He did not say from where or whom they came.
""Today we delivered the first donation, or the first cargo of humanitarian aid, albeit on a small scale, because you know they have blocked the border for the time being,"" Guaido, 35, said in televised remarks in Caracas on Monday evening.
Venezuela's opposition has been coordinating an effort by Western nations, companies and organizations to deliver aid to Venezuela where malnutrition and preventable disease have proliferated in recent years as the economy has nosedived.
Maduro has said this is part of a U.S.-orchestrated strategy to undermine and ultimately overthrow him. He says he will not allow this ""show.""
The United States last month recognized Guaido as Venezuela's legitimate leader after he declared himself president. Guaido argued Maduro's re-election last year was a sham. The United States has since been joined by a majority of Western nations.
Senior U.S. officials last week heralded their country's efforts to move aid to Venezuela's doorstep, after U.S. supplies were among those delivered to the first collection point established, in the Colombian border town of Cucuta.
There has been no sign of the aid that is being stockpiled in Cucuta leaving the warehouse.
Guaido, who has appealed to the military to allow in the aid, has said it will be collected at points in Brazil and a Caribbean island as well as Cucuta.
Brazil has not yet commented on whether aid is being gathered at any point there.
Leaders of the indigenous Pemon community in the Venezuelan town that contains the only paved border crossing into Brazil have told Reuters they are determined to let aid pass through when and if it arrives.
Meanwhile, Lester Toledo, coordinator of international humanitarian aid for the opposition, told Reuters on Monday he received approval from the Netherlands to speak with the local governments of Aruba and Curacao about setting up an aid center there.

""(Guaido) will announce the day when, from Colombia, from the islands by sea, and from Brazil the humanitarian aid will arrive simultaneously,"" Toledo said.
 
"
2,By Reuters,"<span>Feb 11, 2019 05:35PM ET</span>",French presidential aide quits as Benalla scandal deepens,"PARIS (Reuters) - President Emmanuel Macron's special advisor Ismael Emelien joined a wave of departures from the Elysee as the French leader struggles to rebuild his popularity, sapped by ""yellow vest"" protests and a scandal surrounding his former security chief.
Emelien, one of Macron's most loyal aides, said on Monday he would leave in late March or early April, while affirming that his departure was unrelated to the so-called Benalla affair.
Alexandre Benalla, the former security advisor, was eventually sacked after footage emerged of him beating demonstrators last May, but the affair left lingering suspicions of an attempted cover-up.
The outcry intensified after it emerged that Benalla had continued to travel on diplomatic passports after he was fired. In a recording taped after his sacking and published last month, Benalla was also heard discussing the support he continued to enjoy from administration figures, including Emelien.
Emelien's exit follows those of Macron's communications advisors Sylvain Fort and Barbara Frugier, and political strategist Stephane Sejourne.
Benalla is under renewed scrutiny over detailed press reports that he brokered security contracts worth 2.2 million euros ($2.5 million) with two Russian oligarchs close to President Putin, before and after he left the Elysee, and may have misled a Senate committee about his role.
French prosecutors said on Friday they had opened a corruption probe of one of the contracts, concluded with Russian tycoon Iskander Makhmudov.
Benalla did not respond to requests for comment from Reuters. Elysee officials also declined to comment, citing the ongoing criminal investigation.
 
"
3,By Reuters,"<span>Feb 11, 2019 05:08PM ET</span>",Virginia Democrats hold fire on impeachment of lieutenant governor,"By Gary Robertson
RICHMOND, Va. (Reuters) - Virginia Democrats pressured Lieutenant Governor Justin Fairfax to resign on Monday over accusations of sexual assault, which he denies, but held off on pursuing impeachment, with the Republican speaker of the state House urging restraint.
Fairfax is one of three top state Democrats engulfed by scandal this month. Governor Ralph Northam and Attorney General Mark Herring have also faced criticism after admitting they wore blackface in the 1980s.
Patrick Hope, a Democratic member of Virginia's House of Delegates, said he believed Fairfax should have resigned already after two women accused him of sexual assault but added he would not move immediately on his weekend call for impeachment proceedings.
Adding to the pressure, much of the lieutenant governor's staff have resigned since the second accuser came forward on Friday, according to his spokeswoman, Lauren Burke. They included his policy director and his scheduling director, as well as the executive director and a fundraiser at his political action committee, the Richmond Times-Dispatch newspaper reported.
The accusations of racist behavior or sexual assault against the three men have rattled party leadership in a swing state that likely will play a pivotal role in the 2020 U.S. presidential election. Democrats have been gaining power in the Southern (NYSE:SO) state in the last few election years.
Party leaders in Virginia and across the nation have called for Northam and Fairfax to resign. They have been more forgiving toward Herring, largely because he came forward on his own to admit having performed in blackface at a 1980 college party, rather than waiting for someone to accuse him.
Northam and Herring are white; Fairfax is black.
Hope, the white Democratic lawmaker who had called for Fairfax's impeachment, renewed his call for the lieutenant governor to resign while saying he was discussing whether impeachment was the best solution.
""Fairfax should have already resigned,"" Hope said in a statement. ""The message being sent to victims of sexual assault is chilling."" He said he believed Fairfax's two accusers.
The scandals may cost the Democrats their chance to take over control of the legislature in November's elections, said Larry Sabato, director of the University of Virginia's Center for Politics. He said the scandals have eroded voters' faith in the party to put forward good candidates, and any perceived racial disparities in consequences may cause further harm.
""You've got three of them in trouble, and then potentially the African-American goes and the two whites stay,"" he said in a telephone interview. ""There could be complete justification for that, but it looks terrible.""
'VOLATILE SITUATION'
House Speaker Kirk Cox, the Republican who would become governor if all three Democrats resigned, said it was too soon to say whether he would support impeachment.
""We need to be very careful with the high standards of impeachment,"" he told reporters. A majority of House members would have to vote to impeach for the proceedings to move to the Senate. A two-thirds majority in the upper chamber would be needed to remove someone from office.
Northam has insisted he would not resign over a 1984 medical school yearbook picture, which showed a person in blackface next to another wearing the robes and hood of the white supremacist Ku Klux Klan. Northam denied being in that picture but admitted to dressing in blackface for a social event that same year.
Blackface traces its history to 19th-century minstrel shows that mocked African-Americans, and is seen as offensive by many Americans - though its use continued in U.S. popular culture through to the early 21st century.
About 39 percent of white Americans say it is at least sometimes acceptable to don blackface for a Halloween costume, while 37 percent believed it was never acceptable, according to a Pew Research Center survey conducted mostly before Northam's admission and released on Monday. Only 18 percent of black Americans agreed it was at least sometimes acceptable, while 53 percent said it was never acceptable. (https://pewrsr.ch/2tgHl88)
Fairfax has said sexual encounters with both women were consensual.
Members of the legislature's black caucus are also seeking an investigation that does not immediately involve impeachment.

""We don't know how to do that yet,"" Delegate Lamont Bagby, the caucus chairman, said in an interview.
 
"
4,By Reuters,"<span>Feb 11, 2019 05:05PM ET</span>",Syrian state media says Israel fires missiles in southern province,"AMMAN (Reuters) - An Israeli drone fired four missiles near a demolished hospital and an army observation post in Syria's southern Quneitra province near the border with Israel, but there had been only material damage, the Syrian army said on Monday.
An army source was quoted by state news agency SANA as saying that the ""Israeli enemy"" also hit several sites along border villages close to a 1974 demilitarized zone on the Golan frontier, which with Russian support, the Syrian army regained control from rebels last year. 
Asked about the reported Quneitra strikes, an Israeli military spokeswoman declined comment.
State media earlier said the sites in Quneitra that were hit by Israel came from several tank artillery rounds.
Residents familiar with the area said that the sites targeted fall within the strategic area known as the ""Triangle of Death"" connecting the southern Damascus countryside with Deraa and Quneitra provinces.
The area is a bastion of Iranian-backed militias led by Lebanon's Hezbollah group. The Israeli missile strike coincides with Tehran celebrating the 40th anniversary of the fall of the Shah and the Islamic revolution.
In many cases the deployment of the militias in the area relies heavily on recruitment of local youths, according to two Western intelligence sources.
They say Shi'ite Hezbollah group has consolidated its new front in southern Syria and entrenched Iran's influence since the defeat of Sunni rebels who were once backed by Washington, Jordan and Gulf states.
Israel has mounted attacks in Syria as part of its effort to counter the influence carved out there by Iran, which has supported Syrian President Bashar al-Assad in the war that erupted in 2011.
Iranian and Iran-backed groups including Lebanon’s Hezbollah that have deployed in Syria and now maintain a large presence in former rebel-held areas and territory regained from Islamic State militants in eastern Syria, according to regional military experts.
In January, Israeli warplanes carried out a strike on what they called an Iranian arms cache in Syria.
Israeli Prime Minister Benjamin Netanyahu has said Israel would ramp up its fight against Iranian-aligned forces in Syria following the withdrawal of U.S. troops from Syria.
A senior Israeli official said in September Israel had carried out more than 200 attacks against Iranian targets in Syria in the last two years.
With an election looming in April, Israel has been increasingly open about carrying out air strikes.
 
"
5,By Reuters,"<span>Feb 11, 2019 02:10PM ET</span>",Spanish government readies removal of dictator Franco's remains,"MADRID (Reuters) - Spain's Socialist government aims to approve a decree next Friday ordering the removal of dictator Francisco Franco's remains from a grand mausoleum outside Madrid, a senior government official told Reuters on Monday.
More than 40 years after he died, the Franco era remains a sensitive subject in Spain. The plan to move his remains divides Spanish society and political parties, and has been delayed several times over the past months. His family opposes the exhumation. 
Once the removal order has been approved, Prime Minister Pedro Sanchez's government will give Franco's family 15 days to choose a place for the dictator's remains to be reburied, according to eldiario.es website. 
During Franco's 1939-1975 rule, tens of thousands of his opponents were killed and imprisoned in a campaign to wipe out dissent. As many as 500,000 combatants and civilians died in the preceding civil war.
Transforming the ""Valley of the Fallen"" site, marked by a 152-metre (500-foot) cross on a mountainside and criticized as Europe's only remaining monument to a fascist leader, into a memorial to victims of the brutal civil war, is a longstanding ambition of the Socialist Party. 
Sanchez's promise to remove Franco's remains before the end of his term was one of several high-profile measures intended to appeal to left-wing voters, alongside naming a majority-female cabinet and initially receiving more migrants rescued in the Mediterranean.
The plan to approve the decree comes as speculation grows that Sanchez might call an early election if his government, which controls fewer than a quarter of seats in parliament, fails to persuade lawmakers to back its budget on Wednesday.
Franco's family has said that if his remains are removed, he should be reinterred at the Almudena Roman Catholic Cathedral in central Madrid, where his daughter is buried and where the family owns a burial space. 
But a government report last December concluded that the cathedral was unsuitable as a burial place for security reasons. 

Franco's descendants intend to appeal any decision to move his remains, according to Spanish media.
 
"
6,By Reuters,"<span>Feb 11, 2019 01:55PM ET</span>",Venezuela opposition envoys in Rome to press Guaido's cause,"By Philip Pullella and Vivian Sequera
VATICAN CITY/CARACAS (Reuters) - Envoys for Venezuela's self-declared caretaker leader Juan Guaido met Vatican officials and lobbied the Italian government for support on Monday in their quest to keep international pressure on socialist President Nicolas Maduro.
The Vatican, which has offered to mediate, called for respect for rights and avoidance of bloodshed after Guaido's bid to end two decades of increasingly authoritarian leftist rule in the volatile OPEC member nation of 30 million people.
Members of the Vatican Secretariat of State met a delegation including Francisco Sucre, president of the foreign affairs commission of Venezuela's National Assembly, and Antonio Ledezma, former mayor of Caracas.
They also met Italy's deputy prime minister Matteo Salvini.
""We're in Italy to seek more support for our President @jguaido,"" tweeted Ledezma. ""We're doing well, but we need to finish this with victory.""
The Vatican ""underscored the deep concern that a just and peaceful solution could be found urgently to overcome the crisis while respecting human rights, seeking the good of all the country's people and avoiding bloodshed,"" it said in a statement.
Pope Francis has said the Vatican could mediate if both sides asked. Maduro wants that, but Venezuela's opposition is skeptical given past dialogue failures and Guaido says the starting point for any talks must be Maduro's exit.
Venezuela's opposition regards Maduro as an incompetent dictator who has wrecked their economy and crushed dissent, while he calls them puppets of Washington seeking a coup in order to control the nation's vast oil reserves. 
Rank-and-file opposition supporters, though often Roman Catholics, are suspicious of the Vatican given its support of past talks that have enabled Maduro to win time and survive various waves of protests. 
Vatican Secretary of State Cardinal Pietro Parolin calls the Holy See's stance ""positive neutrality"", saying it has to stay above both sides if it is to help.
The Venezuela conflict has fed into a wider geopolitical struggle. Along with U.S. President Donald Trump, numerous Latin American and European nations have recognized Guaido as interim president and backed his calls for a new, free election.
But other powers, including Russia and China who have billions of dollars invested and loaned to Caracas, have denounced outside interference and backed Maduro.
Breaking the unity of other major European countries, Italy's coalition government is divided over Venezuela. 
Salvini, far-right leader of the Northern League party and also interior minister, favors recognizing Guaido, but its coalition partner the 5-Star Movement believes that is a bad precedent.
Salvini telephoned Guaido while the Venezuelan delegation was visiting him, stressing his opposition to Maduro and support for a new vote, his office said.
Guaido, who heads Venezuela's opposition-led National Assembly, invoked a constitutional provision last month to declare himself president. 

As well as the Vatican, Norway, another traditional international mediator, has also offered to help with dialogue.
 
"
7,By Reuters,"<span>Feb 11, 2019 12:22PM ET</span>",Exclusive: East Libyan force wants to take El Sharara oilfield by talks,"By Ulf Laessing and Ayman Warfalli
MARJ, Libya (Reuters) - East Libyan military forces are in talks with protesting state guards to take over the nation's largest oilfield El Sharara peacefully and pass it to the state oil firm, a commander said on Monday.
The comments by Abdel-Razeq Nathouri, chief of staff of the Libyan National Army (LNA) commanded by Khalifa Haftar, may soothe fears of a battle for the 315,000 barrels-per-day field.
Libya has been in turmoil since the NATO-backed toppling of Muammar Gaddafi in 2011, with rival administrations and armed groups controlling different territories.
The LNA began an offensive in the south last month to fight Islamist militants, Chadian opposition forces and cross-border smugglers, as well as to secure oil installations.
It reached a remote pumping station, but has not moved on the main El Sharara field which a rival force of state guards seized in December demanding money. Production stopped then.
""We are now in talks with the guards. In the end, Libyans mustn't fight each other,"" Nathouri, who is Haftar's No. 2, told Reuters at his office in the city of Marj in the Green Mountains, a 90-minute drive from main eastern city of Benghazi. 
He did not give details of financial negotiations with the state guards holding El Sharara, though he said their demands on salary payments and uniforms were rightful and would be met.
Reuters was unable to immediately confirm the negotiations with the group at El Sharara. Tensions there and at the nearby 70,000 bpd El Feel field have risen in past days after the LNA banned flights without its permission. 
PLANE INTERCEPTED
Nathouri said his forces would hand El Sharara over to the Tripoli-based National Oil Company (NOC) once it had control, as it did with oil ports in the center of Libya last year after expelling an armed group holding them.
Players in east Libya have tried to bypass Tripoli, where an internationally-recognized government sits, and export oil direct, but the United Nations has prohibited that, deterring potential buyers. 
To keep oil flowing, Libya's only source of income apart from gas exports, the east has accepted to route oil exports through decade-long established channels via NOC Tripoli. 
On Saturday, the LNA carried out four air strikes near the El Feel oilfield, run by NOC, after a plane landed there, a field engineer said. It intercepted the plane after takeoff the next day to search it.
The Tripoli government, which opposes a rival Benghazi administration backing the LNA, said the planes were evacuating wounded from a previous battle, as well as oil workers.
But Nathouri said in reality the plane had transported a commander from the capital, Ali Kennah, to lead forces in the south. Kennah, however, was no threat as he had been unable to muster a force, he said. 
The LNA had no intentions to move on El Feel as the field was operating without security issues, Nathouri said.
""We don't move on oilfields which are working normally and are under control by NOC. We only move on sites under threat of external forces,"" he said.
Libya used to pump up to 1.6 million bpd under Gaddafi's rule, but that plunged to as low as 90,000 in 2013 due to strife and blockades at fields. Now, with El Sharara paralyzed, NOC produces around 1 million bpd, industry sources say.

 
"
8,By Reuters,"<span>Feb 11, 2019 12:22PM ET</span>",Four injured as military helicopter crashes in Turkey's Istanbul: governor,"ANKARA (Reuters) - Four soldiers were injured when a military helicopter crashed in a residential neighborhood on the Asian side of Turkey's biggest city Istanbul on Monday, the city's governor said on Twitter.
The helicopter went down in an area of apartment buildings, Istanbul Governor Ali Yerlikaya said. Television images showed smoke rising from the area and ambulances rushing to the scene.

The four soldiers were taken to the hospital, the governor said. 
 
"
9,By Reuters,"<span>Feb 11, 2019 12:10PM ET</span>",Pompeo says U.S. too often absent from central Europe,"BUDAPEST (Reuters) - The United States should not let Russian President Vladimir Putin ""drive a wedge between friends and NATO"", Secretary of State Mike Pompeo said on Monday.
Speaking in the Hungarian capital Budapest, Pompeo also said the United States should be more engaged in the region.

 
"
