,company,date,title,content
0,By Reuters,"<span>Dec 06, 2019 10:06AM ET</span>",U.S. October wholesale inventories revised down,"WASHINGTON (Reuters) - U.S. wholesale inventories rebounded less than initially estimated in October, with apparel stocks dropping by the most in three years, suggesting that inventory investment could be a drag on fourth-quarter economic growth.
The Commerce Department said on Friday that wholesale inventories edged up 0.1% in October instead of the previously reported 0.2% gain. Stocks at wholesalers dropped 0.7% in September. They gained 3.8% on a year-on-year basis in October.
The component of wholesale inventories that goes into the calculation of gross domestic product rose 0.2% in October.
The pace of inventory accumulation had slowed in the second quarter after stocks surged from the third quarter of 2018 through the first quarter of this year. The inventory overhang has led businesses to place fewer orders at factories, contributing to a downturn in manufacturing activity.
Inventory accumulation helped to lift economic growth to a 2.1% annualized rate in the third quarter, offsetting the drag to GDP from a wider trade deficit. The economy grew at a 2.0% pace in the second quarter.
Growth estimates for the fourth quarter are converging around a 1.8% rate.
In October, wholesale auto inventories fell 0.4% after decreasing 1.3% in the prior month. Apparel inventories tumbled 1.4%, the largest drop since September 2016, after nudging up 0.1% in September.
There were also decreases in furniture and professional equipment inventories. Petroleum inventories dropped 3.7%.
Sales at wholesalers fell 0.7% in October, the biggest decline since December 2018, after dipping 0.1% in September.
Motor vehicle sales rose 0.6% in October after decreasing 3.0% in the previous month. Apparel sales fell 2.4% after rebounding 3.6% in September.
At October's sales pace it would take wholesalers 1.37 months to clear shelves, the most since May 2016, up from 1.36 months in September."
1,By Investing.com,"<span>Dec 06, 2019 09:16AM ET</span>","Payrolls Jumped 266,000 Last Month, Crushing Expectations","Investing.com - The U.S. economy created many more jobs that expected in November, while the unemployment rate ticked lower and wage growth remained in check. That boosted stocks and send Treasury yields higher.
Nonfarm payrolls rose by 266,000, the Labor Department said Friday, handily topping expectations for a rise of 186,000, according to forecasts compiled by Investing.com.
That was the biggest rise in 10 months.
In addition, previous months were revised higher. September payrolls were revised up by 13,000 to 193,000 and October was revised higher by 28,000 to 156,000.
“Put all that together, and it says that payrolls growth over the past three months has averaged a healthy +205K” which smooths out auto strike-related volatility, University of Michigan economics professor Justin Wolfers tweeted.
The unemployment rate ticked down to 3.5% from 3.6%. Economist predicted it would remain steady.
“This does not feel like an economy that at great risk of recession; the Fed will likely be on hold for a while,” Carl Tannenbaum, chief economist for   Northern Trust   (NASDAQ:NTRS) tweeted.
Average hourly earnings rose 0.2%, lower than the 0.3% predicted, while year over year they are up 3.1%, indicating wage inflation remains in check.
“Wage growth continues to remain puzzlingly weak,” Wolfers said. “Over the past year, hourly earnings are up only 3.1%. That's the sort of number that's unlikely to worry the Fed much (even as it continues to be puzzled by such low wage and price growth at such a low inflation rate).”
Manufacturing activity contracted for a fourth straight month in November. The factory malaise has been blamed on the Trump administration's 17-month trade war with China, which has bruised business confidence and undercut capital expenditure.
S&P 500 futureswere up 0.65%, while the 10-Year Treasury yield rose 6 basis points to 1.855%.
 
"
2,By Bloomberg,"<span>Dec 06, 2019 09:06AM ET</span>",Canada Posts Largest Job Loss Since 2009 on Full-Time Drop,"(Bloomberg) -- Canada’s job market unexpectedly weakened for a second-straight month, registering the biggest drop in employment since 2009 and casting doubt on the resiliency of the domestic outlook.
The economy lost 71,200 jobs in November, Statistics Canada said Friday in Ottawa, following a decline of 1,800 in the prior month. That pares the total number of jobs added this year to around 285,100.
The report missed the median economist forecast for a gain of 10,000 jobs. The unemployment rate increased to 5.9% in the month, from 5.5% in October, the biggest one-month jump since 2009. The decrease in employment was broad-based among both the goods-producing and service-producing sectors.
“Canada’s jobs report is disappointing, showing job losses for the second month in a row,” said Julia Pollak, labor economist at ZipRecruiter, an online employment marketplace. “But observers should remember that the numbers are highly volatile and that this is still the strongest year for job growth in Canada in 17 years.”
The Canadian currency depreciated on the report, dropping 0.6% to C$1.3249 against its U.S. counterpart at 8:40 a.m. Toronto time.
Key Insights
The weakness in November’s report contrasts with the Bank of Canada’s view in the rate decision this week that a healthy labor market will fuel consumption and remain a source of resilience amid trade tensionsA question now is whether or not the labor market will continue to cool down from a strong year or if it will reverse courseSome of the losses in the month were in public administration, which saw a pickup last month due to election-related hiringWages for permanent employees rose 4.4% on the year, matching the prior month’s rate; hours worked slowed to 0.2%, from a year earlier, versus 1.3% in OctoberGet More
Private sector employment was responsible for a majority of the job losses while self-employment and public-sector employment were little changedNovember saw fewer workers of core-aged men and women 55 and over(Corrects to show private-sector employment was the biggest driver of losses in second to last paragraph)"
3,By Reuters,"<span>Dec 06, 2019 07:56AM ET</span>","Brazilian inflation rebounds in November, but no barrier to rate cut","By Jamie McGeever
BRASILIA (Reuters) - Brazilian consumer price inflation bounced back to seven-month highs in November from ultra-low levels the month before, led by the rising cost of meat and regulated prices like electricity, official figures showed on Friday, .
Although the annual rate of inflation posted one of its biggest increases from the previous month seen in years, it remains well below the central bank's target and is unlikely to prevent another cut in interest rates next week.
The benchmark IPCA index of inflation rose 0.51% from the previous month, government statistics agency IBGE said, the highest month-on-month increase since April and above the median estimate in a Reuters poll of 0.46%.
The rise of 0.41 percentage points from October's 0.10% monthly inflation rate was the biggest in over a year.
The year-on-year rate of IPCA price inflation in November was 3.27%, up from 2.54% in October. That jump of 0.73 percentage points was the biggest since June last year, and the second biggest in 15 years, Refinitiv data show.
The median forecasts in a Reuters poll of economists was for an annual inflation rate of 3.23%.
""The rise in inflation was a bit more than had been expected ... (but) I don't see anything that will stop Copom from cutting interest rates next week,"" said William Jackson, economist at Capital Economics.
""But this, alongside a strengthening economy, certainly means that will be the last cut in the cycle,"" he said.
The central bank's official year-end inflation goals are 4.25% for 2019 and 4.00% for 2020. Most economists think they will be undershot.
In the first 11 months of the year, the annual rate of inflation was running at 3.12%, IBGE said.
The central bank is widely expected to cut its benchmark Selic interest rate next week by half a percentage point to a record low of 4.50%. That would be the fourth consecutive reduction of 50 basis points.
But some economists, like Jackson, think it might be the last, after figures this week showed the economy grew in the third quarter more rapidly than expected.
Below is the result for each price category:
November October
- Food and beverages 0.72 0.05
- Housing 0.71 -0.61
- Household articles -0.36 -0.09
- Apparel 0.35 0.63
- Transport 0.30 0.45
- Health and personal care 0.21 0.40
- Personal expenses 1.24 0.20
- Education 0.08 0.03
- Communication -0.02 -0.01
- IPCA 0.51 0.10"
4,By Reuters,"<span>Dec 06, 2019 06:36AM ET</span>",Chile consumer prices barely budge in November amid unrest,"SANTIAGO (Reuters) - Chilean consumer prices rose 0.1% in November, the government's statistics agency said on Friday, as annual inflation rose closer to its target.
Annual inflation hit 2.7%, still towards the lower end of the bank's 2% to 4% range though creeping closer to its 3% target.
Unrest last month sent Chile's peso spiraling to an historic low against the dollar. The most violent, widespread protests to hit the country since its return to democracy in 1990 have left at least 26 dead. Statistics agency INE did not mention the protests in a statement accompanying the data release.
The central bank this week said a recently announced $5.5 billion fiscal stimulus plan and the depreciating peso could help push long-lagging inflation upwards in coming months. The bank expects inflation to hit 3.4% in 2019."
5,By Reuters,"<span>Dec 06, 2019 05:21AM ET</span>",Italy's economic growth set to remain weak in near term: ISTAT,"ROME (Reuters) - Italy's economy is likely to remain weak in the near term, national statistics bureau ISTAT said on Friday, citing its leading indicator for November.
The euro zone's third largest economy has been largely stagnant for the last seven quarters. Gross domestic product rose 0.1% in the third quarter on a quarter-on-quarter basis after an identical reading in the second quarter, data showed last month.
""The leading indicator points to a continuation of the phase of weakness of economic activity"", ISTAT said.
ISTAT on Wednesday revised its forecast for Italian gross domestic product growth in 2019 to 0.2% from a 0.3% projection it made in May."
6,By Reuters,"<span>Dec 06, 2019 03:46AM ET</span>",UK house price growth hits seven-month high in November: Halifax,"LONDON (Reuters) - British house prices rose in November at the fastest annual rate in seven months, mortgage lender Halifax said on Friday.
House prices increased 2.1% year-on-year after a 0.9% rise in October. In November alone, prices rose by 1.0% after a 0.1% drop in the previous month.
""While a degree of uncertainty remains evident, it's also clear that buyers and sellers are responding to factors such as improved mortgage affordability and the limited supply of available properties,"" Halifax managing director Russell Galley said."
7,By Reuters,"<span>Dec 06, 2019 03:26AM ET</span>",German industry slump sparks renewed growth fears,"BERLIN (Reuters) - Germany's industrial output unexpectedly dropped in October, reviving worries about its economic growth outlook as its manufacturing backbone is hurt by global trade conflicts and disruption in the auto sector.
Industrial output dropped 1.7% on the month against expectations for a 0.1% rise, Statistics Office figures showed on Friday. Production of capital goods slumped by 4.4% on the month, the steepest decline in more than five years.
Europe's biggest economy is going through a soft patch as its export-oriented manufacturers struggle against a backdrop of trade friction, an ailing car industry and uncertainties over Britain's planned departure from the European Union.
""Now the trepidation starts again about GDP growth in the final quarter,"" said Jens-Oliver Niklasch, economist at Landesbank Baden-Wuerttemberg.
In its 10th successive year of growth, the economy has been relying on strong consumption as exports weaken, which resulted in a second-quarter GDP contraction of 0.2%.
The economy grew by just 0.1% in the third quarter, narrowly avoiding recession, which economists usually define as two consecutive quarters of negative growth.
""Trade conflicts, global uncertainty and disruption in the automotive industry have put the entire German industry in a headlock, from which it is hard to escape,"" said Carsten Brzeski, economist at ING.
Many economists have been urging the government to ditch its policy of incurring no new net debt, saying it should instead borrow to finance a stimulus package.
The government seems to be betting instead on an easing of trade frictions between the United States and both China and the EU to revive Germany's manufacturing sector.
""The economic weakness in industry remains"" the ministry said in a statement. ""However, the latest developments in new orders and business expectations indicate that a stabilising trend could emerge in the coming months.""
German business morale rose in November, the Ifo economic institute said late last month."
8,By Bloomberg,"<span>Dec 06, 2019 12:40AM ET</span>",Consumers in India Turn Most Pessimistic in More Than Five Years,"(Bloomberg) -- Consumer confidence in India dropped to its lowest since at least 2014, the year Prime Minister Narendra Modi came to power.
The current situation index fell to 85.7 in November from 89.4 in September, according to the Reserve Bank of India’s consumer confidence survey, where 100 is the dividing line between pessimism and optimism. The future expectations gauge -- that takes into account the one-year ahead perceptions -- fell to 114.5 from 118.0.
The drop coincides with a deepening slowdown in Asia’s third-largest economy and increased worries about employment. The yearlong crisis in the shadow-banking sector has tightened lending, affecting domestic consumption that makes up about 60% of the nation’s economy. All this contributed to growth cooling to a new six-year low in the quarter ended September.
The central bank’s survey was conducted in 13 big cities and 5,334 households. Consumers were surveyed about perceptions and expectations on the general economic situation, the jobs scenario, the overall price situation apart from income and spending.
Worryingly enough, respondents felt that prices have increased in the past year and are likely to rise in the year ahead, implying inflationary pressures are likely to stay sticky in the near term.
On Thursday, India’s central bank shrugged off lower growth worries to keep interest rates unchanged amid a spike in headline inflation. The six-member Monetary Policy Committee headed by Governor Shaktikanta Das decided to wait and see how the five rate cuts already delivered this year pan out before it does more."
9,By Bloomberg,"<span>Dec 05, 2019 11:36PM ET</span>",Singapore Keeps Building Until the Buyers Come,"(Bloomberg Opinion) -- You’ll build and they’ll come? Well, don’t bet on it.
That’s what Singapore’s authorities seem to be telling property developers, who are flooding the market with new homes. 
The builders themselves are getting nervous about the glut. But everyone — the prospective homeowner, the seller and the government — is actually lucky. A minor bubble got pricked in time, with exorbitant duties now charged on most purchases to discourage speculation. These hit overseas buyers and foreign-born permanent residents, whom many Singaporeans feel were pricing them out of the market, especially hard.  
In July 2018, the city-state imposed additional buyers’ stamp duties and tighter loan-to-value norms to break up the frenzy of en-bloc sales, in which owners of apartments take cash from builders to vacate, permitting redevelopment. Just the previous year, $6.4 billion of such deals took place, the most since 2007.
As planners had feared, all those bulldozed older buildings are now making way for gleaming new condominiums. The catch is, there are few buyers. 
The number of units that developers have launched for sale, but remain unsold, reached almost 4,400 in the third quarter, a 3.5-fold increase from just before the government imposed harsh curbs on purchases. Speculation is frowned upon. Except for Singaporean citizens buying a first property, everyone now pays a stiff duty. Foreign-born permanent residents are levied as much as 15% for a second home. Overseas buyers who aren’t permanent residents are charged 20%.
The oversupply of unsold new homes is thus an engineered solution. The pipeline is helping keep a lid on prices, which had surged 9.1% from a year earlier before the cooling measures were imposed. Now, they’re rising just 2.1% annually. And even this moderate pace may be at risk. “The increase in the unsold inventory could place downward pressure on prices in the medium term, if unaccompanied by a corresponding rise in demand,” the central bank said in its recent financial stability review.  
The next general elections are due by 2021, but likely to be held sooner. In that case, why wouldn’t Singapore want the wealth effect of a stronger property market? One reason is that most Singaporeans live in public housing. The fate of Housing Development Board estates when their 99-year lease expires is a bigger issue for voters than private property riches.
Second, the government doesn’t want a repeat of the 2010-2013 experience when low global interest rates sent a tsunami of money into the Asian financial center’s private housing market.
Currently, overseas buyers’ participation is subdued at 5%-7% of transactions, compared with a peak rate of nearly 20% in 2011. A 5.9 percentage-point increase in foreigners’ purchases is associated with an acceleration of 1.2 percentage points in the quarter-on-quarter growth rate of Singapore residential property prices, research at the International Monetary Fund has shown. 
The current lull in foreigners’ participation may be temporary. Easy money conditions are back again globally, and property prices in protest-hit Hong Kong are overstretched.  That combination alone is sufficient to keep Singapore vigilant.
If the city hadn’t punctured the en-bloc mania in time, home prices would by now have started to run away. Affordability would have become an issue, especially at a time when, caught in the crossfire of the U.S.-China trade war, Singapore residents have seen their incomes rise much more slowly.
Builders have got the memo and cut back on land purchases. However, the government’s land sales program for the first half of next year doesn’t show much sign of pulling back on supply. If carried out in full, the plan announced this week will release another 6,490 housing units sometime in the future. But who is this additional stock for? With the local labor market hitting a soft patch, and amid rising clamor for a “Singaporean First” employment policy, tight controls on immigration are likely to remain in place through 2020, further depressing potential demand.
Maybe once the elections are out of the way, Singapore will allow more prospective buyers to show up on its shores. On that hope, developers will have to go on and keep building."
