,company,date,title,content
0,By Reuters,"<span>May 31, 2018 08:10AM ET</span>",UK consumers ramp up borrowing again after winter chill,"By William Schomberg and Paul Sandle
LONDON (Reuters) - Britain's consumers picked up the pace of their borrowing in April, according to data that could reassure the Bank of England that the economy is ready for another interest rate hike after a cold winter slump.
Also on Thursday, surveys showed consumers turned a bit more confident this month, possibly reflecting an easing of a Brexit-related squeeze on their spending power, and companies were more upbeat too.
""The figures will give the Monetary Policy Committee increased confidence in their assessment that the Q1 slowdown was just a blip,"" Andrew Wishart, an economist with consultancy Capital Economics, said.
""The figures chime with other signs that consumer spending growth is starting to strengthen, such as strong retail sales in April. And the rise in consumer confidence in May suggests that consumer credit growth will continue to grow strongly.""
Britain's economy, which has slowed sharply since voters decided in mid-2016 to leave the European Union, nearly ground to a halt in the first three months of 2018, when the country was hit by unusually cold weather.
The slowdown prompted the BoE to hold off from raising interest rates this month. It noted the sharp fall in consumer borrowing when it explained why it kept rates on hold.
Thursday's data from the BoE showed consumer credit jumped by a bigger-than-expected 1.832 billion pounds, the strongest rise since November 2016, up from an increase of only 425 million pounds in March.
Economists taking part in a Reuters poll had expected consumer lending to show a net increase of 1.3 billion pounds.
The annual growth rate in consumer lending edged up to 8.8 percent from 8.6 percent in March, its slowest increase since November 2015, the BoE said.
A surge in consumer credit peaked in late 2016 when it was growing by 11 percent a year. 
Since then, the BoE has urged banks to scale back risky lending, and consumers have felt the pinch from higher inflation after the Brexit vote and weak wage growth.
But there are signs that the squeeze on spending power is easing. Inflation has eased in recent months and wage growth is slowly picking up speed. 
The monthly GfK consumer confidence survey showed households felt more upbeat about their personal finances although the remained largely pessimistic about the economy ahead of Brexit next March.
In contrast to the signs of a pickup among consumers, Britain's housing market remains in the doldrums.
Prices rose by 2.4 percent in the 12 months to May, down from rates of around 5 percent shortly before the referendum, mortgage lender Nationwide said.

The BoE said the number of mortgages approved for house purchase edged down to 62,455 in April from 62,802 in March, below economists' forecasts of 63,000 in the Reuters poll.
 
"
1,By Investing.com,"<span>May 31, 2018 05:00AM ET</span>",Euro Zone Inflation Accelerates in May,"Investing.com - Inflation in the euro zone accelerated in May, according to a flash estimate released on Thursday, adding to the dilemma facing the European Central Bank as it debates unwinding its stimulus program.
The bloc’s statistics agency Eurostat said its consumer price index rose to 1.9% year-on-year in May, up from 1.2% in April and above expectations for a reading of 1.6%.
The main factor behind the increase was the recent sharp rise in oil prices. Energy prices were up 6.1% in the year to May, more than double April's 2.6% Eurostat said.
Core, or underlying inflation, which strips out volatile items such as energy and food, rose to an annual rate of 1.1% from 0.7% in the previous month.
The ECB targets inflation of close to but just below 2% for the euro zone as a whole.
The data came a day after figures showing that inflation in Germany, the euro zone’s largest economy, rose more than expected in May, hitting 2.2%, its highest level in more than a year, while data also showed inflation picking up in Spain.
The ECB is facing a choice between containing market turmoil which has arisen amid concerns over Italy’s political stability and sticking to plans to end its quantitative easing program.
At the start of the year the ECB had hoped to begin winding up its stimulus program towards the end of the year and begin raising interest rates around the middle of 2019.
But that timetable has been thrown into doubt by a slowdown in growth in the euro area since the start of the year and by political developments in Italy which saw the country’s bond yields spike earlier this week.
Most analysts believe that the ECB will wait until July - a month later than previously expected - to give markets updated guidance on its plans to begin phasing out its stimulus program.
At the same time, another report showed that the unemployment rate in the euro area ticked down to 8.5% in April from an upwardly revised 8.6% in the previous month."
2,By Reuters,"<span>May 31, 2018 12:11AM ET</span>","China May factory growth at 8-month high, but tight funding hits smaller firms","BEIJING (Reuters) - China's vast manufacturing sector grew at the fastest pace in eight months in May, blowing past expectations and easing concerns about an economic slowdown even as risks from trade tensions with the United States and a crackdown on debt point to a bumpy ride ahead. 
The official Purchasing Managers' Index (PMI) released on Thursday rose to 51.9 in May, from 51.4 in April, and remained well above the 50-point mark that separates growth from contraction for the 22nd straight month.
Analysts surveyed by Reuters had forecast the reading would dip slightly to 51.3. 
Production expanded at the fastest rate in six months in May while growth in new orders rose to an 8-month high, helped by rising commodities prices. 
The strong manufacturing sector readings defy concerns about an expected loss of momentum in the world's second-biggest economy, as policymakers navigate debt risks and rocky trade relations with the United States.
In particular, export orders improved from the previous month. Some economists suspect that Chinese firms have been front-loading shipments due to the Sino-U.S. trade frictions.
On the whole, however, economists were skeptical of the sustainability of industrial sector strength, suggesting the broader economy will face pressure over coming months.
""We doubt this strength will be sustained for long given that it appears to mostly reflect a temporary boost to industrial output from the easing of pollution controls rather than a turnaround in underlying demand,"" said Julian Evans-Pritchard, Senior China Economist at Capital Economics, in a note after the data release.
Nomura analysts were also of the view the strong PMI readings will be short-lived, saying ""the growth of end-demand, such as infrastructure and property investment, has slumped in recent months, due at least in part to the government’s deleveraging efforts.""
SMALL FIRMS FACE FUNDING PRESSURES
Beijing has been tightening controls on riskier investments, the shadow banking business and speculation in the property sector, but has been keen to keep the broad economy well funded. 
The industrial sector, a key source of jobs, remained in healthy shape, with profits growing at their fastest pace in six months, underpinned by continued strength in the steel sector. 
But the latest survey showed that more manufacturers were concerned about tightening in funding over recent months, with 40.1 percent of all firms polled raising the issue in May, according to Zhao Qinghe, an official with the statistics bureau.
""Big cost pressure is still one of the major problems facing Chinese manufacturers these days,"" said Zhao. 
Activity of small firms contracted in May after expanding the previous month while both big and medium-sized companies all posted positive growth. 
Hi-tech manufacturing activity rose to 54.8 in May, up from April's 53.8, despite pending U.S. tariff list under its intellectual property probe and restrictions on Chinese investments in the U.S.
Washington said on Tuesday that it was moving forward with its threat to apply tariffs on Chinese imports worth up to $50 billion, reviving fresh worries of a trade war between the world's two biggest economies. Trade tensions had ebbed only recently after Beijing pledged to buy more from the United States. 
China's economy grew at a slightly faster-than-expected pace of 6.8 percent in the first quarter. However, signs of stress were evident with investment growth slowing to a near 20-year low in April and growth in retail sales sliding. 
Boosted by government infrastructure spending, a resilient housing market and unexpected strength in exports, China's manufacturers helped the economy deliver strong growth last year.
Economists still expect China's economic growth to slow to 6.5 percent this year from 6.9 percent in 2017, citing rising borrowing costs, tougher limits on industrial pollution and a crackdown on local governments' spending to keep their debt levels in check. 
Most China watchers had tipped growth to soften slightly in the second quarter, from a solid 6.8 percent in the first three months of the year. Yet, ANZ economists now see steady growth in the June quarter, citing support from increases in production and new orders in Thursday's PMI survey. 
A sister survey showed growth in China's service sector also picked up pace in May, with the official non-manufacturing Purchasing Managers' Index (PMI) edging up to 54.9 from 54.8 the previous month.
A sub-reading for construction activity, a major driver of growth in 2017, stood at 60.1 in May, down from 60.6 in April.
Chinese policymakers are counting on growth in services and consumption to rebalance their economic growth model from its heavy reliance on investment and exports. The services sector now accounts for over half of the economy, with rising wages giving Chinese consumers more spending clout.
A composite PMI covering both the manufacturing and services activity rose to 54.6 in May, from April's 54.1.

(For graphic on China economic indicator dashboard, click: https://tmsnrt.rs/2lQ48De)
 
"
3,By Bloomberg,"<span>May 30, 2018 11:20PM ET</span>",China's Factory Gauge Beats Estimates on Global Trade Resilience,"(Bloomberg) -- China’s official factory gauge rose more than estimated as export orders accelerated, signaling trade continues to drive expansion as the global economy powers through risks.
The manufacturing purchasing managers index rose to 51.9 in May, exceeding all forecasts in Bloomberg’s survey of economists, who projected the gauge to remain unchanged at 51.4. The non-manufacturing PMI, covering services and construction, rose for a third straight month to 54.9, the statistics bureau said Thursday, from 54.8 in April. Levels above 50 indicate improvement.
The PMI for new export orders increased to 51.2 from 50.7, readings of input and output prices climbed and inventories and backlogs of work declined.
Activity is holding up even as debt curbs, trade tensions with the U.S. and political strife from Turkey to Italy cloud the overall outlook. A temporary truce between the two biggest economies on trade is in danger of breaking down after President Donald Trump said this week that the U.S. will pursue tariffs on Chinese goods, a potential headwind for domestic manufacturing.
The PMI strength “highlights resilience of the economy at a time of external threats such as trade tensions with the U.S.,” said Dariusz Kowalczyk, senior emerging-market strategist at  Credit Agricole  (PA:CAGR) SA in Hong Kong. “Improved sentiment bodes well for activity in coming months across industries.”
The economy is stable with improvement and the trend is sustainable, China National Radio reported Thursday, citing Premier Li Keqiang’s comments at a May 29 meeting.
Still, the proportion of companies with tight funding conditions went up for a third month to 40.1 percent in May, underscoring the need to further strengthen financial support for the real economy, the statistics bureau said in a statement on its website.
Short-Lived?
The rebound “might be short lived, as growth of end demand such as infrastructure and property investment slumped in the past several months due partially to the government’s deleveraging efforts,” said Lu Ting, chief China economist at Nomura Holdings Inc. in Hong Kong. “We’re going to see strong headwinds in the second half.”
More than 40 percent of businesses complained about labor and input prices, showing higher costs remain a major difficulty, the bureau said. An input prices sub-index rose to 56.7 from 53 a month earlier.
“On the back of the concern about a slowing economy and the need to prioritize expanding domestic demand, the government has also been taking measures to boost infrastructure spending and front-load budgeted projects since a few weeks ago,” Chang Jian, chief China economist at  Barclays  (LON:BARC) Plc in Hong Kong, said in a Bloomberg Television interview.
The World Bank said in a report released Thursday that external risks for China have become more prominent and high corporate debt is the main domestic challenge. Bank economists maintained their forecast for the expansion to decelerate to 6.5 percent this year.
The strong PMI reading should offer some relief for those concerned about an economic slowdown, according to Raymond Yeung, chief greater China economist for Australia & New Zealand Banking Group Ltd. in Hong Kong.
“An outperforming first half can offer a buffer for China to deal with global uncertainties including a potential softening of European demand and Trump’s ad hoc measures,” he said.
"
4,By Reuters,"<span>May 30, 2018 10:00PM ET</span>","Japan's factory output growth slumps in April, dims production prospects","By Stanley White
TOKYO (Reuters) - Japan's industrial output was well short of market expectations in April, official figures showed on Thursday, adding to fears for the outlook after the economy contracted in the first quarter. 
Industrial output rose just 0.3 percent in April from the previous month, official data showed on Thursday, well below the median forecast for a 1.2 percent increase and a 1.4 percent rise in March.
Much of the slowdown was due to a 5.6 percent decline in production of electronic parts while inventories rose for a third straight month, adding to fears of weakening overseas demand.
Output is seen likely to weaken further as companies focus on lowering inventories of unsold goods, suggesting Japan's economic performance peaked last year and this year growth will be more modest.
""Production is slowing overall because companies with high inventories are cutting their output,"" said Asuka Sakamoto, economist at Mizuho Research Institute.
""Output will fall in the coming months, but I expect consumer spending to rebound in the second quarter, which should be supportive for economic growth. I'm not worried about a recession.""
Manufacturers surveyed by the Ministry of Economy, Trade and Industry expected output to rise 0.3 percent in May but to fall 0.8 percent in June.
Japan's economy contracted in the first quarter as weak investment, consumption and exports took their toll, with Thursday's output data and forecasts adding to concerns over how quickly the economy can return to growth.

On the positive side, production of cars and machines used in factories accelerated in April.
 
"
5,By Investing.com,"<span>May 30, 2018 02:15PM ET</span>","Outlook on U.S. Economy 'Upbeat' Despite Ongoing Trade Spat, Fed's Survey Shows","Investing.com – The outlook on U.S. economic growth remained “upbeat,” despite concerns about the ongoing international trade spat between the U.S. and its trading partners as manufacturing activity shifted into ""higher gear,"" a Federal Reserve survey showed.
The central bank’s Beige Book economic report, based on anecdotal information collected by the Fed’s 12 reserve banks through May 21, showed the U.S. economy and inflation expanded at a modest pace.
“Contacts noted some concern about the uncertainty of international trade policy. Still, outlooks for near term growth were generally upbeat,” according to the Fed’s beige book. “Economic activity expanded moderately in late April and early May with few shifts in the pattern of growth.”
Wage increases remained “modest” in most Districts, and some districts expected similar employment and wage gains in the coming months, according to the Fed’s beige book.
The modest pace of wage growth comes as many firms increased wages as well as the generosity of their compensation packages.
Manufacturing activity “shifted into higher gear,” the Fed said, with more than half of the Districts reporting a pickup in industrial activity and a third of the Districts classifying activity as ""strong.”
The Fed hinted at a faster pace of consumer inflation, citing ""some Districts also noted that their retail contacts were more able to pass along price increases to their customers than in the recent past.”
Analysts at BMO said the ""harder data"" was yet to validate the Fed's ""fairly positive,"" view of price pressures building and modest wage gains.
""While the release offers a fairly positive view of price pressures building and of labor shortages flowing through to 'modest' wage gains, we've yet to see that dynamic play out in harder data,"" BMO said.
The release of the Beige book did little to shift the narrative on monetary policy, drawing a muted reaction in markets, as traders continued to expect the Federal Reserve will hike rates at its next meeting in June.
According to Investing.com's Fed Rate Monitor Tool, about 85% of traders expect the Fed to hike rates in June."
6,By Reuters,"<span>May 30, 2018 12:24PM ET</span>",U.S. first-quarter growth trimmed on weak consumer spending,"By Lucia Mutikani
WASHINGTON (Reuters) - U.S. economic growth slowed slightly more than initially thought in the first quarter as consumer spending rose at its weakest pace in nearly five years, but activity is already picking up against the backdrop of a tightening labor market and tax cuts. 
Gross domestic product increased at a 2.2 percent annual rate, the Commerce Department said on Wednesday in its second estimate of first-quarter GDP, instead of the previously reported 2.3 percent pace. While business spending was stronger than initially estimated, inventory investment was far smaller than the government reported last month.
The economy grew at a 2.9 percent rate in the fourth quarter. Economists expect a $1.5 trillion income tax cut package, which came into effect in January, will spur faster economic growth this year and lift annual GDP growth close to the Trump administration's 3 percent target.
Growth is also expected to get a boost from increased government spending. April data including retail sales, trade and industrial production suggest the economy regained speed early in the second quarter. Growth estimates for the second quarter are above a 3 percent rate.
Economists had expected first-quarter GDP growth would be unrevised at a 2.3 percent pace. 
""Growth is set to rev up soon given the deficit-financed tax cuts and a big increase in federal government spending,"" said Scott Hoyt, a senior economist at Moody's Analytics in West Chester, Pennsylvania.
An alternative measure of economic growth, gross domestic income (GDI) increased at a 2.8 percent rate in the January-March quarter, the fastest since the third quarter of 2016. GDI rose at a 1.0 percent pace in the fourth quarter. 
The average of GDP and GDI, also referred to as gross domestic output and considered a better measure of economic activity, increased at a 2.5 percent rate in the first quarter. That followed a 2.0 percent rate of growth in the prior period.
The income side of the growth ledger was boosted by after-tax corporate profits, which surged at a 5.9 percent rate last quarter after rising at a 1.7 percent pace in the fourth quarter. The government slashed the corporate tax rate to 21 percent from 35 percent effective January. 
Wages and salaries also got a lift from lower tax rates, increasing $119.5 billion in the first quarter, an upward revision of $3.1 billion from earlier estimates.
STRONG LABOR MARKET 
Separately, the ADP national employment report on Wednesday showed private sector payrolls increased by 178,000 jobs in May after rising 163,000 in April. The data was released ahead of the government's more comprehensive employment report on Friday.
According to a Reuters survey of economists, nonfarm payrolls likely increased by 188,000 jobs this month after gaining 164,000 in April. The unemployment rate is forecast unchanged at a near 17-1/2-year low of 3.9 percent.
""Job growth is still strong for this stage of the expansion but slowing as businesses are having a difficult time finding qualified workers to fill open positions,"" said Scott Anderson, chief economist at Bank of the West in San Francisco.
Steady growth and a robust labor market are seen encouraging the Federal Reserve to raise interest rates next month. The U.S. central bank increased borrowing costs in March and forecast at least two more rate hikes for this year.
U.S. financial markets were little moved by the data as investors keep a wary eye on political developments in Italy. The dollar fell against a basket of currencies and prices for U.S. Treasuries were trading lower. Stocks on Wall Street rose.
Growth in consumer spending, which accounts for more than two-thirds of U.S. economic activity, braked to a 1.0 percent rate in the first quarter, rather than the previously reported 1.1 percent pace. It was the slowest pace since the second quarter of 2013 and followed the fourth quarter's robust 4.0 percent rate. 
Businesses accumulated inventories at a $20.2 billion rate, instead of the $33.1 billion pace estimated last month. Inventory investment contributed 0.13 percentage point to GDP growth instead of 0.43 percentage point. The smaller inventory build bodes well for second-quarter GDP growth.
The trade deficit in the first three months of the year was a bit bigger than initially thought and had no impact on the GDP growth rate. Trade was previously estimated to have added 0.20 percentage point to output. 
It could contribute to GDP growth in the second quarter as another report from the Commerce Department showed the goods trade deficit falling 0.6 percent to $68.2 billion in April.
Business spending on equipment was revised up to a 5.5 percent growth rate in the January-March quarter from the 4.7 percent pace estimated last month. That was still a moderation in investment following double-digit growth in the second half of 2017. April durable goods data suggested business spending on equipment is likely to slow further in the second quarter.

Investment in homebuilding fell at a 2.0 percent rate in the first quarter instead of being unchanged as reported last month. 
 
"
7,By Reuters,"<span>May 30, 2018 11:20AM ET</span>",U.S. mortgage applications fall to lowest since 2016: MBA,"NEW YORK (Reuters) - U.S. mortgage applications declined to their lowest level since the start of 2016 even as some 30-year borrowing costs retreated from their highest levels in more than seven years, the Mortgage Bankers Association said Wednesday.
The Washington-based group's seasonally adjusted gauge on overall home loan applications fell 2.9 percent to 356.1 in week ended May 25, which was the lowest reading since the week of Jan. 1, 2016.
Interest rates on 30-year fixed-rate ""conforming"" home loans, whose balances are $453,100 or less, fell to 4.84 percent from prior week's 4.86 percent, the highest since April 2011, MBA said.
"
8,By Reuters,"<span>May 30, 2018 08:56AM ET</span>",German inflation overshoots ECB target in May,"By Michael Nienaber
BERLIN (Reuters) - German inflation soared more than expected in May, propelled by higher energy costs to its highest level in more than a year and surpassing the European Central Bank's target of just under 2 percent for the euro zone as a whole.
German consumer prices, harmonized to make them comparable with inflation data from other European Union countries, rose by 2.2 percent year-on-year after an increase of 1.4 percent the month before, the Federal Statistics Office said.
This was the fastest pace since February 2017 and beat a Reuters consensus forecast for a rise of 1.8 percent.
On the month, EU-harmonized prices were up 0.6 percent, the preliminary numbers showed. That compared with the Reuters consensus forecast for an increase of 0.3 percent.
""German inflation is now showing its true colors,"" KfW bank economist Joerg Zeuner said, adding that a rate of around 2 percent reflected Germany's strong upswing.
""It supports the ECB's path to cautiously exit its unconventional monetary policy,"" Zeuner added.
In another sign of accelerating inflation in the euro zone, Spanish consumer prices rose in May at their fastest pace since April 2017, also topping the ECB's target level as energy costs went up.
The stronger-than-expected inflation figures are likely to play into the hands of policy hawks, including Bundesbank head Jens Weidmann, who want the ECB to end its asset purchases this year and see room for a rate hike towards the middle of 2019.
But investors have dropped long-standing bets that the ECB would raise rates in June 2019 amid signs of weaker economic growth in the euro zone and market turmoil associated with a political crisis in Italy.
In Portugal, annual consumer price inflation rose to 1.0 percent in May, up from 0.4 percent in the previous month, data from the National Statistics Institute showed on Wednesday.
The euro zone will publish preliminary May inflation data on Thursday, with the annual rate expected to rise to 1.6 percent from 1.2 percent in April, according to a Reuters poll.
The German statistics office did not provide a preliminary reading for core inflation. But regional data from the states suggested that higher prices for energy, food and transport were the main drivers of the surge in May.
""The ECB now faces a classic stagflationary shock, with higher inflation and slower growth,"" Oxford Economics analyst Nicola Nobile said.

She added, however, that she still expected the ECB to end its bond purchases this year, to avoid the risk of second-round effects on inflation.
 
"
9,By Bloomberg,"<span>May 30, 2018 08:40AM ET</span>",U.S. First-Quarter Growth Revised Down to 2.2% on Inventories,"(Bloomberg) -- The U.S. economy grew in the first quarter at a slightly slower pace than previously estimated, while tax cuts gave a significant boost to corporate profits, according to Commerce Department data released Wednesday.
Key Takeaways
Consumer spending, which accounts for about 70 percent of the economy, was revised downward due to smaller contributions from services. At the same time, another key gauge of the economy was better than previously reported: Final sales to domestic purchasers, which strip out trade and inventories -- the two most volatile components of the GDP calculation -- advanced 1.9 percent, revised up from 1.6 percent.
The first quarter typically is influenced by seasonal quirks. Household purchases and economic growth are projected to rebound in the April-June period amid bigger after-tax paychecks and the strong job market. However, a sustained and more pronounced rise in fuel costs would potentially restrain gains in consumer spending and business investment.
The report included the first look at corporate America’s earnings in early 2018, indicating a big impact on companies’ bottom lines from the Republican-backed tax cuts that took effect Jan. 1. While the pretax annual gain was in line with recent quarters, the after-tax increase was the biggest since late 2016, as a cut in the tax rate to 21 percent from 35 percent resulted in a $117.4 billion quarterly drop in corporate income taxes.
Price data showed inflation was slower than previously estimated. Excluding food and energy, the Federal Reserve’s preferred price index that is tied to personal spending rose at a 2.3 percent annualized rate, revised from a previously- estimated 2.5 percent pace. The central bank targets 2 percent annual gains in the gauge including all items.
Other Details
©2018 Bloomberg L.P.
"
