,company,date,title,content
0,By Investing.com,"<span>Aug 30, 2011 01:25AM ET</span>",Forex - GBP/USD down in Asian trade,
1,By Reuters,"<span>Aug 29, 2011 08:56PM ET</span>",GLOBAL MARKETS-Stocks rise on U.S. data though conviction lacking," * Volume thin before an Italian bond auction, Asian holidays
 * MSCI Asia ex-Japan up 1 pct; Australia, Japan advance
 * Credit spreads in Asia tighten though euro zone worries
persist
 * Gold steadies after a near 7 pct drop in a week

 By Saikat Chatterjee	
 HONG KONG, Aug 30 (Reuters) - Asian stocks rose on Tuesday
and European shares looked set to extend gains as strong U.S.
consumer spending data soothed some fears that the economy was
slipping back into a recession.	
 However, low volume and the inability to sustain early gains
suggested a general lack of conviction among investors over how
long the rebound will last.	
 Still, the slight gains in equities after a battering this
month encouraged some investors to switch out of safe-haven
assets like the Swiss franc and gold and buy high-yieding
currencies such as the Australian dollar. 
 U.S. stock futures  consolidated gains in Asia after
solid overnight gains following news that consumer spending
recorded its largest increase in five months in July in the
United States. 
 European shares were expected to open higher, tracking gains
on Wall Street and in Asia, with German and French indexes seen
up as much as 0.8 percent and London shares expected to advance
nearly 3 percent, catching up with the broader market following
a holiday on Monday. 
 Japan's Nikkei rose 1.1 while Australia
climbed 0.3 percent, though both indices were off early highs as
players moved in to square positions before awaiting more
evidence on whether the U.S. economy has turned a corner.	
 Pessimism about the health of the U.S. economy and worries
about Europe's sovereign debt crisis have hammered global stock
markets this month, driving MSCI's All-Country World Index
down nearly 15 percent from its May high.	
 The MSCI Asia Pacific ex-Japan index is on
track to post its worst monthly return since October 2008.	
 Even though Hong Kong shares are down more than 9
percent this month with valuations near the trough of the global
financial crisis, Adrian Mowat, chief emerging markets
strategist at JP Morgan, said there was more downside left as
equities were still early in the downgrade cycle.	
 ""It is very important to remember that the turning point in
markets is not when they start to look cheap but it is when the
macro economic data is changing, signaling the tightening cycle
is coming to an end, signaling markets are cheap or oversold,""
Mowat told Reuters Televison.	
 With China still ordering banks to set aside more deposits
in reserves and allowing more yuan gains, that end may still be
some way off, but that did not deter some brave investors.	
 Hong Kong-listed shares of China Construction Bank Corp
, the world's No.2 lender, rose more than 4 percent
after news that Bank of America Corp will sell about
half of its stake in the Chinese bank. 
 Excluding CCB, however, turnover in Hong Kong was very low.	
 Traders were eyeing an Italian bond auction later in the day
which will serve as a barometer of investor demand after recent
bond purchases by the European Central Bank have helped drive
down Italy's borrowing costs. 
 Investors were also awaiting U.S. consumer confidence data
for August and minutes from the Federal Reserve's last committee
meeting on Aug 9 which could offer more clues on divisions among
board members over further stimulus measures. 
 
 
 WATCHING CREDIT MARKETS	
 Fears that the festering debt crisis would engulf larger
euro zone economies like Italy and France have made investors
such as U.S. money market funds reduce exposure to European
banks and pushed their credit default swap spreads higher.	
 The Itraxx European senior financials index has
pushed beyond the peaks seen during the last crisis, and at 247
bps the spread is starting to reflect credit ratings that are
not reflective of their current ones.	
 On Tuesday though, Asia credits were firmer with the spread
on Asia ex-Japan iTraxx investment grade index
tightening by 6 bps to 152 bps/154 bps.	
 Strong equity gains also put safe-haven bets like the Swiss
Franc, gold and U.S. Treasuries on the backfoot with a rare bit
of good news out of Europe in the shape of merger news in
Greece' banking sector on Monday. 
 The U.S. dollar traded at 0.8184 Swiss francs , just
below a five-week high of 0.8239 hit overnight while the euro
was at 1.1888 francs , not far off a seven-week high
of 1.1970 francs touched on Monday. 
 U.S. Treasuries nursed losses with 10-year yields
at 2.24 percent, up by about five basis points from
F riday after Federal Reserve chief Ben Bernanke
steered clear of announcing any fresh stimulus measures last
week.	
Spot gold stabilised around $1,790 per
ounce levels after falling by nearly seven percent in about a
week. It hit a record $1,911 last week. 
 Volume was thin with a number of Asian markets, including
Singapore, Malaysia, Indonesia and the Philippines, out for
holidays.
(Additional reporting by Umesh Desai and Clement Tan in Hong
Kong)
"
2,By Investing.com,"<span>Aug 29, 2011 08:05PM ET</span>",Forex - EUR/JPY up on economic data,
3,By Investing.com,"<span>Aug 29, 2011 07:45PM ET</span>",Forex - USD/JPY up on economic data,
4,By Investing.com,"<span>Aug 29, 2011 07:10PM ET</span>",Forex - EUR/USD up during the Asian session,
5,By Investing.com,"<span>Aug 29, 2011 06:35PM ET</span>",Forex - NZD/USD up in Asian trade,
6,By Investing.com,"<span>Aug 29, 2011 04:55PM ET</span>",Forex - EUR/USD up at the end of U.S. session,
7,By Investing.com,"<span>Aug 29, 2011 04:40PM ET</span>",Forex - USD/JPY up toward the end of U.S. session,
8,By Reuters,"<span>Aug 29, 2011 04:32PM ET</span>","GLOBAL MARKETS-Stocks, oil, jump on landmark Greek banking deal"," 
 * Markets surge after news of Greek banking merger
 * Higher U.S. consumer spending data helps sentiment
 * Stocks, crude oil end up more than 2 pct
 * Spot gold down 2.2 pct as investors embrace more risk
(Updates with markets' close)
 By Barani Krishnan
 NEW YORK, Aug 29 (Reuters) - Stocks rallied on Monday along
with oil after a merger between two major banks in Greece gave
investors a rare bit of encouraging news out of Europe.
 Greek equities jumped 14 percent and the country's banking
shares alone surged 29 percent as the merger shrank the number
of weak banks in the euro zone, reducing the chance of calls on
the region's Financial Stability Fund for recapitalization.
 The participation of the Qatar Investment Authority in the
tie-up between Eurobank  and Alpha Bank  --
the second- and third-largest banks in Greece -- also showed
that some foreign investors were beginning to see European
assets as undervalued. The deal creates the largest bank in
southeastern Europe. For more, see [ID:nLDE77Q03M]
 ""We'll probably need to see greater policy action in the
region, but the merger needs to be done and that's why we're
seeing a pause in the recent selling pressure,"" said David
Ruff, portfolio manager at the Forward Select EM Dividend Fund
in San Francisco.
 Even with Monday's rally, Greek banking shares were still
down nearly 50 percent year-to-date, troubled by rating
downgrades, deposit outflows and loan impairments in the wake
of the country's worst recession in four decades. The merger
news sent stocks of Eurobank and Alpha up 30 percent each.
 An unexpected surge in U.S. consumer spending for July --
which indicated the economy was not falling back into recession
-- further boosted sentiment across global markets.[ID:N1E77S0BS]
 Trading volume around the world was low, with London closed
for a holiday and Wall Street recovering from Hurricane Irene.
Light volume exacerbates stock moves, making them bigger or
smaller than normal. For more, see:[ID:nL5E7JT1JU]
[ID:nN1E77R061]
 On Wall Street, the Dow Jones industrial average <.DJI>
ended up 254.71 points, or 2.26 percent, at 11,539.25. The
Standard & Poor's 500 Index <.SPX> added 33.28 points, or 2.83
percent, at 1,210.08. The Nasdaq Composite Index <.IXIC> was up
82.26 points, or 3.32 percent, at 2,562.11.
 World shares <.MIWD00000PUS> rose 2.5 percent.
 Aside from banking stocks, shares of U.S. insurers also
jumped, due to less-than-feared property damage from the
weekend's Hurricane Irene. [.N]
 BONDS, DOLLAR, GOLD DOWN
 U.S. Treasuries prices fell as investors turned to stocks.
The benchmark 10-year U.S. Treasury note  was down
22/32, its yield at 2.2676 percent.
 The dollar was 0.1 percent lower against a basket of major
currencies <.DXY> [USD/].
 Spot gold  also fell, by more than 2 percent, to
below $1,790 an ounce as investors moved away from safe-havens
to embrace riskier assets like oil.
 U.S. crude oil  settled up 2.2 percent, above $87 per
barrel and extending gains from Friday on the possibility of
fresh stimulus for the U.S. economy from the Federal Reserve.
Fed Chairman Ben Bernanke left the door open for such stimulus
during a speech in Jackson Hole, Wyoming, last week. [O/R].
 Bernanke, in his annual address to central bankers, gave no
details on whether the Fed was planning to flood markets with
more dollars to help the economy. But he said the central
bank's policy panel would meet for two days next month instead
of one to discuss additional monetary stimulus, offering hopes
of a move then. [ID:nN1E77R0GB]
 Some analysts think it may be hard for Bernanke and the Fed
to follow through with another round of bond buying after the
$600 billion program that expired in June.
 ""He (Bernanke) has a much, much harder decision this time,""
Jim Walker, founder of Asianomics, told Reuters television.
""What he's got to do is convince the dissenting voices in the
Fed -- and there are now three of them -- that economic growth
is so bad that it is time to use even more extraordinary
measures.""
* For Reuters Global Investing Blog, click on
 http://blogs.reuters.com/globalinvesting
* For the MacroScope Blog, click on
 http://blogs.reuters.com/macroscope
 * For Hedge Fund Blog, click on
 http://blogs.reuters.com/hedgehub
(Additional reporting by Patrick Graham, Neal Armstrong and
Simon Jessup; Editing by James Dalgleish and Dan Grebler)
"
9,By Investing.com,"<span>Aug 29, 2011 04:25PM ET</span>",Forex - EUR/USD up toward the end of U.S. session,
