,company,date,title,content
0,By Reuters,"<span>Apr 18, 2011 11:52AM ET</span>",FOREX-Euro dips on debt fears; S&P revises US outlook," * Euro slides on euro zone debt concerns
 * S&P revises U.S. long-term ratings outlook to negative
 * Newspaper says Greece asked IMF/EU to restructure debt
 * Finnish vote result sparks uncertainty on Portugal
(Adds quote, details; updates prices)
 NEW YORK, April 18 (Reuters) - The euro slumped broadly on
Monday, as concern increased that Greece will be forced to
restructure its debt and uncertainty over a bailout for
Portugal grew.
 Rising risk aversion generally weighed on the single
currency after Standard & Poor's, while affirming the
'AAA/A-1+' sovereign credit rating on the United States,
revised their outlook on the long-term rating to negative from
stable. For details, see [ID:nN18195555]
 While the dollar fell against the yen hewing to the risk
aversion theme, the impact on the euro was greater because
Europe's problems are already manifest. While U.S. fiscal
tensions are increasing, the U.S. is far from defaulting on its
debt.
 ""The prospect of an actual default by the U.S. on debt
issued in its own currency isn't a realistic worry, in a
financial market that has a lot more real worries to deal with
(including genuine euro zone default risks,)"" said Avery
Shenfeld, chief economist at CIBC World Markets in Toronto.
 ""We are less concerned over a downgrade to the outlook than
we are about the growth implications of turning to fiscal belt
tightening before the economy has self-sustaining momentum.""
 The euro  was last trading down 1.7 percent at
$1.4185, with the session low at $1.4155 -- a two-week low --
according to Reuters data. German government sources said they
expected Greece will not make it through the summer without
debt restructuring though Athens denied a debt rescheduling was
imminent. [ID:nnLDE73H17X]
 The euro's rise has stalled since it hit a 15-month high
last week, though market players expect it to be supported by
prospects of another rise in euro zone interest rates.
 Earlier a Greek newspaper reported that Greece had told the
IMF and the European Union earlier this month that it wants to
restructure its debt, though it pared losses as a finance
ministry source in Athens said the story was untrue.
[ID:nLDE73H0DR]
 Players also are watching Portugal's progress toward a
bailout closely after strong gains in a weekend election by an
anti-euro party in Finland that has vowed to veto its rescue
package. [ID:nLDE73G0I2]
 Analysts doubted the Finnish vote could do more than slow
down a bailout, but the result of the vote added to negative
euro sentiment, encouraging investors to cut long positions.
 NEGATIVE OUTLOOK
 Standard & Poor's cited huge budget deficits and rising
government indebtedness as the reason for the U.S. outlook
revision with the path to addressing those issues not being
clear.
 But ""the dollar is still the safe haven of first and last
resort, said Michael Woolfolk, senior strategist at BNY Mellon
in New York.
 The last time the U.S. was put on review for a possible
downgrade was in January 1996 after Republicans refused to vote
to increase the debt ceiling, said Kathy Lien, director of
research at GFT in New York. However, this was extremely
short-lived because the outlook was upgraded back to stable in
March after the U.S. government raised the debt ceiling.
 Moody's Investors Service said on Monday, Washington's
debate over its budget is positive despite uncertainty over the
outcome, as it is a potential change in the direction of fiscal
policy but made no changes to its ratings or outlook.
[ID:nNYE003008]
 The euro fell its lowest in almost three weeks against the
yen . It last traded at 116.45, down 2.7 percent.
 Euro/yen fell below a cluster of support in the 119.20 yen
to 119.30 yen area that coincides with some intraday lows hit
earlier in April. A trader for a Japanese bank said the euro
could drop toward 115 yen in the near term.
 The dollar also hit its lowest in almost three weeks
against the yen to around 82.16 yen , before recovering
slightly to 82.34 yen, down 0.9 percent on the day.
"
1,By Investing.com,"<span>Apr 18, 2011 11:40AM ET</span>",Forex - EUR/USD down toward the end of European session,
2,By Investing.com,"<span>Apr 18, 2011 11:20AM ET</span>",Forex - USD/JPY down toward the end of European session,
3,By Reuters,"<span>Apr 18, 2011 11:08AM ET</span>","GLOBAL MARKETS-US outlook downgrade, euro woes shake confidence"," * S&P revises its credit outlook on U.S. to negative
 * Potential Greek debt restructuring in focus
 * Finnish vote adds concerns about euro zone bailouts
(Updates prices, adds details, comment)
 NEW YORK, April 18 (Reuters) - Worries over Europe's debt
crisis spurred a sell-off in global stocks and the euro
currency on Monday, with a downgrade of the U.S. credit outlook
further battering investor confidence.
 Growing unease about the possibility of Greece
restructuring its debt and the rise of an anti-euro party in
Finland exacerbated anxiety over how European policy-makers
will handle the region's festering debt and bank problems.
 Rating agency Standard & Poor's revised its outlook on the
United States to negative from stable, citing a ""material risk""
that policymakers may not reach agreement on a plan to trim its
large budget deficit. See [ID:nN18195555]
 While the agency maintained the country's top AAA credit
rating, it said the move signals there's at least a
one-in-three chance that it could cut its long-term rating on
the United States within two years.
 ""On a day when sovereign debt troubles have returned to
haunt the euro, S&P's announcement added salt to the wound,""
said Kathy Lien, director of research at GFT in New York.
""Investors were risk averse going into the NY open and will now
remain cautious or nervous throughout the North American
trading session.""
 MSCI's all-country world stock index <.MIWD00000PUS>
started what is in many places a holiday-shortened week by
losing 1.7 percent.
 Wall Street stocks fell sharply. The Dow Jones industrial
average <.DJI> dropped 196.02 points, or 1.59 percent, to
12,144.34. The Standard & Poor's 500 Index <.SPX> dropped 19.18
points, or 1.45 percent, to 1,300.11. The Nasdaq Composite
Index <.IXIC> dropped 5.18 points, or 1.82 percent, to
2,714.28.
 In Europe the FTSEurofirst 300 <.FTEU3> was off 1.8
percent. The fall wiped out the European index's gains this
year, leaving it in negative territory for 2011.
 In a weekend election, Finnish voters handed the anti-euro
True Finns party a crucial role in parliament and possibly a
path into government.
 Finland's parliament has the right to vote on European
Union requests for bailout funds, meaning it could in theory
hold up costly plans to shore up Portugal and bring stability
to debt markets. [ID:nLDE73G02L] [ID:nHEL010101]
 Talk about Greek debt restructuring has also boiled up in
recent weeks, including a Greek newspaper report on Monday that
the government had asked the International Monetary Fund and
European Union to start discussions on a restructuring.
A Greek finance ministry source said the report was not
true. [ID:nATH006025] [ID:nLDE73H0DR]
 Disappointing earnings and concerns about Japan's coming
reporting season further eroded appetite for stocks and other
risky assets.
 Gold and silver hit new record highs.
 The euro hit a 2-week low against the dollar on concerns
about Greek restructuring and the Portuguese bailout. It fell
1.2 percent to $1.4357 , paring losses briefly against
the dollar after the S&P downgraded its outlook on the United
States.
 The dollar lost 0.7 percent to 82.54 yen, after hitting a
session low of 82.48 yen, the weakest in more than two weeks.
 In the bond market, the yield on the 30-year Treasury bond
, which rises when there are jitters about U.S.
credit-worthiness, rose 5 basis points to 4.52 percent. For
more, see [US/]
(Reporting by Richard Leong and Wanfeng Zhou in New York;
Jeremy Gaunt, Atul Prakash and Jessica Mortimer in London,
Editing by Chizu Nomiyama)
"
4,By Investing.com,"<span>Apr 18, 2011 11:00AM ET</span>",Forex - GBP/USD down toward the end of European session,
5,By Investing.com,"<span>Apr 18, 2011 10:40AM ET</span>",Forex - GBP/JPY down during the European session,
6,By Reuters,"<span>Apr 18, 2011 10:28AM ET</span>",US budget debate positive despite uncertain outcome-Moody's," NEW YORK, April 18 (Reuters) - Washington's debate over its
budget is positive despite uncertainty over the outcome, as it
is a potential change in the direction of fiscal policy, rating
agency Moody's Investors Service said on Monday.
 Moody's assessment of the budget debate came as rival
agency Standard & Poor's downgraded its outlook on the United
States but kept its coveted AAA-rating on the world's largest
economy due to concerns over its fiscal situation. For more,
see [ID:nN18195555]
 ""This potential change in the direction of fiscal policy is
credit positive for the US federal government (Aaa stable),
although it remains uncertain what sort of budget will actually
be adopted,"" Moody's said its latest weekly credit outlook.
 It said that United States stands out from other major
countries not yet having a plan for reversing its upward debt
trajectory.
(Reporting by Richard Leong; Editing by Theodore d'Afflisio)
"
7,By Reuters,"<span>Apr 18, 2011 10:12AM ET</span>","ANALYSIS-Belarus FX woes spark credit crunch, panic buying"," * Rouble devaluation widely expected
 * Banks use tricks to trade out of the official trading band
 * Uncertainty stalls investment, causes panic buying of food
 
 By Olzhas Auyezov
 MINSK, April 18 (Reuters) - Belarus looks to be on the verge
of another devaluation of its currency as it struggles with a
credit crunch and panic buying of key commodities -- both
unintended consequences of attempts to minimise the last one.
 Only three weeks after a 10 percent de facto devaluation,
prompted by a haemorrhaging of the impoverished country's
foreign currency reserves, official efforts to limit its impact
have backfired, further undermining trust in the authorities.
 President Alexander Lukashenko hinted on Saturday that a
devaluation could take place within a few days but it remains to
be seen whether it will bring the rouble's exchange rate to a
fair level and allow normal trading to resume.
 Between the beginning of the year and the devaluation late
last month, the former Soviet republic's foreign currency
reserves fell by a quarter to $3.7 billion due to its vain
efforts to defend the rouble in the face of a mounting current
account deficit.
 On March 29, the central bank allowed the rouble to devalue
by 10 percent but only on an over-the-counter market. It said
currencies should continue to trade at the official rate on the
currency exchange and in retail exchange points.
 The central bank said priority would be given to foreign
currency buy orders from those repaying debt and buying key
goods such as medicines.
 In reality, however, bankers say traders have flooded the
central bank with orders ""backed"" by fake loans, making it all
but impossible to buy dollars, euros or Russian roubles on the
currency exchange.
 Similarly, retail exchange points quickly ran out of
reserves and Belarussians seeking to repay foreign currency
loans or preparing for a trip abroad spent hours in queues
waiting for someone to sell them a handful of dollars.
 The 10 percent devaluation also proved to be not enough to
revive the over-the-counter interbank market.
 ""The (interbank) market is dead,"" said a local banker.
 For those willing to pay 20-30 percent over the official
rate, banks have devised schemes to circumvent the restrictions
such as repeated buying and selling with maximum spread.
 Others sell their counterparts, for example, euros at the
official rate and then perform a euro-dollar trade with them at
a rate that is 30 percent off the market. Since roubles are not
involved, such transactions are not regulated.
 CONSUMERS PANIC
 At the same time, banks are losing customer deposits --
which some people reinvest in gold or durable goods -- and have
nearly halted lending which has led to a credit crunch.
 Mikhail, a taxi driver, said his main job was in
construction but his company, a private business, has not been
able to pay its staff for three months because of a failure to
secure fresh bank loans.
 The dearth of foreign currency and uncertainty about the
exchange rate have hurt trade and investments.
 ""I was going to launch a new plant but I am not sure about
that now,"" said a Minsk-based businessman who spoke on condition
of anonymity. ""It will require some imported raw materials and I
may simply have no currency to buy them.""
 However, officials overseeing state companies that generate
foreign currency revenues have found a new source of power and
profits.
 ""They are enjoying the situation and telling Lukashenko the
system is working fine,"" said the businessman.
 On Saturday, Lukashenko promised to put an end to exchange
rate chaos within ""a few days"". He had earlier said economic
woes were part of the same ""chain"" as a deadly April 11 metro
blast and blamed them on forces seeking to destabilise Belarus.
 Faced with rising prices for both imported and domestically
produced goods -- as the government has dropped a number of
pricing regulations -- ordinary Belarussians this month have
increased panic buying of sugar and sunflower oil.
 Sales of sugar in Minsk reached 300 tonnes, five times the
daily average, on April 12, according to the state news agency
BelTA which said the city government would fine managers of
shops that run out of sugar.
(Additional reporting by Andrei Makhovsky; Writing by Olzhas
Auyezov; editing by Stephen Nisbet)
"
8,By Investing.com,"<span>Apr 18, 2011 10:10AM ET</span>",Forex - EUR/USD down during the European session,
9,By Reuters,"<span>Apr 18, 2011 09:56AM ET</span>","GLOBAL MARKETS-Gloomy U.S., euro zone views hurt stocks, euro"," * S&P revises its credit outlook on U.S. to negative
 * Potential Greek debt restructuring in focus
 * Finnish vote adds concerns about euro zone bailouts
 (Updates market action, changes dateline)
 NEW YORK, April 18 (Reuters) - A downgrade of the United
States' credit outlook and worries over Europe's debt crisis
battered investor confidence on Monday, spurring a sell-off in
global stocks, the euro currency and U.S. Treasury bonds.
 Rating agency Standard & Poor's revised its outlook on the
United States to negative from stable, prompted by
uncertainties about its ability to balance its budget and pare
its huge indebtedness. For more, see [ID:nN18301465]
 Across the Atlantic, the rise of an anti-euro party in
Finland and growing unease about Greek debt exacerbated anxiety
over how European policy-makers will handle the region's
festering debt and bank problems.
 Disappointing earnings and concerns about Japan's coming
reporting season further eroded appetite for stocks and other
risky assets.
 Gold and silver hit new record highs.
 MSCI's all-country world stock index <.MIWD00000PUS>
started what is in many places a holiday-shortened week by
losing 0.8 percent. In Europe the FTSEurofirst 300 <.FTEU3> was
off 1.7 percent. The fall wiped out the European index's gains
this year, leaving it in negative territory for 2011.
 Wall Street stocks <.DJI> <.SPX> <.IXIC> lost 1.4 percent
at the open while Japan's Nikkei <.N225> earlier closed down
0.36 percent. For more, see [.N]
 In a weekend election, Finnish voters handed the anti-euro
True Finns party a crucial role in parliament and possibly a
path into government.
 Finland's parliament has the right to vote on European
Union requests for bailout funds, meaning it could in theory
hold up costly plans to shore up Portugal and bring stability
to debt markets. [ID:nLDE73G02L] [ID:nHEL010101]
 Talk about Greek debt restructuring has also boiled up in
recent weeks, including a Greek newspaper report on Monday that
the government had asked the International Monetary Fund and
European Union to start discussions on a restructuring.
 A Greek finance ministry source said the report was not
true. [ID:nATH006025] [ID:nLDE73H0DR]
 The euro hit a 10-day low against the dollar on concerns
about Greek restructuring and the Portuguese bailout. It fell
0.9 percent to $1.4305 , paring losses briefly against
the dollar after the S&P downgraded its outlook on the United
States.
 In the bond market, the yield on the 30-year Treasury bond
, which rises when there are jitters about U.S.
creditworthiness, rose 5 basis points to 4.52 percent. For
more, see [US/]
(Reporting by Richard Leong in New York; Jeremy Gaunt, Atul
Prakash and Jessica Mortimer in London, Editing by Chizu
Nomiyama)
"
