,company,date,title,content
0,By Investing.com,"<span>Jul 25, 2017 02:21PM ET</span>",Bitcoin and Ethereum slump continues,"Investing.com – Bitcoin continued to give up recent gains, as investors looked ahead to additional hurdles that needed to be cleared before the bitcoin network can process additional data.
On the U.S.-based GDAX exchange, Bitcoin fell to $2,546.6, down $192.5 or 7.19%.
Despite data showing 93% of bitcoin miners supported software upgrade BIP91, which would enable the Bitcoin network to process transactions quicker, investor sentiment turned cautious as traders awaited further clues on whether miners would signal support for the next iteration in the path to software upgrade, BIP 141 (SegWit).
The upgrade to Bitcoin's network, is expected to activate in late August, providing miners with ample time to upgrade their software.
Meanwhile, Ethereum, followed bitcoin lower, falling 9.27% to $204.15, down 9.27%, after snapping a four-week losing streak last week.
To stay on top of the latest moves in the crypto-space, be sure to check out: https://www.investing.com/crypto/"
1,By Investing.com,"<span>Jul 25, 2017 01:01PM ET</span>",Dollar in holding pattern as Fed two-day policy meeting gets underway,"Investing.com – The dollar traded flat against a basket of global currencies on Tuesday, as the Fed’s two-day rate policy meeting overshadowed economic data showing an improvement in consumer optimism about the strength of the U.S. economy. 
The U.S. dollar index, which measures the greenback’s strength against a trade-weighted basket of six major currencies, rose by 0.01% to 93.83 
The dollar eased from highs, as investors looked ahead to the Federal Reserve’s rate decision due Wednesday, expected to provide fresh insight into the U.S. central bank’s thinking on monetary tightening. 
Analysts expect the Federal Reserve to keep its benchmark rate unchanged on Wednesday. 
Ahead of the Fed rate decision, the dollar struggled to capitalize on better-than-expected consumer confidence data for July, easing fears about a possible slowdown in the U.S. economy. 
The Consumer Confidence Index rose in July to 121.1 to a 16-year high, despite expectations for a drop, The Conference Board announced Tuesday.
Economists had forecast the major indicator of consumer optimism to decline to 116.5 in July.
Meanwhile, GBP/USD eased to $1.3036, up 0.06%, after rallying to session highs of $1.3084 on the back of a tweet from President Donald Trump outlining that his administration is working on “major trade deal” with the United Kingdom. 
A speech by Bank of England MPC member Andy Haldane later during the session is expected to provide further insight on whether the central bank continues to support the idea of tapering its ultra-accommodative monetary policy measures later this year.
EUR/USD traded roughly flat at $1.1654, up 0.09%, while EUR/GBP added 0.01% to 0.8938.
USD/CAD traded at $1.2502, down 0.02%, after a surge in oil prices supported a move higher in the oil-sensitive loonie while USD/JPY rose to Y111.62, up 0.47%. "
2,By Reuters,"<span>Jul 25, 2017 11:01AM ET</span>",Dollar hits 13-month low as Fed meeting begins; euro near 2-1/2-year high,"By Dion Rabouin
NEW YORK (Reuters) - The dollar fell to its lowest level since June 2016 against a basket of major currencies on Tuesday as investors grew wary of the short-term U.S. economic outlook ahead of a meeting by the Federal Reserve and got more bullish on the euro zone.
The euro  rose to its highest point since August 2015 and was just a hair below a 2-1/2-year high, boosted by a stronger-than-expected German business survey. The Ifo business sentiment index hit its highest level on record, showing that Germans were ""euphoric"" about the country's business climate.
The Fed starts a two-day meeting later on Tuesday with no change to interest rates expected. Markets give a less than 50 percent probability of a rate increase before the end of the year, according to CME's FedWatch tool.
With minute expectations for an increase in overnight interest rates, investors will be looking for the U.S. central bank's outlook on trimming its $4.5 trillion in bond holdings, said Eric Nelson, currency strategist at  Wells Fargo  (NYSE:WFC).
The euro  rose to a high of $1.1711, matching its high from Aug. 24, 2015, and just below its highest level since January 2015. That represented an important technical level, Nelson said.
""What you have is markets pushing it toward that level but just waiting on another catalyst to break through,"" he said. ""Whether it's the Fed or U.S. political developments that could be influential, but for now it's just consolidating below that key level.""
The euro was last up 0.4 percent to $1.1683.
Investors will be watching the U.S. Senate's vote on a repeal of the 2010 Affordable Care Act, which President Donald Trump and Republicans have vowed to undo. Republicans have a slim majority in the Senate, meaning they can withstand only a few defections within their ranks in the face of united opposition from Democrats.
The uncertain healthcare vote as well as an investigation into Russia's meddling in the 2016 U.S. election and its possible collusion with the Trump campaign has cast a cloud over the Republican president's pledges to cut taxes and ramp up spending, analysts said, weakening expectations for U.S. growth and inflation.

The dollar index (DXY) earlier fell to its lowest level since June 2016 at 93.638. It has fallen nearly 4 percent over the last month and more than 8 percent this year. It was last down 0.2 percent at 93.811.
 
"
3,By Seeking Alpha,"<span>Jul 25, 2017 10:28AM ET</span>",Dollar continues to fade as FOMC begins two-day meeting,Original article
4,By Investing.com,"<span>Jul 25, 2017 09:59AM ET</span>",Forex - Canadian dollar trading near 14-month highs,"Investing.com - The Canadian dollar was trading close to 14-month highs against its broadly weaker U.S. counterpart on Tuesday, supported by higher prices for oil, a major Canadian export.
USD/CAD was at 1.2491 by 09.53 a.m. ET (02.53 p.m. GMT), close to Monday’s 14-month trough of 1.2482.
The U.S. dollar index, which measures the greenback’s strength against a trade-weighted basket of six major currencies, was down 0.33% to 93.52.
The index has fallen around 2% so far this month and is down 8% for the year to date.
The greenback remained on the back foot with the Federal Reserve’s two-day meeting kicking off later in the day, with no changes to monetary policy expected. 
Investors were hoping that the bank’s rate statement will reveal more about the Fed’s policy plans for the second half of the year, with markets paying close attention to indications on the timing of the next interest rate hike.
Doubts over the Feds plans for a third rate hike this year have fed into recent dollar weakness. 
Investors also remained focused on the investigation into alleged links between U.S. President Donald Trump’s administration and Russia in last year’s election. 
Investors fear the persistent political turmoil in Washington will derail the Trump administration’s pro-growth economic agenda of tax cuts and infrastructure spending, which helped propel the dollar index to 14-year peaks after the November election. 
The loonie was supported by higher oil prices, which were boosted by hopes after OPEC producers pledged additional measures to help speed up the rebalancing of the oversupplied global market.
Demand for the Canadian dollar was also underpinned by expectations for higher interest rates after the country’s central bank hiked rates for the first time in seven years this month and indicated that it will need to hike again in the coming months."
5,By Investing.com,"<span>Jul 25, 2017 09:24AM ET</span>","Forex - Dollar sinks to fresh 13-month lows, euro gains","Investing.com -The dollar slumped to fresh 13-month lows against a currency basket on Tuesday ahead of the outcome of the latest Federal Reserve meeting as political developments in Washington continued to weigh.
The U.S. dollar index, which measures the greenback’s strength against a trade-weighted basket of six major currencies, was down 0.33% to 93.59 by 09.30 a.m. ET (02.30 p.m. GMT), its weakest since June 2016.
The index has fallen around 2% so far this month and is down 8% for the year to date.
The Fed’s two-day meeting was kicking off later in the day, with no changes to monetary policy expected.
Investors were hoping that the bank’s rate statement will reveal more about the Fed’s policy plans for the second half of the year, with markets paying close attention to details of when and how the Fed will start reducing its $4.5 trillion balance sheet.
Doubts over the Feds plans for a third rate hike this year have fed into recent dollar weakness.
Investors also remained focused on the investigation into alleged links between U.S. President Donald Trump’s administration and Russia in last year’s election.
On Monday, Jared Kushner, Trump’s son-in-law and a senior White House adviser, told Senate investigators he had met with Russian officials four times last year but said he did not collude with Moscow.
Investors fear the persistent political turmoil will derail the Trump administration’s pro-growth economic agenda of tax cuts and infrastructure spending, which helped propel the dollar to 14-year peaks after the November election.
The euro rose to its highest level against the dollar since August 2015, with EUR/USD rising 0.45% to 1.1692.
Demand for the euro continued to be underpinned by expectations that the European Central Bank is moving closer to tapering its bond-buying program.
The euro also surged higher against the yen, with EUR/JPY advancing 0.73% to 130.3.
The dollar was higher against the yen, with USD/JPY rising 0.3% to 111.42. On Monday the pair hit 110.61, the lowest level since mid-June.
The safe haven yen weakened as robust earnings reports in the U.S. sharpened risk appetite."
6,By Investing.com,"<span>Jul 25, 2017 06:46AM ET</span>","Euro firm amid Greece market return, record German business morale","Investing.com - The euro was firm Tuesday above $1.16 as euro-zone sentiment remained upbeat.The single currency was up 0.12% at $1.1657 at 06:15 ET after a high of $1.1684.Greece is returning to the primary bond market for the first time since 2014.Its 5-year bond was reportedly initially priced to yield 4.875%, below the levels seen in 2014.Visiting European Economic Affairs Commissioner Pierre Moscovici said in Athens Greece had reached a ""turning point.""The Ifo economic institute Tuesday reported that German business morale unexpectedly rose in July to a new record high.The business climate index rose to 116.0 in July from 115.2 in June when it was expected to fall to 114.9.The euro hit two-year highs last week buoyed by remarks by ECB chief Mario Draghi deemed hawkish.The ECB Governing Council is due to discuss a possible shift in its ultra-accommodative policy in the fall.The IMF Monday slightly raised its growth forecasts for the euro zone for this year and the next.The dollar index was flat at 93.82 near 13-month lows.s."
7,By Investing.com,"<span>Jul 25, 2017 06:09AM ET</span>","Forex - Dollar sags with Fed meeting, U.S. politics in focus","Investing.com -The dollar sagged to more than one-year lows against a basket of the other major currencies on Tuesday as investors awaited the outcome of this week’s Federal Reserve meeting and monitored political developments in Washington.
The U.S. dollar index, which measures the greenback’s strength against a trade-weighted basket of six major currencies, was at 93.8 by 06.04 a.m. ET (10.06 a.m. GMT), not far from Monday’s low of 93.65, its weakest since June 2016.
Investors remained focused on the investigation into alleged links between U.S. President Donald Trump’s administration and Russia in last year’s election.
On Monday, Jared Kushner, Trump’s son-in-law and a senior White House adviser, told Senate investigators he had met with Russian officials four times last year but said he did not collude with Moscow.
Investors fear the persistent political turmoil will derail the Trump administration’s pro-growth economic agenda of tax cuts and infrastructure spending, which helped propel the dollar to 14-year peaks after the November election.
Doubts over the Federal Reserve’s plans for a third rate hike this year have also fed into dollar weakness.
The Fed is to kick off its two-day meeting on Tuesday and is widely expected to hold policy steady, but officials could hint at its plans to start normalizing its balance sheet.
The dollar pushed higher against the yen, with USD/JPY rising 0.3% to 111.42. On Monday the pair hit 110.61, the lowest level since mid-June.
The euro was a touch higher against the dollar, with EUR/USD at 1.1655, close to Monday’s 23-month high of 1.1684.
Demand for the euro continued to be underpinned by expectations that the European Central Bank is moving closer to tapering its bond-buying program.
Sterling was little changed against the dollar, with GBP/USD at 1.3018."
8,By Investing.com,"<span>Jul 25, 2017 05:28AM ET</span>","Bitcoin, Ethereum prices move lower","Investing.com - Bitcoin prices fell on Tuesday, while the price of Ethereum, Bitcoin's closest rival in terms of market cap was also lower.
On the U.S.-based GDAX exchange, Bitcoin fell to $2,690.3, down $70.7 or 2.56%.
Bitcoin rallied last week, rising to a high of $2,953.5 on July 19, just shy of its record high of $3,000 set in June.
Prices rose after Bitcoin avoided a split into two independent currencies last week when its network supported a proposal on upgrading to its software in order to speed up transactions on the Bitcoin network.
The upgrade to Bitcoin's network will not take place until autumn, according to reports.
The support of Bitcoin miners, who combined make up nearly 80% of Bitcoin’s computer power was crucial in ‘locking-in’ the software upgrade, Bitcoin Improvement Proposal 91 (BIP 91).
Meanwhile, Ethereum mirrored Bitcoin’s move lower, falling 5.18% or $11.75 to $215.00, retreating further from its all-time high of $419.3 set on June 11.
The pullback in Ethereum from its all-time high has seen its market capitalization fall to below $20 billion, well below Bitcoin’s $43 billion.
To stay on top of the latest moves in the crypto-space, be sure to check out: https://www.investing.com/crypto/"
9,By Investing.com,"<span>Jul 25, 2017 03:25AM ET</span>","Forex - Dollar near 13-month lows, with Fed, U.S. politics in focus","Investing.com -The dollar was struggling near 13-month lows against a currency basket on Tuesday as investors watched political developments in Washington ahead of this week’s Federal Reserve meeting.
The U.S. dollar index, which measures the greenback’s strength against a trade-weighted basket of six major currencies, was at 93.79 by 03.25 a.m. ET (07.25 a.m. GMT), not far from Monday’s low of 93.65, its weakest since June 2016.
Investors remained focused on the investigation into alleged links between U.S. President Donald Trump’s administration and Russia in last year’s election.
On Monday, Jared Kushner, Trump’s son-in-law and a senior White House adviser, told Senate investigators he had met with Russian officials four times last year but said he did not collude with Moscow.
Investors fear the persistent political turmoil will derail the Trump administration’s pro-growth economic agenda of tax cuts and infrastructure spending, which helped propel the dollar to 14-year peaks after the November election.
Doubts over the Federal Reserve’s plans for a third rate hike this year have also fed into dollar weakness.
The Fed is to hold its next meeting on Wednesday and is widely expected to hold policy steady. Officials may also give some insight into its plans to start normalizing its balance sheet.
The dollar was a touch lower against the yen, with USD/JPY dipping to 110.98. On Monday the pair hit 110.61, the lowest level since mid-June.
The euro was steady against the dollar, with EUR/USD at 1.1651, close to Monday’s 23-month high of 1.1684.
Demand for the euro continued to be underpinned by expectations that the European Central Bank is moving closer to tapering its bond-buying program.
Sterling was little changed against the dollar, with GBP/USD at 1.3020.
The Australian dollar was a touch higher, with AUD/USD rising 0.2% to 0.7939, while the New Zealand dollar edged lower, with NZD/USD at 0.7430."
